# step  time_fs  cv_FeH(A)  bias(kJ/mol)  d_min_FeH(A)  d_min_OH(A)  d_min_SH(A)
460 230.0 1.6119 0.7267 1.6119 2.8663 2.3515
470 235.0 1.6906 0.8234 1.6906 2.7325 2.4152
480 240.0 1.6295 0.2105 1.6295 2.8412 2.2847
490 245.0 1.6056 0.9867 1.6056 3.0162 2.1655
500 250.0 1.6237 0.3454 1.6237 3.0617 2.1964
510 255.0 1.7099 1.7957 1.7099 2.9746 2.3419
520 260.0 1.7001 1.2549 1.7001 3.0152 2.3199
530 265.0 1.6183 0.5015 1.6183 3.1553 2.2568
540 270.0 1.5715 3.0788 1.5715 3.1353 2.2383
550 275.0 1.6694 0.1882 1.6694 2.9611 2.3221
560 280.0 1.6707 0.2133 1.6707 2.8762 2.2905
570 285.0 1.5302 7.1788 1.5302 2.8628 2.2441
580 290.0 1.7174 2.2727 1.7174 2.8003 2.3851
590 295.0 1.6471 0.0042 1.6471 2.9052 2.3824
600 300.0 1.5890 1.8594 1.5890 3.0408 2.3088
610 305.0 1.6818 0.5070 1.6818 3.0475 2.2836
620 310.0 1.6489 0.0006 1.6489 3.1158 2.2158
630 315.0 1.6367 0.0890 1.6367 3.0776 2.2292
640 320.0 1.6307 0.1854 1.6307 2.9499 2.3454
650 325.0 1.6532 0.0051 1.6532 2.8563 2.3231
660 330.0 1.6319 0.1633 1.6319 2.8736 2.2527
670 335.0 1.6086 0.8555 1.6086 2.9091 2.2326
680 340.0 1.6694 0.1873 1.6694 2.9118 2.2453
690 345.0 1.6448 0.0135 1.6448 2.9213 2.2873
700 350.0 1.6047 1.0246 1.6047 2.9811 2.2886
710 355.0 1.6809 0.4762 1.6809 3.0206 2.2814
720 360.0 1.6187 0.4887 1.6187 3.1313 2.2639
730 365.0 1.6071 0.9211 1.6071 3.1284 2.2810
740 370.0 1.6228 0.3708 1.6228 3.0553 2.2542
750 375.0 1.6776 0.3805 1.6776 2.9646 2.3637
760 380.0 1.6625 0.0786 1.6625 3.0064 2.2652
770 385.0 1.6371 0.0828 1.6371 3.0863 2.1349
780 390.0 1.6517 0.0014 1.6517 3.0614 2.1714
790 395.0 1.6638 0.0947 1.6638 2.9658 2.3199
800 400.0 1.6360 0.0983 1.6360 2.8717 2.2456
810 405.0 1.6156 0.5930 1.6156 2.8220 2.1366
820 410.0 1.6235 0.3522 1.6235 2.8504 2.1821
830 415.0 1.6390 0.0610 1.6390 3.0019 2.3138
840 420.0 1.6031 1.0993 1.6031 3.1908 2.2288
850 425.0 1.6004 1.2319 1.6004 3.2811 2.1899
860 430.0 1.6678 0.1580 1.6678 3.1470 2.3354
870 435.0 1.6766 0.3549 1.6766 3.0523 2.4362
880 440.0 1.5810 2.3816 1.5810 3.0644 2.4112
890 445.0 1.6717 0.2360 1.6717 2.9719 2.3826
900 450.0 1.6614 0.0653 1.6614 2.9610 2.2707
910 455.0 1.6255 0.3012 1.6255 2.9386 2.2504
920 460.0 1.6859 0.6443 1.6859 2.9422 2.3341
930 465.0 1.6071 0.9192 1.6071 3.0378 2.3868
940 470.0 1.6336 0.1341 1.6336 3.0799 2.3825
950 475.0 1.6688 0.1760 1.6688 3.1274 2.3006
960 480.0 1.6268 0.2702 1.6268 3.2081 2.1944
970 485.0 1.6048 1.0210 1.6048 3.1852 2.1989
980 490.0 1.6687 0.1750 1.6687 3.0466 2.3145
990 495.0 1.6685 0.1710 1.6685 2.9636 2.2752
1000 500.0 1.5987 1.3135 1.5987 3.0231 2.2251
1010 505.0 1.5934 1.6045 1.5934 3.1457 2.2535
1020 510.0 1.6356 0.1043 1.6356 3.2280 2.2594
1030 515.0 1.6510 0.0005 1.6510 3.2680 2.2845
1040 520.0 1.6618 0.0701 1.6618 3.2288 2.2943
1050 525.0 1.6428 0.0256 1.6428 3.1744 2.2750
1060 530.0 1.5988 1.3107 1.5988 3.0730 2.3039
1070 535.0 1.5829 2.2517 1.5829 2.9491 2.2957
1080 540.0 1.6663 0.1335 1.6663 2.9124 2.3545
1090 545.0 1.6342 0.1242 1.6342 3.0354 2.3845
1100 550.0 1.5775 2.6278 1.5775 3.1722 2.2929
1110 555.0 1.6618 0.0693 1.6618 3.0736 2.3083
1120 560.0 1.6395 0.0554 1.6395 3.0747 2.2909
1130 565.0 1.5913 1.7209 1.5913 3.0826 2.3391
1140 570.0 1.6221 0.3901 1.6221 3.0027 2.3031
1150 575.0 1.6647 0.1087 1.6647 2.9328 2.3263
1160 580.0 1.6104 0.7829 1.6104 3.0020 2.2863
1170 585.0 1.6332 0.1411 1.6332 3.0045 2.2108
1180 590.0 1.6796 0.4378 1.6796 2.9393 2.2617
1190 595.0 1.6218 0.3969 1.6218 2.9649 2.3065
1200 600.0 1.6290 0.2212 1.6290 2.9507 2.1984
1210 605.0 1.6072 0.9158 1.6072 2.9568 2.1236
1220 610.0 1.6166 0.5569 1.6166 2.9415 2.1418
1230 615.0 1.6383 0.0681 1.6383 2.9787 2.2143
1240 620.0 1.6135 0.6652 1.6135 3.0211 2.2616
1250 625.0 1.7015 1.3270 1.7015 2.9787 2.2603
1260 630.0 1.6474 0.0033 1.6474 3.0710 2.1992
1270 635.0 1.5678 3.3744 1.5678 3.1355 2.2206
1280 640.0 1.6536 0.0063 1.6536 3.0119 2.1959
1290 645.0 1.6817 0.5032 1.6817 2.9582 2.2015
1300 650.0 1.5958 1.4671 1.5958 3.0533 2.2117
1310 655.0 1.6091 0.8384 1.6091 3.0079 2.2510
1320 660.0 1.6736 0.2777 1.6736 2.8595 2.2609
1330 665.0 1.6867 0.6742 1.6867 2.8052 2.2618
1340 670.0 1.6180 0.5126 1.6180 2.8629 2.2349
1350 675.0 1.5882 1.9112 1.5882 2.8692 2.2906
1360 680.0 1.6176 0.5265 1.6176 2.7406 2.3075
1370 685.0 1.6891 0.7631 1.6891 2.6086 2.3537
1380 690.0 1.6116 0.7371 1.6116 2.6864 2.3393
1390 695.0 1.5714 3.0927 1.5714 2.7330 2.1940
1400 700.0 1.6547 0.0111 1.6547 2.5973 2.2616
1410 705.0 1.6902 0.8094 1.6902 2.5396 2.3528
1420 710.0 1.5463 5.3747 1.5463 2.6760 2.3301
1430 715.0 1.6201 0.4485 1.6201 2.6018 2.3677
1440 720.0 1.6281 0.2389 1.6281 2.5312 2.3942
1450 725.0 1.6186 0.4922 1.6186 2.5708 2.3591
1460 730.0 1.6168 0.5515 1.6168 2.6446 2.3133
1470 735.0 1.6121 0.7197 1.6121 2.6790 2.2955
1480 740.0 1.6386 0.0652 1.6386 2.6922 2.2405
1490 745.0 1.6332 0.1404 1.6332 2.7268 2.2382
1500 750.0 1.6499 0.0000 1.6499 2.7760 2.2643
1510 755.0 1.6400 0.0500 1.6400 2.8455 2.1966
1520 760.0 1.6603 0.0536 1.6603 2.8696 2.2004
1530 765.0 1.6936 0.9486 1.6936 2.8924 2.2564
1540 770.0 1.6643 0.1023 1.6643 2.9845 2.1535
1550 775.0 1.6542 0.0090 1.6542 3.0224 2.1563
1560 780.0 1.6838 0.5729 1.6838 2.9891 2.2787
1570 785.0 1.6753 0.3210 1.6753 2.9523 2.2281
1580 790.0 1.6191 0.4785 1.6191 3.0045 2.2283
1590 795.0 1.6618 0.0695 1.6618 3.0570 2.3222
1600 800.0 1.7095 1.7684 1.7095 3.1064 2.2794
1610 805.0 1.6711 0.2234 1.6711 3.2542 2.1740
1620 810.0 1.6193 0.4727 1.6193 3.3149 2.1891
1630 815.0 1.6338 0.1316 1.6338 3.2546 2.3467
1640 820.0 1.6855 0.6313 1.6855 3.2007 2.4409
1650 825.0 1.6172 0.5373 1.6172 3.2846 2.3515
1660 830.0 1.6124 0.7071 1.6124 3.3668 2.2855
1670 835.0 1.6694 0.1891 1.6694 3.3066 2.2732
1680 840.0 1.6377 0.0752 1.6377 3.3029 2.2524
1690 845.0 1.6067 0.9378 1.6067 3.3329 2.2442
1700 850.0 1.6569 0.0235 1.6569 3.2829 2.2944
1710 855.0 1.6552 0.0135 1.6552 3.2442 2.3636
1720 860.0 1.6210 0.4208 1.6210 3.2388 2.4111
1730 865.0 1.6246 0.3234 1.6246 3.2267 2.3676
1740 870.0 1.6411 0.0398 1.6411 3.2367 2.3972
1750 875.0 1.6317 0.1678 1.6317 3.3021 2.3835
1760 880.0 1.6249 0.3157 1.6249 3.3891 2.2593
1770 885.0 1.6350 0.1119 1.6350 3.4137 2.2530
1780 890.0 1.6537 0.0068 1.6537 3.3971 2.3243
1790 895.0 1.6246 0.3236 1.6246 3.3326 2.3989
1800 900.0 1.5834 2.2184 1.5834 3.2511 2.3187
1810 905.0 1.6005 1.2270 1.6005 3.1464 2.2439
1820 910.0 1.6450 0.0124 1.6450 3.1292 2.2620
1830 915.0 1.6011 1.1976 1.6011 3.2256 2.3087
1840 920.0 1.6299 0.2021 1.6299 3.2558 2.3015
1850 925.0 1.6776 0.3799 1.6776 3.2242 2.2393
1860 930.0 1.6610 0.0609 1.6610 3.1739 2.2689
1870 935.0 1.6332 0.1412 1.6332 3.1294 2.2851
1880 940.0 1.6396 0.0546 1.6396 3.0870 2.1708
1890 945.0 1.6326 0.1517 1.6326 3.0812 2.1197
1900 950.0 1.6217 0.4000 1.6217 3.0969 2.1723
1910 955.0 1.6152 0.6040 1.6152 3.1175 2.3448
1920 960.0 1.6849 0.6086 1.6849 3.1863 2.2560
1930 965.0 1.6888 0.7529 1.6888 3.2469 2.2030
1940 970.0 1.6204 0.4381 1.6204 3.2515 2.2112
1950 975.0 1.6611 0.0619 1.6611 3.1932 2.3138
1960 980.0 1.6810 0.4804 1.6810 3.1842 2.3812
1970 985.0 1.5857 2.0654 1.5857 3.2444 2.2565
1980 990.0 1.6032 1.0972 1.6032 3.1862 2.2466
1990 995.0 1.6523 0.0026 1.6523 3.0300 2.3615
2000 1000.0 1.6320 0.1617 1.6320 3.0118 2.4126
2010 1005.0 1.6355 0.1058 1.6355 3.1037 2.2707
2020 1010.0 1.6560 0.0179 1.6560 3.1910 2.1549
2030 1015.0 1.6377 0.0751 1.6377 3.1205 2.1936
2040 1020.0 1.6970 1.1035 1.6970 2.9256 2.3033
2050 1025.0 1.6519 0.0018 1.6519 2.8060 2.1382
2060 1030.0 1.5737 2.9120 1.5737 2.8276 2.0820
2070 1035.0 1.6646 0.1067 1.6646 2.8892 2.2281
2080 1040.0 1.6941 0.9705 1.6941 3.0436 2.2705
2090 1045.0 1.6479 0.0022 1.6479 3.1485 2.1771
2100 1050.0 1.6532 0.0052 1.6532 3.0655 2.2608
2110 1055.0 1.6590 0.0403 1.6590 2.9390 2.3156
2120 1060.0 1.6155 0.5934 1.6155 2.8641 2.2291
2130 1065.0 1.6066 0.9402 1.6066 2.8342 2.1661
2140 1070.0 1.6193 0.4704 1.6193 2.8345 2.1720
2150 1075.0 1.6100 0.7985 1.6100 2.8865 2.2556
2160 1080.0 1.6398 0.0525 1.6398 2.9293 2.2565
2170 1085.0 1.6219 0.3956 1.6219 2.8919 2.2492
2180 1090.0 1.6523 0.0026 1.6523 2.7758 2.3315
2190 1095.0 1.6266 0.2741 1.6266 2.7209 2.2402
2200 1100.0 1.5802 2.4382 1.5802 2.7039 2.1414
2210 1105.0 1.6039 1.0641 1.6039 2.6617 2.1685
2220 1110.0 1.6926 0.9090 1.6926 2.6576 2.3165
2230 1115.0 1.6395 0.0549 1.6395 2.7864 2.2812
2240 1120.0 1.5933 1.6095 1.5933 2.8821 2.1883
2250 1125.0 1.6600 0.0503 1.6600 2.8508 2.2638
2260 1130.0 1.6953 1.0239 1.6953 2.7989 2.3531
2270 1135.0 1.5908 1.7527 1.5908 2.8022 2.3244
2280 1140.0 1.5697 3.2252 1.5697 2.7509 2.3765
2290 1145.0 1.6558 0.0171 1.6558 2.6502 2.3693
2300 1150.0 1.6659 0.1261 1.6659 2.6911 2.4347
2310 1155.0 1.5842 2.1627 1.5842 2.8707 2.3381
2320 1160.0 1.6304 0.1913 1.6304 2.9923 2.2689
2330 1165.0 1.6942 0.9757 1.6942 3.0874 2.2588
2340 1170.0 1.6225 0.3791 1.6225 3.1415 2.2431
2350 1175.0 1.6176 0.5263 1.6176 3.0439 2.3449
2360 1180.0 1.6627 0.0804 1.6627 2.9467 2.3477
2370 1185.0 1.6260 0.2883 1.6260 3.0005 2.3233
2380 1190.0 1.5971 1.4009 1.5971 3.1391 2.3365
2390 1195.0 1.6265 0.2765 1.6265 3.2150 2.3308
2400 1200.0 1.7048 1.5002 1.7048 3.1852 2.3599
2410 1205.0 1.6556 0.0154 1.6556 3.2281 2.3036
2420 1210.0 1.5731 2.9580 1.5731 3.2846 2.2603
2430 1215.0 1.6283 0.2346 1.6283 3.1771 2.2560
2440 1220.0 1.7033 1.4179 1.7033 3.1345 2.2479
2450 1225.0 1.6290 0.2210 1.6290 3.3102 2.2330
2460 1230.0 1.5902 1.7857 1.5902 3.4826 2.1140
2470 1235.0 1.7217 2.5717 1.7217 3.4469 2.1867
2480 1240.0 1.7546 5.4669 1.7546 3.4117 2.2822
2490 1245.0 1.5866 2.0115 1.5866 3.5528 2.1111
2500 1250.0 1.5817 2.3337 1.5817 3.5176 1.9934
2510 1255.0 1.6687 0.1752 1.6687 3.3340 2.0732
2520 1260.0 1.6831 0.5486 1.6831 3.3110 2.1734
2530 1265.0 1.6134 0.6707 1.6134 3.4489 2.1829
2540 1270.0 1.6753 0.3205 1.6753 3.5578 2.1698
2550 1275.0 1.5824 2.2817 1.5824 3.6390 2.1783
2560 1280.0 1.6982 1.1625 1.6982 3.5193 2.3037
2570 1285.0 1.7091 1.7473 1.7091 3.5347 2.2934
2580 1290.0 1.5519 4.8144 1.5519 3.6060 2.1955
2590 1295.0 1.6392 0.0581 1.6392 3.5344 2.3069
2600 1300.0 1.6582 0.0339 1.6582 3.4003 2.3388
2610 1305.0 1.5923 1.6618 1.5923 3.3911 2.3241
2620 1310.0 1.6685 0.1709 1.6685 3.3520 2.4187
2630 1315.0 1.6294 0.2127 1.6294 3.4546 2.2560
2640 1320.0 1.6052 1.0040 1.6052 3.4863 2.2032
2650 1325.0 1.7109 1.8524 1.7109 3.3573 2.3191
2660 1330.0 1.6603 0.0531 1.6603 3.3836 2.3679
2670 1335.0 1.5873 1.9681 1.5873 3.4400 2.3021
2680 1340.0 1.6217 0.4009 1.6217 3.3936 2.2565
2690 1345.0 1.5908 1.7547 1.5908 3.3544 2.2995
2700 1350.0 1.6975 1.1262 1.6975 3.2364 2.3147
2710 1355.0 1.6615 0.0658 1.6615 3.2942 2.1403
2720 1360.0 1.5968 1.4146 1.5968 3.3484 2.0390
2730 1365.0 1.6602 0.0520 1.6602 3.1996 2.1846
2740 1370.0 1.6757 0.3295 1.6757 3.0741 2.2001
2750 1375.0 1.5766 2.6937 1.5766 3.1285 2.0319
2760 1380.0 1.6243 0.3292 1.6243 3.0889 1.9919
2770 1385.0 1.6156 0.5931 1.6156 3.0068 2.1098
2780 1390.0 1.6587 0.0378 1.6587 2.9157 2.2895
2790 1395.0 1.7132 1.9960 1.7132 2.9074 2.1943
2800 1400.0 1.6356 0.1031 1.6356 3.0182 2.1055
2810 1405.0 1.6037 1.0708 1.6037 3.0015 2.2055
2820 1410.0 1.6958 1.0482 1.6958 2.8489 2.2788
2830 1415.0 1.6138 0.6565 1.6138 2.9122 2.2358
2840 1420.0 1.5856 2.0751 1.5856 2.9655 2.2707
2850 1425.0 1.6454 0.0106 1.6454 2.8898 2.2498
2860 1430.0 1.6952 1.0206 1.6952 2.7954 2.2647
2870 1435.0 1.6261 0.2850 1.6261 2.8699 2.2081
2880 1440.0 1.6041 1.0531 1.6041 2.8957 2.2245
2890 1445.0 1.6038 1.0673 1.6038 2.8705 2.2934
2900 1450.0 1.6381 0.0705 1.6381 2.8170 2.2152
2910 1455.0 1.5934 1.6004 1.5934 2.8673 2.1677
2920 1460.0 1.5716 3.0742 1.5716 2.8710 2.2041
2930 1465.0 1.6476 0.0028 1.6476 2.7611 2.2621
2940 1470.0 1.6486 0.0009 1.6486 2.7485 2.2303
2950 1475.0 1.5931 1.6207 1.5931 2.7974 2.1974
2960 1480.0 1.5963 1.4416 1.5963 2.7768 2.1436
2970 1485.0 1.6276 0.2506 1.6276 2.7181 2.1176
2980 1490.0 1.6119 0.7262 1.6119 2.7278 2.1257
2990 1495.0 1.6026 1.1243 1.6026 2.7459 2.1799
3000 1500.0 1.6249 0.3161 1.6249 2.7049 2.1029
3010 1505.0 1.6697 0.1948 1.6697 2.6598 2.0737
3020 1510.0 1.6329 0.1470 1.6329 2.6972 2.1111
3030 1515.0 1.5925 1.6506 1.5925 2.7453 2.0812
3040 1520.0 1.6199 0.4539 1.6199 2.7174 1.9988
3050 1525.0 1.6199 0.4540 1.6199 2.6983 2.0399
3060 1530.0 1.6038 1.0658 1.6038 2.7119 2.1568
3070 1535.0 1.6338 0.1312 1.6338 2.6668 2.1640
3080 1540.0 1.6464 0.0064 1.6464 2.6580 2.1643
3090 1545.0 1.5777 2.6147 1.5777 2.7631 2.1457
3100 1550.0 1.6063 0.9544 1.6063 2.7622 2.2109
3110 1555.0 1.6083 0.8680 1.6083 2.7259 2.1764
3120 1560.0 1.6018 1.1612 1.6018 2.7666 2.1555
3130 1565.0 1.5612 3.9454 1.5612 2.7589 2.1848
3140 1570.0 1.6060 0.9690 1.6060 2.6957 2.3033
3150 1575.0 1.5872 1.9710 1.5872 2.6576 2.2353
3160 1580.0 1.6687 0.1746 1.6687 2.6064 2.1675
3170 1585.0 1.6382 0.0694 1.6382 2.6461 2.1041
3180 1590.0 1.5754 2.7861 1.5754 2.6652 2.1582
3190 1595.0 1.6204 0.4381 1.6204 2.5781 2.2477
3200 1600.0 1.5738 2.9021 1.5738 2.5832 2.1476
3210 1605.0 1.6417 0.0348 1.6417 2.5194 2.1208
3220 1610.0 1.5868 1.9961 1.5868 2.5400 2.1536
3230 1615.0 1.6116 0.7382 1.6116 2.5484 2.1109
3240 1620.0 1.6172 0.5382 1.6172 2.4758 2.1075
3250 1625.0 1.6400 0.0500 1.6400 2.3851 2.2118
3260 1630.0 1.6450 0.0123 1.6450 2.3962 2.2633
3270 1635.0 1.6197 0.4600 1.6197 2.5327 2.0984
3280 1640.0 1.5625 3.8262 1.5625 2.7158 1.9809
3290 1645.0 1.5846 2.1415 1.5846 2.7008 2.0374
3300 1650.0 1.6620 0.0721 1.6620 2.6365 2.1263
3310 1655.0 1.5860 2.0469 1.5860 2.6893 2.1587
3320 1660.0 1.6407 0.0429 1.6407 2.6923 2.1764
3330 1665.0 1.6514 0.0010 1.6514 2.7420 2.1752
3340 1670.0 1.5722 3.0301 1.5722 2.8898 2.1547
3350 1675.0 1.6062 0.9591 1.6062 2.8759 2.2064
3360 1680.0 1.6648 0.1098 1.6648 2.8018 2.2507
3370 1685.0 1.6347 0.1168 1.6347 2.8516 2.2494
3380 1690.0 1.5852 2.1013 1.5852 2.9564 2.1623
3390 1695.0 1.6080 0.8819 1.6080 2.9304 2.1329
3400 1700.0 1.6777 0.3841 1.6777 2.8387 2.2101
3410 1705.0 1.6272 0.2599 1.6272 2.9081 2.2094
3420 1710.0 1.5665 3.4879 1.5665 2.9930 2.0725
3430 1715.0 1.6466 0.0059 1.6466 2.8935 2.0714
3440 1720.0 1.6403 0.0471 1.6403 2.8906 2.1335
3450 1725.0 1.5900 1.7975 1.5900 2.9696 2.2134
3460 1730.0 1.6525 0.0030 1.6525 2.9379 2.1708
3470 1735.0 1.6623 0.0752 1.6623 2.9105 2.2195
3480 1740.0 1.6112 0.7547 1.6112 2.9619 2.2398
3490 1745.0 1.6724 0.2513 1.6724 2.9675 2.2498
3500 1750.0 1.5882 1.9108 1.5882 3.0639 2.2160
3510 1755.0 1.6388 0.0622 1.6388 3.0161 2.2943
3520 1760.0 1.6914 0.8566 1.6914 2.9788 2.3209
3530 1765.0 1.5584 4.1975 1.5584 3.1321 2.2268
3540 1770.0 1.6046 1.0321 1.6046 3.1114 2.2897
3550 1775.0 1.6836 0.5634 1.6836 2.9719 2.3208
3560 1780.0 1.6667 0.1393 1.6667 2.9641 2.2611
3570 1785.0 1.6318 0.1663 1.6318 3.0091 2.2242
3580 1790.0 1.6680 0.1622 1.6680 2.9839 2.2531
3590 1795.0 1.6292 0.2168 1.6292 3.0379 2.2389
3600 1800.0 1.6431 0.0237 1.6431 3.0698 2.2165
3610 1805.0 1.6899 0.7980 1.6899 3.0310 2.2492
3620 1810.0 1.6430 0.0248 1.6430 3.0363 2.2160
3630 1815.0 1.6168 0.5499 1.6168 3.0273 2.1489
3640 1820.0 1.6699 0.1989 1.6699 2.9977 2.1950
3650 1825.0 1.6561 0.0188 1.6561 3.0447 2.2387
3660 1830.0 1.6343 0.1228 1.6343 3.0806 2.1655
3670 1835.0 1.6655 0.1206 1.6655 3.0078 2.2007
3680 1840.0 1.6781 0.3959 1.6781 2.8894 2.2892
3690 1845.0 1.5842 2.1645 1.5842 2.8416 2.2106
3700 1850.0 1.6418 0.0338 1.6418 2.8095 2.2047
3710 1855.0 1.6330 0.1440 1.6330 2.8650 2.2375
3720 1860.0 1.5990 1.3017 1.5990 2.9009 2.2343
3730 1865.0 1.6529 0.0042 1.6529 2.7688 2.2500
3740 1870.0 1.6029 1.1076 1.6029 2.7013 2.2947
3750 1875.0 1.6216 0.4041 1.6216 2.6657 2.2742
3760 1880.0 1.6372 0.0813 1.6372 2.7354 2.1657
3770 1885.0 1.5644 3.6619 1.5644 2.8823 2.0710
3780 1890.0 1.6040 1.0602 1.6040 2.8602 2.1471
3790 1895.0 1.6352 0.1093 1.6352 2.8076 2.3075
3800 1900.0 1.6017 1.1656 1.6017 2.8764 2.2862
3810 1905.0 1.6585 0.0361 1.6585 2.9638 2.2532
3820 1910.0 1.6092 0.8327 1.6092 3.0915 2.2734
3830 1915.0 1.5786 2.5472 1.5786 3.0020 2.2848
3840 1920.0 1.5939 1.5746 1.5939 2.9064 2.2458
3850 1925.0 1.6454 0.0105 1.6454 2.7919 2.2535
3860 1930.0 1.6522 0.0025 1.6522 2.7611 2.2237
3870 1935.0 1.5623 3.8435 1.5623 2.8318 2.1881
3880 1940.0 1.6149 0.6172 1.6149 2.8191 2.2538
3890 1945.0 1.6701 0.2023 1.6701 2.7730 2.2748
3900 1950.0 1.6049 1.0157 1.6049 2.7389 2.2416
3910 1955.0 1.5826 2.2727 1.5826 2.6539 2.1438
3920 1960.0 1.6265 0.2765 1.6265 2.5141 2.0674
3930 1965.0 1.6564 0.0207 1.6564 2.4599 2.0655
3940 1970.0 1.6080 0.8814 1.6080 2.5608 2.1120
3950 1975.0 1.5915 1.7084 1.5915 2.6768 2.1385
3960 1980.0 1.6597 0.0472 1.6597 2.6857 2.1460
3970 1985.0 1.6204 0.4384 1.6204 2.6369 2.2220
3980 1990.0 1.6060 0.9679 1.6060 2.5310 2.1531
3990 1995.0 1.6481 0.0018 1.6481 2.5202 2.1052
4000 2000.0 1.5378 6.2920 1.5378 2.6389 2.0999
4010 2005.0 1.6337 0.1325 1.6337 2.6398 2.2059
4020 2010.0 1.6394 0.0557 1.6394 2.6554 2.2845
4030 2015.0 1.6024 1.1312 1.6024 2.7083 2.2656
4040 2020.0 1.6498 0.0000 1.6498 2.7650 2.2017
4050 2025.0 1.5594 4.1014 1.5594 2.7779 2.1887
4060 2030.0 1.6543 0.0093 1.6543 2.6812 2.2529
4070 2035.0 1.6740 0.2890 1.6740 2.6685 2.1972
4080 2040.0 1.5656 3.5584 1.5656 2.7611 2.1244
4090 2045.0 1.6262 0.2835 1.6262 2.7618 2.1736
4100 2050.0 1.6480 0.0021 1.6480 2.7904 2.2553
4110 2055.0 1.6137 0.6581 1.6137 2.8516 2.1880
4120 2060.0 1.6688 0.1767 1.6688 2.8335 2.1971
4130 2065.0 1.6210 0.4215 1.6210 2.7441 2.1799
4140 2070.0 1.6117 0.7337 1.6117 2.6602 2.1031
4150 2075.0 1.6483 0.0014 1.6483 2.5998 2.1115
4160 2080.0 1.5890 1.8575 1.5890 2.6479 2.1073
4170 2085.0 1.6046 1.0290 1.6046 2.6860 2.1622
4180 2090.0 1.6479 0.0022 1.6479 2.7260 2.1932
4190 2095.0 1.6758 0.3316 1.6758 2.7337 2.1954
4200 2100.0 1.6307 0.1854 1.6307 2.7052 2.2005
4210 2105.0 1.6207 0.4290 1.6207 2.6631 2.2089
4220 2110.0 1.5945 1.5405 1.5945 2.5922 2.0922
4230 2115.0 1.5967 1.4178 1.5967 2.5451 2.0637
4240 2120.0 1.6587 0.0382 1.6587 2.5861 2.1219
4250 2125.0 1.5753 2.7936 1.5753 2.7853 2.1414
4260 2130.0 1.6190 0.4814 1.6190 2.8810 2.0794
4270 2135.0 1.6319 0.1633 1.6319 2.8427 2.1658
4280 2140.0 1.6036 1.0779 1.6036 2.7263 2.2477
