# step  time_fs  cv_FeH(A)  bias(kJ/mol)  d_min_FeH(A)  d_min_OH(A)  d_min_SH(A)
1700 850.0 2.5494 0.0002 2.5494 1.0289 2.4209
1710 855.0 2.5002 1.2384 2.5002 0.9405 2.3435
1720 860.0 2.4133 9.3475 2.4133 0.9992 2.2537
1730 865.0 2.5013 1.1836 2.5013 0.9592 2.2547
1740 870.0 2.5291 0.2179 2.5291 1.0131 2.1851
1750 875.0 2.6304 3.2349 2.6304 1.0003 2.1671
1760 880.0 2.6764 7.9870 2.6764 1.0358 2.1516
1770 885.0 2.6868 9.3627 2.6868 1.0370 2.2176
1780 890.0 2.6573 5.7588 2.6573 1.0542 2.2915
1790 895.0 2.6491 4.9124 2.6491 1.0073 2.1906
1800 900.0 2.5751 0.3154 2.5751 1.0146 2.1445
1810 905.0 2.5447 0.0141 2.5447 1.0144 2.1096
1820 910.0 2.5452 0.0114 2.5452 0.9933 2.1104
1830 915.0 2.5181 0.5101 2.5181 1.0096 2.1557
1840 920.0 2.5930 0.9239 2.5930 0.9641 2.2659
1850 925.0 2.5849 0.6075 2.5849 1.0441 2.1403
1860 930.0 2.6556 5.5717 2.6556 0.9805 2.1831
1870 935.0 2.5712 0.2242 2.5712 1.0490 2.1362
1880 940.0 2.6249 2.8031 2.6249 0.9621 2.2043
1890 945.0 2.5164 0.5634 2.5164 1.0450 2.1169
1900 950.0 2.6085 1.7138 2.6085 0.9531 2.1982
1910 955.0 2.5469 0.0047 2.5469 1.0560 2.1639
1920 960.0 2.6054 1.5357 2.6054 0.9654 2.2326
1930 965.0 2.5280 0.2426 2.5280 1.0210 2.1232
1940 970.0 2.5632 0.0872 2.5632 0.9736 2.0961
1950 975.0 2.5197 0.4585 2.5197 1.0287 2.0039
1960 980.0 2.6005 1.2753 2.6005 0.9914 1.9581
1970 985.0 2.6462 4.6227 2.6462 1.1125 1.7637
1980 990.0 2.6546 5.4744 2.6546 1.1399 1.6774
1990 995.0 2.5557 0.0165 2.5557 1.0856 1.6980
2000 1000.0 2.5054 0.9946 2.5054 0.9935 1.8090
2010 1005.0 2.4458 5.4330 2.4458 1.0143 1.8562
2020 1010.0 2.5138 0.6540 2.5138 0.9990 1.8780
2030 1015.0 2.5774 0.3757 2.5774 1.0628 1.8618
2040 1020.0 2.6794 8.3748 2.6794 1.0292 1.8844
2050 1025.0 2.6556 5.5747 2.6556 1.0509 1.8263
2060 1030.0 2.5912 0.8468 2.5912 1.0890 1.7901
2070 1035.0 2.6043 1.4753 2.6043 1.0507 1.8416
2080 1040.0 2.6064 1.5882 2.6064 1.0197 1.8994
2090 1045.0 2.5700 0.2001 2.5700 1.0312 1.8946
2100 1050.0 2.5857 0.6381 2.5857 1.0253 1.8620
2110 1055.0 2.5895 0.7802 2.5895 1.0647 1.8200
2120 1060.0 2.5858 0.6415 2.5858 1.0394 1.9083
2130 1065.0 2.5926 0.9092 2.5926 0.9910 2.0099
2140 1070.0 2.5425 0.0281 2.5425 1.0022 2.0426
2150 1075.0 2.5276 0.2509 2.5276 0.9897 2.1016
2160 1080.0 2.5123 0.7092 2.5123 1.0034 2.1537
2170 1085.0 2.5411 0.0395 2.5411 0.9850 2.2010
2180 1090.0 2.5566 0.0216 2.5566 1.0250 2.1364
2190 1095.0 2.6531 5.3170 2.6531 1.0117 2.1447
2200 1100.0 2.5827 0.5357 2.5827 1.0267 2.1428
2210 1105.0 2.5174 0.5320 2.5174 0.9879 2.2503
2220 1110.0 2.4852 2.0964 2.4852 0.9866 2.3745
2230 1115.0 2.5030 1.1039 2.5030 0.9876 2.4592
2240 1120.0 2.5625 0.0779 2.5625 0.9986 2.4992
2250 1125.0 2.6058 1.5550 2.6058 1.0081 2.4746
2260 1130.0 2.5573 0.0265 2.5573 0.9875 2.3744
2270 1135.0 2.5108 0.7688 2.5108 0.9917 2.2540
2280 1140.0 2.5381 0.0709 2.5381 1.0029 2.1642
2290 1145.0 2.6196 2.4200 2.6196 1.0060 2.1186
2300 1150.0 2.5983 1.1676 2.5983 1.0241 2.0976
2310 1155.0 2.5582 0.0333 2.5582 1.0247 2.0910
2320 1160.0 2.5291 0.2194 2.5291 0.9813 2.1304
2330 1165.0 2.5093 0.8276 2.5093 1.0004 2.1667
2340 1170.0 2.5660 0.1276 2.5660 0.9926 2.2346
2350 1175.0 2.6077 1.6665 2.6077 0.9973 2.2521
2360 1180.0 2.5666 0.1375 2.5666 1.0120 2.2207
2370 1185.0 2.5241 0.3355 2.5241 0.9929 2.2099
2380 1190.0 2.5115 0.7416 2.5115 1.0066 2.1758
2390 1195.0 2.5781 0.3946 2.5781 0.9859 2.1084
2400 1200.0 2.6088 1.7273 2.6088 1.0485 1.9286
