# step  time_fs  cv_FeH(A)  bias(kJ/mol)  d_min_FeH(A)  d_min_OH(A)  d_min_SH(A)
1160 580.0 3.0908 4.1200 3.0908 0.9768 2.3515
1170 585.0 2.9734 0.3539 2.9734 0.9949 2.2230
1180 590.0 2.9760 0.2884 2.9760 0.9911 2.1512
1190 595.0 3.0808 3.2635 3.0808 1.0003 2.1543
1200 600.0 3.0153 0.1173 3.0153 0.9976 2.1086
1210 605.0 2.8964 5.3671 2.8964 0.9713 2.0890
1220 610.0 2.9438 1.5774 2.9438 0.9886 2.0975
1230 615.0 3.0417 0.8696 3.0417 0.9901 2.1328
1240 620.0 2.9700 0.4512 2.9700 0.9903 2.0988
1250 625.0 2.9302 2.4374 2.9302 0.9755 2.1082
1260 630.0 3.0367 0.6731 3.0367 1.0134 2.1272
1270 635.0 3.0930 4.3221 3.0930 0.9707 2.1985
1280 640.0 2.9466 1.4241 2.9466 1.0191 2.1542
1290 645.0 2.9959 0.0086 2.9959 0.9478 2.2075
1300 650.0 2.9905 0.0452 2.9905 1.0381 2.1034
1310 655.0 3.0351 0.6152 3.0351 0.9551 2.1974
1320 660.0 2.9451 1.5048 2.9451 1.0164 2.1928
1330 665.0 2.9743 0.3312 2.9743 0.9744 2.2736
1340 670.0 2.9760 0.2869 2.9760 0.9764 2.2946
1350 675.0 2.9370 1.9848 2.9370 1.0114 2.2963
1360 680.0 2.9534 1.0851 2.9534 0.9484 2.4346
1370 685.0 2.8902 6.0226 2.8902 0.9956 2.3897
1380 690.0 2.9202 3.1816 2.9202 0.9617 2.3642
1390 695.0 2.9507 1.2146 2.9507 0.9678 2.3347
1400 700.0 2.9808 0.1838 2.9808 0.9877 2.3148
1410 705.0 3.0629 1.9790 3.0629 0.9820 2.3528
1420 710.0 3.1046 5.4754 3.1046 1.0072 2.3783
1430 715.0 3.0282 0.3987 3.0282 0.9704 2.3382
1440 720.0 2.9471 1.3989 2.9471 0.9813 2.2759
1450 725.0 2.9557 0.9817 2.9557 0.9931 2.2289
1460 730.0 2.9628 0.6935 2.9628 0.9475 2.1923
1470 735.0 2.9647 0.6217 2.9647 1.0180 2.1035
1480 740.0 3.0240 0.2878 3.0240 0.9476 2.1794
1490 745.0 3.0273 0.3714 3.0273 1.0118 2.1414
1500 750.0 2.9155 3.5717 2.9155 0.9496 2.1280
1510 755.0 2.8463 11.8097 2.8463 1.0020 2.0643
1520 760.0 2.9842 0.1244 2.9842 0.9680 2.1667
1530 765.0 3.0744 2.7684 3.0744 0.9968 2.1960
1540 770.0 2.9749 0.3151 2.9749 0.9959 2.1374
1550 775.0 2.8814 7.0357 2.8814 0.9640 2.1375
1560 780.0 2.8951 5.4991 2.8951 0.9804 2.1930
1570 785.0 2.9691 0.4781 2.9691 0.9775 2.2628
1580 790.0 3.0164 0.1344 3.0164 0.9883 2.2893
1590 795.0 3.0715 2.5532 3.0715 1.0044 2.3422
1600 800.0 3.1220 7.4388 3.1220 1.0116 2.4697
1610 805.0 3.0946 4.4724 3.0946 1.0253 2.5050
1620 810.0 3.0448 1.0034 3.0448 0.9720 2.5159
1630 815.0 2.9401 1.7925 2.9401 0.9928 2.4359
1640 820.0 2.8894 6.1217 2.8894 0.9855 2.3959
1650 825.0 2.8975 5.2506 2.8975 0.9372 2.3633
1660 830.0 2.8397 12.8405 2.8397 1.0010 2.2360
1670 835.0 2.9673 0.5353 2.9673 0.9472 2.2413
1680 840.0 3.0554 1.5329 3.0554 1.0365 2.2129
1690 845.0 3.1391 9.6795 3.1391 0.9710 2.2396
1700 850.0 2.9774 0.2561 2.9774 1.0377 2.1454
1710 855.0 2.9843 0.1238 2.9843 0.9631 2.2696
1720 860.0 2.9816 0.1691 2.9816 0.9933 2.3799
1730 865.0 2.9919 0.0328 2.9919 0.9939 2.4224
1740 870.0 2.9851 0.1107 2.9851 0.9805 2.4548
1750 875.0 2.9716 0.4034 2.9716 1.0111 2.4362
1760 880.0 3.0341 0.5804 3.0341 0.9718 2.4346
1770 885.0 2.9925 0.0284 2.9925 1.0202 2.3888
1780 890.0 3.0184 0.1685 3.0184 0.9729 2.4136
1790 895.0 3.0072 0.0259 3.0072 0.9943 2.3815
1800 900.0 3.0005 0.0001 3.0005 0.9905 2.3496
1810 905.0 2.9859 0.0998 2.9859 0.9615 2.3078
1820 910.0 2.9067 4.3478 2.9067 1.0007 2.2124
1830 915.0 2.9497 1.2660 2.9497 0.9532 2.2249
1840 920.0 2.9707 0.4287 2.9707 0.9851 2.2247
1850 925.0 2.9902 0.0477 2.9902 0.9951 2.2244
1860 930.0 3.0345 0.5938 3.0345 0.9908 2.2786
1870 935.0 3.0633 2.0025 3.0633 1.0086 2.3760
1880 940.0 3.0523 1.3677 3.0523 0.9856 2.4333
1890 945.0 2.9893 0.0573 2.9893 1.0069 2.4536
1900 950.0 2.9834 0.1374 2.9834 0.9702 2.5010
1910 955.0 2.9610 0.7608 2.9610 1.0081 2.4899
1920 960.0 3.0205 0.2104 3.0205 0.9627 2.4830
1930 965.0 2.9743 0.3314 2.9743 1.0091 2.4417
1940 970.0 2.9819 0.1637 2.9819 0.9796 2.4713
1950 975.0 2.9842 0.1248 2.9842 0.9885 2.4589
1960 980.0 2.9970 0.0045 2.9970 1.0194 2.3984
1970 985.0 3.0437 0.9545 3.0437 0.9607 2.4104
1980 990.0 2.9504 1.2324 2.9504 1.0188 2.3242
1990 995.0 2.9705 0.4353 2.9705 0.9276 2.3864
2000 1000.0 2.9156 3.5606 2.9156 1.0169 2.2944
2010 1005.0 3.0032 0.0052 3.0032 0.9589 2.3390
2020 1010.0 3.0117 0.0683 3.0117 1.0120 2.2783
2030 1015.0 2.9945 0.0151 2.9945 0.9734 2.2974
2040 1020.0 2.9515 1.1775 2.9515 0.9875 2.2919
2050 1025.0 2.9884 0.0676 2.9884 0.9823 2.3155
2060 1030.0 3.0009 0.0004 3.0009 0.9856 2.3492
2070 1035.0 2.9654 0.5991 2.9654 0.9937 2.3748
2080 1040.0 2.9820 0.1624 2.9820 0.9771 2.4136
2090 1045.0 3.0010 0.0005 3.0010 1.0050 2.3749
2100 1050.0 3.0584 1.7055 3.0584 0.9678 2.3893
2110 1055.0 2.9981 0.0017 2.9981 1.0211 2.2854
2120 1060.0 2.9749 0.3139 2.9749 0.9507 2.2856
2130 1065.0 2.9560 0.9679 2.9560 1.0111 2.1935
2140 1070.0 2.9822 0.1587 2.9822 0.9684 2.1973
2150 1075.0 2.9453 1.4975 2.9453 0.9838 2.1560
2160 1080.0 2.9392 1.8468 2.9392 0.9974 2.1418
2170 1085.0 3.0098 0.0477 3.0098 0.9639 2.1856
2180 1090.0 2.9976 0.0029 2.9976 1.0213 2.1221
2190 1095.0 3.0022 0.0025 3.0022 0.9725 2.1201
2200 1100.0 2.9711 0.4163 2.9711 1.0246 2.0547
2210 1105.0 3.0114 0.0644 3.0114 0.9758 2.1011
2220 1110.0 3.0305 0.4664 3.0305 1.0447 2.0514
2230 1115.0 3.0426 0.9062 3.0426 0.9993 2.1050
2240 1120.0 2.9473 1.3892 2.9473 1.0084 2.0891
2250 1125.0 2.9395 1.8292 2.9395 0.9782 2.0828
2260 1130.0 3.0145 0.1050 3.0145 1.0024 2.0690
2270 1135.0 3.0455 1.0360 3.0455 0.9974 2.0745
2280 1140.0 2.9444 1.5470 2.9444 1.0162 2.0096
2290 1145.0 2.9371 1.9791 2.9371 1.0321 1.9786
2300 1150.0 3.0409 0.8356 3.0409 0.9748 2.0667
2310 1155.0 2.9767 0.2707 2.9767 1.0370 2.0164
2320 1160.0 2.9534 1.0842 2.9534 0.9521 2.0790
2330 1165.0 2.9367 2.0021 2.9367 1.0327 2.0108
2340 1170.0 3.0398 0.7902 3.0398 0.9803 2.1103
2350 1175.0 3.0089 0.0396 3.0089 1.0398 2.0903
2360 1180.0 3.0643 2.0647 3.0643 0.9775 2.1603
2370 1185.0 3.0624 1.9439 3.0624 1.0723 2.1065
2380 1190.0 3.0479 1.1449 3.0479 0.9545 2.1895
2390 1195.0 2.8862 6.4803 2.8862 1.0322 2.0887
2400 1200.0 2.9444 1.5434 2.9444 0.9569 2.1200
2410 1205.0 2.9424 1.6614 2.9424 1.0336 2.0289
2420 1210.0 2.9454 1.4910 2.9454 0.9587 2.0777
2430 1215.0 2.9988 0.0007 2.9988 1.0330 2.0596
2440 1220.0 3.1062 5.6401 3.1062 0.9597 2.1421
2450 1225.0 3.0314 0.4915 3.0314 1.0340 2.0072
2460 1230.0 2.9615 0.7419 2.9615 0.9748 1.9567
2470 1235.0 3.0148 0.1093 3.0148 1.0156 1.9472
2480 1240.0 3.0103 0.0526 3.0103 0.9805 1.9834
2490 1245.0 2.9098 4.0663 2.9098 0.9977 1.9206
2500 1250.0 2.9901 0.0494 2.9901 0.9786 1.9742
2510 1255.0 3.0640 2.0502 3.0640 1.0284 2.0148
2520 1260.0 3.0413 0.8532 3.0413 0.9728 2.0635
2530 1265.0 2.9543 1.0430 2.9543 1.0224 2.0257
2540 1270.0 2.9935 0.0212 2.9935 0.9770 2.1035
2550 1275.0 2.9924 0.0290 2.9924 1.0062 2.0907
2560 1280.0 2.9099 4.0599 2.9099 0.9892 2.0897
2570 1285.0 2.9291 2.5156 2.9291 0.9746 2.1543
2580 1290.0 3.0595 1.7720 3.0595 1.0209 2.2298
2590 1295.0 3.1276 8.1469 3.1276 0.9688 2.3547
2600 1300.0 3.0297 0.4403 3.0297 1.0122 2.3008
2610 1305.0 2.9821 0.1601 2.9821 0.9677 2.3053
2620 1310.0 2.9939 0.0189 2.9939 0.9968 2.2645
2630 1315.0 2.9544 1.0389 2.9544 0.9756 2.2456
2640 1320.0 2.8885 6.2109 2.8885 0.9717 2.2290
2650 1325.0 2.9431 1.6215 2.9431 0.9793 2.2413
2660 1330.0 3.0455 1.0357 3.0455 1.0072 2.2487
2670 1335.0 3.0734 2.6965 3.0734 0.9794 2.2721
2680 1340.0 2.9555 0.9894 2.9555 1.0036 2.1886
2690 1345.0 2.9332 2.2310 2.9332 0.9624 2.1782
2700 1350.0 3.0172 0.1474 3.0172 0.9929 2.1574
2710 1355.0 3.0721 2.5980 3.0721 0.9840 2.1617
2720 1360.0 2.9679 0.5139 2.9679 0.9979 2.0954
2730 1365.0 2.9220 3.0449 2.9220 0.9582 2.0733
2740 1370.0 2.9651 0.6099 2.9651 1.0129 2.0348
2750 1375.0 3.1072 5.7491 3.1072 0.9450 2.1569
2760 1380.0 3.0675 2.2774 3.0675 1.0468 2.0631
2770 1385.0 2.9488 1.3117 2.9488 0.9298 2.0569
2780 1390.0 2.8737 7.9768 2.8737 1.0220 1.9765
2790 1395.0 3.0347 0.6017 3.0347 0.9451 2.1385
2800 1400.0 3.1194 7.1275 3.1194 1.0430 2.1535
2810 1405.0 3.0020 0.0021 3.0020 0.9561 2.1416
2820 1410.0 2.8920 5.8299 2.8920 1.0113 2.0781
2830 1415.0 2.9770 0.2641 2.9770 0.9632 2.2323
2840 1420.0 3.0179 0.1606 3.0179 1.0096 2.2653
2850 1425.0 3.0405 0.8216 3.0405 0.9781 2.2972
2860 1430.0 2.9789 0.2224 2.9789 0.9833 2.2872
2870 1435.0 2.9391 1.8545 2.9391 1.0072 2.3255
2880 1440.0 3.0416 0.8640 3.0416 0.9418 2.4158
2890 1445.0 3.0491 1.2041 3.0491 1.0301 2.3111
2900 1450.0 2.9918 0.0333 2.9918 0.9488 2.2759
2910 1455.0 2.9191 3.2739 2.9191 1.0174 2.1674
2920 1460.0 3.0174 0.1515 3.0174 0.9599 2.2476
2930 1465.0 3.0326 0.5310 3.0326 1.0161 2.1892
2940 1470.0 2.9848 0.1152 2.9848 0.9695 2.1399
2950 1475.0 2.9580 0.8835 2.9580 1.0077 2.0792
2960 1480.0 3.0315 0.4947 3.0315 0.9805 2.1710
2970 1485.0 3.0494 1.2205 3.0494 1.0210 2.1759
2980 1490.0 2.9712 0.4144 2.9712 0.9747 2.0867
2990 1495.0 2.9080 4.2342 2.9080 0.9907 2.0047
3000 1500.0 2.9825 0.1533 2.9825 0.9965 2.0603
3010 1505.0 3.0745 2.7738 3.0745 0.9911 2.1292
3020 1510.0 3.0650 2.1157 3.0650 0.9971 2.0854
3030 1515.0 2.9646 0.6269 2.9646 0.9782 2.0011
3040 1520.0 2.9232 2.9457 2.9232 0.9951 1.9503
3050 1525.0 3.0233 0.2708 3.0233 0.9726 2.0208
3060 1530.0 3.0471 1.1109 3.0471 1.0148 2.0137
3070 1535.0 3.0037 0.0069 3.0037 0.9572 2.0299
3080 1540.0 2.9023 4.7714 2.9023 1.0200 2.0070
3090 1545.0 2.9904 0.0462 2.9904 0.9487 2.0642
3100 1550.0 3.0431 0.9282 3.0431 1.0349 2.0362
3110 1555.0 3.0889 3.9473 3.0889 0.9641 2.0811
3120 1560.0 2.9613 0.7474 2.9613 1.0281 1.9901
3130 1565.0 2.9316 2.3381 2.9316 0.9649 1.9896
3140 1570.0 2.9596 0.8169 2.9596 1.0286 1.9632
3150 1575.0 3.0969 4.6928 3.0969 0.9714 2.0990
3160 1580.0 3.0592 1.7548 3.0592 1.0165 2.0620
3170 1585.0 2.9346 2.1416 2.9346 0.9611 2.0154
3180 1590.0 2.9590 0.8424 2.9590 1.0126 2.0242
3190 1595.0 3.0909 4.1354 3.0909 0.9729 2.1947
3200 1600.0 3.0110 0.0603 3.0110 0.9958 2.1403
3210 1605.0 2.9189 3.2851 2.9189 0.9884 2.1268
3220 1610.0 2.9618 0.7302 2.9618 0.9695 2.2541
3230 1615.0 2.9681 0.5075 2.9681 1.0114 2.3097
3240 1620.0 2.9717 0.4011 2.9717 0.9563 2.3063
3250 1625.0 2.9576 0.8990 2.9576 0.9960 2.2549
3260 1630.0 3.0296 0.4394 3.0296 0.9752 2.2977
3270 1635.0 2.9616 0.7379 2.9616 1.0135 2.2011
3280 1640.0 2.8934 5.6816 2.8934 0.9561 2.1937
3290 1645.0 2.9556 0.9854 2.9556 1.0018 2.1541
3300 1650.0 3.0784 3.0729 3.0784 0.9826 2.1814
3310 1655.0 3.0384 0.7360 3.0384 1.0233 2.1107
3320 1660.0 2.9528 1.1123 2.9528 0.9660 2.1008
3330 1665.0 2.8818 6.9864 2.8818 0.9842 2.0366
3340 1670.0 2.9707 0.4287 2.9707 0.9850 2.0010
3350 1675.0 3.0671 2.2515 3.0671 1.0001 1.9925
3360 1680.0 3.0060 0.0178 3.0060 0.9975 1.9551
3370 1685.0 2.9312 2.3699 2.9312 0.9937 1.9374
3380 1690.0 2.9911 0.0393 2.9911 1.0050 1.9631
3390 1695.0 3.0379 0.7199 3.0379 0.9741 2.0464
3400 1700.0 2.9230 2.9610 2.9230 1.0351 2.0267
3410 1705.0 3.0387 0.7476 3.0387 0.9382 2.2132
3420 1710.0 3.0880 3.8679 3.0880 1.0633 2.2546
3430 1715.0 2.9661 0.5744 2.9661 0.9244 2.2667
3440 1720.0 2.9003 4.9691 2.9003 1.0225 2.1912
3450 1725.0 3.0734 2.6930 3.0734 0.9571 2.3076
3460 1730.0 2.9951 0.0121 2.9951 1.0239 2.1849
3470 1735.0 2.9645 0.6310 2.9645 0.9701 2.1755
3480 1740.0 3.0855 3.6580 3.0855 1.0011 2.2654
3490 1745.0 3.0216 0.2338 3.0216 0.9984 2.2434
3500 1750.0 2.9097 4.0779 2.9097 0.9799 2.1462
3510 1755.0 2.9671 0.5410 2.9671 1.0246 2.1208
3520 1760.0 3.0818 3.3447 3.0818 0.9505 2.2237
3530 1765.0 3.0332 0.5495 3.0332 1.0360 2.1274
3540 1770.0 2.9475 1.3767 2.9475 0.9451 2.1162
3550 1775.0 2.9755 0.3001 2.9755 1.0405 2.0643
3560 1780.0 3.0688 2.3700 3.0688 0.9531 2.1926
3570 1785.0 3.0347 0.6010 3.0347 1.0294 2.1275
3580 1790.0 2.9321 2.3072 2.9321 0.9480 2.1435
3590 1795.0 2.8996 5.0447 2.8996 1.0234 2.1442
3600 1800.0 3.0633 2.0055 3.0633 0.9472 2.3369
3610 1805.0 3.1191 7.0895 3.1191 1.0099 2.3920
3620 1810.0 2.9749 0.3141 2.9749 0.9706 2.3654
3630 1815.0 2.8973 5.2707 2.8973 0.9564 2.3554
3640 1820.0 2.9614 0.7442 2.9614 1.0147 2.3658
3650 1825.0 3.0499 1.2460 3.0499 0.9657 2.3778
3660 1830.0 2.9934 0.0215 2.9934 1.0066 2.3232
3670 1835.0 3.0195 0.1901 3.0195 0.9655 2.4112
3680 1840.0 3.0369 0.6821 3.0369 1.0148 2.3922
3690 1845.0 2.9021 4.7930 2.9021 0.9745 2.2838
3700 1850.0 2.8638 9.2782 2.8638 1.0006 2.2003
3710 1855.0 3.0346 0.5986 3.0346 0.9689 2.3216
3720 1860.0 3.0874 3.8161 3.0874 0.9896 2.3526
3730 1865.0 2.9734 0.3535 2.9734 0.9859 2.2859
3740 1870.0 2.9140 3.6938 2.9140 0.9631 2.2983
3750 1875.0 2.9531 1.0986 2.9531 1.0104 2.2656
3760 1880.0 3.0582 1.6964 3.0582 0.9569 2.3072
3770 1885.0 3.0574 1.6485 3.0574 1.0066 2.2692
3780 1890.0 3.0127 0.0804 3.0127 0.9618 2.2899
3790 1895.0 2.9491 1.2950 2.9491 0.9924 2.2553
3800 1900.0 2.9411 1.7320 2.9411 0.9736 2.2390
3810 1905.0 3.0160 0.1277 3.0160 0.9832 2.2590
3820 1910.0 3.1011 5.1056 3.1011 0.9899 2.3113
3830 1915.0 3.0448 1.0041 3.0448 0.9607 2.2961
3840 1920.0 2.8656 9.0320 2.8656 0.9984 2.1961
3850 1925.0 2.8747 7.8522 2.8747 0.9417 2.2401
3860 1930.0 2.9802 0.1966 2.9802 1.0116 2.2397
3870 1935.0 3.1145 6.5594 3.1145 0.9760 2.3509
3880 1940.0 3.0128 0.0814 3.0128 0.9837 2.3035
3890 1945.0 2.8858 6.5230 2.8858 0.9766 2.2712
3900 1950.0 2.9493 1.2842 2.9493 0.9807 2.3284
3910 1955.0 3.0655 2.1444 3.0655 1.0033 2.4224
3920 1960.0 3.0276 0.3821 3.0276 0.9743 2.4483
3930 1965.0 2.9672 0.5383 2.9672 0.9929 2.4031
3940 1970.0 2.9999 0.0000 2.9999 0.9818 2.4455
3950 1975.0 2.9852 0.1090 2.9852 0.9992 2.4448
3960 1980.0 2.9429 1.6318 2.9429 0.9667 2.4489
3970 1985.0 3.0079 0.0310 3.0079 0.9973 2.4875
3980 1990.0 3.0326 0.5307 3.0326 0.9758 2.5003
3990 1995.0 2.9126 3.8178 2.9126 0.9961 2.4190
4000 2000.0 2.9262 2.7250 2.9262 0.9712 2.4423
4010 2005.0 2.9476 1.3723 2.9476 1.0083 2.4340
4020 2010.0 2.9439 1.5734 2.9439 0.9679 2.4696
4030 2015.0 2.9846 0.1182 2.9846 1.0052 2.4729
4040 2020.0 3.0521 1.3575 3.0521 0.9534 2.5489
4050 2025.0 3.0123 0.0755 3.0123 1.0146 2.4873
4060 2030.0 2.9383 1.9023 2.9383 0.9744 2.4767
4070 2035.0 2.9540 1.0563 2.9540 0.9851 2.4857
4080 2040.0 2.9991 0.0004 2.9991 1.0043 2.4964
4090 2045.0 2.9926 0.0270 2.9926 0.9529 2.5185
4100 2050.0 2.9769 0.2663 2.9769 1.0142 2.4653
4110 2055.0 3.0466 1.0837 3.0466 0.9389 2.5528
4120 2060.0 3.0181 0.1639 3.0181 1.0266 2.4650
4130 2065.0 2.9589 0.8463 2.9589 0.9455 2.4687
4140 2070.0 2.9289 2.5280 2.9289 1.0055 2.4129
4150 2075.0 3.0307 0.4726 3.0307 0.9557 2.4970
4160 2080.0 3.0238 0.2831 3.0238 1.0138 2.4453
4170 2085.0 3.0059 0.0176 3.0059 0.9542 2.4516
4180 2090.0 3.0077 0.0298 3.0077 0.9849 2.4293
4190 2095.0 3.0427 0.9100 3.0427 0.9848 2.4469
4200 2100.0 2.9961 0.0076 2.9961 0.9705 2.3937
4210 2105.0 2.9609 0.7657 2.9609 0.9928 2.3274
4220 2110.0 3.0151 0.1146 3.0151 0.9659 2.3437
4230 2115.0 3.0373 0.6969 3.0373 1.0089 2.2987
4240 2120.0 2.9438 1.5809 2.9438 0.9738 2.2295
4250 2125.0 2.9934 0.0217 2.9934 0.9990 2.2248
4260 2130.0 3.0324 0.5247 3.0324 0.9866 2.2450
4270 2135.0 2.9331 2.2409 2.9331 0.9864 2.1557
4280 2140.0 2.9855 0.1048 2.9855 0.9953 2.1646
