# step  time_fs  cv_FeH(A)  bias(kJ/mol)  d_min_FeH(A)  d_min_OH(A)  d_min_SH(A)
340 170.0 1.5297 0.4396 1.5297 2.5689 2.3127
350 175.0 1.5247 0.3061 1.5247 2.5624 2.3501
360 180.0 1.4781 0.2399 1.4781 2.6060 2.3505
370 185.0 1.5283 0.3992 1.5283 2.5374 2.3651
380 190.0 1.5422 0.8891 1.5422 2.5050 2.3525
390 195.0 1.4922 0.0304 1.4922 2.5472 2.3081
400 200.0 1.4887 0.0638 1.4887 2.5397 2.3243
410 205.0 1.5523 1.3657 1.5523 2.4663 2.3976
420 210.0 1.5051 0.0130 1.5051 2.5005 2.4116
430 215.0 1.4373 1.9684 1.4373 2.5631 2.3616
440 220.0 1.5319 0.5080 1.5319 2.4570 2.3730
450 225.0 1.5596 1.7737 1.5596 2.4000 2.3862
460 230.0 1.4699 0.4537 1.4699 2.4553 2.3447
470 235.0 1.4704 0.4376 1.4704 2.4252 2.3699
480 240.0 1.5911 4.1475 1.5911 2.2815 2.4601
490 245.0 1.5713 2.5384 1.5713 2.3232 2.4091
500 250.0 1.4863 0.0942 1.4863 2.4731 2.2499
510 255.0 1.4648 0.6210 1.4648 2.5274 2.1933
520 260.0 1.5430 0.9266 1.5430 2.4368 2.2666
530 265.0 1.5396 0.7823 1.5396 2.4465 2.3249
540 270.0 1.4334 2.2197 1.4334 2.5466 2.3312
550 275.0 1.4824 0.1553 1.4824 2.4901 2.3723
560 280.0 1.6055 5.5644 1.6055 2.3454 2.4171
570 285.0 1.5154 0.1181 1.5154 2.4424 2.3117
580 290.0 1.4412 1.7314 1.4412 2.5153 2.2390
590 295.0 1.5180 0.1622 1.5180 2.4076 2.2570
600 300.0 1.6002 5.0152 1.6002 2.3003 2.3104
610 305.0 1.4471 1.3968 1.4471 2.4535 2.2968
620 310.0 1.4220 3.0386 1.4220 2.4846 2.3567
630 315.0 1.5610 1.8577 1.5610 2.3513 2.4297
640 320.0 1.5142 0.1015 1.5142 2.4047 2.4128
650 325.0 1.4279 2.5959 1.4279 2.5147 2.2807
660 330.0 1.5196 0.1922 1.5196 2.4621 2.2252
670 335.0 1.5761 2.8981 1.5761 2.4521 2.2425
680 340.0 1.4524 1.1336 1.4524 2.6028 2.2128
690 345.0 1.4629 0.6875 1.4629 2.6271 2.2269
700 350.0 1.5681 2.3186 1.5681 2.5662 2.2731
710 355.0 1.5438 0.9611 1.5438 2.6195 2.3282
720 360.0 1.4725 0.3789 1.4725 2.7570 2.3132
730 365.0 1.4726 0.3753 1.4726 2.8142 2.2909
740 370.0 1.5618 1.9099 1.5618 2.7593 2.3930
750 375.0 1.5675 2.2777 1.5675 2.7953 2.3793
760 380.0 1.4873 0.0810 1.4873 2.7673 2.2360
770 385.0 1.4808 0.1848 1.4808 2.7043 2.1699
780 390.0 1.5506 1.2781 1.5506 2.6518 2.1857
790 395.0 1.5330 0.5443 1.5330 2.6629 2.2254
800 400.0 1.4642 0.6408 1.4642 2.7298 2.3149
810 405.0 1.4943 0.0162 1.4943 2.7435 2.3182
820 410.0 1.5713 2.5425 1.5713 2.7039 2.3249
830 415.0 1.5660 2.1751 1.5660 2.6628 2.3514
840 420.0 1.4958 0.0086 1.4958 2.6200 2.3658
850 425.0 1.4863 0.0939 1.4863 2.5816 2.2671
860 430.0 1.5531 1.4085 1.5531 2.5281 2.2339
870 435.0 1.5553 1.5273 1.5553 2.6249 2.3030
880 440.0 1.4548 1.0208 1.4548 2.7832 2.3673
890 445.0 1.4556 0.9858 1.4556 2.8488 2.3588
900 450.0 1.5665 2.2107 1.5665 2.7836 2.3700
910 455.0 1.5520 1.3495 1.5520 2.6980 2.3764
920 460.0 1.4609 0.7633 1.4609 2.6682 2.2867
930 465.0 1.4808 0.1842 1.4808 2.6146 2.2194
940 470.0 1.5802 3.2133 1.5802 2.5778 2.2582
950 475.0 1.5801 3.2095 1.5801 2.6562 2.2997
960 480.0 1.4088 4.1593 1.4088 2.8403 2.3352
970 485.0 1.5164 0.1353 1.5164 2.8282 2.4060
980 490.0 1.6255 7.8738 1.6255 2.7287 2.3758
990 495.0 1.5282 0.3963 1.5282 2.6898 2.3058
1000 500.0 1.4448 1.5250 1.4448 2.6825 2.3461
1010 505.0 1.5433 0.9356 1.5433 2.5845 2.3746
1020 510.0 1.6067 5.6953 1.6067 2.5423 2.3875
1030 515.0 1.4847 0.1165 1.4847 2.6154 2.3559
1040 520.0 1.4326 2.2724 1.4326 2.6323 2.3779
1050 525.0 1.5329 0.5411 1.5329 2.5831 2.4528
1060 530.0 1.5839 3.5155 1.5839 2.5641 2.4631
1070 535.0 1.5256 0.3280 1.5256 2.6201 2.4368
1080 540.0 1.4744 0.3286 1.4744 2.6478 2.4977
1090 545.0 1.5192 0.1836 1.5192 2.6340 2.4706
1100 550.0 1.5749 2.8053 1.5749 2.5932 2.4451
1110 555.0 1.5421 0.8861 1.5421 2.5748 2.3874
1120 560.0 1.4939 0.0186 1.4939 2.5847 2.3431
1130 565.0 1.5244 0.2965 1.5244 2.5426 2.3626
1140 570.0 1.5643 2.0661 1.5643 2.4924 2.4684
1150 575.0 1.5108 0.0584 1.5108 2.4334 2.5813
1160 580.0 1.4938 0.0191 1.4938 2.4475 2.5273
1170 585.0 1.5625 1.9517 1.5625 2.5535 2.4972
1180 590.0 1.5242 0.2927 1.5242 2.6160 2.4776
1190 595.0 1.4441 1.5620 1.4441 2.6846 2.4439
1200 600.0 1.5252 0.3185 1.5252 2.6458 2.4737
1210 605.0 1.5581 1.6898 1.5581 2.6039 2.4876
1220 610.0 1.4741 0.3343 1.4741 2.5979 2.4164
1230 615.0 1.4890 0.0603 1.4890 2.5203 2.3827
1240 620.0 1.5401 0.8038 1.5401 2.4163 2.4022
1250 625.0 1.5464 1.0770 1.5464 2.3770 2.4300
1260 630.0 1.4708 0.4277 1.4708 2.3778 2.3901
1270 635.0 1.4905 0.0450 1.4905 2.4466 2.3914
1280 640.0 1.5500 1.2523 1.5500 2.5277 2.4288
1290 645.0 1.5629 1.9809 1.5629 2.5750 2.4497
1300 650.0 1.5204 0.2081 1.5204 2.6109 2.4123
1310 655.0 1.5027 0.0038 1.5027 2.6421 2.3814
1320 660.0 1.5312 0.4875 1.5312 2.7027 2.4196
1330 665.0 1.5519 1.3464 1.5519 2.7750 2.4775
1340 670.0 1.5110 0.0600 1.5110 2.8215 2.4848
1350 675.0 1.5026 0.0034 1.5026 2.8321 2.4860
1360 680.0 1.5399 0.7965 1.5399 2.8008 2.4961
1370 685.0 1.5516 1.3305 1.5516 2.7803 2.5056
1380 690.0 1.5295 0.4341 1.5295 2.7981 2.4952
1390 695.0 1.5344 0.5929 1.5344 2.7760 2.5092
1400 700.0 1.5512 1.3127 1.5512 2.7374 2.5474
1410 705.0 1.5566 1.5991 1.5566 2.6899 2.5818
1420 710.0 1.4946 0.0148 1.4946 2.7043 2.5396
1430 715.0 1.4675 0.5267 1.4675 2.6866 2.4812
1440 720.0 1.5170 0.1450 1.5170 2.6209 2.4986
1450 725.0 1.5431 0.9296 1.5431 2.6080 2.4169
1460 730.0 1.5370 0.6848 1.5370 2.6559 2.3185
1470 735.0 1.5316 0.5004 1.5316 2.6781 2.2949
1480 740.0 1.5393 0.7739 1.5393 2.6654 2.3430
1490 745.0 1.5323 0.5217 1.5323 2.6740 2.4117
1500 750.0 1.5106 0.0565 1.5106 2.6981 2.4644
1510 755.0 1.5201 0.2019 1.5201 2.6940 2.4195
1520 760.0 1.5016 0.0013 1.5016 2.7392 2.3903
1530 765.0 1.4910 0.0407 1.4910 2.7848 2.3352
1540 770.0 1.5472 1.1134 1.5472 2.7630 2.2393
1550 775.0 1.5753 2.8380 1.5753 2.7495 2.1699
1560 780.0 1.5524 1.3748 1.5524 2.7521 2.1497
1570 785.0 1.5553 1.5266 1.5553 2.7233 2.1398
1580 790.0 1.5400 0.7985 1.5400 2.7084 2.1419
1590 795.0 1.4991 0.0004 1.4991 2.7137 2.1862
1600 800.0 1.4843 0.1226 1.4843 2.7174 2.2334
1610 805.0 1.4939 0.0185 1.4939 2.7012 2.2604
1620 810.0 1.4782 0.2379 1.4782 2.7134 2.2211
1630 815.0 1.4943 0.0161 1.4943 2.6859 2.1668
1640 820.0 1.4974 0.0035 1.4974 2.6713 2.1099
1650 825.0 1.5324 0.5241 1.5324 2.6084 2.1166
1660 830.0 1.5230 0.2652 1.5230 2.5624 2.1708
1670 835.0 1.4939 0.0186 1.4939 2.5073 2.2672
1680 840.0 1.5488 1.1920 1.5488 2.3778 2.3060
1690 845.0 1.5159 0.1270 1.5159 2.3488 2.3506
1700 850.0 1.3913 5.9107 1.3913 2.4010 2.3870
1710 855.0 1.4953 0.0110 1.4953 2.2286 2.4150
1720 860.0 1.5608 1.8492 1.5608 2.1359 2.3167
1730 865.0 1.4932 0.0232 1.4932 2.2063 2.1800
1740 870.0 1.4626 0.7007 1.4626 2.2304 2.1667
1750 875.0 1.4848 0.1159 1.4848 2.1486 2.2926
1760 880.0 1.5229 0.2626 1.5229 2.0736 2.4873
1770 885.0 1.4611 0.7574 1.4611 2.1509 2.3772
1780 890.0 1.4369 1.9930 1.4369 2.2183 2.2760
1790 895.0 1.5144 0.1031 1.5144 2.1653 2.2752
1800 900.0 1.5020 0.0021 1.5020 2.1879 2.3088
1810 905.0 1.4627 0.6950 1.4627 2.2625 2.3827
1820 910.0 1.4918 0.0337 1.4918 2.2790 2.4026
1830 915.0 1.5162 0.1307 1.5162 2.3073 2.3348
1840 920.0 1.4946 0.0144 1.4946 2.3774 2.2666
1850 925.0 1.4564 0.9519 1.4564 2.4562 2.2172
1860 930.0 1.4836 0.1337 1.4836 2.4505 2.2289
1870 935.0 1.5407 0.8289 1.5407 2.3891 2.3196
1880 940.0 1.5356 0.6355 1.5356 2.3778 2.4035
1890 945.0 1.5071 0.0252 1.5071 2.4145 2.3544
1900 950.0 1.5101 0.0511 1.5101 2.4189 2.3209
1910 955.0 1.5250 0.3114 1.5250 2.4104 2.3899
1920 960.0 1.4916 0.0353 1.4916 2.4630 2.4698
1930 965.0 1.4534 1.0849 1.4534 2.5647 2.3182
1940 970.0 1.5226 0.2556 1.5226 2.6080 2.2081
1950 975.0 1.5476 1.1331 1.5476 2.5772 2.1885
1960 980.0 1.5212 0.2257 1.5212 2.5751 2.2447
1970 985.0 1.5228 0.2596 1.5228 2.6017 2.2772
1980 990.0 1.5323 0.5209 1.5323 2.6373 2.2585
1990 995.0 1.5348 0.6042 1.5348 2.6180 2.3058
2000 1000.0 1.5115 0.0660 1.5115 2.6208 2.3828
2010 1005.0 1.4847 0.1174 1.4847 2.6276 2.3992
2020 1010.0 1.4974 0.0033 1.4974 2.6170 2.3836
2030 1015.0 1.5114 0.0647 1.5114 2.5360 2.3248
2040 1020.0 1.5196 0.1927 1.5196 2.4401 2.2771
2050 1025.0 1.5278 0.3857 1.5278 2.3628 2.2616
2060 1030.0 1.5143 0.1029 1.5143 2.3492 2.2541
2070 1035.0 1.4933 0.0222 1.4933 2.4110 2.2941
2080 1040.0 1.4889 0.0615 1.4889 2.4529 2.3620
2090 1045.0 1.5153 0.1173 1.5153 2.4733 2.3945
2100 1050.0 1.5263 0.3467 1.5263 2.4869 2.3936
2110 1055.0 1.5198 0.1953 1.5198 2.4868 2.3158
2120 1060.0 1.4994 0.0002 1.4994 2.4988 2.2486
2130 1065.0 1.4978 0.0025 1.4978 2.5237 2.2636
2140 1070.0 1.5277 0.3830 1.5277 2.5191 2.3510
2150 1075.0 1.5185 0.1713 1.5185 2.5046 2.4069
2160 1080.0 1.4555 0.9894 1.4555 2.5507 2.3750
2170 1085.0 1.4795 0.2105 1.4795 2.5346 2.3935
2180 1090.0 1.5271 0.3684 1.5271 2.4649 2.3386
2190 1095.0 1.4965 0.0061 1.4965 2.4664 2.2582
2200 1100.0 1.4760 0.2879 1.4760 2.4662 2.2084
2210 1105.0 1.5202 0.2035 1.5202 2.4501 2.2773
2220 1110.0 1.5285 0.4074 1.5285 2.3567 2.3408
2230 1115.0 1.4474 1.3824 1.4474 2.3318 2.3877
2240 1120.0 1.4456 1.4819 1.4456 2.2594 2.4356
2250 1125.0 1.5040 0.0082 1.5040 2.1862 2.4377
2260 1130.0 1.4944 0.0159 1.4944 2.2069 2.3479
2270 1135.0 1.4692 0.4728 1.4692 2.2625 2.2390
2280 1140.0 1.4718 0.3990 1.4718 2.2633 2.1949
2290 1145.0 1.4911 0.0400 1.4911 2.2359 2.1983
2300 1150.0 1.4783 0.2355 1.4783 2.2323 2.2091
2310 1155.0 1.4679 0.5150 1.4679 2.2349 2.2191
2320 1160.0 1.4422 1.6693 1.4422 2.2704 2.2055
2330 1165.0 1.4707 0.4283 1.4707 2.2774 2.1955
2340 1170.0 1.4920 0.0319 1.4920 2.3000 2.2151
2350 1175.0 1.4623 0.7123 1.4623 2.3688 2.2451
2360 1180.0 1.4809 0.1816 1.4809 2.3543 2.2967
2370 1185.0 1.5364 0.6607 1.5364 2.2803 2.3237
2380 1190.0 1.5414 0.8584 1.5414 2.2934 2.3495
2390 1195.0 1.4569 0.9297 1.4569 2.4127 2.3557
2400 1200.0 1.4575 0.9053 1.4575 2.4034 2.3260
2410 1205.0 1.5504 1.2692 1.5504 2.3041 2.3515
2420 1210.0 1.4738 0.3423 1.4738 2.3867 2.3216
2430 1215.0 1.4380 1.9223 1.4380 2.4306 2.3423
2440 1220.0 1.5154 0.1181 1.5154 2.3594 2.4405
2450 1225.0 1.5481 1.1586 1.5481 2.3021 2.5177
2460 1230.0 1.4993 0.0003 1.4993 2.3483 2.4099
2470 1235.0 1.4458 1.4704 1.4458 2.3771 2.3691
2480 1240.0 1.4670 0.5456 1.4670 2.3393 2.4580
2490 1245.0 1.5217 0.2361 1.5217 2.3178 2.5312
2500 1250.0 1.5129 0.0828 1.5129 2.4087 2.3885
2510 1255.0 1.4565 0.9468 1.4565 2.4556 2.2565
2520 1260.0 1.4656 0.5929 1.4656 2.4138 2.2051
2530 1265.0 1.5365 0.6674 1.5365 2.3770 2.2934
2540 1270.0 1.5559 1.5615 1.5559 2.4325 2.3818
2550 1275.0 1.4662 0.5705 1.4662 2.5263 2.4063
2560 1280.0 1.4772 0.2596 1.4772 2.5239 2.4726
2570 1285.0 1.5259 0.3356 1.5259 2.4942 2.5336
2580 1290.0 1.4902 0.0478 1.4902 2.5425 2.5003
2590 1295.0 1.4894 0.0559 1.4894 2.5596 2.4831
2600 1300.0 1.5282 0.3975 1.5282 2.4974 2.5233
2610 1305.0 1.5545 1.4839 1.5545 2.4759 2.5242
2620 1310.0 1.4836 0.1352 1.4836 2.5673 2.4600
2630 1315.0 1.4259 2.7443 1.4259 2.6653 2.4405
2640 1320.0 1.5534 1.4271 1.5534 2.5793 2.5066
2650 1325.0 1.5179 0.1599 1.5179 2.6443 2.4614
2660 1330.0 1.4184 3.3274 1.4184 2.6558 2.3546
2670 1335.0 1.5415 0.8609 1.5415 2.5240 2.3730
2680 1340.0 1.6055 5.5630 1.6055 2.4655 2.4128
2690 1345.0 1.5012 0.0008 1.5012 2.5969 2.3577
2700 1350.0 1.4130 3.7868 1.4130 2.7407 2.3569
2710 1355.0 1.5642 2.0631 1.5642 2.6608 2.4710
2720 1360.0 1.5501 1.2575 1.5501 2.6526 2.4708
2730 1365.0 1.4217 3.0643 1.4217 2.7434 2.3552
2740 1370.0 1.5184 0.1696 1.5184 2.6251 2.3292
2750 1375.0 1.5385 0.7428 1.5385 2.4751 2.3472
2760 1380.0 1.4508 1.2104 1.4508 2.3733 2.3931
2770 1385.0 1.4924 0.0291 1.4924 2.3967 2.4296
2780 1390.0 1.5814 3.3097 1.5814 2.4964 2.4295
2790 1395.0 1.5174 0.1515 1.5174 2.5611 2.3532
2800 1400.0 1.4647 0.6228 1.4647 2.5846 2.2582
2810 1405.0 1.5152 0.1157 1.5152 2.5462 2.2458
2820 1410.0 1.5916 4.1982 1.5916 2.5558 2.2999
2830 1415.0 1.4662 0.5701 1.4662 2.7045 2.2783
2840 1420.0 1.4328 2.2546 1.4328 2.7375 2.2614
2850 1425.0 1.5699 2.4445 1.5699 2.6195 2.2432
2860 1430.0 1.4986 0.0010 1.4986 2.6956 2.1608
2870 1435.0 1.4533 1.0915 1.4533 2.7042 2.1692
2880 1440.0 1.5314 0.4932 1.5314 2.5523 2.2767
2890 1445.0 1.5348 0.6054 1.5348 2.3894 2.3846
2900 1450.0 1.5050 0.0123 1.5050 2.3382 2.3597
2910 1455.0 1.4853 0.1074 1.4853 2.3666 2.3264
2920 1460.0 1.4704 0.4373 1.4704 2.4319 2.2937
2930 1465.0 1.4790 0.2195 1.4790 2.4824 2.3089
2940 1470.0 1.4884 0.0671 1.4884 2.4449 2.2515
2950 1475.0 1.5434 0.9411 1.5434 2.3792 2.2735
2960 1480.0 1.5132 0.0871 1.5132 2.3738 2.3144
2970 1485.0 1.3912 5.9195 1.3912 2.4679 2.3336
2980 1490.0 1.4831 0.1430 1.4831 2.3504 2.4265
2990 1495.0 1.5520 1.3499 1.5520 2.2929 2.4549
3000 1500.0 1.4938 0.0192 1.4938 2.3843 2.2786
3010 1505.0 1.4627 0.6966 1.4627 2.4702 2.2317
3020 1510.0 1.4974 0.0034 1.4974 2.4243 2.3594
3030 1515.0 1.5668 2.2302 1.5668 2.4113 2.2866
3040 1520.0 1.5435 0.9440 1.5435 2.5001 2.1405
3050 1525.0 1.4615 0.7430 1.4615 2.5968 2.0800
3060 1530.0 1.5008 0.0003 1.5008 2.5585 2.1661
3070 1535.0 1.5628 1.9750 1.5628 2.4593 2.3336
3080 1540.0 1.5150 0.1121 1.5150 2.4730 2.4347
3090 1545.0 1.4336 2.2037 1.4336 2.5554 2.3023
3100 1550.0 1.4889 0.0614 1.4889 2.5053 2.3557
3110 1555.0 1.5675 2.2814 1.5675 2.4409 2.4988
3120 1560.0 1.5217 0.2365 1.5217 2.4366 2.3212
3130 1565.0 1.4504 1.2308 1.4504 2.3741 2.1758
3140 1570.0 1.4885 0.0665 1.4885 2.2845 2.1821
3150 1575.0 1.5219 0.2397 1.5219 2.2624 2.2875
3160 1580.0 1.5104 0.0537 1.5104 2.3323 2.3985
3170 1585.0 1.4891 0.0590 1.4891 2.4408 2.4163
3180 1590.0 1.5032 0.0052 1.5032 2.5593 2.3725
3190 1595.0 1.4999 0.0000 1.4999 2.6151 2.3476
3200 1600.0 1.5085 0.0361 1.5085 2.5647 2.3525
3210 1605.0 1.5256 0.3271 1.5256 2.4802 2.4391
3220 1610.0 1.5158 0.1252 1.5158 2.4301 2.4219
3230 1615.0 1.5306 0.4670 1.5306 2.3735 2.2943
3240 1620.0 1.5190 0.1796 1.5190 2.3634 2.2154
3250 1625.0 1.5063 0.0198 1.5063 2.3447 2.2017
3260 1630.0 1.5011 0.0006 1.5011 2.3349 2.2893
3270 1635.0 1.5271 0.3680 1.5271 2.3280 2.4183
3280 1640.0 1.5274 0.3756 1.5274 2.3749 2.4186
3290 1645.0 1.4760 0.2883 1.4760 2.3690 2.3635
3300 1650.0 1.5003 0.0000 1.5003 2.3499 2.4219
3310 1655.0 1.5739 2.7288 1.5739 2.3772 2.5174
3320 1660.0 1.5174 0.1511 1.5174 2.4899 2.4418
3330 1665.0 1.4366 2.0101 1.4366 2.5663 2.3631
3340 1670.0 1.5523 1.3686 1.5523 2.4814 2.3247
3350 1675.0 1.6049 5.4991 1.6049 2.4676 2.2815
3360 1680.0 1.4408 1.7510 1.4408 2.5969 2.2360
3370 1685.0 1.4691 0.4778 1.4691 2.5510 2.2657
3380 1690.0 1.6203 7.2384 1.6203 2.4302 2.4020
3390 1695.0 1.5704 2.4747 1.5704 2.4758 2.3966
3400 1700.0 1.4600 0.8011 1.4600 2.6109 2.2351
3410 1705.0 1.4700 0.4508 1.4700 2.6028 2.2612
3420 1710.0 1.5626 1.9563 1.5626 2.4937 2.4074
3430 1715.0 1.5932 4.3407 1.5932 2.4631 2.3661
3440 1720.0 1.5273 0.3730 1.5273 2.4629 2.3493
3450 1725.0 1.4469 1.4107 1.4469 2.4903 2.3719
3460 1730.0 1.4875 0.0781 1.4875 2.5158 2.4152
3470 1735.0 1.5813 3.3017 1.5813 2.5628 2.4499
3480 1740.0 1.5481 1.1588 1.5481 2.5723 2.4642
3490 1745.0 1.4650 0.6127 1.4650 2.5647 2.4535
3500 1750.0 1.4618 0.7281 1.4618 2.5587 2.4678
3510 1755.0 1.5749 2.8065 1.5749 2.6120 2.4957
3520 1760.0 1.5807 3.2525 1.5807 2.6353 2.4818
3530 1765.0 1.4907 0.0435 1.4907 2.6169 2.3781
3540 1770.0 1.4549 1.0160 1.4549 2.6217 2.3299
3550 1775.0 1.5466 1.0848 1.5466 2.6818 2.3820
3560 1780.0 1.6015 5.1513 1.6015 2.6078 2.3908
3570 1785.0 1.5133 0.0884 1.5133 2.6866 2.3276
3580 1790.0 1.4136 3.7335 1.4136 2.7589 2.2049
3590 1795.0 1.5099 0.0492 1.5099 2.6693 2.2621
3600 1800.0 1.5993 4.9306 1.5993 2.5788 2.3211
3610 1805.0 1.4886 0.0647 1.4886 2.6999 2.2372
3620 1810.0 1.4777 0.2488 1.4777 2.7157 2.2025
3630 1815.0 1.5667 2.2271 1.5667 2.5714 2.2726
3640 1820.0 1.6123 6.3100 1.6123 2.4919 2.3357
3650 1825.0 1.5585 1.7106 1.5585 2.5475 2.3055
3660 1830.0 1.4838 0.1313 1.4838 2.6556 2.2324
3670 1835.0 1.4879 0.0734 1.4879 2.6111 2.2254
3680 1840.0 1.5647 2.0925 1.5647 2.4907 2.3123
3690 1845.0 1.5296 0.4378 1.5296 2.4870 2.3547
3700 1850.0 1.4328 2.2554 1.4328 2.5869 2.2814
3710 1855.0 1.4849 0.1137 1.4849 2.5544 2.2381
3720 1860.0 1.5691 2.3862 1.5691 2.5120 2.2144
3730 1865.0 1.5134 0.0900 1.5134 2.5549 2.1890
3740 1870.0 1.4621 0.7180 1.4621 2.5564 2.2844
3750 1875.0 1.5160 0.1286 1.5160 2.4557 2.2505
3760 1880.0 1.5478 1.1439 1.5478 2.4011 2.2469
3770 1885.0 1.5023 0.0025 1.5023 2.4630 2.3046
3780 1890.0 1.4959 0.0082 1.4959 2.5180 2.3717
3790 1895.0 1.5318 0.5057 1.5318 2.5754 2.2718
3800 1900.0 1.4895 0.0547 1.4895 2.6349 2.2357
3810 1905.0 1.4424 1.6593 1.4424 2.6465 2.2677
3820 1910.0 1.5409 0.8366 1.5409 2.5523 2.3650
3830 1915.0 1.5529 1.3976 1.5529 2.5224 2.4193
3840 1920.0 1.4765 0.2751 1.4765 2.5977 2.3129
3850 1925.0 1.4605 0.7785 1.4605 2.5756 2.2938
3860 1930.0 1.5475 1.1282 1.5475 2.4550 2.3949
3870 1935.0 1.5627 1.9637 1.5627 2.3919 2.4239
3880 1940.0 1.5125 0.0782 1.5125 2.4422 2.3799
3890 1945.0 1.4436 1.5920 1.4436 2.5460 2.3750
3900 1950.0 1.4772 0.2603 1.4772 2.6035 2.4287
3910 1955.0 1.5381 0.7264 1.5381 2.5250 2.3829
3920 1960.0 1.5060 0.0182 1.5060 2.5388 2.3838
3930 1965.0 1.4356 2.0732 1.4356 2.6131 2.3507
3940 1970.0 1.4756 0.2987 1.4756 2.5992 2.3606
3950 1975.0 1.5246 0.3029 1.5246 2.4617 2.3969
3960 1980.0 1.5000 0.0000 1.5000 2.3641 2.4287
3970 1985.0 1.4827 0.1498 1.4827 2.3764 2.4398
3980 1990.0 1.5129 0.0836 1.5129 2.4766 2.4087
3990 1995.0 1.4874 0.0796 1.4874 2.6120 2.2604
4000 2000.0 1.4588 0.8503 1.4588 2.6676 2.2380
4010 2005.0 1.5582 1.6957 1.5582 2.5819 2.2979
4020 2010.0 1.5882 3.8895 1.5882 2.5902 2.2789
4030 2015.0 1.4894 0.0558 1.4894 2.7144 2.2730
4040 2020.0 1.4479 1.3549 1.4479 2.6912 2.2681
4050 2025.0 1.5705 2.4863 1.5705 2.5161 2.2393
4060 2030.0 1.5799 3.1887 1.5799 2.3829 2.1952
4070 2035.0 1.4401 1.7926 1.4401 2.2788 2.1958
4080 2040.0 1.4640 0.6475 1.4640 2.2786 2.3074
4090 2045.0 1.6078 5.8094 1.6078 2.4322 2.4896
4100 2050.0 1.5286 0.4096 1.5286 2.5897 2.3033
4110 2055.0 1.4589 0.8465 1.4589 2.7083 2.1322
4120 2060.0 1.5158 0.1254 1.5158 2.6552 2.2151
4130 2065.0 1.6031 5.3109 1.6031 2.5406 2.4332
4140 2070.0 1.5134 0.0899 1.5134 2.3634 2.3533
4150 2075.0 1.4191 3.2716 1.4191 2.3072 2.2989
4160 2080.0 1.5439 0.9646 1.5439 2.4044 2.3570
4170 2085.0 1.5698 2.4349 1.5698 2.5687 2.3250
4180 2090.0 1.4831 0.1436 1.4831 2.6500 2.2356
4190 2095.0 1.5083 0.0341 1.5083 2.6192 2.2997
4200 2100.0 1.5893 3.9830 1.5893 2.5589 2.4353
4210 2105.0 1.5392 0.7695 1.5392 2.6166 2.4351
4220 2110.0 1.4021 4.7959 1.4021 2.7146 2.3655
4230 2115.0 1.4831 0.1430 1.4831 2.6796 2.3746
4240 2120.0 1.6090 5.9452 1.6090 2.6005 2.4297
4250 2125.0 1.5085 0.0361 1.5085 2.6364 2.3879
4260 2130.0 1.4518 1.1635 1.4518 2.6500 2.3303
4270 2135.0 1.5265 0.3520 1.5265 2.5514 2.3718
4280 2140.0 1.5845 3.5714 1.5845 2.4372 2.4815
