# step  time_fs  cv_FeH(A)  bias(kJ/mol)  d_min_FeH(A)  d_min_OH(A)  d_min_SH(A)
610 305.0 3.4290 51.5073 3.4290 0.9988 2.5253
620 310.0 3.4265 52.3377 3.4265 0.9931 2.4430
630 315.0 3.4683 39.6794 3.4683 0.9631 2.4945
640 320.0 3.4559 43.2477 3.4559 1.0474 2.4562
650 325.0 3.4533 44.0196 3.4533 0.9237 2.4990
660 330.0 3.4509 44.7451 3.4509 1.0467 2.3969
670 335.0 3.4714 38.8038 3.4714 0.9532 2.4453
680 340.0 3.4886 34.1728 3.4886 1.0546 2.3499
690 345.0 3.4365 49.1515 3.4365 0.9691 2.3510
700 350.0 3.4428 47.1846 3.4428 1.0330 2.3149
710 355.0 3.4850 35.1243 3.4850 0.9902 2.2936
720 360.0 3.4823 35.8231 3.4823 1.0031 2.2747
730 365.0 3.4763 37.4613 3.4763 0.9976 2.2846
740 370.0 3.4879 34.3552 3.4879 1.0264 2.2393
750 375.0 3.4900 33.8069 3.4900 0.9766 2.2821
760 380.0 3.4732 38.3141 3.4732 1.0246 2.2752
770 385.0 3.4499 45.0350 3.4499 1.0049 2.2642
780 390.0 3.4135 56.6295 3.4135 1.0095 2.2809
790 395.0 3.4590 42.3430 3.4590 0.9937 2.3618
800 400.0 3.4706 39.0318 3.4706 1.0322 2.3572
810 405.0 3.4737 38.1811 3.4737 0.9634 2.3710
820 410.0 3.4710 38.9313 3.4710 1.0096 2.3588
830 415.0 3.4706 39.0457 3.4706 0.9926 2.4234
840 420.0 3.4520 44.3953 3.4520 1.0412 2.4209
850 425.0 3.4344 49.7919 3.4344 0.9662 2.3645
860 430.0 3.4737 38.1592 3.4737 1.0367 2.4321
870 435.0 3.4902 33.7438 3.4902 0.9651 2.4109
880 440.0 3.4683 39.6727 3.4683 1.0009 2.4699
890 445.0 3.4969 32.0393 3.4969 1.0164 2.4375
900 450.0 3.4876 34.4373 3.4876 0.9534 2.5012
910 455.0 3.4668 40.0988 3.4668 1.0272 2.4266
920 460.0 3.5014 30.9015 3.5014 0.9455 2.5546
930 465.0 3.5104 28.7097 3.5104 1.0348 2.5281
940 470.0 3.4944 32.6673 3.4944 0.9545 2.6098
950 475.0 3.4577 42.7222 3.4577 1.0544 2.6424
960 480.0 3.4757 37.6271 3.4757 0.9351 2.6520
970 485.0 3.4546 43.6243 3.4546 1.1011 2.7122
980 490.0 3.4412 47.6922 3.4412 0.9193 2.7096
990 495.0 3.4782 36.9290 3.4782 1.0971 2.7707
1000 500.0 3.4826 35.7634 3.4826 0.9306 2.8150
1010 505.0 3.4768 37.3222 3.4768 1.0398 2.8535
1020 510.0 3.4770 37.2654 3.4770 1.0018 2.8841
1030 515.0 3.4908 33.5961 3.4908 0.9665 2.8420
1040 520.0 3.5014 30.8887 3.5014 1.0875 2.7771
1050 525.0 3.4900 33.8121 3.4900 0.9194 2.8139
1060 530.0 3.5105 28.6800 3.5105 1.1135 2.7587
1070 535.0 3.5108 28.6190 3.5108 0.9814 2.7857
1080 540.0 3.4860 34.8459 3.4860 1.0038 2.7848
1090 545.0 3.5050 30.0187 3.5050 1.0530 2.7314
1100 550.0 3.5024 30.6467 3.5024 0.9450 2.7229
1110 555.0 3.4967 32.0777 3.4967 1.1001 2.7136
1120 560.0 3.5040 30.2629 3.5040 0.9488 2.7577
1130 565.0 3.5077 29.3453 3.5077 1.0871 2.6870
1140 570.0 3.4559 43.2444 3.4559 0.9837 2.8246
1150 575.0 3.5071 29.5034 3.5071 1.0231 2.7777
1160 580.0 3.4983 31.6696 3.4983 1.0562 2.8017
1170 585.0 3.4749 37.8332 3.4749 0.9789 2.8001
1180 590.0 3.4533 44.0164 3.4533 1.1136 2.7131
1190 595.0 3.4759 37.5647 3.4759 0.9725 2.8845
1200 600.0 3.4965 32.1234 3.4965 1.0154 2.7676
1210 605.0 3.4967 32.0903 3.4967 1.0476 2.8138
1220 610.0 3.4793 36.6527 3.4793 0.9774 2.8664
1230 615.0 3.5042 30.2150 3.5042 1.1447 2.7673
1240 620.0 3.4900 33.8104 3.4900 0.9590 2.8084
1250 625.0 3.4976 31.8523 3.4976 1.1017 2.6762
1260 630.0 3.4932 32.9708 3.4932 1.0143 2.7164
1270 635.0 3.4841 35.3481 3.4841 1.0306 2.7047
1280 640.0 3.4726 38.4767 3.4726 1.0797 2.6772
1290 645.0 3.4656 40.4431 3.4656 1.0059 2.6816
1300 650.0 3.5010 30.9930 3.5010 1.0320 2.6182
1310 655.0 3.5029 30.5177 3.5029 1.0174 2.6151
1320 660.0 3.4820 35.9099 3.4820 1.0333 2.5970
1330 665.0 3.4671 40.0027 3.4671 1.1123 2.4774
1340 670.0 3.4664 40.2221 3.4664 1.0185 2.5325
1350 675.0 3.5057 29.8408 3.5057 1.0412 2.5267
1360 680.0 3.5294 24.3222 3.5294 1.0706 2.5156
1370 685.0 3.5110 28.5724 3.5110 0.9744 2.5555
1380 690.0 3.5096 28.9010 3.5096 1.0547 2.4538
1390 695.0 3.5114 28.4707 3.5114 0.9884 2.5093
1400 700.0 3.5060 29.7793 3.5060 1.0495 2.4905
1410 705.0 3.5121 28.3057 3.5121 0.9912 2.4789
1420 710.0 3.4982 31.6898 3.4982 1.0267 2.4690
1430 715.0 3.4897 33.8699 3.4897 0.9677 2.4490
1440 720.0 3.5017 30.8173 3.5017 1.0266 2.3853
1450 725.0 3.4896 33.9017 3.4896 1.0056 2.4395
1460 730.0 3.4757 37.6203 3.4757 1.0251 2.4348
1470 735.0 3.4996 31.3415 3.4996 1.0391 2.3933
1480 740.0 3.4967 32.0762 3.4967 0.9831 2.3783
1490 745.0 3.5116 28.4207 3.5116 1.0418 2.3942
1500 750.0 3.4871 34.5588 3.4871 0.9759 2.4525
1510 755.0 3.4763 37.4630 3.4763 1.0713 2.3756
1520 760.0 3.4955 32.3917 3.4955 0.9805 2.4644
1530 765.0 3.4938 32.8181 3.4938 1.0656 2.5018
1540 770.0 3.4746 37.9151 3.4746 0.9663 2.4964
1550 775.0 3.4493 45.2077 3.4493 1.0364 2.6213
1560 780.0 3.4781 36.9779 3.4781 1.0164 2.5238
1570 785.0 3.4902 33.7529 3.4902 1.0177 2.6121
1580 790.0 3.4632 41.1130 3.4632 1.0393 2.4974
1590 795.0 3.5158 27.4353 3.5158 1.0045 2.5988
1600 800.0 3.5039 30.2802 3.5039 1.0481 2.4844
1610 805.0 3.4947 32.5983 3.4947 1.0259 2.5780
1620 810.0 3.5361 22.8680 3.5361 1.0414 2.5037
1630 815.0 3.5559 18.8318 3.5559 1.0546 2.4608
1640 820.0 3.5425 21.5262 3.5425 0.9914 2.4663
1650 825.0 3.5487 20.2537 3.5487 1.0979 2.3759
1660 830.0 3.5208 26.2628 3.5208 0.9548 2.4837
1670 835.0 3.5356 22.9869 3.5356 1.0810 2.3878
1680 840.0 3.5002 31.2023 3.5002 0.9653 2.4919
1690 845.0 3.5311 23.9656 3.5311 1.0738 2.3682
1700 850.0 3.5349 23.1267 3.5349 0.9810 2.4476
1710 855.0 3.5093 28.9673 3.5093 1.0325 2.3794
1720 860.0 3.5361 22.8820 3.5361 1.0026 2.4251
1730 865.0 3.4927 33.1132 3.4927 1.0378 2.5004
1740 870.0 3.5073 29.4612 3.5073 0.9991 2.4429
1750 875.0 3.4806 36.2999 3.4806 0.9965 2.5017
1760 880.0 3.4766 37.3665 3.4766 0.9957 2.5078
1770 885.0 3.4801 36.4155 3.4801 1.0012 2.4568
1780 890.0 3.4548 43.5833 3.4548 1.0531 2.5358
1790 895.0 3.4243 53.0484 3.4243 0.9907 2.5752
1800 900.0 3.4916 33.3807 3.4916 1.0554 2.4593
1810 905.0 3.4681 39.7333 3.4681 0.9563 2.5369
1820 910.0 3.4460 46.2118 3.4460 1.0316 2.5681
1830 915.0 3.4461 46.1786 3.4461 0.9920 2.4682
1840 920.0 3.4473 45.8000 3.4473 1.0602 2.5128
1850 925.0 3.4577 42.7168 3.4577 0.9995 2.5215
1860 930.0 3.4655 40.4798 3.4655 1.0111 2.4424
1870 935.0 3.4814 36.0762 3.4814 0.9901 2.4650
1880 940.0 3.4423 47.3283 3.4423 1.0128 2.5034
1890 945.0 3.4368 49.0412 3.4368 1.0162 2.4389
1900 950.0 3.4208 54.1977 3.4208 1.0092 2.4351
1910 955.0 3.4301 51.1674 3.4301 1.0662 2.4781
1920 960.0 3.3893 65.0602 3.3893 0.9636 2.4040
1930 965.0 3.4058 59.2498 3.4058 1.0565 2.4543
1940 970.0 3.4073 58.7342 3.4073 0.9666 2.4945
1950 975.0 3.4148 56.1908 3.4148 1.0236 2.4204
1960 980.0 3.4020 60.5497 3.4020 1.0193 2.4818
1970 985.0 3.4131 56.7510 3.4131 1.0807 2.4366
1980 990.0 3.4070 58.8373 3.4070 0.9735 2.3815
1990 995.0 3.4285 51.6910 3.4285 1.0518 2.4437
2000 1000.0 3.4529 44.1311 3.4529 0.9531 2.4635
2010 1005.0 3.4529 44.1406 3.4529 1.0360 2.3774
2020 1010.0 3.4574 42.8084 3.4574 0.9946 2.4397
2030 1015.0 3.4341 49.8859 3.4341 1.0404 2.4676
2040 1020.0 3.4176 55.2529 3.4176 1.0023 2.4154
2050 1025.0 3.3949 63.0503 3.3949 1.0010 2.5987
2060 1030.0 3.4251 52.7647 3.4251 1.0174 2.4777
2070 1035.0 3.4237 53.2277 3.4237 1.0414 2.5770
2080 1040.0 3.4182 55.0460 3.4182 1.0188 2.5998
2090 1045.0 3.4118 57.1950 3.4118 1.0045 2.5197
2100 1050.0 3.4388 48.4216 3.4388 1.0424 2.6232
2110 1055.0 3.4068 58.8824 3.4068 0.9867 2.5415
2120 1060.0 3.4454 46.3776 3.4454 1.0264 2.5816
2130 1065.0 3.4161 55.7600 3.4161 1.0428 2.6404
2140 1070.0 3.4137 56.5598 3.4137 0.9671 2.6290
2150 1075.0 3.4043 59.7626 3.4043 0.9904 2.5497
2160 1080.0 3.4507 44.8004 3.4507 1.0739 2.6474
2170 1085.0 3.3877 65.6290 3.3877 1.0590 2.6022
2180 1090.0 3.4200 54.4650 3.4200 0.9521 2.6875
2190 1095.0 3.4273 52.0780 3.4273 1.1338 2.6642
2200 1100.0 3.4375 48.8344 3.4375 0.9492 2.6090
2210 1105.0 3.4113 57.3446 3.4113 1.0339 2.6924
2220 1110.0 3.3847 66.7165 3.3847 0.9930 2.5688
2230 1115.0 3.4392 48.2924 3.4392 1.0443 2.6677
2240 1120.0 3.3722 71.3600 3.3722 0.9800 2.6575
2250 1125.0 3.4014 60.7778 3.4014 1.0476 2.6862
2260 1130.0 3.4032 60.1273 3.4032 0.9808 2.6643
2270 1135.0 3.4210 54.1052 3.4210 1.0193 2.6817
2280 1140.0 3.4146 56.2551 3.4146 0.9698 2.5852
2290 1145.0 3.4401 48.0256 3.4401 1.0446 2.6565
2300 1150.0 3.3993 61.4893 3.3993 0.9645 2.6054
2310 1155.0 3.4293 51.4214 3.4293 1.0117 2.6519
2320 1160.0 3.4526 44.2311 3.4526 1.0008 2.6223
2330 1165.0 3.4409 47.7608 3.4409 0.9620 2.6110
2340 1170.0 3.4635 41.0507 3.4635 0.9979 2.5071
2350 1175.0 3.4640 40.8962 3.4640 1.0045 2.4473
2360 1180.0 3.4839 35.3922 3.4839 0.9588 2.4625
2370 1185.0 3.4704 39.0897 3.4704 0.9823 2.5080
2380 1190.0 3.4606 41.8652 3.4606 1.0008 2.4596
2390 1195.0 3.4932 32.9739 3.4932 1.0040 2.4855
2400 1200.0 3.4819 35.9260 3.4819 0.9413 2.5018
2410 1205.0 3.5232 25.7107 3.5232 0.9926 2.4720
2420 1210.0 3.5064 29.6792 3.5064 0.9929 2.4518
2430 1215.0 3.5122 28.2746 3.5122 0.9671 2.5392
2440 1220.0 3.5002 31.1990 3.5002 0.9765 2.5204
2450 1225.0 3.5084 29.1820 3.5084 1.0073 2.6306
2460 1230.0 3.5176 27.0072 3.5176 0.9755 2.6006
2470 1235.0 3.5109 28.5837 3.5109 1.0134 2.6450
2480 1240.0 3.5245 25.4164 3.5245 0.9961 2.6347
2490 1245.0 3.5513 19.7420 3.5513 1.0066 2.6446
2500 1250.0 3.5578 18.4750 3.5578 0.9936 2.6187
2510 1255.0 3.5443 21.1636 3.5443 0.9883 2.5623
2520 1260.0 3.5399 22.0668 3.5399 0.9923 2.5164
2530 1265.0 3.5542 19.1641 3.5542 0.9996 2.5186
2540 1270.0 3.5549 19.0274 3.5549 1.0047 2.5219
2550 1275.0 3.5545 19.1171 3.5545 0.9950 2.4844
2560 1280.0 3.5556 18.8929 3.5556 1.0007 2.4586
2570 1285.0 3.5750 15.3159 3.5750 0.9968 2.4079
2580 1290.0 3.5738 15.5155 3.5738 0.9938 2.3772
2590 1295.0 3.5733 15.6040 3.5733 0.9758 2.3755
2600 1300.0 3.5672 16.7038 3.5672 0.9990 2.3779
2610 1305.0 3.5646 17.1886 3.5646 0.9564 2.3727
2620 1310.0 3.5607 17.9194 3.5607 1.0069 2.4005
2630 1315.0 3.5599 18.0615 3.5599 0.9712 2.3785
2640 1320.0 3.5521 19.5790 3.5521 1.0136 2.3726
2650 1325.0 3.5397 22.1048 3.5397 0.9676 2.3342
2660 1330.0 3.5326 23.6210 3.5326 1.0029 2.3737
2670 1335.0 3.5244 25.4547 3.5244 0.9706 2.3329
2680 1340.0 3.5177 26.9832 3.5177 1.0318 2.3814
2690 1345.0 3.5136 27.9534 3.5136 0.9709 2.3420
2700 1350.0 3.5198 26.4937 3.5198 1.0259 2.3508
2710 1355.0 3.5179 26.9276 3.5179 0.9585 2.3259
2720 1360.0 3.5061 29.7529 3.5061 1.0176 2.3338
2730 1365.0 3.4816 36.0098 3.4816 0.9603 2.3051
2740 1370.0 3.4853 35.0289 3.4853 1.0232 2.3951
2750 1375.0 3.4553 43.4221 3.4553 0.9708 2.4240
2760 1380.0 3.4647 40.6904 3.4647 1.0534 2.4753
2770 1385.0 3.4653 40.5355 3.4653 0.9520 2.4783
2780 1390.0 3.4829 35.6746 3.4829 1.0193 2.4965
2790 1395.0 3.4820 35.9088 3.4820 0.9711 2.4339
2800 1400.0 3.4959 32.2794 3.4959 0.9605 2.5257
2810 1405.0 3.4681 39.7229 3.4681 1.0069 2.4864
2820 1410.0 3.4887 34.1359 3.4887 0.9588 2.5322
2830 1415.0 3.4967 32.0778 3.4967 0.9666 2.5456
2840 1420.0 3.4845 35.2414 3.4845 1.0275 2.5133
2850 1425.0 3.5031 30.4916 3.5031 0.9366 2.5010
2860 1430.0 3.4993 31.4320 3.4993 0.9628 2.3661
2870 1435.0 3.4940 32.7670 3.4940 1.0216 2.3305
2880 1440.0 3.5141 27.8281 3.5141 0.9120 2.2712
2890 1445.0 3.5083 29.2061 3.5083 1.0109 2.2936
2900 1450.0 3.5207 26.2873 3.5207 0.9901 2.2569
2910 1455.0 3.5079 29.3020 3.5079 0.9348 2.2623
2920 1460.0 3.5124 28.2295 3.5124 1.0429 2.2168
2930 1465.0 3.5083 29.2071 3.5083 0.9352 2.1532
2940 1470.0 3.5061 29.7479 3.5061 0.9915 2.1872
2950 1475.0 3.5069 29.5531 3.5069 0.9820 2.1187
2960 1480.0 3.4893 33.9762 3.4893 0.9437 2.0942
2970 1485.0 3.4822 35.8664 3.4822 1.0248 2.1809
2980 1490.0 3.4857 34.9152 3.4857 0.9456 2.1440
2990 1495.0 3.4761 37.5167 3.4761 0.9684 2.2330
3000 1500.0 3.4618 41.5311 3.4618 1.0027 2.3177
3010 1505.0 3.4719 38.6577 3.4719 0.9477 2.2079
3020 1510.0 3.4716 38.7623 3.4716 0.9710 2.1982
3030 1515.0 3.4663 40.2333 3.4663 1.0024 2.1925
3040 1520.0 3.4672 39.9752 3.4672 0.9395 2.1919
3050 1525.0 3.4853 35.0414 3.4853 1.0181 2.1817
3060 1530.0 3.5081 29.2623 3.5081 0.9684 2.1844
3070 1535.0 3.5230 25.7654 3.5230 0.9629 2.2085
3080 1540.0 3.5351 23.0958 3.5351 1.0117 2.1948
3090 1545.0 3.5552 18.9767 3.5552 0.9429 2.1408
3100 1550.0 3.5537 19.2627 3.5537 0.9785 2.1311
3110 1555.0 3.5622 17.6272 3.5622 1.0107 2.1847
3120 1560.0 3.5461 20.7879 3.5461 0.9956 2.1625
3130 1565.0 3.5267 24.9249 3.5267 1.0247 2.1048
3140 1570.0 3.4953 32.4301 3.4953 1.0032 2.1478
3150 1575.0 3.4939 32.8037 3.4939 1.0497 2.0783
3160 1580.0 3.4568 42.9882 3.4568 1.0202 2.1134
3170 1585.0 3.4473 45.8075 3.4473 1.0308 2.1265
3180 1590.0 3.4421 47.3865 3.4421 1.0260 2.1130
3190 1595.0 3.4337 50.0114 3.4337 1.0062 2.1198
3200 1600.0 3.4350 49.6022 3.4350 0.9991 2.1676
3210 1605.0 3.4746 37.9125 3.4746 0.9722 2.2276
3220 1610.0 3.5066 29.6308 3.5066 1.0286 2.2289
3230 1615.0 3.5310 23.9858 3.5310 0.9439 2.1038
3240 1620.0 3.4533 44.0210 3.4533 0.9756 2.0893
3250 1625.0 3.4128 56.8367 3.4128 1.0043 2.2166
3260 1630.0 3.4531 44.0709 3.4531 0.9384 2.0712
3270 1635.0 3.4843 35.2999 3.4843 1.0188 2.0763
3280 1640.0 3.4853 35.0245 3.4853 0.9558 2.1544
3290 1645.0 3.4572 42.8666 3.4572 0.9646 2.0232
3300 1650.0 3.4975 31.8724 3.4975 0.9964 2.1437
3310 1655.0 3.4978 31.8150 3.4978 0.9760 2.1480
3320 1660.0 3.4840 35.3749 3.4840 0.9410 2.0986
3330 1665.0 3.4800 36.4567 3.4800 0.9858 2.2069
3340 1670.0 3.5125 28.2137 3.5125 1.0004 2.1037
3350 1675.0 3.5218 26.0299 3.5218 0.9570 2.1155
3360 1680.0 3.5195 26.5758 3.5195 0.9824 2.1753
3370 1685.0 3.5094 28.9437 3.5094 1.0048 2.0862
3380 1690.0 3.4848 35.1681 3.4848 0.9641 2.1048
3390 1695.0 3.4978 31.8007 3.4978 1.0129 2.1516
3400 1700.0 3.4882 34.2621 3.4882 1.0107 2.1579
3410 1705.0 3.4722 38.5885 3.4722 0.9888 2.0629
3420 1710.0 3.4903 33.7133 3.4903 0.9882 2.0569
3430 1715.0 3.4946 32.6219 3.4946 1.0251 2.0980
3440 1720.0 3.5056 29.8769 3.5056 0.9955 2.0322
3450 1725.0 3.4981 31.7329 3.4981 0.9545 2.0122
3460 1730.0 3.4983 31.6801 3.4983 0.9826 2.0922
3470 1735.0 3.5026 30.6128 3.5026 1.0124 2.0790
3480 1740.0 3.4921 33.2670 3.4921 0.9700 2.0303
3490 1745.0 3.5029 30.5257 3.5029 0.9738 2.1311
3500 1750.0 3.5157 27.4508 3.5157 0.9975 2.1121
3510 1755.0 3.4996 31.3597 3.4996 0.9844 2.0851
3520 1760.0 3.5271 24.8408 3.5271 0.9760 2.1636
3530 1765.0 3.5137 27.9228 3.5137 0.9678 2.2076
3540 1770.0 3.5187 26.7551 3.5187 0.9691 2.1715
3550 1775.0 3.5316 23.8530 3.5316 0.9917 2.2194
3560 1780.0 3.5255 25.2041 3.5255 0.9981 2.2312
3570 1785.0 3.5250 25.3113 3.5250 0.9554 2.2282
3580 1790.0 3.5250 25.3044 3.5250 0.9557 2.2783
3590 1795.0 3.5141 27.8203 3.5141 0.9997 2.2077
3600 1800.0 3.5276 24.7217 3.5276 0.9623 2.1974
3610 1805.0 3.5396 22.1387 3.5396 0.9620 2.2033
3620 1810.0 3.5285 24.5207 3.5285 0.9930 2.1461
3630 1815.0 3.5394 22.1664 3.5394 0.9701 2.1621
3640 1820.0 3.5301 24.1746 3.5301 0.9867 2.1515
3650 1825.0 3.5275 24.7609 3.5275 0.9823 2.0750
3660 1830.0 3.5519 19.6285 3.5519 0.9506 2.1248
3670 1835.0 3.5375 22.5829 3.5375 1.0245 2.1078
3680 1840.0 3.5470 20.5964 3.5470 0.9606 2.1371
3690 1845.0 3.5331 23.5248 3.5331 0.9452 2.1517
3700 1850.0 3.5302 24.1480 3.5302 0.9774 2.1502
3710 1855.0 3.5259 25.1005 3.5259 0.9592 2.1456
3720 1860.0 3.5242 25.4972 3.5242 0.9982 2.1672
3730 1865.0 3.5377 22.5254 3.5377 0.9690 2.1554
3740 1870.0 3.5055 29.8874 3.5055 0.9841 2.1305
3750 1875.0 3.5110 28.5705 3.5110 0.9961 2.2029
3760 1880.0 3.5375 22.5779 3.5375 0.9578 2.2099
3770 1885.0 3.5389 22.2799 3.5389 0.9717 2.2370
3780 1890.0 3.5383 22.4008 3.5383 0.9830 2.2516
3790 1895.0 3.5226 25.8617 3.5226 0.9754 2.2209
3800 1900.0 3.5257 25.1442 3.5257 1.0078 2.2882
3810 1905.0 3.5325 23.6542 3.5325 0.9868 2.2584
3820 1910.0 3.5204 26.3514 3.5204 0.9503 2.1547
3830 1915.0 3.5464 20.7365 3.5464 0.9824 2.1655
3840 1920.0 3.5327 23.6036 3.5327 1.0192 2.2252
3850 1925.0 3.5551 18.9994 3.5551 0.9398 2.1830
3860 1930.0 3.5344 23.2490 3.5344 1.0002 2.0902
3870 1935.0 3.5420 21.6367 3.5420 0.9728 2.1438
3880 1940.0 3.5467 20.6740 3.5467 0.9964 2.1147
3890 1945.0 3.5335 23.4425 3.5335 0.9720 2.1335
3900 1950.0 3.5319 23.7785 3.5319 0.9606 2.1584
3910 1955.0 3.5418 21.6820 3.5418 1.0154 2.1442
3920 1960.0 3.5278 24.6780 3.5278 0.9849 2.2096
3930 1965.0 3.5246 25.3986 3.5246 0.9889 2.2020
3940 1970.0 3.5367 22.7436 3.5367 1.0080 2.1365
3950 1975.0 3.5423 21.5641 3.5423 0.9498 2.1841
3960 1980.0 3.5451 20.9848 3.5451 1.0308 2.1656
3970 1985.0 3.5322 23.7210 3.5322 0.9522 2.2155
3980 1990.0 3.5371 22.6598 3.5371 0.9992 2.1038
3990 1995.0 3.5325 23.6618 3.5325 0.9804 2.1072
4000 2000.0 3.5332 23.5093 3.5332 0.9769 2.1310
4010 2005.0 3.5195 26.5626 3.5195 0.9982 2.1155
4020 2010.0 3.5124 28.2298 3.5124 0.9715 2.1384
4030 2015.0 3.5171 27.1114 3.5171 0.9890 2.1332
4040 2020.0 3.5184 26.8110 3.5184 1.0044 2.0939
4050 2025.0 3.5111 28.5326 3.5111 0.9558 2.0744
4060 2030.0 3.5061 29.7476 3.5061 1.0003 2.0344
4070 2035.0 3.5217 26.0610 3.5217 1.0033 2.0679
4080 2040.0 3.5088 29.0937 3.5088 1.0019 2.1100
4090 2045.0 3.5042 30.2027 3.5042 0.9839 2.0976
4100 2050.0 3.5214 26.1247 3.5214 0.9706 2.0394
4110 2055.0 3.5128 28.1395 3.5128 0.9722 1.9955
4120 2060.0 3.5172 27.0947 3.5172 1.0008 2.0292
4130 2065.0 3.5058 29.8149 3.5058 0.9883 2.0532
4140 2070.0 3.5108 28.5977 3.5108 0.9468 2.0567
4150 2075.0 3.4963 32.1695 3.4963 0.9567 2.0974
4160 2080.0 3.4875 34.4577 3.4875 0.9716 2.1256
4170 2085.0 3.4980 31.7487 3.4980 0.9274 2.1378
4180 2090.0 3.4986 31.6116 3.4986 0.9631 2.1551
4190 2095.0 3.5101 28.7791 3.5101 0.9875 2.1268
4200 2100.0 3.4997 31.3212 3.4997 1.0031 2.0995
4210 2105.0 3.5276 24.7273 3.5276 0.9609 2.2070
4220 2110.0 3.5259 25.1215 3.5259 0.9551 2.2159
4230 2115.0 3.5227 25.8318 3.5227 1.0246 2.1939
4240 2120.0 3.5049 30.0334 3.5049 0.9380 2.2828
4250 2125.0 3.5145 27.7215 3.5145 1.0238 2.1891
4260 2130.0 3.5231 25.7496 3.5231 1.0033 2.2106
4270 2135.0 3.5342 23.2883 3.5342 0.9670 2.2356
4280 2140.0 3.5074 29.4172 3.5074 1.0389 2.1738
