# step  time_fs  cv_FeH(A)  bias(kJ/mol)  d_min_FeH(A)  d_min_OH(A)  d_min_SH(A)
1980 990.0 2.9794 0.2119 2.9794 1.0137 2.8172
1990 995.0 3.0749 2.8054 3.0749 0.9709 2.8728
2000 1000.0 3.0354 0.6255 3.0354 1.0209 2.8083
2010 1005.0 2.9854 0.1059 2.9854 1.0017 2.6902
2020 1010.0 3.0476 1.1318 3.0476 1.0057 2.6668
2030 1015.0 3.0832 3.4631 3.0832 1.0197 2.6845
2040 1020.0 3.0226 0.2563 3.0226 0.9895 2.6624
2050 1025.0 3.0085 0.0357 3.0085 1.0088 2.6316
2060 1030.0 3.0819 3.3529 3.0819 1.0011 2.6669
2070 1035.0 3.0372 0.6932 3.0372 1.0453 2.6796
2080 1040.0 2.9902 0.0484 2.9902 0.9752 2.7877
2090 1045.0 3.0079 0.0311 3.0079 1.0347 2.7966
2100 1050.0 3.1002 5.0187 3.1002 0.9790 2.7401
2110 1055.0 2.9753 0.3053 2.9753 1.0402 2.7932
2120 1060.0 2.9601 0.7978 2.9601 0.9569 2.8283
2130 1065.0 3.0621 1.9264 3.0621 1.0419 2.7215
2140 1070.0 3.0955 4.5649 3.0955 0.9621 2.7548
2150 1075.0 3.0015 0.0011 3.0015 1.0532 2.6746
2160 1080.0 3.0244 0.2970 3.0244 0.9554 2.7033
2170 1085.0 3.0581 1.6868 3.0581 1.0888 2.7408
2180 1090.0 2.9885 0.0663 2.9885 0.9452 2.7590
2190 1095.0 2.9508 1.2094 2.9508 1.0572 2.7462
2200 1100.0 3.0569 1.6191 3.0569 0.9506 2.6595
2210 1105.0 3.0117 0.0688 3.0117 1.0326 2.6569
2220 1110.0 2.9336 2.2050 2.9336 0.9554 2.7105
2230 1115.0 2.9971 0.0042 2.9971 1.0521 2.6686
2240 1120.0 3.0579 1.6787 3.0579 0.9753 2.7083
2250 1125.0 3.0006 0.0002 3.0006 1.0349 2.6210
2260 1130.0 3.0068 0.0232 3.0068 0.9920 2.6551
2270 1135.0 3.0346 0.5994 3.0346 1.0019 2.7100
2280 1140.0 2.9665 0.5597 2.9665 0.9939 2.6504
2290 1145.0 2.9745 0.3251 2.9745 0.9923 2.6067
2300 1150.0 3.0668 2.2321 3.0668 0.9922 2.6784
2310 1155.0 3.0164 0.1337 3.0164 0.9711 2.6743
2320 1160.0 2.9606 0.7764 2.9606 0.9844 2.5832
2330 1165.0 3.0240 0.2876 3.0240 0.9865 2.5019
2340 1170.0 3.0906 4.1051 3.0906 1.0110 2.4780
2350 1175.0 3.0166 0.1372 3.0166 0.9804 2.4502
2360 1180.0 2.9600 0.7991 2.9600 1.0160 2.4462
2370 1185.0 3.0369 0.6821 3.0369 0.9792 2.4654
2380 1190.0 3.0436 0.9518 3.0436 0.9985 2.4168
2390 1195.0 2.9334 2.2180 2.9334 0.9759 2.3916
2400 1200.0 2.9419 1.6857 2.9419 0.9927 2.5095
2410 1205.0 3.0905 4.0929 3.0905 0.9799 2.6282
2420 1210.0 3.0202 0.2045 3.0202 0.9790 2.6142
2430 1215.0 2.9093 4.1128 2.9093 0.9885 2.6555
2440 1220.0 2.9802 0.1961 2.9802 0.9618 2.5575
2450 1225.0 3.0937 4.3936 3.0937 1.0013 2.4477
2460 1230.0 2.9838 0.1308 2.9838 0.9752 2.5934
2470 1235.0 2.9144 3.6664 2.9144 0.9723 2.5492
2480 1240.0 3.0198 0.1962 3.0198 1.0001 2.5328
2490 1245.0 3.0475 1.1284 3.0475 0.9640 2.5132
2500 1250.0 2.9568 0.9350 2.9568 1.0121 2.4191
2510 1255.0 2.9519 1.1577 2.9519 0.9656 2.3990
2520 1260.0 3.0406 0.8238 3.0406 1.0195 2.4596
2530 1265.0 3.0733 2.6877 3.0733 0.9498 2.5363
2540 1270.0 2.9946 0.0144 2.9946 1.0390 2.4223
2550 1275.0 3.0056 0.0158 3.0056 0.9634 2.3663
2560 1280.0 3.0168 0.1416 3.0168 1.0305 2.3138
2570 1285.0 3.0601 1.8038 3.0601 0.9607 2.3994
2580 1290.0 3.0347 0.6025 3.0347 1.0414 2.3747
2590 1295.0 3.0280 0.3923 3.0280 0.9558 2.4584
2600 1300.0 3.0071 0.0251 3.0071 1.0150 2.4357
2610 1305.0 2.9890 0.0606 2.9890 0.9776 2.4718
2620 1310.0 3.0064 0.0202 3.0064 0.9708 2.5303
2630 1315.0 3.0541 1.4627 3.0541 1.0162 2.5717
2640 1320.0 3.0515 1.3279 3.0515 0.9439 2.5780
2650 1325.0 2.9469 1.4097 2.9469 1.0168 2.4600
2660 1330.0 2.9739 0.3417 2.9739 0.9348 2.4601
2670 1335.0 2.9854 0.1059 2.9854 1.0352 2.4073
2680 1340.0 3.0436 0.9519 3.0436 0.9356 2.5245
2690 1345.0 2.9970 0.0046 2.9970 1.0202 2.4602
2700 1350.0 3.0439 0.9641 3.0439 0.9521 2.5255
2710 1355.0 3.0398 0.7918 3.0398 1.0295 2.5293
2720 1360.0 3.0454 1.0323 3.0454 0.9714 2.6961
2730 1365.0 3.0329 0.5416 3.0329 1.0019 2.6764
2740 1370.0 3.0133 0.0888 3.0133 0.9964 2.6786
2750 1375.0 3.0507 1.2848 3.0507 0.9461 2.6417
2760 1380.0 3.0408 0.8305 3.0408 1.0520 2.6103
2770 1385.0 3.0589 1.7334 3.0589 0.9306 2.6118
2780 1390.0 2.9712 0.4157 2.9712 1.0491 2.7022
2790 1395.0 3.0391 0.7643 3.0391 0.9337 2.7206
2800 1400.0 3.0705 2.4872 3.0705 1.0616 2.7307
2810 1405.0 3.0471 1.1076 3.0471 0.9499 2.7874
2820 1410.0 2.9578 0.8921 2.9578 1.0383 2.6851
2830 1415.0 3.0595 1.7731 3.0595 0.9661 2.7448
2840 1420.0 3.0883 3.8983 3.0883 1.0576 2.6864
2850 1425.0 3.0205 0.2094 3.0205 1.0419 2.6026
2860 1430.0 2.9879 0.0736 2.9879 0.9762 2.6078
2870 1435.0 3.0549 1.5096 3.0549 1.0973 2.6389
2880 1440.0 3.1310 8.5819 3.1310 0.9634 2.7562
2890 1445.0 3.0308 0.4738 3.0308 1.0380 2.6711
2900 1450.0 2.9939 0.0185 2.9939 0.9864 2.6842
2910 1455.0 3.0319 0.5104 3.0319 1.0140 2.7451
2920 1460.0 3.0831 3.4520 3.0831 1.0165 2.8105
2930 1465.0 3.0452 1.0230 3.0452 0.9883 2.7550
2940 1470.0 2.9915 0.0362 2.9915 1.0268 2.6244
2950 1475.0 3.0795 3.1615 3.0795 0.9743 2.6288
2960 1480.0 3.0939 4.4072 3.0939 1.0284 2.5987
2970 1485.0 2.9911 0.0400 2.9911 0.9881 2.5489
2980 1490.0 2.9133 3.7550 2.9133 0.9976 2.4850
2990 1495.0 3.0222 0.2459 3.0222 0.9871 2.5397
3000 1500.0 3.1166 6.7990 3.1166 1.0269 2.5969
3010 1505.0 3.0356 0.6327 3.0356 0.9924 2.5728
3020 1510.0 2.9706 0.4326 2.9706 0.9971 2.6129
3030 1515.0 3.0467 1.0907 3.0467 1.0058 2.7292
3040 1520.0 3.0557 1.5510 3.0557 0.9897 2.6767
3050 1525.0 2.9697 0.4604 2.9697 1.0045 2.5088
3060 1530.0 2.9793 0.2147 2.9793 0.9858 2.4392
3070 1535.0 3.0720 2.5939 3.0720 1.0084 2.4821
3080 1540.0 3.0396 0.7830 3.0396 1.0010 2.4825
3090 1545.0 2.9962 0.0073 2.9962 0.9947 2.4104
3100 1550.0 3.0444 0.9876 3.0444 0.9997 2.4100
3110 1555.0 3.1133 6.4209 3.1133 1.0220 2.5083
3120 1560.0 3.0207 0.2138 3.0207 0.9841 2.5380
3130 1565.0 2.9832 0.1419 2.9832 0.9936 2.4923
3140 1570.0 3.0855 3.6588 3.0855 1.0194 2.4641
3150 1575.0 3.1124 6.3155 3.1124 1.0236 2.4375
3160 1580.0 2.9828 0.1487 2.9828 1.0028 2.3755
3170 1585.0 2.9949 0.0133 2.9949 1.0129 2.3801
3180 1590.0 3.1014 5.1451 3.1014 1.0230 2.4543
3190 1595.0 3.0552 1.5214 3.0552 1.0254 2.4634
3200 1600.0 2.9320 2.3120 2.9320 0.9883 2.4178
3210 1605.0 3.0119 0.0704 3.0119 1.0209 2.4724
3220 1610.0 3.1305 8.5115 3.1305 0.9974 2.5613
3230 1615.0 3.0087 0.0375 3.0087 1.0154 2.4886
3240 1620.0 2.9480 1.3498 2.9480 0.9734 2.4702
3250 1625.0 3.0438 0.9570 3.0438 0.9980 2.4864
3260 1630.0 3.0898 4.0363 3.0898 1.0062 2.5156
3270 1635.0 2.9621 0.7193 2.9621 0.9849 2.4649
3280 1640.0 2.9133 3.7618 2.9133 0.9848 2.3926
3290 1645.0 3.0451 1.0148 3.0451 0.9878 2.4140
3300 1650.0 3.1128 6.3666 3.1128 0.9997 2.4248
3310 1655.0 2.9851 0.1115 2.9851 0.9896 2.3800
3320 1660.0 2.9397 1.8198 2.9397 0.9735 2.3545
3330 1665.0 3.0256 0.3268 3.0256 0.9877 2.3460
3340 1670.0 3.1081 5.8392 3.1081 1.0014 2.3769
3350 1675.0 3.0802 3.2178 3.0802 0.9960 2.3982
3360 1680.0 3.0025 0.0032 3.0025 0.9923 2.4025
3370 1685.0 3.0043 0.0092 3.0043 0.9753 2.4000
3380 1690.0 3.0679 2.3079 3.0679 1.0024 2.4080
3390 1695.0 3.0859 3.6935 3.0859 0.9979 2.4853
3400 1700.0 3.0256 0.3269 3.0256 1.0032 2.5535
3410 1705.0 3.0720 2.5952 3.0720 0.9621 2.6169
3420 1710.0 3.0735 2.7024 3.0735 1.0483 2.5766
3430 1715.0 3.0806 3.2472 3.0806 0.9442 2.6006
3440 1720.0 2.9754 0.3034 2.9754 1.0355 2.5208
3450 1725.0 3.0250 0.3137 3.0250 0.9283 2.5859
3460 1730.0 2.9763 0.2815 2.9763 1.0384 2.5138
3470 1735.0 3.0642 2.0612 3.0642 0.9621 2.5910
3480 1740.0 3.0497 1.2372 3.0497 1.0341 2.6075
3490 1745.0 3.0320 0.5116 3.0320 0.9864 2.6288
3500 1750.0 3.0078 0.0301 3.0078 1.0049 2.5653
3510 1755.0 2.9952 0.0117 2.9952 1.0063 2.5163
3520 1760.0 3.0028 0.0039 3.0028 0.9643 2.5487
3530 1765.0 2.9921 0.0308 2.9921 1.0525 2.5145
3540 1770.0 3.0474 1.1210 3.0474 0.9363 2.5567
3550 1775.0 3.0423 0.8932 3.0423 1.0562 2.4750
3560 1780.0 3.0255 0.3244 3.0255 0.9231 2.5648
3570 1785.0 2.9745 0.3251 2.9745 1.0613 2.4966
3580 1790.0 2.9902 0.0478 2.9902 0.9207 2.6026
3590 1795.0 2.9909 0.0418 2.9909 1.0508 2.5384
3600 1800.0 3.1368 9.3509 3.1368 0.9282 2.7312
3610 1805.0 3.1198 7.1759 3.1198 1.0516 2.6962
3620 1810.0 2.9805 0.1895 2.9805 0.9446 2.7213
3630 1815.0 2.8788 7.3440 2.8788 0.9918 2.6859
3640 1820.0 3.0043 0.0092 3.0043 0.9810 2.7992
3650 1825.0 3.1066 5.6819 3.1066 0.9805 2.7588
3660 1830.0 2.9742 0.3328 2.9742 0.9974 2.8720
3670 1835.0 2.9315 2.3461 2.9315 0.9457 2.8093
3680 1840.0 2.9647 0.6232 2.9647 1.0227 2.8634
3690 1845.0 3.0831 3.4544 3.0831 0.9402 2.7557
3700 1850.0 2.9529 1.1112 2.9529 1.0457 2.8407
3710 1855.0 2.9524 1.1349 2.9524 0.9052 2.7152
3720 1860.0 2.8684 8.6618 2.8684 1.0244 2.6613
3730 1865.0 3.0010 0.0005 3.0010 0.9707 2.7291
3740 1870.0 3.0713 2.5445 3.0713 1.0027 2.7791
3750 1875.0 3.0450 1.0106 3.0450 1.0134 2.7004
3760 1880.0 3.0076 0.0290 3.0076 0.9625 2.5611
3770 1885.0 2.9145 3.6543 2.9145 1.0243 2.4433
3780 1890.0 3.0219 0.2406 3.0219 0.9386 2.4899
3790 1895.0 3.0559 1.5627 3.0559 1.0411 2.5905
3800 1900.0 3.1024 5.2411 3.1024 0.9580 2.5743
3810 1905.0 2.9867 0.0881 2.9867 1.0159 2.4876
3820 1910.0 2.9713 0.4118 2.9713 0.9593 2.4600
3830 1915.0 2.9638 0.6556 2.9638 1.0038 2.5434
3840 1920.0 2.9953 0.0109 2.9953 0.9842 2.6172
3850 1925.0 3.0263 0.3461 3.0263 0.9728 2.6635
3860 1930.0 3.0364 0.6615 3.0364 1.0045 2.7428
3870 1935.0 3.0464 1.0775 3.0464 0.9819 2.7628
3880 1940.0 2.9996 0.0001 2.9996 0.9939 2.7393
3890 1945.0 2.9536 1.0750 2.9536 0.9606 2.6539
3900 1950.0 2.9466 1.4238 2.9466 0.9832 2.6785
3910 1955.0 3.0337 0.5673 3.0337 0.9819 2.7003
3920 1960.0 3.0062 0.0190 3.0062 0.9916 2.6375
3930 1965.0 2.9492 1.2894 2.9492 0.9650 2.6016
3940 1970.0 2.9497 1.2642 2.9497 0.9771 2.5957
3950 1975.0 2.9980 0.0019 2.9980 0.9707 2.6431
3960 1980.0 2.9766 0.2740 2.9766 0.9915 2.6425
3970 1985.0 2.9311 2.3713 2.9311 0.9569 2.6787
3980 1990.0 2.9554 0.9935 2.9554 0.9899 2.6448
3990 1995.0 3.0342 0.5835 3.0342 0.9792 2.5901
4000 2000.0 2.9797 0.2057 2.9797 0.9832 2.6949
4010 2005.0 2.8900 6.0548 2.8900 0.9687 2.5498
4020 2010.0 2.9584 0.8673 2.9584 0.9726 2.6089
4030 2015.0 3.0645 2.0789 3.0645 1.0033 2.7418
4040 2020.0 3.0636 2.0237 3.0636 0.9777 2.7238
4050 2025.0 2.9814 0.1730 2.9814 0.9921 2.6324
4060 2030.0 2.9753 0.3041 2.9753 0.9749 2.5906
4070 2035.0 3.0026 0.0034 3.0026 0.9780 2.6159
4080 2040.0 3.0209 0.2188 3.0209 0.9913 2.6328
4090 2045.0 3.0147 0.1079 3.0147 0.9824 2.5961
4100 2050.0 2.9442 1.5562 2.9442 0.9920 2.4624
4110 2055.0 2.9527 1.1173 2.9527 0.9407 2.3684
4120 2060.0 2.8992 5.0770 2.8992 0.9986 2.2979
4130 2065.0 2.9561 0.9652 2.9561 0.9580 2.3484
4140 2070.0 2.9574 0.9060 2.9574 0.9930 2.3911
4150 2075.0 3.0130 0.0843 3.0130 0.9737 2.4789
4160 2080.0 3.0612 1.8754 3.0612 0.9971 2.6027
4170 2085.0 3.0920 4.2343 3.0920 1.0035 2.6910
4180 2090.0 3.0636 2.0254 3.0636 0.9706 2.6663
4190 2095.0 2.9596 0.8151 2.9596 0.9994 2.5877
4200 2100.0 2.9512 1.1923 2.9512 0.9337 2.5765
4210 2105.0 2.9385 1.8932 2.9385 1.0109 2.7015
4220 2110.0 3.0247 0.3056 3.0247 0.9552 2.7652
4230 2115.0 3.0537 1.4435 3.0537 1.0186 2.6768
4240 2120.0 3.0135 0.0908 3.0135 0.9588 2.7314
4250 2125.0 2.9559 0.9724 2.9559 0.9830 2.7579
4260 2130.0 2.9561 0.9618 2.9561 0.9887 2.7064
4270 2135.0 3.0121 0.0728 3.0121 0.9611 2.6410
4280 2140.0 3.0433 0.9386 3.0433 1.0194 2.6007
