# step  time_fs  cv_FeH(A)  bias(kJ/mol)  d_min_FeH(A)  d_min_OH(A)  d_min_SH(A)
2300 1150.0 3.2186 3.3141 3.2186 1.0661 2.8492
2310 1155.0 3.2082 4.2163 3.2082 1.0123 2.7738
2320 1160.0 3.2038 4.6319 3.2038 1.0375 2.7406
2330 1165.0 3.1935 5.6666 3.1935 1.0225 2.8587
2340 1170.0 3.1967 5.3325 3.1967 1.0389 2.8876
2350 1175.0 3.2174 3.4122 3.2174 1.0549 2.7395
2360 1180.0 3.1872 6.3647 3.1872 0.9844 2.7347
2370 1185.0 3.2334 2.2164 3.2334 1.0478 2.7852
2380 1190.0 3.2254 2.7852 3.2254 0.9608 2.7971
2390 1195.0 3.1930 5.7213 3.1930 1.0437 2.7520
2400 1200.0 3.2192 3.2633 3.2192 0.9815 2.8439
2410 1205.0 3.2216 3.0698 3.2216 1.0208 2.9700
2420 1210.0 3.2144 3.6662 3.2144 1.0054 2.9771
2430 1215.0 3.2268 2.6815 3.2268 1.0139 2.9329
2440 1220.0 3.2432 1.6139 3.2432 1.0319 2.9718
2450 1225.0 3.2498 1.2604 3.2498 1.0409 2.9278
2460 1230.0 3.2232 2.9502 3.2232 0.9983 2.8972
2470 1235.0 3.1727 8.1058 3.1727 1.0132 2.7913
2480 1240.0 3.1693 8.5460 3.1693 1.0030 2.7893
2490 1245.0 3.1698 8.4788 3.1698 1.0536 2.8418
2500 1250.0 3.1465 11.7810 3.1465 1.0382 2.8446
2510 1255.0 3.1535 10.7327 3.1535 1.1275 2.8134
2520 1260.0 3.0837 23.3910 3.0837 1.0359 2.8235
2530 1265.0 3.1338 13.8103 3.1338 1.0707 2.6639
2540 1270.0 3.1232 15.6267 3.1232 0.9710 2.6171
2550 1275.0 3.1408 12.6741 3.1408 1.0925 2.6165
2560 1280.0 3.1581 10.0724 3.1581 1.0250 2.8141
2570 1285.0 3.1830 6.8471 3.1830 1.0729 2.8884
2580 1290.0 3.2075 4.2822 3.2075 1.0529 2.7893
2590 1295.0 3.2135 3.7430 3.2135 1.0650 2.7066
2600 1300.0 3.2032 4.6886 3.2032 1.0396 2.6241
2610 1305.0 3.1980 5.2017 3.1980 0.9940 2.4558
2620 1310.0 3.1969 5.3164 3.1969 1.0072 2.4407
2630 1315.0 3.2878 0.0750 3.2878 1.0276 2.6592
2640 1320.0 3.2390 1.8583 3.2390 0.9917 2.8096
2650 1325.0 3.2972 0.0039 3.2972 1.0480 2.7633
2660 1330.0 3.2868 0.0874 3.2868 1.0130 2.6299
2670 1335.0 3.2794 0.2131 3.2794 1.0287 2.5508
2680 1340.0 3.2342 2.1633 3.2342 0.9743 2.4561
2690 1345.0 3.2058 4.4371 3.2058 1.0452 2.2783
2700 1350.0 3.1894 6.1174 3.1894 0.9785 2.3554
2710 1355.0 3.2288 2.5335 3.2288 1.0458 2.5536
2720 1360.0 3.1868 6.4118 3.1868 0.9999 2.6802
2730 1365.0 3.2383 1.9062 3.2383 1.0474 2.6857
2740 1370.0 3.2197 3.2252 3.2197 0.9895 2.7036
2750 1375.0 3.2645 0.6290 3.2645 1.0268 2.6414
2760 1380.0 3.2363 2.0293 3.2363 1.0076 2.5658
2770 1385.0 3.2142 3.6848 3.2142 1.0201 2.5721
2780 1390.0 3.2723 0.3835 3.2723 1.0218 2.7382
2790 1395.0 3.2754 0.3014 3.2754 1.0103 2.8745
2800 1400.0 3.2648 0.6201 3.2648 1.0271 2.9170
2810 1405.0 3.2448 1.5220 3.2448 1.0418 2.9752
2820 1410.0 3.1935 5.6758 3.1935 1.0357 2.9849
2830 1415.0 3.2112 3.9427 3.2112 1.0898 3.0411
2840 1420.0 3.1487 11.4440 3.1487 1.0445 2.9263
2850 1425.0 3.1300 14.4461 3.1300 1.0424 2.8873
2860 1430.0 3.1662 8.9559 3.1662 1.0638 2.9398
2870 1435.0 3.1757 7.7255 3.1757 1.0467 2.9658
2880 1440.0 3.1857 6.5306 3.1857 1.0352 3.0173
2890 1445.0 3.2240 2.8882 3.2240 1.0628 3.1236
2900 1450.0 3.2224 3.0132 3.2224 1.0099 3.1468
2910 1455.0 3.1471 11.6897 3.1471 1.0430 3.0320
2920 1460.0 3.2021 4.7876 3.2021 0.9903 3.1081
2930 1465.0 3.2816 0.1697 3.2816 1.0748 3.0975
2940 1470.0 3.2291 2.5138 3.2291 0.9718 3.1043
2950 1475.0 3.2799 0.2015 3.2799 1.0781 3.1257
2960 1480.0 3.2227 2.9889 3.2227 1.0145 3.0530
2970 1485.0 3.1635 9.3145 3.1635 1.0244 2.9334
2980 1490.0 3.2208 3.1374 3.2208 0.9972 2.9748
2990 1495.0 3.2476 1.3709 3.2476 1.0424 3.0136
3000 1500.0 3.2245 2.8510 3.2245 1.0506 2.9685
3010 1505.0 3.1581 10.0696 3.1581 1.0077 2.9310
3020 1510.0 3.1899 6.0626 3.1899 1.0436 2.8509
3030 1515.0 3.2099 4.0568 3.2099 1.0240 2.7657
3040 1520.0 3.2184 3.3331 3.2184 1.0333 2.7116
3050 1525.0 3.2226 2.9922 3.2226 0.9961 2.7189
3060 1530.0 3.2205 3.1584 3.2205 1.0291 2.7023
3070 1535.0 3.2218 3.0612 3.2218 0.9983 2.7206
3080 1540.0 3.2170 3.4406 3.2170 1.0520 2.7066
3090 1545.0 3.1931 5.7144 3.1931 1.0148 2.7643
3100 1550.0 3.1925 5.7753 3.1925 1.0545 2.8177
3110 1555.0 3.1709 8.3316 3.1709 1.0199 2.8803
3120 1560.0 3.2095 4.0925 3.2095 1.0645 2.9001
3130 1565.0 3.2093 4.1154 3.2093 1.0081 2.9083
3140 1570.0 3.2271 2.6551 3.2271 1.0384 2.8595
3150 1575.0 3.2252 2.7950 3.2252 1.0272 2.8385
3160 1580.0 3.2224 3.0135 3.2224 1.0426 2.8180
3170 1585.0 3.2396 1.8231 3.2396 1.0635 2.8863
3180 1590.0 3.2329 2.2499 3.2329 1.0225 3.0269
3190 1595.0 3.2752 0.3068 3.2752 1.1000 3.0609
3200 1600.0 3.2154 3.5784 3.2154 1.0179 3.0420
3210 1605.0 3.2372 1.9702 3.2372 1.0520 3.0240
3220 1610.0 3.2322 2.2968 3.2322 1.0438 2.9596
3230 1615.0 3.2026 4.7407 3.2026 1.0055 2.8597
3240 1620.0 3.1913 5.9049 3.1913 1.0303 2.8430
3250 1625.0 3.1977 5.2376 3.1977 1.0185 2.9460
3260 1630.0 3.2007 4.9347 3.2007 1.0381 2.9788
3270 1635.0 3.1809 7.0912 3.1809 1.0135 2.9077
3280 1640.0 3.1651 9.0943 3.1651 1.0380 2.8639
3290 1645.0 3.1660 8.9822 3.1660 1.0071 2.9827
3300 1650.0 3.1837 6.7682 3.1837 1.0660 2.9741
3310 1655.0 3.1528 10.8327 3.1528 0.9712 2.8320
3320 1660.0 3.1407 12.6925 3.1407 1.0288 2.8235
3330 1665.0 3.1806 7.1260 3.1806 0.9976 2.9366
3340 1670.0 3.1889 6.1701 3.1889 1.0469 2.9268
3350 1675.0 3.1778 7.4612 3.1778 0.9932 2.8178
3360 1680.0 3.2052 4.4891 3.2052 1.0389 2.9065
3370 1685.0 3.2025 4.7483 3.2025 0.9968 2.9209
3380 1690.0 3.1772 7.5443 3.1772 1.0700 2.7693
3390 1695.0 3.1835 6.7833 3.1835 0.9971 2.6978
3400 1700.0 3.2203 3.1721 3.2203 1.0527 2.8214
3410 1705.0 3.2127 3.8086 3.2127 1.0146 2.8029
3420 1710.0 3.1755 7.7442 3.1755 1.0576 2.6170
3430 1715.0 3.1929 5.7364 3.1929 0.9980 2.6361
3440 1720.0 3.2090 4.1362 3.2090 1.0740 2.7756
3450 1725.0 3.1873 6.3558 3.1873 1.0644 2.7822
3460 1730.0 3.1574 10.1605 3.1574 1.0414 2.6264
3470 1735.0 3.1569 10.2384 3.1569 1.0883 2.5861
3480 1740.0 3.1420 12.4840 3.1420 1.0383 2.7468
3490 1745.0 3.1981 5.1899 3.1981 1.1178 2.8078
3500 1750.0 3.1725 8.1279 3.1725 1.0543 2.7699
3510 1755.0 3.1661 8.9588 3.1661 1.0429 2.7571
3520 1760.0 3.1696 8.4957 3.1696 1.0458 2.8223
3530 1765.0 3.1583 10.0335 3.1583 1.0412 2.8031
3540 1770.0 3.1306 14.3467 3.1306 1.0411 2.7432
3550 1775.0 3.1393 12.9080 3.1393 1.0363 2.8107
3560 1780.0 3.1432 12.2995 3.1432 1.0787 2.8954
3570 1785.0 3.1065 18.7285 3.1065 1.0235 2.8506
3580 1790.0 3.0910 21.8391 3.0910 1.0603 2.6941
3590 1795.0 3.0883 22.4188 3.0883 0.9801 2.6815
3600 1800.0 3.0996 20.0830 3.0996 1.0712 2.7100
3610 1805.0 3.0858 22.9307 3.0858 1.0122 2.7396
3620 1810.0 3.0952 20.9803 3.0952 1.0813 2.6754
3630 1815.0 3.0892 22.2221 3.0892 1.0087 2.6870
3640 1820.0 3.1213 15.9650 3.1213 1.1233 2.6928
3650 1825.0 3.1175 16.6485 3.1175 1.0518 2.6708
3660 1830.0 3.1171 16.7204 3.1171 1.0739 2.6246
3670 1835.0 3.1455 11.9420 3.1455 1.0895 2.7466
3680 1840.0 3.1567 10.2640 3.1567 1.0795 2.8555
3690 1845.0 3.1698 8.4754 3.1698 1.0672 2.8192
3700 1850.0 3.1613 9.6225 3.1613 1.0207 2.7957
3710 1855.0 3.1941 5.6050 3.1941 1.0755 2.8878
3720 1860.0 3.1928 5.7417 3.1928 1.0066 2.8911
3730 1865.0 3.2120 3.8696 3.2120 1.0526 2.8302
3740 1870.0 3.2046 4.5541 3.2046 1.0314 2.7966
3750 1875.0 3.2049 4.5197 3.2049 1.0220 2.6675
3760 1880.0 3.2037 4.6348 3.2037 1.0320 2.6786
3770 1885.0 3.1746 7.8587 3.1746 1.0233 2.8516
3780 1890.0 3.1795 7.2601 3.1795 1.0169 2.8932
3790 1895.0 3.2007 4.9344 3.2007 1.0404 2.8843
3800 1900.0 3.2254 2.7799 3.2254 1.0591 2.9048
3810 1905.0 3.2186 3.3091 3.2186 1.0153 2.8868
3820 1910.0 3.2291 2.5137 3.2291 1.0631 2.9125
3830 1915.0 3.2109 3.9703 3.2109 0.9820 2.9407
3840 1920.0 3.1666 8.8992 3.1666 1.0467 2.8190
3850 1925.0 3.2236 2.9214 3.2236 0.9854 2.9045
3860 1930.0 3.2335 2.2133 3.2335 1.1041 2.9218
3870 1935.0 3.2356 2.0727 3.2356 0.9636 2.9220
3880 1940.0 3.2691 0.4770 3.2691 1.1222 2.9525
3890 1945.0 3.2663 0.5671 3.2663 1.0478 2.9552
3900 1950.0 3.2457 1.4757 3.2457 1.0113 2.9207
3910 1955.0 3.1930 5.7253 3.1930 1.0608 2.8374
3920 1960.0 3.2183 3.3382 3.2183 1.0006 2.8672
3930 1965.0 3.2070 4.3208 3.2070 1.0775 2.8909
3940 1970.0 3.2063 4.3912 3.2063 0.9721 2.9538
3950 1975.0 3.2168 3.4635 3.2168 1.0973 2.9205
3960 1980.0 3.1774 7.5206 3.1774 0.9819 2.9506
3970 1985.0 3.2044 4.5741 3.2044 1.1207 2.9274
3980 1990.0 3.1616 9.5808 3.1616 0.9547 2.9723
3990 1995.0 3.1875 6.3286 3.1875 1.1006 2.9019
4000 2000.0 3.1930 5.7236 3.1930 0.9648 2.8911
4010 2005.0 3.1715 8.2526 3.1715 1.0813 2.8808
4020 2010.0 3.2301 2.4399 3.2301 0.9924 2.9936
4030 2015.0 3.2605 0.7818 3.2605 1.0723 2.9888
4040 2020.0 3.2425 1.6547 3.2425 1.0244 2.9722
4050 2025.0 3.2618 0.7306 3.2618 1.0459 2.9817
4060 2030.0 3.2378 1.9352 3.2378 1.0292 2.9546
4070 2035.0 3.2098 4.0636 3.2098 1.0425 2.8561
4080 2040.0 3.1661 8.9631 3.1661 1.0804 2.7383
4090 2045.0 3.1791 7.3134 3.1791 1.0025 2.8568
4100 2050.0 3.2281 2.5840 3.2281 1.1112 2.9668
4110 2055.0 3.1589 9.9550 3.1589 0.9697 2.8933
4120 2060.0 3.1255 15.2233 3.1255 1.1398 2.7887
4130 2065.0 3.1649 9.1262 3.1649 0.9506 2.9402
4140 2070.0 3.2292 2.5053 3.2292 1.1378 3.0295
4150 2075.0 3.1670 8.8437 3.1670 0.9957 2.8553
4160 2080.0 3.1347 13.6539 3.1347 1.0679 2.8072
4170 2085.0 3.1837 6.7581 3.1837 1.0472 2.9402
4180 2090.0 3.1534 10.7414 3.1534 1.0384 2.9555
4190 2095.0 3.1502 11.2228 3.1502 1.1174 2.8691
4200 2100.0 3.1181 16.5515 3.1181 0.9777 2.8555
4210 2105.0 3.1707 8.3592 3.1707 1.1537 2.8464
4220 2110.0 3.1525 10.8805 3.1525 1.0337 2.8206
4230 2115.0 3.1355 13.5303 3.1355 1.0536 2.8161
4240 2120.0 3.1381 13.0990 3.1381 0.9967 2.8423
4250 2125.0 3.1283 14.7477 3.1283 1.0732 2.5921
4260 2130.0 3.1440 12.1726 3.1440 1.0271 2.7079
4270 2135.0 3.1436 12.2229 3.1436 1.0268 2.8368
4280 2140.0 3.1902 6.0277 3.1902 1.0238 2.8617
