# step  time_fs  cv_FeH(A)  bias(kJ/mol)  d_min_FeH(A)  d_min_OH(A)  d_min_SH(A)
1210 605.0 1.5896 1.8245 1.5896 2.4782 2.3206
1220 610.0 1.6992 1.2089 1.6992 2.3534 2.4220
1230 615.0 1.6795 0.4348 1.6795 2.3732 2.4255
1240 620.0 1.5639 3.7045 1.5639 2.5102 2.2356
1250 625.0 1.6145 0.6319 1.6145 2.5463 2.1994
1260 630.0 1.6667 0.1386 1.6667 2.5319 2.2722
1270 635.0 1.6039 1.0641 1.6039 2.5988 2.2915
1280 640.0 1.6006 1.2179 1.6006 2.5910 2.2728
1290 645.0 1.6542 0.0090 1.6542 2.4904 2.2746
1300 650.0 1.6413 0.0380 1.6413 2.4518 2.2772
1310 655.0 1.6403 0.0466 1.6403 2.4054 2.3166
1320 660.0 1.6560 0.0183 1.6560 2.3862 2.3308
1330 665.0 1.6097 0.8108 1.6097 2.4518 2.3231
1340 670.0 1.5812 2.3696 1.5812 2.4989 2.3528
1350 675.0 1.6319 0.1643 1.6319 2.4577 2.3373
1360 680.0 1.6347 0.1176 1.6347 2.4336 2.2692
1370 685.0 1.6051 1.0067 1.6051 2.4351 2.2137
1380 690.0 1.6170 0.5448 1.6170 2.4015 2.2437
1390 695.0 1.6426 0.0276 1.6426 2.4041 2.3113
1400 700.0 1.6094 0.8222 1.6094 2.4678 2.4125
1410 705.0 1.5781 2.5862 1.5781 2.5151 2.3917
1420 710.0 1.6190 0.4791 1.6190 2.4914 2.4045
1430 715.0 1.6407 0.0432 1.6407 2.4675 2.4194
1440 720.0 1.5938 1.5810 1.5938 2.5040 2.3997
1450 725.0 1.5900 1.8025 1.5900 2.4901 2.2734
1460 730.0 1.6496 0.0001 1.6496 2.4239 2.2294
1470 735.0 1.6377 0.0752 1.6377 2.4430 2.2473
1480 740.0 1.5564 4.3822 1.5564 2.4984 2.3291
1490 745.0 1.6006 1.2182 1.6006 2.4003 2.2951
1500 750.0 1.6383 0.0690 1.6383 2.3067 2.3139
1510 755.0 1.6316 0.1686 1.6316 2.2672 2.3605
1520 760.0 1.6102 0.7937 1.6102 2.3056 2.3145
1530 765.0 1.5641 3.6859 1.5641 2.3710 2.2210
1540 770.0 1.6114 0.7463 1.6114 2.3045 2.2289
1550 775.0 1.6574 0.0277 1.6574 2.2205 2.2740
1560 780.0 1.5927 1.6417 1.5927 2.2382 2.3121
1570 785.0 1.5698 3.2128 1.5698 2.2319 2.3597
1580 790.0 1.6063 0.9536 1.6063 2.1539 2.3667
1590 795.0 1.6018 1.1629 1.6018 2.1653 2.3945
1600 800.0 1.5910 1.7412 1.5910 2.1691 2.4378
1610 805.0 1.6052 1.0042 1.6052 2.1665 2.3938
1620 810.0 1.6146 0.6267 1.6146 2.1726 2.3141
1630 815.0 1.5553 4.4819 1.5553 2.2615 2.2295
1640 820.0 1.5731 2.9584 1.5731 2.3180 2.2173
1650 825.0 1.6007 1.2143 1.6007 2.2916 2.3037
1660 830.0 1.6514 0.0010 1.6514 2.2121 2.4260
1670 835.0 1.5768 2.6799 1.5768 2.2836 2.4235
1680 840.0 1.5644 3.6603 1.5644 2.2992 2.4116
1690 845.0 1.6356 0.1031 1.6356 2.2374 2.4070
1700 850.0 1.5806 2.4093 1.5806 2.2507 2.3604
1710 855.0 1.5859 2.0512 1.5859 2.3114 2.2577
1720 860.0 1.6230 0.3655 1.6230 2.3267 2.1984
1730 865.0 1.6591 0.0415 1.6591 2.3314 2.2096
1740 870.0 1.5890 1.8626 1.5890 2.4189 2.2024
1750 875.0 1.5306 7.1322 1.5306 2.4898 2.2084
1760 880.0 1.6094 0.8261 1.6094 2.4397 2.2578
1770 885.0 1.6748 0.3087 1.6748 2.3907 2.2741
1780 890.0 1.6012 1.1922 1.6012 2.4807 2.2308
1790 895.0 1.5600 4.0481 1.5600 2.5251 2.2121
1800 900.0 1.5540 4.6103 1.5540 2.4910 2.2245
1810 905.0 1.6565 0.0209 1.6565 2.4633 2.2509
1820 910.0 1.6977 1.1373 1.6977 2.5039 2.2594
1830 915.0 1.6205 0.4357 1.6205 2.6121 2.2333
1840 920.0 1.5360 6.4980 1.5360 2.7009 2.2375
1850 925.0 1.5947 1.5312 1.5947 2.6021 2.3045
1860 930.0 1.6668 0.1406 1.6668 2.4455 2.3712
1870 935.0 1.6722 0.2466 1.6722 2.3667 2.3778
1880 940.0 1.6418 0.0338 1.6418 2.4150 2.3310
1890 945.0 1.6046 1.0286 1.6046 2.5428 2.2671
1900 950.0 1.5356 6.5457 1.5356 2.6343 2.2817
1910 955.0 1.6281 0.2389 1.6281 2.5012 2.4191
1920 960.0 1.7215 2.5527 1.7215 2.3709 2.5221
1930 965.0 1.6329 0.1458 1.6329 2.4634 2.4702
1940 970.0 1.5464 5.3688 1.5464 2.5694 2.4008
1950 975.0 1.5991 1.2971 1.5991 2.5030 2.3643
1960 980.0 1.6303 0.1932 1.6303 2.4210 2.3113
1970 985.0 1.6395 0.0550 1.6395 2.4424 2.2416
1980 990.0 1.6240 0.3391 1.6240 2.5560 2.1499
1990 995.0 1.5786 2.5497 1.5786 2.6570 2.1460
2000 1000.0 1.5529 4.7133 1.5529 2.6310 2.2361
2010 1005.0 1.6582 0.0338 1.6582 2.4622 2.4062
2020 1010.0 1.6825 0.5294 1.6825 2.3795 2.5040
2030 1015.0 1.5926 1.6484 1.5926 2.4566 2.3927
2040 1020.0 1.5721 3.0378 1.5721 2.4483 2.3822
2050 1025.0 1.6669 0.1436 1.6669 2.3155 2.4516
2060 1030.0 1.6641 0.0991 1.6641 2.3136 2.3365
2070 1035.0 1.5531 4.6933 1.5531 2.4506 2.1779
2080 1040.0 1.5669 3.4549 1.5669 2.3986 2.1847
2090 1045.0 1.6771 0.3683 1.6771 2.2035 2.3312
2100 1050.0 1.6270 0.2644 1.6270 2.1887 2.3991
2110 1055.0 1.4829 13.9669 1.4829 2.2938 2.3812
2120 1060.0 1.6353 0.1085 1.6353 2.0899 2.4414
2130 1065.0 1.6506 0.0002 1.6506 2.0223 2.4048
2140 1070.0 1.5251 7.7957 1.5251 2.1875 2.2833
2150 1075.0 1.5227 8.1005 1.5227 2.2157 2.3376
2160 1080.0 1.6636 0.0919 1.6636 2.0539 2.4167
2170 1085.0 1.6470 0.0046 1.6470 2.1302 2.3300
2180 1090.0 1.5037 10.7064 1.5037 2.3359 2.2090
2190 1095.0 1.5811 2.3721 1.5811 2.3057 2.2439
2200 1100.0 1.6092 0.8323 1.6092 2.1721 2.3629
2210 1105.0 1.6159 0.5823 1.6159 2.2570 2.4003
2220 1110.0 1.5572 4.3094 1.5572 2.4700 2.3423
2230 1115.0 1.5493 5.0678 1.5493 2.5221 2.3333
2240 1120.0 1.6927 0.9104 1.6927 2.3853 2.3831
2250 1125.0 1.6553 0.0139 1.6553 2.4329 2.3517
2260 1130.0 1.5431 5.7125 1.5431 2.5691 2.2616
2270 1135.0 1.5476 5.2464 1.5476 2.5432 2.2489
2280 1140.0 1.6333 0.1386 1.6333 2.3600 2.3474
2290 1145.0 1.6969 1.0988 1.6969 2.2464 2.4042
2300 1150.0 1.6222 0.3853 1.6222 2.3154 2.3311
2310 1155.0 1.5206 8.3749 1.5206 2.3941 2.2184
2320 1160.0 1.5977 1.3669 1.5977 2.2712 2.1885
2330 1165.0 1.6107 0.7736 1.6107 2.2013 2.1512
2340 1170.0 1.6086 0.8588 1.6086 2.2392 2.0879
2350 1175.0 1.5715 3.0786 1.5715 2.2660 2.0667
2360 1180.0 1.5968 1.4174 1.5968 2.2223 2.1118
2370 1185.0 1.6484 0.0013 1.6484 2.1392 2.1991
2380 1190.0 1.5844 2.1518 1.5844 2.1677 2.2372
2390 1195.0 1.5371 6.3698 1.5371 2.1916 2.3046
2400 1200.0 1.6304 0.1911 1.6304 2.0941 2.4255
2410 1205.0 1.6395 0.0547 1.6395 2.1630 2.4314
2420 1210.0 1.5264 7.6391 1.5264 2.3619 2.3792
2430 1215.0 1.6092 0.8308 1.6092 2.3296 2.3960
2440 1220.0 1.6809 0.4785 1.6809 2.3080 2.3644
2450 1225.0 1.6003 1.2332 1.6003 2.4784 2.2540
2460 1230.0 1.5210 8.3145 1.5210 2.6178 2.1686
2470 1235.0 1.6495 0.0001 1.6495 2.5149 2.1862
2480 1240.0 1.7206 2.4943 1.7206 2.4040 2.2837
2490 1245.0 1.5992 1.2919 1.5992 2.4977 2.3303
2500 1250.0 1.5089 9.9559 1.5089 2.5678 2.3046
2510 1255.0 1.5751 2.8055 1.5751 2.3648 2.3096
2520 1260.0 1.6276 0.2511 1.6276 2.1805 2.4025
2530 1265.0 1.6248 0.3169 1.6248 2.2230 2.3984
2540 1270.0 1.5558 4.4398 1.5558 2.4074 2.3770
2550 1275.0 1.5513 4.8707 1.5513 2.4599 2.2219
2560 1280.0 1.6674 0.1520 1.6674 2.3492 2.1994
2570 1285.0 1.6822 0.5190 1.6822 2.3117 2.2099
2580 1290.0 1.5731 2.9561 1.5731 2.3788 2.2499
2590 1295.0 1.5814 2.3551 1.5814 2.3012 2.3847
2600 1300.0 1.6507 0.0002 1.6507 2.1738 2.4176
2610 1305.0 1.6068 0.9317 1.6068 2.2158 2.3531
2620 1310.0 1.5498 5.0238 1.5498 2.3265 2.3338
2630 1315.0 1.6175 0.5270 1.6175 2.2921 2.3099
2640 1320.0 1.6640 0.0974 1.6640 2.2905 2.2723
2650 1325.0 1.5769 2.6713 1.5769 2.4298 2.2026
2660 1330.0 1.5939 1.5753 1.5939 2.4516 2.1791
2670 1335.0 1.6725 0.2536 1.6725 2.3461 2.2588
2680 1340.0 1.6298 0.2033 1.6298 2.3568 2.2806
2690 1345.0 1.5529 4.7126 1.5529 2.4829 2.2652
2700 1350.0 1.5868 1.9959 1.5868 2.4257 2.3374
2710 1355.0 1.6689 0.1788 1.6689 2.3193 2.4269
2720 1360.0 1.6029 1.1083 1.6029 2.3591 2.4039
2730 1365.0 1.5627 3.8113 1.5627 2.3733 2.3434
2740 1370.0 1.6273 0.2574 1.6273 2.2715 2.2935
2750 1375.0 1.6063 0.9539 1.6063 2.2635 2.2435
2760 1380.0 1.5674 3.4140 1.5674 2.2913 2.2174
2770 1385.0 1.5914 1.7142 1.5914 2.2085 2.2860
2780 1390.0 1.6160 0.5774 1.6160 2.1223 2.3532
2790 1395.0 1.5950 1.5146 1.5950 2.1231 2.3520
2800 1400.0 1.5604 4.0098 1.5604 2.1674 2.2843
2810 1405.0 1.5817 2.3352 1.5817 2.1625 2.2236
2820 1410.0 1.5924 1.6563 1.5924 2.1306 2.1910
2830 1415.0 1.5832 2.2333 1.5832 2.1596 2.1469
2840 1420.0 1.5764 2.7093 1.5764 2.1941 2.1271
2850 1425.0 1.5862 2.0349 1.5862 2.1855 2.1565
2860 1430.0 1.6296 0.2082 1.6296 2.1185 2.2512
2870 1435.0 1.5746 2.8389 1.5746 2.1957 2.2640
2880 1440.0 1.5654 3.5763 1.5654 2.2254 2.2833
2890 1445.0 1.6197 0.4588 1.6197 2.1695 2.3143
2900 1450.0 1.6307 0.1871 1.6307 2.1749 2.3387
2910 1455.0 1.5712 3.1037 1.5712 2.2806 2.2726
2920 1460.0 1.5821 2.3076 1.5821 2.2762 2.2524
2930 1465.0 1.6400 0.0502 1.6400 2.2088 2.2573
2940 1470.0 1.5994 1.2817 1.5994 2.2392 2.2174
2950 1475.0 1.5888 1.8749 1.5888 2.2431 2.2091
2960 1480.0 1.6120 0.7232 1.6120 2.2012 2.2429
2970 1485.0 1.6065 0.9468 1.6065 2.2011 2.2642
2980 1490.0 1.5832 2.2333 1.5832 2.2253 2.2567
2990 1495.0 1.5941 1.5643 1.5941 2.2188 2.2510
3000 1500.0 1.6280 0.2415 1.6280 2.1884 2.2707
3010 1505.0 1.5899 1.8056 1.5899 2.2456 2.2919
3020 1510.0 1.5925 1.6546 1.5925 2.2426 2.3177
3030 1515.0 1.6124 0.7055 1.6124 2.2250 2.2878
3040 1520.0 1.5968 1.4141 1.5968 2.2678 2.2421
3050 1525.0 1.5943 1.5487 1.5943 2.3068 2.2447
3060 1530.0 1.6244 0.3284 1.6244 2.2903 2.2974
3070 1535.0 1.6413 0.0379 1.6413 2.2824 2.3514
3080 1540.0 1.6106 0.7758 1.6106 2.3254 2.3918
3090 1545.0 1.5490 5.0955 1.5490 2.4493 2.3401
3100 1550.0 1.5995 1.2769 1.5995 2.4264 2.4091
3110 1555.0 1.6637 0.0934 1.6637 2.3740 2.4181
3120 1560.0 1.6052 1.0048 1.6052 2.4752 2.3528
3130 1565.0 1.5712 3.1015 1.5712 2.5537 2.2904
3140 1570.0 1.6010 1.1985 1.6010 2.5181 2.2921
3150 1575.0 1.6254 0.3031 1.6254 2.4427 2.3333
3160 1580.0 1.6134 0.6712 1.6134 2.3970 2.4022
3170 1585.0 1.5995 1.2761 1.5995 2.3936 2.4748
3180 1590.0 1.5738 2.9042 1.5738 2.3864 2.5404
3190 1595.0 1.5983 1.3357 1.5983 2.3048 2.6288
3200 1600.0 1.5862 2.0335 1.5862 2.2558 2.5659
3210 1605.0 1.6106 0.7758 1.6106 2.1751 2.5750
3220 1610.0 1.5898 1.8093 1.5898 2.1620 2.5198
3230 1615.0 1.5511 4.8922 1.5511 2.1848 2.4571
3240 1620.0 1.6091 0.8371 1.6091 2.0981 2.4363
3250 1625.0 1.6096 0.8153 1.6096 2.1183 2.3593
3260 1630.0 1.5331 6.8334 1.5331 2.2367 2.2342
3270 1635.0 1.6250 0.3133 1.6250 2.1932 2.1936
3280 1640.0 1.6382 0.0693 1.6382 2.2039 2.1446
3290 1645.0 1.5499 5.0122 1.5499 2.2699 2.1197
3300 1650.0 1.5749 2.8220 1.5749 2.2258 2.1657
3310 1655.0 1.6160 0.5785 1.6160 2.0876 2.2542
3320 1660.0 1.6319 0.1631 1.6319 2.1104 2.2371
3330 1665.0 1.6087 0.8525 1.6087 2.2572 2.1457
3340 1670.0 1.5689 3.2896 1.5689 2.3611 2.0716
3350 1675.0 1.6496 0.0001 1.6496 2.2917 2.1000
3360 1680.0 1.7052 1.5260 1.7052 2.2472 2.1364
3370 1685.0 1.6486 0.0010 1.6486 2.3105 2.1041
3380 1690.0 1.5730 2.9668 1.5730 2.3839 2.0945
3390 1695.0 1.5972 1.3914 1.5972 2.3185 2.1940
3400 1700.0 1.6532 0.0052 1.6532 2.1987 2.2418
3410 1705.0 1.6447 0.0138 1.6447 2.2173 2.2717
3420 1710.0 1.5736 2.9160 1.5736 2.3310 2.2336
3430 1715.0 1.5940 1.5675 1.5940 2.3161 2.1743
3440 1720.0 1.6538 0.0071 1.6538 2.2895 2.1828
3450 1725.0 1.6300 0.1995 1.6300 2.3322 2.1866
3460 1730.0 1.5820 2.3129 1.5820 2.3790 2.2257
3470 1735.0 1.5984 1.3307 1.5984 2.3050 2.3248
3480 1740.0 1.5541 4.5955 1.5541 2.2848 2.3673
3490 1745.0 1.6238 0.3437 1.6238 2.3655 2.4012
3500 1750.0 1.5895 1.8321 1.5895 2.5096 2.4242
3510 1755.0 1.6211 0.4168 1.6211 2.5590 2.4121
3520 1760.0 1.6442 0.0167 1.6442 2.5977 2.3506
3530 1765.0 1.6089 0.8431 1.6089 2.6704 2.2235
3540 1770.0 1.5767 2.6829 1.5767 2.6943 2.1511
3550 1775.0 1.5769 2.6737 1.5769 2.5642 2.2107
3560 1780.0 1.5716 3.0763 1.5716 2.4311 2.3162
3570 1785.0 1.6893 0.7706 1.6893 2.3721 2.3680
3580 1790.0 1.6429 0.0252 1.6429 2.4444 2.3857
3590 1795.0 1.4621 17.6605 1.4621 2.5807 2.3429
3600 1800.0 1.6144 0.6333 1.6144 2.3780 2.3540
3610 1805.0 1.7302 3.2150 1.7302 2.1620 2.3717
3620 1810.0 1.6074 0.9092 1.6074 2.2285 2.2387
3630 1815.0 1.5005 11.1730 1.5005 2.3130 2.1705
3640 1820.0 1.5823 2.2906 1.5823 2.1765 2.0634
3650 1825.0 1.6865 0.6645 1.6865 2.0990 2.0092
3660 1830.0 1.6085 0.8597 1.6085 2.2760 1.8327
3670 1835.0 1.5386 6.2104 1.5386 2.5046 1.5999
3680 1840.0 1.7391 3.9666 1.7391 2.5362 1.5310
3690 1845.0 1.7185 2.3471 1.7185 2.6735 1.5235
3700 1850.0 1.5580 4.2274 1.5580 2.8546 1.5600
3710 1855.0 1.6305 0.1903 1.6305 2.8800 1.6906
3720 1860.0 1.6772 0.3689 1.6772 2.8694 1.7210
3730 1865.0 1.5482 5.1782 1.5482 2.9604 1.6351
3740 1870.0 1.6128 0.6936 1.6128 2.9996 1.5361
3750 1875.0 1.7249 2.8086 1.7249 2.8619 1.4569
3760 1880.0 1.6365 0.0910 1.6365 2.8504 1.4326
3770 1885.0 1.6113 0.7496 1.6113 2.8113 1.5408
3780 1890.0 1.6735 0.2753 1.6735 2.7031 1.5978
3790 1895.0 1.6244 0.3269 1.6244 2.7079 1.5661
3800 1900.0 1.6174 0.5314 1.6174 2.7216 1.4898
3810 1905.0 1.7292 3.1380 1.7292 2.6388 1.4699
3820 1910.0 1.6611 0.0620 1.6611 2.6925 1.4796
3830 1915.0 1.5470 5.3074 1.5470 2.7184 1.5286
3840 1920.0 1.6789 0.4169 1.6789 2.6324 1.5694
3850 1925.0 1.6957 1.0449 1.6957 2.6559 1.5815
3860 1930.0 1.5588 4.1579 1.5588 2.8033 1.5326
3870 1935.0 1.6644 0.1034 1.6644 2.8284 1.5418
3880 1940.0 1.7108 1.8491 1.7108 2.8308 1.5828
3890 1945.0 1.5495 5.0524 1.5495 2.9028 1.5771
3900 1950.0 1.6238 0.3422 1.6238 2.8557 1.6116
3910 1955.0 1.6787 0.4108 1.6787 2.8052 1.6481
3920 1960.0 1.5670 3.4416 1.5670 2.8728 1.5582
3930 1965.0 1.6718 0.2377 1.6718 2.8310 1.5062
3940 1970.0 1.7264 2.9192 1.7264 2.7872 1.4596
3950 1975.0 1.5924 1.6595 1.5924 2.8086 1.4354
3960 1980.0 1.6382 0.0696 1.6382 2.6387 1.5697
3970 1985.0 1.6920 0.8816 1.6920 2.5420 1.6468
3980 1990.0 1.5822 2.3002 1.5822 2.6876 1.5353
3990 1995.0 1.6175 0.5294 1.6175 2.7407 1.4864
4000 2000.0 1.7254 2.8462 1.7254 2.7261 1.5223
4010 2005.0 1.6121 0.7200 1.6121 2.8216 1.5225
4020 2010.0 1.5803 2.4314 1.5803 2.8939 1.5620
4030 2015.0 1.6967 1.0884 1.6967 2.9215 1.6077
4040 2020.0 1.6164 0.5654 1.6164 2.9672 1.5193
4050 2025.0 1.5904 1.7785 1.5904 2.9638 1.4756
4060 2030.0 1.7193 2.4008 1.7193 2.8587 1.4994
4070 2035.0 1.6694 0.1884 1.6694 2.7838 1.4964
4080 2040.0 1.6090 0.8395 1.6090 2.6852 1.5020
4090 2045.0 1.6753 0.3188 1.6753 2.5426 1.5528
4100 2050.0 1.6336 0.1342 1.6336 2.4763 1.5817
4110 2055.0 1.5965 1.4308 1.5965 2.4515 1.6014
4120 2060.0 1.6658 0.1244 1.6658 2.3496 1.6385
4130 2065.0 1.6998 1.2400 1.6998 2.3863 1.6110
4140 2070.0 1.6145 0.6315 1.6145 2.5445 1.5620
4150 2075.0 1.6385 0.0667 1.6385 2.6613 1.5304
4160 2080.0 1.7084 1.7058 1.7084 2.7678 1.5104
4170 2085.0 1.6334 0.1373 1.6334 2.9631 1.5043
4180 2090.0 1.6402 0.0478 1.6402 3.0007 1.4968
4190 2095.0 1.7239 2.7328 1.7239 2.9347 1.4921
4200 2100.0 1.6551 0.0128 1.6551 2.9851 1.4649
4210 2105.0 1.6314 0.1726 1.6314 3.0268 1.4721
4220 2110.0 1.7331 3.4548 1.7331 2.9845 1.5140
4230 2115.0 1.6314 0.1732 1.6314 2.9420 1.4882
4240 2120.0 1.6419 0.0325 1.6419 2.8144 1.4781
4250 2125.0 1.7393 3.9908 1.7393 2.6501 1.5012
4260 2130.0 1.6298 0.2039 1.6298 2.6709 1.4842
4270 2135.0 1.6168 0.5507 1.6168 2.6068 1.5576
4280 2140.0 1.7055 1.5375 1.7055 2.4803 1.6223
