# step  time_fs  cv_FeH(A)  bias(kJ/mol)  d_min_FeH(A)  d_min_OH(A)  d_min_SH(A)
340 170.0 3.6144 40.7914 3.6144 0.9610 2.3173
350 175.0 3.5802 51.1214 3.5802 0.9132 2.2663
360 180.0 3.5951 46.4953 3.5951 1.1099 2.3072
370 185.0 3.6367 34.6709 3.6367 0.8710 2.2769
380 190.0 3.5893 48.2674 3.5893 0.9899 2.2461
390 195.0 3.6210 38.9344 3.6210 1.0427 2.3577
400 200.0 3.6458 32.3020 3.6458 0.8923 2.3700
410 205.0 3.6467 32.0740 3.6467 0.9889 2.3523
420 210.0 3.6355 34.9692 3.6355 1.0265 2.3429
430 215.0 3.6122 41.4106 3.6122 0.9127 2.3585
440 220.0 3.5865 49.1424 3.5865 0.9912 2.3682
450 225.0 3.5906 47.8747 3.5906 1.0414 2.3074
460 230.0 3.5769 52.2068 3.5769 0.9377 2.3818
470 235.0 3.5971 45.8610 3.5971 1.0119 2.3568
480 240.0 3.6059 43.2329 3.6059 1.0041 2.3425
490 245.0 3.6089 42.3578 3.6089 0.9200 2.3697
500 250.0 3.6127 41.2673 3.6127 0.9612 2.3718
510 255.0 3.5687 54.8781 3.5687 0.9906 2.3372
520 260.0 3.5634 56.6443 3.5634 0.9840 2.3597
530 265.0 3.5623 57.0163 3.5623 0.9466 2.3950
540 270.0 3.5722 53.7262 3.5722 0.9567 2.3127
550 275.0 3.5657 55.8948 3.5657 0.9977 2.2841
560 280.0 3.5541 59.8403 3.5541 1.0034 2.3390
570 285.0 3.5787 51.6214 3.5787 0.9764 2.2599
580 290.0 3.5788 51.5985 3.5788 0.9944 2.1845
590 295.0 3.5706 54.2498 3.5706 0.9714 2.2429
600 300.0 3.5622 57.0405 3.5622 1.0245 2.2524
610 305.0 3.5712 54.0652 3.5712 0.9827 2.1689
620 310.0 3.5656 55.9217 3.5656 0.9813 2.1900
630 315.0 3.5418 64.1403 3.5418 1.0152 2.2418
640 320.0 3.5399 64.8383 3.5399 0.9705 2.1915
650 325.0 3.5496 61.3835 3.5496 1.0210 2.2253
660 330.0 3.5469 62.3500 3.5469 0.9610 2.2496
670 335.0 3.5199 72.2543 3.5199 1.0181 2.3300
680 340.0 3.5349 66.6375 3.5349 0.9987 2.3344
690 345.0 3.5363 66.1555 3.5363 1.0117 2.3224
700 350.0 3.5267 69.6655 3.5267 0.9538 2.3258
710 355.0 3.5287 68.9201 3.5287 1.0514 2.3517
720 360.0 3.5293 68.6931 3.5293 0.9436 2.3280
730 365.0 3.5451 62.9841 3.5451 1.0541 2.4001
740 370.0 3.5793 51.4371 3.5793 0.9422 2.3983
750 375.0 3.5747 52.8962 3.5747 1.0597 2.3522
760 380.0 3.5701 54.4149 3.5701 0.9441 2.4179
770 385.0 3.5935 46.9663 3.5935 1.0597 2.3319
780 390.0 3.5762 52.4280 3.5762 0.9591 2.3949
790 395.0 3.5910 47.7497 3.5910 1.0423 2.3664
800 400.0 3.5859 49.3280 3.5859 0.9697 2.3499
810 405.0 3.5544 59.7060 3.5544 1.0692 2.4493
820 410.0 3.5160 73.7324 3.5160 0.9793 2.3758
830 415.0 3.5021 79.1797 3.5021 1.0261 2.5488
840 420.0 3.5312 68.0018 3.5312 0.9976 2.4342
850 425.0 3.5508 60.9640 3.5508 1.0454 2.4958
860 430.0 3.5426 63.8747 3.5426 1.0189 2.5241
870 435.0 3.5430 63.7140 3.5430 1.0496 2.4220
880 440.0 3.5338 67.0473 3.5338 0.9688 2.4481
890 445.0 3.5517 60.6736 3.5517 1.0626 2.3371
900 450.0 3.5303 68.3422 3.5303 0.9567 2.5192
910 455.0 3.5840 49.9126 3.5840 1.0990 2.3682
920 460.0 3.5991 45.2575 3.5991 0.9084 2.4165
930 465.0 3.6229 38.3930 3.6229 1.0867 2.3494
940 470.0 3.5909 47.7642 3.5909 0.9596 2.4253
950 475.0 3.6306 36.2831 3.6306 1.0241 2.2816
960 480.0 3.5888 48.4073 3.5888 1.0077 2.4245
970 485.0 3.6293 36.6422 3.6293 1.0554 2.2676
980 490.0 3.6083 42.5531 3.6083 0.9892 2.3867
990 495.0 3.6328 35.6896 3.6328 1.0486 2.3633
1000 500.0 3.6191 39.4595 3.6191 0.9686 2.3237
1010 505.0 3.6065 43.0789 3.6065 1.0524 2.5062
1020 510.0 3.6290 36.7277 3.6290 0.9584 2.4189
1030 515.0 3.6307 36.2699 3.6307 1.0028 2.5265
1040 520.0 3.6067 43.0221 3.6067 1.0366 2.6060
1050 525.0 3.6396 33.8970 3.6396 0.9652 2.5074
1060 530.0 3.6417 33.3701 3.6417 1.0707 2.5785
1070 535.0 3.6483 31.6771 3.6483 0.9988 2.5570
1080 540.0 3.6465 32.1280 3.6465 1.0311 2.5601
1090 545.0 3.6382 34.2610 3.6382 1.0341 2.5614
1100 550.0 3.6302 36.3853 3.6302 0.9884 2.5510
1110 555.0 3.6265 37.3880 3.6265 1.0299 2.5341
1120 560.0 3.6176 39.8645 3.6176 0.9822 2.4653
1130 565.0 3.6125 41.3383 3.6125 1.0019 2.4981
1140 570.0 3.6211 38.8915 3.6211 0.9641 2.4223
1150 575.0 3.5993 45.1960 3.5993 1.0318 2.4391
1160 580.0 3.6119 41.5053 3.6119 0.9451 2.3873
1170 585.0 3.6087 42.4400 3.6087 1.0920 2.3403
1180 590.0 3.5941 46.7725 3.5941 0.9463 2.3121
1190 595.0 3.5824 50.4437 3.5824 1.0592 2.3507
1200 600.0 3.5843 49.8412 3.5843 0.9765 2.2950
1210 605.0 3.5725 53.6437 3.5725 1.0087 2.3498
1220 610.0 3.5895 48.2149 3.5895 1.0254 2.3144
1230 615.0 3.5790 51.5143 3.5790 0.9501 2.3086
1240 620.0 3.5819 50.5787 3.5819 1.0645 2.3276
1250 625.0 3.5824 50.4457 3.5824 0.9196 2.2974
1260 630.0 3.5997 45.0939 3.5997 1.0486 2.3740
1270 635.0 3.5804 51.0669 3.5804 0.9359 2.2686
1280 640.0 3.5746 52.9331 3.5746 1.0115 2.3931
1290 645.0 3.5897 48.1492 3.5897 0.9684 2.2964
1300 650.0 3.5535 60.0237 3.5535 1.0124 2.4276
1310 655.0 3.5837 50.0295 3.5837 0.9780 2.2943
1320 660.0 3.5877 48.7680 3.5877 1.0047 2.3961
1330 665.0 3.5937 46.9156 3.5937 0.9785 2.3955
1340 670.0 3.5783 51.7374 3.5783 1.0182 2.4287
1350 675.0 3.5993 45.2132 3.5993 0.9365 2.4451
1360 680.0 3.6103 41.9512 3.6103 1.0197 2.4166
1370 685.0 3.6229 38.3844 3.6229 0.9556 2.4259
1380 690.0 3.6142 40.8328 3.6142 0.9949 2.4809
1390 695.0 3.6202 39.1414 3.6202 0.9960 2.3731
1400 700.0 3.6228 38.4268 3.6228 0.9783 2.4476
1410 705.0 3.6545 30.1353 3.6545 0.9945 2.3808
1420 710.0 3.6523 30.6655 3.6523 1.0017 2.3556
1430 715.0 3.6440 32.7782 3.6440 0.9725 2.3709
1440 720.0 3.6501 31.2349 3.6501 0.9806 2.3028
1450 725.0 3.6450 32.5173 3.6450 1.0038 2.3384
1460 730.0 3.6505 31.1287 3.6505 0.9514 2.3218
1470 735.0 3.6450 32.5213 3.6450 1.0175 2.3774
1480 740.0 3.6470 32.0153 3.6470 0.9534 2.3613
1490 745.0 3.6430 33.0329 3.6430 0.9765 2.4193
1500 750.0 3.6341 35.3574 3.6341 0.9998 2.4488
1510 755.0 3.6350 35.1200 3.6350 0.9730 2.5000
1520 760.0 3.6277 37.0662 3.6277 0.9837 2.5353
1530 765.0 3.6158 40.3945 3.6158 0.9843 2.5428
1540 770.0 3.6160 40.3320 3.6160 0.9805 2.6155
1550 775.0 3.6164 40.2031 3.6164 0.9690 2.5053
1560 780.0 3.6044 43.6992 3.6044 0.9981 2.5704
1570 785.0 3.6123 41.3875 3.6123 0.9653 2.5236
1580 790.0 3.6060 43.2262 3.6060 1.0022 2.5344
1590 795.0 3.5946 46.6220 3.5946 0.9921 2.5493
1600 800.0 3.5721 53.7539 3.5721 0.9434 2.4555
1610 805.0 3.5895 48.2014 3.5895 1.0085 2.4585
1620 810.0 3.5820 50.5705 3.5820 0.9393 2.4164
1630 815.0 3.5936 46.9521 3.5936 1.0153 2.4151
1640 820.0 3.5944 46.7106 3.5944 0.9608 2.3832
1650 825.0 3.6029 44.1248 3.6029 0.9844 2.3879
1660 830.0 3.6073 42.8359 3.6073 0.9840 2.3446
1670 835.0 3.6126 41.2928 3.6126 0.9607 2.3832
1680 840.0 3.6071 42.9056 3.6071 1.0061 2.3666
1690 845.0 3.6148 40.6624 3.6148 0.9599 2.3686
1700 850.0 3.6221 38.6168 3.6221 0.9936 2.3745
1710 855.0 3.6305 36.3266 3.6305 0.9819 2.3841
1720 860.0 3.6202 39.1492 3.6202 0.9895 2.4018
1730 865.0 3.6097 42.1407 3.6097 1.0030 2.4644
1740 870.0 3.6152 40.5609 3.6152 0.9559 2.4926
1750 875.0 3.6120 41.4799 3.6120 1.0097 2.4838
1760 880.0 3.6147 40.6849 3.6147 0.9793 2.4693
1770 885.0 3.6066 43.0558 3.6066 0.9783 2.4193
1780 890.0 3.6205 39.0699 3.6205 0.9684 2.5027
1790 895.0 3.5968 45.9513 3.5968 0.9537 2.4529
1800 900.0 3.6125 41.3320 3.6125 1.0460 2.5408
1810 905.0 3.6575 29.4037 3.6575 0.9247 2.5148
1820 910.0 3.6472 31.9455 3.6472 0.9810 2.5158
1830 915.0 3.6358 34.9097 3.6358 1.0104 2.4738
1840 920.0 3.6472 31.9462 3.6472 0.9284 2.4941
1850 925.0 3.6331 35.6107 3.6331 1.0267 2.4725
1860 930.0 3.6317 35.9791 3.6317 0.9594 2.4146
1870 935.0 3.6078 42.6770 3.6078 0.9674 2.4984
1880 940.0 3.6198 39.2526 3.6198 1.0039 2.3587
1890 945.0 3.6282 36.9392 3.6282 0.9811 2.4433
1900 950.0 3.6386 34.1595 3.6386 0.9786 2.3946
1910 955.0 3.6375 34.4625 3.6375 1.0158 2.3909
1920 960.0 3.6408 33.6049 3.6408 0.9440 2.4249
1930 965.0 3.6459 32.2835 3.6459 1.0048 2.3994
1940 970.0 3.6354 35.0114 3.6354 0.9751 2.3505
1950 975.0 3.6433 32.9445 3.6433 0.9972 2.3859
1960 980.0 3.6350 35.1201 3.6350 0.9551 2.3823
1970 985.0 3.6297 36.5293 3.6297 1.0153 2.3619
1980 990.0 3.6253 37.7179 3.6253 0.9681 2.4044
1990 995.0 3.6133 41.1034 3.6133 0.9921 2.4746
2000 1000.0 3.6232 38.3006 3.6232 0.9870 2.4259
2010 1005.0 3.6198 39.2533 3.6198 1.0028 2.4600
2020 1010.0 3.6293 36.6316 3.6293 0.9706 2.4475
2030 1015.0 3.6430 33.0134 3.6430 0.9767 2.4930
2040 1020.0 3.6317 35.9880 3.6317 0.9681 2.5269
2050 1025.0 3.6296 36.5612 3.6296 0.9510 2.5352
2060 1030.0 3.6612 28.5035 3.6612 1.0153 2.5437
2070 1035.0 3.6661 27.3639 3.6661 0.9730 2.5622
2080 1040.0 3.6390 34.0485 3.6390 0.9914 2.5661
2090 1045.0 3.6588 29.0879 3.6588 0.9746 2.5284
2100 1050.0 3.6725 25.8844 3.6725 0.9580 2.4867
2110 1055.0 3.6575 29.4024 3.6575 0.9885 2.4732
2120 1060.0 3.6665 27.2527 3.6665 0.9496 2.4298
2130 1065.0 3.6576 29.3835 3.6576 0.9881 2.4034
2140 1070.0 3.6511 30.9705 3.6511 0.9772 2.3598
2150 1075.0 3.6467 32.0811 3.6467 0.9889 2.3584
2160 1080.0 3.6358 34.8898 3.6358 0.9767 2.3403
2170 1085.0 3.6317 35.9953 3.6317 0.9728 2.3441
2180 1090.0 3.6267 37.3519 3.6267 0.9707 2.3470
2190 1095.0 3.6113 41.6729 3.6113 0.9968 2.3679
2200 1100.0 3.5952 46.4420 3.5952 0.9670 2.3810
2210 1105.0 3.5978 45.6535 3.5978 1.0080 2.3866
2220 1110.0 3.5993 45.2001 3.5993 0.9799 2.4056
2230 1115.0 3.6027 44.1978 3.6027 0.9922 2.4061
2240 1120.0 3.6140 40.8911 3.6140 0.9877 2.4009
2250 1125.0 3.6145 40.7466 3.6145 0.9739 2.4220
2260 1130.0 3.6153 40.5270 3.6153 0.9881 2.4268
2270 1135.0 3.6253 37.7437 3.6253 0.9801 2.3929
2280 1140.0 3.6316 36.0123 3.6316 1.0084 2.3927
2290 1145.0 3.6216 38.7414 3.6216 0.9754 2.4153
2300 1150.0 3.6329 35.6751 3.6329 1.0133 2.3955
2310 1155.0 3.6261 37.5048 3.6261 0.9824 2.3859
2320 1160.0 3.6255 37.6804 3.6255 0.9917 2.4609
2330 1165.0 3.6169 40.0705 3.6169 1.0014 2.4405
2340 1170.0 3.6190 39.4704 3.6190 0.9628 2.5127
2350 1175.0 3.6381 34.2993 3.6381 1.0084 2.5214
2360 1180.0 3.6335 35.5018 3.6335 0.9846 2.4797
2370 1185.0 3.6299 36.4742 3.6299 1.0032 2.5745
2380 1190.0 3.6477 31.8171 3.6477 0.9947 2.5570
2390 1195.0 3.6444 32.6666 3.6444 1.0063 2.5270
2400 1200.0 3.6445 32.6346 3.6445 0.9989 2.5572
2410 1205.0 3.6381 34.3070 3.6381 1.0069 2.5037
2420 1210.0 3.6335 35.5038 3.6335 0.9633 2.4953
2430 1215.0 3.6501 31.2370 3.6501 1.0241 2.4772
2440 1220.0 3.6515 30.8708 3.6515 0.9522 2.4407
2450 1225.0 3.6429 33.0405 3.6429 1.0095 2.4385
2460 1230.0 3.6439 32.8054 3.6439 0.9607 2.4070
2470 1235.0 3.6337 35.4488 3.6337 1.0463 2.3739
2480 1240.0 3.6243 38.0046 3.6243 0.9660 2.3803
2490 1245.0 3.6151 40.5762 3.6151 1.0147 2.4154
2500 1250.0 3.6142 40.8394 3.6142 0.9762 2.3475
2510 1255.0 3.6080 42.6387 3.6080 0.9863 2.4025
2520 1260.0 3.6220 38.6415 3.6220 0.9889 2.3626
2530 1265.0 3.6209 38.9464 3.6209 0.9753 2.3812
2540 1270.0 3.6144 40.7782 3.6144 1.0028 2.4163
2550 1275.0 3.6208 38.9717 3.6208 0.9649 2.3755
2560 1280.0 3.6249 37.8399 3.6249 1.0268 2.4324
2570 1285.0 3.6080 42.6415 3.6080 0.9607 2.4723
2580 1290.0 3.6145 40.7599 3.6145 1.0056 2.4825
2590 1295.0 3.6092 42.2799 3.6092 0.9538 2.4636
2600 1300.0 3.6031 44.0879 3.6031 1.0025 2.5445
2610 1305.0 3.6174 39.9451 3.6174 0.9650 2.4931
2620 1310.0 3.6379 34.3556 3.6379 1.0279 2.5068
2630 1315.0 3.6297 36.5246 3.6297 0.9421 2.5139
2640 1320.0 3.6280 36.9802 3.6280 1.0141 2.5119
2650 1325.0 3.6302 36.3968 3.6302 0.9842 2.4267
2660 1330.0 3.6439 32.8044 3.6439 1.0115 2.4654
2670 1335.0 3.6552 29.9653 3.6552 0.9459 2.4342
2680 1340.0 3.6482 31.7113 3.6482 1.0414 2.3890
2690 1345.0 3.6480 31.7494 3.6480 0.9532 2.4358
2700 1350.0 3.6363 34.7770 3.6363 1.0131 2.4025
2710 1355.0 3.6397 33.8760 3.6397 0.9850 2.3962
2720 1360.0 3.6394 33.9476 3.6394 0.9754 2.3775
2730 1365.0 3.6249 37.8533 3.6249 1.0041 2.4308
2740 1370.0 3.6008 44.7508 3.6008 0.9660 2.4278
2750 1375.0 3.5834 50.1070 3.5834 1.0149 2.5380
2760 1380.0 3.6226 38.4876 3.6226 0.9656 2.4601
2770 1385.0 3.6282 36.9478 3.6282 0.9940 2.5243
2780 1390.0 3.5998 45.0657 3.5998 1.0006 2.6041
2790 1395.0 3.5956 46.3149 3.5956 1.0039 2.5595
2800 1400.0 3.5863 49.1977 3.5863 1.0098 2.6365
2810 1405.0 3.5603 57.6995 3.5603 0.9542 2.4553
2820 1410.0 3.5699 54.4752 3.5699 1.0022 2.6333
2830 1415.0 3.5961 46.1901 3.5961 0.9741 2.4957
2840 1420.0 3.6016 44.5076 3.6016 1.0272 2.5705
2850 1425.0 3.6270 37.2655 3.6270 0.9231 2.5324
2860 1430.0 3.6053 43.4145 3.6053 1.0409 2.4835
2870 1435.0 3.6606 28.6585 3.6606 0.9342 2.4635
2880 1440.0 3.6111 41.7185 3.6111 1.0010 2.5006
2890 1445.0 3.6546 30.1001 3.6546 0.9794 2.4289
2900 1450.0 3.6653 27.5446 3.6653 0.9503 2.3703
2910 1455.0 3.6597 28.8649 3.6597 1.0449 2.3761
2920 1460.0 3.6215 38.7827 3.6215 0.9204 2.3674
2930 1465.0 3.6390 34.0538 3.6390 1.0537 2.3595
2940 1470.0 3.6110 41.7505 3.6110 0.9543 2.2637
2950 1475.0 3.6034 43.9879 3.6034 1.0021 2.3793
2960 1480.0 3.6299 36.4838 3.6299 1.0176 2.3147
2970 1485.0 3.6063 43.1348 3.6063 0.9721 2.3872
2980 1490.0 3.6181 39.7359 3.6181 1.0343 2.3369
2990 1495.0 3.6153 40.5276 3.6153 0.9481 2.4285
3000 1500.0 3.6262 37.4760 3.6262 1.0226 2.4592
3010 1505.0 3.6168 40.0968 3.6168 0.9747 2.4626
3020 1510.0 3.6142 40.8520 3.6142 0.9653 2.4889
3030 1515.0 3.6056 43.3498 3.6056 0.9840 2.5066
3040 1520.0 3.6127 41.2849 3.6127 0.9454 2.4958
3050 1525.0 3.6153 40.5145 3.6153 0.9915 2.4820
3060 1530.0 3.6256 37.6454 3.6256 0.9546 2.4644
3070 1535.0 3.6273 37.1872 3.6273 0.9976 2.4536
3080 1540.0 3.6364 34.7369 3.6364 0.9706 2.4476
3090 1545.0 3.6461 32.2433 3.6461 0.9927 2.4007
3100 1550.0 3.6438 32.8160 3.6438 0.9896 2.3966
3110 1555.0 3.6506 31.0912 3.6506 0.9733 2.3443
3120 1560.0 3.6587 29.1009 3.6587 1.0245 2.3126
3130 1565.0 3.6564 29.6631 3.6564 0.9583 2.3141
3140 1570.0 3.6595 28.9265 3.6595 1.0101 2.3204
3150 1575.0 3.6695 26.5593 3.6695 0.9721 2.3053
3160 1580.0 3.6626 28.1819 3.6626 0.9991 2.3258
3170 1585.0 3.6602 28.7587 3.6602 0.9632 2.3569
3180 1590.0 3.6469 32.0240 3.6469 0.9927 2.3972
3190 1595.0 3.6459 32.2893 3.6459 0.9640 2.4195
3200 1600.0 3.6406 33.6571 3.6406 1.0075 2.4543
3210 1605.0 3.6365 34.7132 3.6365 0.9940 2.4288
3220 1610.0 3.6142 40.8272 3.6142 0.9776 2.4772
3230 1615.0 3.6133 41.0949 3.6133 0.9767 2.3873
3240 1620.0 3.6144 40.7953 3.6144 1.0148 2.4783
3250 1625.0 3.6385 34.1836 3.6385 0.9611 2.4281
3260 1630.0 3.6253 37.7208 3.6253 1.0264 2.3792
3270 1635.0 3.6438 32.8189 3.6438 0.9554 2.3908
3280 1640.0 3.6087 42.4385 3.6087 0.9516 2.4510
3290 1645.0 3.5968 45.9745 3.5968 1.0150 2.3285
3300 1650.0 3.6281 36.9606 3.6281 0.9503 2.3985
3310 1655.0 3.6340 35.3876 3.6340 0.9839 2.3576
3320 1660.0 3.6123 41.3828 3.6123 1.0009 2.2853
3330 1665.0 3.5823 50.4701 3.5823 0.9815 2.4018
3340 1670.0 3.6083 42.5302 3.6083 1.0109 2.3053
3350 1675.0 3.5985 45.4389 3.5985 0.9778 2.4455
3360 1680.0 3.6200 39.2121 3.6200 0.9863 2.4033
3370 1685.0 3.6112 41.7099 3.6112 1.0283 2.3868
3380 1690.0 3.6087 42.4340 3.6087 0.9419 2.4286
3390 1695.0 3.6015 44.5398 3.6015 1.0117 2.3637
3400 1700.0 3.6033 44.0022 3.6033 0.9545 2.3794
3410 1705.0 3.6042 43.7401 3.6042 1.0081 2.3356
3420 1710.0 3.6056 43.3339 3.6056 0.9771 2.3049
3430 1715.0 3.5872 48.9244 3.5872 0.9969 2.3431
3440 1720.0 3.6230 38.3712 3.6230 0.9713 2.2839
3450 1725.0 3.6192 39.4293 3.6192 1.0303 2.2898
3460 1730.0 3.6171 40.0124 3.6171 0.9417 2.3109
3470 1735.0 3.5988 45.3459 3.5988 0.9907 2.3184
3480 1740.0 3.6048 43.5822 3.6048 0.9382 2.3189
3490 1745.0 3.6105 41.9006 3.6105 1.0055 2.3473
3500 1750.0 3.6473 31.9392 3.6473 0.9465 2.3082
3510 1755.0 3.6185 39.6249 3.6185 1.0235 2.3819
3520 1760.0 3.6363 34.7605 3.6363 0.9399 2.3688
3530 1765.0 3.6294 36.6145 3.6294 1.0044 2.4291
3540 1770.0 3.6475 31.8864 3.6475 0.9306 2.4396
3550 1775.0 3.6401 33.7782 3.6401 0.9713 2.4804
3560 1780.0 3.6540 30.2477 3.6540 0.9860 2.4368
3570 1785.0 3.6539 30.2842 3.6539 0.9909 2.4614
3580 1790.0 3.6401 33.7844 3.6401 0.9680 2.5331
3590 1795.0 3.6437 32.8413 3.6437 0.9408 2.4635
3600 1800.0 3.6321 35.8923 3.6321 1.0045 2.5451
3610 1805.0 3.6355 34.9670 3.6355 0.9524 2.5343
3620 1810.0 3.6399 33.8278 3.6399 0.9794 2.4798
3630 1815.0 3.6414 33.4302 3.6414 1.0081 2.5136
3640 1820.0 3.6489 31.5354 3.6489 0.9180 2.4685
3650 1825.0 3.6411 33.5121 3.6411 1.0294 2.4664
3660 1830.0 3.6316 36.0094 3.6316 0.9601 2.3781
3670 1835.0 3.6311 36.1499 3.6311 0.9937 2.4505
3680 1840.0 3.6568 29.5839 3.6568 0.9839 2.3807
3690 1845.0 3.6523 30.6670 3.6523 0.9751 2.3830
3700 1850.0 3.6600 28.8120 3.6600 1.0226 2.3522
3710 1855.0 3.6544 30.1647 3.6544 0.9593 2.3690
3720 1860.0 3.6478 31.7981 3.6478 1.0283 2.3485
3730 1865.0 3.6362 34.8057 3.6362 0.9759 2.3987
3740 1870.0 3.6315 36.0376 3.6315 0.9857 2.4293
3750 1875.0 3.6241 38.0686 3.6241 0.9930 2.4607
3760 1880.0 3.6264 37.4252 3.6264 0.9859 2.4619
3770 1885.0 3.6138 40.9465 3.6138 1.0106 2.5012
3780 1890.0 3.6103 41.9596 3.6103 0.9521 2.5425
3790 1895.0 3.6104 41.9369 3.6104 1.0398 2.5218
3800 1900.0 3.6255 37.6806 3.6255 0.9477 2.5202
3810 1905.0 3.6353 35.0454 3.6353 0.9937 2.5162
3820 1910.0 3.6338 35.4362 3.6338 1.0157 2.4751
3830 1915.0 3.6178 39.8264 3.6178 0.9500 2.4915
3840 1920.0 3.6324 35.8004 3.6324 1.0257 2.4664
3850 1925.0 3.6394 33.9575 3.6394 0.9694 2.4465
3860 1930.0 3.6304 36.3324 3.6304 0.9834 2.4741
3870 1935.0 3.6286 36.8241 3.6286 0.9915 2.4238
3880 1940.0 3.6369 34.6010 3.6369 0.9699 2.4650
3890 1945.0 3.6325 35.7732 3.6325 0.9823 2.4246
3900 1950.0 3.6353 35.0329 3.6353 0.9749 2.4162
3910 1955.0 3.6452 32.4680 3.6452 0.9759 2.4008
3920 1960.0 3.6624 28.2174 3.6624 0.9814 2.3837
3930 1965.0 3.6585 29.1717 3.6585 0.9851 2.4302
3940 1970.0 3.6526 30.6073 3.6526 0.9776 2.3915
3950 1975.0 3.6418 33.3314 3.6418 1.0064 2.4527
3960 1980.0 3.6444 32.6751 3.6444 0.9448 2.4626
3970 1985.0 3.6386 34.1650 3.6386 1.0234 2.5142
3980 1990.0 3.6258 37.5927 3.6258 0.9528 2.4944
3990 1995.0 3.6110 41.7725 3.6110 1.0109 2.5861
4000 2000.0 3.6300 36.4404 3.6300 0.9628 2.4955
4010 2005.0 3.6317 35.9908 3.6317 1.0097 2.6036
4020 2010.0 3.6533 30.4242 3.6533 0.9399 2.5801
4030 2015.0 3.6435 32.9017 3.6435 1.0357 2.5363
4040 2020.0 3.6469 32.0175 3.6469 0.9425 2.5666
4050 2025.0 3.6473 31.9322 3.6473 1.0102 2.5139
4060 2030.0 3.6448 32.5659 3.6448 0.9642 2.5271
4070 2035.0 3.6408 33.5953 3.6408 1.0019 2.5268
4080 2040.0 3.6372 34.5282 3.6372 0.9855 2.4497
4090 2045.0 3.6156 40.4362 3.6156 0.9776 2.5338
4100 2050.0 3.6398 33.8593 3.6398 0.9947 2.4065
4110 2055.0 3.6342 35.3253 3.6342 0.9951 2.4782
4120 2060.0 3.6772 24.8116 3.6772 0.9704 2.4063
4130 2065.0 3.6698 26.4899 3.6698 0.9837 2.4073
4140 2070.0 3.6344 35.2720 3.6344 0.9828 2.4232
4150 2075.0 3.6503 31.1717 3.6503 1.0031 2.3582
4160 2080.0 3.6384 34.2182 3.6384 0.9628 2.4449
4170 2085.0 3.6362 34.7940 3.6362 1.0183 2.3701
4180 2090.0 3.6316 36.0195 3.6316 0.9835 2.4195
4190 2095.0 3.6259 37.5753 3.6259 0.9766 2.4365
4200 2100.0 3.6065 43.0655 3.6065 0.9876 2.3696
4210 2105.0 3.6001 44.9709 3.6001 0.9802 2.4468
4220 2110.0 3.5880 48.6606 3.5880 1.0150 2.4057
4230 2115.0 3.5905 47.8907 3.5905 0.9659 2.4211
4240 2120.0 3.5918 47.4858 3.5918 0.9925 2.3584
4250 2125.0 3.6022 44.3449 3.6022 1.0056 2.4162
4260 2130.0 3.6021 44.3721 3.6021 0.9747 2.3850
4270 2135.0 3.5907 47.8423 3.5907 1.0011 2.4211
4280 2140.0 3.5600 57.8023 3.5600 0.9688 2.4562
