# step  time_fs  cv_FeH(A)  bias(kJ/mol)  d_min_FeH(A)  d_min_OH(A)  d_min_SH(A)
580 290.0 2.8826 0.5318 2.8826 1.0031 2.4348
590 295.0 2.8665 0.1361 2.8665 0.9939 2.4189
600 300.0 2.8602 0.0522 2.8602 0.9769 2.4160
610 305.0 2.8115 0.7395 2.8115 1.0063 2.3919
620 310.0 2.8400 0.0498 2.8400 0.9374 2.3606
630 315.0 2.7519 4.8112 2.7519 1.0026 2.2513
640 320.0 2.8065 0.9440 2.8065 0.9576 2.2528
650 325.0 2.8180 0.5122 2.8180 0.9808 2.3097
660 330.0 2.8406 0.0440 2.8406 1.0161 2.4261
670 335.0 2.9380 3.8707 2.9380 0.9638 2.5236
680 340.0 2.9085 1.7085 2.9085 1.0483 2.5321
690 345.0 2.9172 2.2607 2.9172 0.9383 2.4512
700 350.0 2.7786 2.5460 2.7786 1.0022 2.2682
710 355.0 2.8005 1.2241 2.8005 0.9801 2.1129
720 360.0 2.8540 0.0079 2.8540 0.9956 1.9902
730 365.0 2.8391 0.0597 2.8391 1.0199 1.8974
740 370.0 2.8946 0.9946 2.8946 0.9536 1.8924
750 375.0 2.8968 1.0957 2.8968 1.0411 1.7729
760 380.0 2.9758 7.9142 2.9758 1.0089 1.7782
770 385.0 2.8906 0.8248 2.8906 1.0325 1.7203
780 390.0 2.8413 0.0376 2.8413 0.9747 1.7611
790 395.0 2.8045 1.0337 2.8045 1.0053 1.7792
800 400.0 2.8282 0.2374 2.8282 0.9761 1.8521
810 405.0 2.8088 0.8497 2.8088 0.9968 1.8521
820 410.0 2.8574 0.0272 2.8574 0.9857 1.8708
830 415.0 2.8603 0.0532 2.8603 0.9973 1.8881
840 420.0 2.8182 0.5049 2.8182 0.9794 1.9262
850 425.0 2.7786 2.5506 2.7786 0.9816 1.9575
860 430.0 2.8270 0.2649 2.8270 0.9794 1.9771
870 435.0 2.8442 0.0169 2.8442 1.0224 1.9631
880 440.0 2.8731 0.2665 2.8731 0.9897 2.0263
890 445.0 2.8584 0.0356 2.8584 0.9973 2.0594
900 450.0 2.9204 2.4796 2.9204 0.9900 2.0859
910 455.0 2.9129 1.9769 2.9129 1.0113 2.0285
920 460.0 2.8380 0.0717 2.8380 0.9829 1.9628
930 465.0 2.7702 3.1863 2.7702 1.0029 1.8684
940 470.0 2.8425 0.0278 2.8425 1.0029 1.8572
950 475.0 2.8644 0.1033 2.8644 0.9975 1.8878
960 480.0 2.8136 0.6612 2.8136 0.9812 1.9113
970 485.0 2.8739 0.2858 2.8739 0.9856 1.9545
980 490.0 2.9216 2.5627 2.9216 1.0114 1.9932
990 495.0 2.8707 0.2140 2.8707 0.9713 2.0280
1000 500.0 2.8054 0.9936 2.8054 0.9973 2.0686
1010 505.0 2.8603 0.0525 2.8603 0.9689 2.2209
1020 510.0 2.8313 0.1755 2.8313 0.9942 2.2535
1030 515.0 2.8124 0.7082 2.8124 0.9568 2.2687
1040 520.0 2.8734 0.2732 2.8734 0.9873 2.3203
1050 525.0 2.9112 1.8714 2.9112 0.9861 2.3784
1060 530.0 2.8470 0.0045 2.8470 0.9706 2.4017
1070 535.0 2.7705 3.1592 2.7705 0.9726 2.4273
1080 540.0 2.7888 1.8743 2.7888 0.9695 2.4624
1090 545.0 2.8835 0.5595 2.8835 0.9801 2.4813
1100 550.0 2.9275 3.0020 2.9275 0.9827 2.4554
1110 555.0 2.8643 0.1025 2.8643 0.9750 2.3725
1120 560.0 2.8103 0.7896 2.8103 0.9945 2.2627
1130 565.0 2.8182 0.5054 2.8182 0.9760 2.1905
1140 570.0 2.7658 3.5407 2.7658 1.0029 2.0850
1150 575.0 2.8208 0.4267 2.8208 0.9753 2.1206
1160 580.0 2.8686 0.1721 2.8686 1.0192 2.1393
1170 585.0 2.8542 0.0088 2.8542 0.9679 2.1764
1180 590.0 2.8113 0.7498 2.8113 0.9932 2.1221
1190 595.0 2.8343 0.1228 2.8343 0.9794 2.1051
1200 600.0 2.8428 0.0261 2.8428 0.9945 2.0705
1210 605.0 2.8596 0.0465 2.8596 0.9775 2.0677
1220 610.0 2.8557 0.0162 2.8557 0.9920 2.0509
1230 615.0 2.8057 0.9797 2.8057 0.9865 2.0401
1240 620.0 2.8459 0.0084 2.8459 0.9993 2.0778
1250 625.0 2.8984 1.1730 2.8984 0.9699 2.1479
1260 630.0 2.8471 0.0041 2.8471 0.9875 2.1195
1270 635.0 2.8239 0.3401 2.8239 0.9785 2.1596
1280 640.0 2.8681 0.1634 2.8681 0.9936 2.2360
1290 645.0 2.9131 1.9936 2.9131 0.9745 2.2966
1300 650.0 2.9044 1.4784 2.9044 0.9853 2.2923
1310 655.0 2.8518 0.0017 2.8518 0.9799 2.2858
1320 660.0 2.8731 0.2673 2.8731 0.9721 2.3716
1330 665.0 2.8737 0.2814 2.8737 1.0104 2.3969
1340 670.0 2.8222 0.3857 2.8222 0.9563 2.3151
1350 675.0 2.8476 0.0030 2.8476 1.0314 2.1914
1360 680.0 2.9516 5.1660 2.9516 0.9541 2.2325
1370 685.0 2.8757 0.3304 2.8757 1.0481 2.0907
1380 690.0 2.8135 0.6671 2.8135 0.9571 2.1008
1390 695.0 2.7627 3.8144 2.7627 1.0452 1.9986
1400 700.0 2.8537 0.0068 2.8537 0.9712 2.0966
1410 705.0 2.8467 0.0054 2.8467 1.0328 2.0683
1420 710.0 2.8002 1.2401 2.8002 0.9489 2.0859
1430 715.0 2.7540 4.6085 2.7540 1.0486 1.9738
1440 720.0 2.8467 0.0054 2.8467 0.9619 2.0665
1450 725.0 2.8324 0.1549 2.8324 1.0314 2.0044
1460 730.0 2.8198 0.4561 2.8198 0.9522 2.0658
1470 735.0 2.8135 0.6651 2.8135 1.0398 2.0638
1480 740.0 2.8933 0.9386 2.8933 0.9563 2.2559
1490 745.0 2.7827 2.2630 2.7827 1.0230 2.2218
1500 750.0 2.8299 0.2012 2.8299 0.9449 2.3226
1510 755.0 2.9038 1.4494 2.9038 1.0232 2.3752
1520 760.0 2.8796 0.4373 2.8796 0.9707 2.4106
1530 765.0 2.7875 1.9533 2.7875 0.9765 2.3469
1540 770.0 2.8193 0.4707 2.8193 0.9887 2.3434
1550 775.0 2.8917 0.8714 2.8917 0.9794 2.3439
1560 780.0 2.8702 0.2037 2.8702 1.0028 2.2550
1570 785.0 2.8200 0.4513 2.8200 0.9822 2.2083
1580 790.0 2.7861 2.0439 2.7861 0.9915 2.1637
1590 795.0 2.8501 0.0000 2.8501 0.9721 2.1649
1600 800.0 2.8722 0.2469 2.8722 1.0308 2.1157
1610 805.0 2.8525 0.0031 2.8525 0.9716 2.1412
1620 810.0 2.7678 3.3748 2.7678 1.0032 2.0800
1630 815.0 2.8571 0.0254 2.8571 0.9619 2.1216
1640 820.0 2.8454 0.0104 2.8454 1.0644 2.0393
1650 825.0 2.8467 0.0054 2.8467 0.9720 2.1102
1660 830.0 2.7371 6.3747 2.7371 1.0094 2.0824
1670 835.0 2.8102 0.7919 2.8102 0.9512 2.0738
1680 840.0 2.8305 0.1903 2.8305 1.0460 1.9001
1690 845.0 2.9234 2.6914 2.9234 0.9926 1.8710
1700 850.0 2.8347 0.1170 2.8347 1.0361 1.7865
1710 855.0 2.8205 0.4338 2.8205 0.9773 1.8205
1720 860.0 2.7848 2.1280 2.7848 1.0083 1.7754
1730 865.0 2.8094 0.8228 2.8094 1.0013 1.7709
1740 870.0 2.8344 0.1220 2.8344 1.0039 1.7748
1750 875.0 2.8622 0.0746 2.8622 1.0087 1.7879
1760 880.0 2.8567 0.0223 2.8567 1.0146 1.8132
1770 885.0 2.8103 0.7891 2.8103 1.0055 1.8873
1780 890.0 2.7890 1.8608 2.7890 0.9936 1.9692
1790 895.0 2.8121 0.7171 2.8121 0.9914 2.0278
1800 900.0 2.8071 0.9190 2.8071 1.0136 2.0587
1810 905.0 2.8199 0.4515 2.8199 0.9672 2.1528
1820 910.0 2.7721 3.0319 2.7721 1.0345 2.1502
1830 915.0 2.8679 0.1600 2.8679 0.9630 2.2269
1840 920.0 2.7982 1.3432 2.7982 1.0323 2.0884
1850 925.0 2.8551 0.0132 2.8551 0.9497 2.1312
1860 930.0 2.8092 0.8330 2.8092 1.0466 2.0342
1870 935.0 2.8561 0.0185 2.8561 0.9631 2.0975
1880 940.0 2.7185 8.6435 2.7185 1.0161 2.0253
1890 945.0 2.7543 4.5754 2.7543 0.9360 2.0922
1900 950.0 2.7363 6.4592 2.7363 1.0014 1.9902
1910 955.0 2.7885 1.8911 2.7885 1.0058 1.9294
1920 960.0 2.8025 1.1287 2.8025 0.9688 1.9299
1930 965.0 2.7943 1.5513 2.7943 1.0222 1.8701
1940 970.0 2.8667 0.1399 2.8667 0.9632 1.8872
1950 975.0 2.7785 2.5547 2.7785 1.0617 1.7647
1960 980.0 2.7538 4.6279 2.7538 0.9757 1.8304
1970 985.0 2.7141 9.2361 2.7141 1.0144 1.7851
1980 990.0 2.8501 0.0000 2.8501 0.9828 1.8659
1990 995.0 2.9393 3.9901 2.9393 1.0156 1.9177
2000 1000.0 2.7983 1.3369 2.7983 0.9989 1.8979
2010 1005.0 2.7158 9.0084 2.7158 0.9638 1.9418
2020 1010.0 2.8343 0.1226 2.8343 1.0079 2.0292
2030 1015.0 2.8453 0.0113 2.8453 0.9929 2.0637
2040 1020.0 2.7948 1.5232 2.7948 0.9627 2.0620
2050 1025.0 2.8844 0.5926 2.8844 1.0123 2.1612
2060 1030.0 2.9382 3.8915 2.9382 0.9570 2.3201
2070 1035.0 2.8091 0.8345 2.8091 1.0163 2.3127
2080 1040.0 2.7811 2.3756 2.7811 0.9404 2.3397
2090 1045.0 2.8843 0.5867 2.8843 1.0177 2.4340
2100 1050.0 2.9527 5.2719 2.9527 0.9440 2.5231
2110 1055.0 2.8776 0.3801 2.8776 0.9973 2.4932
2120 1060.0 2.8036 1.0777 2.8036 0.9747 2.4920
2130 1065.0 2.8730 0.2656 2.8730 0.9631 2.6232
2140 1070.0 2.9183 2.3322 2.9183 0.9986 2.5624
2150 1075.0 2.8328 0.1475 2.8328 0.9527 2.6345
2160 1080.0 2.8140 0.6482 2.8140 0.9986 2.6264
2170 1085.0 2.8732 0.2685 2.8732 0.9856 2.5878
2180 1090.0 2.8710 0.2213 2.8710 0.9890 2.6275
2190 1095.0 2.8369 0.0860 2.8369 0.9996 2.5688
2200 1100.0 2.8350 0.1128 2.8350 0.9757 2.5148
2210 1105.0 2.8920 0.8823 2.8920 0.9956 2.5236
2220 1110.0 2.8552 0.0136 2.8552 0.9864 2.5394
2230 1115.0 2.8414 0.0370 2.8414 0.9848 2.6321
2240 1120.0 2.9022 1.3644 2.9022 0.9894 2.7066
2250 1125.0 2.8823 0.5201 2.8823 0.9782 2.5209
2260 1130.0 2.8145 0.6314 2.8145 0.9840 2.3452
2270 1135.0 2.8278 0.2475 2.8278 0.9713 2.3190
2280 1140.0 2.8927 0.9122 2.8927 0.9815 2.3857
2290 1145.0 2.8789 0.4183 2.8789 0.9806 2.4563
2300 1150.0 2.8443 0.0165 2.8443 0.9779 2.5146
2310 1155.0 2.8182 0.5049 2.8182 1.0008 2.5505
2320 1160.0 2.8660 0.1279 2.8660 0.9828 2.6723
2330 1165.0 2.9321 3.3729 2.9321 1.0040 2.6230
2340 1170.0 2.8857 0.6384 2.8857 1.0289 2.4648
2350 1175.0 2.7974 1.3821 2.7974 1.0159 2.3398
2360 1180.0 2.8684 0.1700 2.8684 1.0144 2.3965
2370 1185.0 2.9250 2.8123 2.9250 1.0451 2.5184
2380 1190.0 2.8773 0.3718 2.8773 1.0156 2.5477
2390 1195.0 2.8360 0.0979 2.8360 1.0416 2.4958
2400 1200.0 2.8819 0.5103 2.8819 1.0799 2.5539
2410 1205.0 2.8956 1.0418 2.8956 1.0404 2.6117
2420 1210.0 2.8172 0.5377 2.8172 1.0301 2.6122
2430 1215.0 2.8511 0.0006 2.8511 1.1073 2.5659
2440 1220.0 2.9627 6.3523 2.9627 1.0929 2.5427
2450 1225.0 2.8755 0.3239 2.8755 1.0260 2.5126
2460 1230.0 2.8602 0.0525 2.8602 1.1213 2.5535
2470 1235.0 2.9032 1.4172 2.9032 1.1018 2.5607
2480 1240.0 2.8600 0.0505 2.8600 0.9950 2.5314
2490 1245.0 2.8612 0.0625 2.8612 1.1068 2.5929
2500 1250.0 2.8971 1.1104 2.8971 1.0394 2.6875
2510 1255.0 2.8754 0.3231 2.8754 0.9977 2.6056
2520 1260.0 2.8569 0.0238 2.8569 1.0776 2.6063
2530 1265.0 2.8698 0.1960 2.8698 0.9693 2.6540
2540 1270.0 2.8707 0.2146 2.8707 1.0756 2.6058
2550 1275.0 2.8543 0.0091 2.8543 0.9600 2.6286
2560 1280.0 2.8684 0.1690 2.8684 1.0896 2.6459
2570 1285.0 2.8794 0.4336 2.8794 1.0447 2.5892
2580 1290.0 2.8794 0.4320 2.8794 1.0041 2.4928
2590 1295.0 2.8844 0.5920 2.8844 1.0496 2.4614
2600 1300.0 2.9008 1.2901 2.9008 1.0108 2.5545
2610 1305.0 2.9275 3.0048 2.9275 1.0578 2.6002
2620 1310.0 2.9008 1.2882 2.9008 1.0476 2.4357
2630 1315.0 2.8914 0.8556 2.8914 1.0604 2.2863
2640 1320.0 2.8967 1.0913 2.8967 1.0005 2.3152
2650 1325.0 2.9027 1.3885 2.9027 1.0795 2.4376
2660 1330.0 2.9346 3.5747 2.9346 1.1587 2.4998
2670 1335.0 2.8762 0.3433 2.8762 1.0462 2.4732
2680 1340.0 2.8563 0.0200 2.8563 1.0325 2.3633
2690 1345.0 2.9274 2.9976 2.9274 1.1210 2.3777
2700 1350.0 2.9006 1.2813 2.9006 1.0397 2.3790
2710 1355.0 2.8178 0.5179 2.8178 1.0136 2.3242
2720 1360.0 2.8724 0.2514 2.8724 1.0858 2.2949
2730 1365.0 2.9985 11.0280 2.9985 1.0622 2.3760
2740 1370.0 2.8633 0.0879 2.8633 1.0250 2.3799
2750 1375.0 2.8298 0.2042 2.8298 1.0471 2.4668
2760 1380.0 2.9389 3.9496 2.9389 0.9989 2.5425
2770 1385.0 2.9285 3.0831 2.9285 1.0482 2.4981
2780 1390.0 2.8537 0.0069 2.8537 1.0389 2.4989
2790 1395.0 2.8687 0.1756 2.8687 1.0070 2.5655
2800 1400.0 2.9056 1.5434 2.9056 1.0251 2.5618
2810 1405.0 2.8877 0.7094 2.8877 1.0105 2.5195
2820 1410.0 2.8513 0.0008 2.8513 1.0267 2.5445
2830 1415.0 2.8947 1.0000 2.8947 1.0601 2.5326
2840 1420.0 2.9674 6.8933 2.9674 1.0537 2.5771
2850 1425.0 2.8748 0.3075 2.8748 1.0701 2.5733
2860 1430.0 2.8362 0.0957 2.8362 1.1109 2.5840
2870 1435.0 2.9412 4.1573 2.9412 1.1133 2.6431
2880 1440.0 2.8885 0.7398 2.8885 1.1617 2.5839
2890 1445.0 2.8419 0.0324 2.8419 1.1464 2.5520
2900 1450.0 2.8935 0.9467 2.8935 1.0667 2.6161
2910 1455.0 2.8671 0.1469 2.8671 1.0303 2.6081
2920 1460.0 2.8468 0.0053 2.8468 1.0638 2.4699
2930 1465.0 2.8640 0.0986 2.8640 1.0412 2.4474
2940 1470.0 2.9220 2.5892 2.9220 1.0222 2.5112
2950 1475.0 2.8516 0.0013 2.8516 1.0307 2.5731
2960 1480.0 2.8120 0.7228 2.8120 1.0160 2.6148
2970 1485.0 2.9051 1.5173 2.9051 1.0111 2.5201
2980 1490.0 2.9320 3.3654 2.9320 1.0253 2.4772
2990 1495.0 2.8252 0.3067 2.8252 1.0721 2.4223
3000 1500.0 2.8625 0.0782 2.8625 1.1472 2.3957
3010 1505.0 2.9411 4.1535 2.9411 1.1960 2.4956
3020 1510.0 2.8385 0.0656 2.8385 1.1714 2.5068
3030 1515.0 2.8425 0.0283 2.8425 1.1593 2.5200
3040 1520.0 2.9386 3.9287 2.9386 1.0917 2.4481
3050 1525.0 2.9063 1.5836 2.9063 1.1431 2.4269
3060 1530.0 2.7973 1.3873 2.7973 1.1074 2.4939
3070 1535.0 2.8075 0.9032 2.8075 1.1796 2.4576
3080 1540.0 2.8543 0.0095 2.8543 1.0661 2.3928
3090 1545.0 2.8609 0.0597 2.8609 1.0008 2.4023
3100 1550.0 2.8236 0.3498 2.8236 1.1105 2.4074
3110 1555.0 2.8068 0.9313 2.8068 0.9420 2.4928
3120 1560.0 2.9013 1.3146 2.9013 1.0837 2.3801
3130 1565.0 2.8737 0.2799 2.8737 0.9317 2.5012
3140 1570.0 2.8144 0.6324 2.8144 1.0713 2.5243
3150 1575.0 2.8377 0.0753 2.8377 0.9274 2.6091
3160 1580.0 2.8417 0.0344 2.8417 1.0751 2.5592
3170 1585.0 2.8701 0.2021 2.8701 0.9371 2.6261
3180 1590.0 2.8332 0.1407 2.8332 1.0652 2.5965
3190 1595.0 2.8541 0.0083 2.8541 0.9508 2.6302
3200 1600.0 2.8635 0.0911 2.8635 1.0553 2.5593
3210 1605.0 2.8502 0.0000 2.8502 1.0100 2.5869
3220 1610.0 2.8129 0.6880 2.8129 1.0372 2.6101
3230 1615.0 2.8400 0.0496 2.8400 1.0582 2.5792
3240 1620.0 2.8427 0.0263 2.8427 1.0420 2.5743
3250 1625.0 2.8094 0.8247 2.8094 1.0829 2.5764
3260 1630.0 2.8740 0.2876 2.8740 1.1976 2.4789
3270 1635.0 2.8775 0.3790 2.8775 1.2025 2.4621
3280 1640.0 2.8059 0.9724 2.8059 1.2008 2.5294
3290 1645.0 2.8913 0.8514 2.8913 1.1814 2.4588
3300 1650.0 2.8773 0.3729 2.8773 1.1459 2.4947
3310 1655.0 2.8259 0.2905 2.8259 1.1243 2.5710
3320 1660.0 2.8909 0.8362 2.8909 1.0454 2.5454
3330 1665.0 2.9008 1.2920 2.9008 1.0811 2.5638
3340 1670.0 2.8549 0.0121 2.8549 1.0781 2.5998
3350 1675.0 2.8773 0.3740 2.8773 1.0475 2.5804
3360 1680.0 2.8780 0.3915 2.8780 1.0569 2.5968
3370 1685.0 2.8651 0.1140 2.8651 1.0747 2.6433
3380 1690.0 2.8539 0.0076 2.8539 1.0300 2.6798
3390 1695.0 2.8540 0.0081 2.8540 1.0143 2.6468
3400 1700.0 2.8398 0.0518 2.8398 1.0823 2.5734
3410 1705.0 2.8734 0.2734 2.8734 1.0076 2.5587
3420 1710.0 2.8835 0.5602 2.8835 1.0555 2.5072
3430 1715.0 2.8375 0.0780 2.8375 1.0789 2.5108
3440 1720.0 2.8394 0.0562 2.8394 0.9904 2.4828
3450 1725.0 2.8706 0.2127 2.8706 1.0841 2.3761
3460 1730.0 2.7953 1.4954 2.7953 1.0367 2.4270
3470 1735.0 2.7584 4.1986 2.7584 1.0321 2.4429
3480 1740.0 2.8522 0.0024 2.8522 1.0667 2.3314
3490 1745.0 2.8612 0.0626 2.8612 0.9985 2.3481
3500 1750.0 2.8489 0.0006 2.8489 1.0827 2.3772
3510 1755.0 2.8924 0.9002 2.8924 1.0925 2.3765
3520 1760.0 2.8210 0.4204 2.8210 0.9884 2.4877
3530 1765.0 2.7531 4.6980 2.7531 1.0332 2.5615
3540 1770.0 2.8355 0.1052 2.8355 1.0044 2.5241
3550 1775.0 2.8553 0.0141 2.8553 1.0304 2.5400
3560 1780.0 2.8298 0.2034 2.8298 1.0185 2.6171
3570 1785.0 2.8394 0.0567 2.8394 1.0194 2.6809
3580 1790.0 2.9153 2.1336 2.9153 1.0133 2.6895
3590 1795.0 2.8331 0.1430 2.8331 1.0047 2.6216
3600 1800.0 2.7528 4.7218 2.7528 1.0070 2.6127
3610 1805.0 2.8553 0.0138 2.8553 1.0022 2.7364
3620 1810.0 2.8852 0.6181 2.8852 1.0199 2.7564
3630 1815.0 2.7849 2.1207 2.7849 0.9908 2.7338
3640 1820.0 2.7741 2.8787 2.7741 0.9990 2.7734
3650 1825.0 2.8535 0.0062 2.8535 1.0179 2.7560
3660 1830.0 2.8000 1.2476 2.8000 1.0036 2.6941
3670 1835.0 2.7700 3.1987 2.7700 1.0212 2.6573
3680 1840.0 2.9065 1.5951 2.9065 1.0154 2.7011
3690 1845.0 2.8773 0.3714 2.8773 1.0346 2.7211
3700 1850.0 2.7826 2.2736 2.7826 1.0132 2.7770
3710 1855.0 2.9195 2.4139 2.9195 1.0290 2.6781
3720 1860.0 2.8341 0.1256 2.8341 0.9946 2.7263
3730 1865.0 2.7015 11.0263 2.7015 1.0637 2.7730
3740 1870.0 2.8825 0.5283 2.8825 1.0242 2.6888
3750 1875.0 2.8759 0.3349 2.8759 1.0211 2.7037
3760 1880.0 2.7432 5.7068 2.7432 1.0307 2.6774
3770 1885.0 2.9341 3.5381 2.9341 1.0861 2.5435
3780 1890.0 2.9522 5.2255 2.9522 1.0740 2.4802
3790 1895.0 2.7045 10.5801 2.7045 1.0373 2.7079
3800 1900.0 2.8074 0.9080 2.8074 0.9860 2.6584
3810 1905.0 2.9461 4.6219 2.9461 1.0887 2.5767
3820 1910.0 2.7906 1.7649 2.7906 1.0709 2.7444
3830 1915.0 2.7794 2.4889 2.7794 1.0544 2.7381
3840 1920.0 2.9094 1.7634 2.9094 1.1167 2.7899
3850 1925.0 2.8038 1.0680 2.8038 1.0776 2.7486
3860 1930.0 2.7545 4.5563 2.7545 0.9988 2.6143
3870 1935.0 2.8900 0.7980 2.8900 1.0496 2.7285
3880 1940.0 2.8541 0.0083 2.8541 1.0871 2.8575
3890 1945.0 2.7017 11.0018 2.7017 1.1122 2.6590
3900 1950.0 2.8270 0.2655 2.8270 1.1586 2.7633
3910 1955.0 2.9162 2.1890 2.9162 1.1666 2.8273
3920 1960.0 2.8273 0.2569 2.8273 1.0568 2.8530
3930 1965.0 2.8555 0.0152 2.8555 1.0619 2.8135
3940 1970.0 2.8866 0.6703 2.8866 1.1649 2.7395
3950 1975.0 2.8466 0.0057 2.8466 1.1039 2.6867
3960 1980.0 2.8374 0.0793 2.8374 1.0211 2.6617
3970 1985.0 2.8675 0.1533 2.8675 1.1137 2.6359
3980 1990.0 2.8864 0.6609 2.8864 1.1616 2.6050
3990 1995.0 2.8677 0.1567 2.8677 1.0119 2.6420
4000 2000.0 2.7658 3.5458 2.7658 1.0516 2.7528
4010 2005.0 2.8621 0.0728 2.8621 1.0844 2.7418
4020 2010.0 2.8914 0.8561 2.8914 1.0521 2.6912
4030 2015.0 2.7832 2.2322 2.7832 1.1172 2.7656
4040 2020.0 2.8397 0.0532 2.8397 1.1634 2.7447
4050 2025.0 2.8391 0.0594 2.8391 1.1596 2.7938
4060 2030.0 2.7669 3.4545 2.7669 1.0796 2.8630
4070 2035.0 2.8303 0.1931 2.8303 1.1521 2.7935
4080 2040.0 2.9292 3.1391 2.9292 1.1718 2.6909
4090 2045.0 2.8316 0.1701 2.8316 1.1181 2.7820
4100 2050.0 2.8037 1.0708 2.8037 1.1114 2.7336
4110 2055.0 2.8733 0.2704 2.8733 1.1291 2.7072
4120 2060.0 2.8180 0.5125 2.8180 1.0966 2.7021
4130 2065.0 2.7977 1.3662 2.7977 1.0358 2.7587
4140 2070.0 2.8939 0.9621 2.8939 1.0325 2.7137
4150 2075.0 2.8867 0.6737 2.8867 1.0483 2.7139
4160 2080.0 2.7984 1.3307 2.7984 1.0098 2.7082
4170 2085.0 2.8531 0.0049 2.8531 1.0243 2.7398
4180 2090.0 2.9497 4.9691 2.9497 1.0234 2.6822
4190 2095.0 2.8094 0.8235 2.8094 1.0392 2.7745
4200 2100.0 2.7688 3.3002 2.7688 0.9662 2.7140
4210 2105.0 2.9094 1.7631 2.9094 1.0532 2.7624
4220 2110.0 2.8813 0.4892 2.8813 1.0017 2.7999
4230 2115.0 2.8146 0.6273 2.8146 1.0673 2.7835
4240 2120.0 2.8494 0.0002 2.8494 1.0268 2.7950
4250 2125.0 2.9002 1.2617 2.9002 1.0053 2.7616
4260 2130.0 2.8589 0.0393 2.8589 1.0471 2.7728
4270 2135.0 2.7821 2.3047 2.7821 0.9923 2.6747
4280 2140.0 2.8917 0.8709 2.8917 1.0160 2.7307
