# step  time_fs  cv_FeH(A)  bias(kJ/mol)  d_min_FeH(A)  d_min_OH(A)  d_min_SH(A)
690 345.0 2.0675 0.5272 2.0675 2.1969 1.5673
700 350.0 1.8932 21.3899 1.8932 2.5587 1.3398
710 355.0 2.0281 2.5823 2.0281 2.6600 1.3854
720 360.0 2.2304 8.5083 2.2304 2.6584 1.5538
730 365.0 2.0291 2.5107 2.0291 2.7728 1.3886
740 370.0 1.8636 27.9491 1.8636 2.7992 1.3151
750 375.0 2.0929 0.0249 2.0929 2.5684 1.5442
760 380.0 2.2056 5.5709 2.2056 2.4533 1.5050
770 385.0 2.0108 3.9817 2.0108 2.5031 1.2679
780 390.0 1.8953 20.9470 1.8953 2.2468 1.5107
790 395.0 1.9815 7.0241 1.9815 2.1027 1.5786
800 400.0 2.1356 0.6329 2.1356 2.3347 1.3073
810 405.0 2.1992 4.9178 2.1992 2.2560 1.3902
820 410.0 2.0412 1.7279 2.0412 2.0899 1.5474
830 415.0 2.0080 4.2277 2.0080 2.3865 1.2736
840 420.0 1.9531 10.7855 1.9531 2.3365 1.4110
850 425.0 1.9829 6.8551 1.9829 2.2524 1.6224
860 430.0 2.0144 3.6636 2.0144 2.4554 1.5180
870 435.0 2.1132 0.0871 2.1132 2.8070 1.2504
880 440.0 2.0867 0.0884 2.0867 2.8772 1.4964
890 445.0 1.9876 6.3207 1.9876 2.9634 1.6215
900 450.0 2.0444 1.5475 2.0444 3.1000 1.3771
910 455.0 2.1127 0.0813 2.1127 3.0316 1.3309
920 460.0 2.0372 1.9701 2.0372 2.8581 1.6049
930 465.0 2.0441 1.5599 2.0441 2.8889 1.5311
940 470.0 2.1086 0.0374 2.1086 3.0141 1.2593
950 475.0 1.9977 5.2327 1.9977 2.8460 1.4830
960 480.0 2.0149 3.6204 2.0149 2.7307 1.5896
970 485.0 2.0978 0.0025 2.0978 2.7133 1.3947
980 490.0 2.0770 0.2654 2.0770 2.6655 1.3298
990 495.0 1.9877 6.3104 1.9877 2.4792 1.5785
1000 500.0 1.9872 6.3635 1.9872 2.4814 1.5234
1010 505.0 2.0732 0.3582 2.0732 2.6423 1.2770
1020 510.0 2.0828 0.1479 2.0828 2.6679 1.4386
1030 515.0 2.0024 4.7665 2.0024 2.7245 1.5725
1040 520.0 2.0496 1.2719 2.0496 2.8193 1.4159
1050 525.0 2.1072 0.0258 2.1072 2.8702 1.2930
1060 530.0 2.0108 3.9768 2.0108 2.8396 1.4878
1070 535.0 2.0333 2.2242 2.0333 2.8286 1.4476
1080 540.0 2.0758 0.2934 2.0758 2.8318 1.3003
1090 545.0 2.0292 2.5076 2.0292 2.7786 1.4512
1100 550.0 2.0293 2.5019 2.0293 2.7623 1.4775
1110 555.0 2.0918 0.0338 2.0918 2.7478 1.3034
1120 560.0 2.1035 0.0060 2.1035 2.6766 1.3963
1130 565.0 2.0431 1.6184 2.0431 2.6728 1.4654
1140 570.0 2.0243 2.8624 2.0243 2.6959 1.3264
1150 575.0 2.0979 0.0022 2.0979 2.6189 1.3789
1160 580.0 2.1079 0.0315 2.1079 2.5206 1.4246
1170 585.0 1.9958 5.4250 1.9958 2.5463 1.3354
1180 590.0 1.9892 6.1337 1.9892 2.4993 1.3903
1190 595.0 2.0954 0.0108 2.0954 2.4198 1.4151
1200 600.0 2.1136 0.0926 2.1136 2.3935 1.3334
1210 605.0 2.0236 2.9193 2.0236 2.3773 1.3945
1220 610.0 2.0011 4.8862 2.0011 2.3682 1.4279
1230 615.0 2.0844 0.1217 2.0844 2.3723 1.3319
1240 620.0 2.1023 0.0026 2.1023 2.3333 1.3858
1250 625.0 2.0380 1.9205 2.0380 2.3610 1.3869
1260 630.0 2.0083 4.2054 2.0083 2.4014 1.3411
1270 635.0 2.0786 0.2289 2.0786 2.3349 1.3921
1280 640.0 2.0814 0.1730 2.0814 2.3473 1.3537
1290 645.0 2.0327 2.2663 2.0327 2.4057 1.3632
1300 650.0 2.0384 1.8983 2.0384 2.4572 1.4379
1310 655.0 2.0124 3.8378 2.0124 2.5366 1.3531
1320 660.0 2.0502 1.2384 2.0502 2.5022 1.3747
1330 665.0 2.1088 0.0385 2.1088 2.4592 1.4248
1340 670.0 2.0481 1.3456 2.0481 2.5528 1.3454
1350 675.0 2.0380 1.9200 2.0380 2.5125 1.3853
1360 680.0 2.0496 1.2721 2.0496 2.4763 1.4353
1370 685.0 2.0470 1.4023 2.0470 2.4827 1.3890
1380 690.0 2.0704 0.4394 2.0704 2.4040 1.3834
1390 695.0 2.0793 0.2144 2.0793 2.3372 1.3965
1400 700.0 2.0246 2.8392 2.0246 2.3350 1.4084
1410 705.0 2.0077 4.2624 2.0077 2.3172 1.4356
1420 710.0 2.0175 3.4017 2.0175 2.3741 1.3941
1430 715.0 2.0852 0.1097 2.0852 2.4008 1.3829
1440 720.0 2.0910 0.0404 2.0910 2.4614 1.3756
1450 725.0 1.9955 5.4555 1.9955 2.5393 1.3820
1460 730.0 2.0160 3.5277 2.0160 2.5489 1.4368
1470 735.0 2.1041 0.0083 2.1041 2.6016 1.3917
1480 740.0 2.0955 0.0101 2.0955 2.7141 1.3088
1490 745.0 2.0611 0.7568 2.0611 2.6578 1.4316
1500 750.0 2.0094 4.1051 2.0094 2.6241 1.4795
1510 755.0 2.0204 3.1697 2.0204 2.6008 1.3484
1520 760.0 2.1402 0.8072 2.1402 2.4457 1.3671
1530 765.0 2.1602 1.8120 2.1602 2.3935 1.4581
1540 770.0 1.9902 6.0252 1.9902 2.4900 1.4089
1550 775.0 1.9333 13.8920 1.9333 2.5516 1.4267
1560 780.0 2.1031 0.0047 2.1031 2.4409 1.4854
1570 785.0 2.1859 3.6911 2.1859 2.4163 1.3645
1580 790.0 2.1459 1.0537 2.1459 2.5240 1.3256
1590 795.0 2.0156 3.5579 2.0156 2.5077 1.4791
1600 800.0 1.9437 12.2154 1.9437 2.4849 1.5218
1610 805.0 2.0597 0.8101 2.0597 2.5334 1.3700
1620 810.0 2.1941 4.4245 2.1941 2.5074 1.3217
1630 815.0 2.1306 0.4693 2.1306 2.4197 1.4255
1640 820.0 1.9365 13.3597 1.9365 2.4448 1.4298
1650 825.0 1.9815 7.0223 1.9815 2.3852 1.4153
1660 830.0 2.1732 2.6790 2.1732 2.3012 1.4019
1670 835.0 2.1638 2.0327 2.1638 2.3261 1.2993
1680 840.0 2.0630 0.6852 2.0630 2.2108 1.4071
1690 845.0 1.9540 10.6551 1.9540 2.1630 1.4921
1700 850.0 1.9548 10.5442 1.9548 2.2030 1.4186
1710 855.0 2.1075 0.0283 2.1075 2.2347 1.3403
1720 860.0 2.1812 3.2969 2.1812 2.2793 1.3882
1730 865.0 2.0021 4.7968 2.0021 2.4552 1.4002
1740 870.0 1.9671 8.8249 1.9671 2.6006 1.4316
1750 875.0 2.1590 1.7401 2.1590 2.6962 1.3465
1760 880.0 2.2045 5.4643 2.2045 2.7592 1.3184
1770 885.0 2.0383 1.9039 2.0383 2.7748 1.3975
1780 890.0 1.9291 14.6043 1.9291 2.7759 1.4350
1790 895.0 2.0815 0.1720 2.0815 2.6664 1.3606
1800 900.0 2.2464 10.7235 2.2464 2.5257 1.3505
1810 905.0 2.1221 0.2433 2.1221 2.4269 1.4176
1820 910.0 1.9195 16.2908 1.9195 2.4282 1.4315
1830 915.0 1.9014 19.7260 1.9014 2.3618 1.4370
1840 920.0 2.0151 3.6056 2.0151 2.3578 1.4136
1850 925.0 2.1749 2.8022 2.1749 2.4956 1.3476
1860 930.0 2.1372 0.6922 2.1372 2.6591 1.3683
1870 935.0 1.9389 12.9760 1.9389 2.8541 1.4329
1880 940.0 1.9679 8.7282 1.9679 2.7704 1.4462
1890 945.0 2.1479 1.1488 2.1479 2.6641 1.3552
1900 950.0 2.1596 1.7777 2.1596 2.6598 1.3004
1910 955.0 2.0448 1.5242 2.0448 2.7571 1.4539
1920 960.0 1.9408 12.6645 1.9408 2.7945 1.5033
1930 965.0 2.0541 1.0552 2.0541 2.6375 1.4172
1940 970.0 2.1458 1.0493 2.1458 2.5349 1.3346
1950 975.0 2.0873 0.0809 2.0873 2.3804 1.4002
1960 980.0 1.9621 9.5068 1.9621 2.3012 1.4819
1970 985.0 1.9838 6.7500 1.9838 2.4481 1.3865
1980 990.0 2.0370 1.9830 2.0370 2.6130 1.3652
1990 995.0 2.1071 0.0253 2.1071 2.6888 1.4370
2000 1000.0 2.0820 0.1615 2.0820 2.8511 1.3587
2010 1005.0 2.0633 0.6716 2.0633 2.8184 1.3519
2020 1010.0 2.0777 0.2485 2.0777 2.6948 1.4204
2030 1015.0 2.0492 1.2885 2.0492 2.7362 1.3218
2040 1020.0 2.0873 0.0805 2.0873 2.7095 1.3739
2050 1025.0 2.0878 0.0750 2.0878 2.7373 1.4051
2060 1030.0 2.0167 3.4722 2.0167 2.7421 1.3372
2070 1035.0 2.0722 0.3864 2.0722 2.5350 1.4469
2080 1040.0 2.0982 0.0016 2.0982 2.4745 1.3953
2090 1045.0 2.0628 0.6932 2.0628 2.4638 1.3222
2100 1050.0 2.0824 0.1552 2.0824 2.2964 1.4600
2110 1055.0 2.0076 4.2669 2.0076 2.3119 1.3993
2120 1060.0 2.0330 2.2443 2.0330 2.3311 1.3223
2130 1065.0 2.1029 0.0043 2.1029 2.1772 1.4417
2140 1070.0 2.1004 0.0001 2.1004 2.2346 1.3701
2150 1075.0 2.0371 1.9752 2.0371 2.2900 1.3186
2160 1080.0 1.9893 6.1281 1.9893 2.1988 1.4533
2170 1085.0 1.9720 8.1944 1.9720 2.2381 1.4299
2180 1090.0 2.0327 2.2619 2.0327 2.3224 1.3331
2190 1095.0 2.1190 0.1805 2.1190 2.2685 1.3828
2200 1100.0 2.0211 3.1119 2.0211 2.3482 1.3663
2210 1105.0 1.9634 9.3314 1.9634 2.4204 1.4105
2220 1110.0 2.0791 0.2192 2.0791 2.5050 1.4400
2230 1115.0 2.0947 0.0142 2.0947 2.6847 1.3220
2240 1120.0 2.0415 1.7128 2.0415 2.7959 1.3933
2250 1125.0 2.0269 2.6746 2.0269 2.6654 1.4331
2260 1130.0 2.0607 0.7735 2.0607 2.5946 1.2974
2270 1135.0 2.0991 0.0004 2.0991 2.5500 1.4096
2280 1140.0 2.0084 4.1978 2.0084 2.6357 1.4588
2290 1145.0 1.9875 6.3318 1.9875 2.8058 1.3372
2300 1150.0 2.1229 0.2627 2.1229 2.6925 1.4104
2310 1155.0 2.1251 0.3145 2.1251 2.5773 1.3980
2320 1160.0 1.9673 8.7982 1.9673 2.5508 1.3386
2330 1165.0 1.9978 5.2220 1.9978 2.3731 1.4649
2340 1170.0 2.0753 0.3053 2.0753 2.3523 1.4390
2350 1175.0 2.0811 0.1789 2.0811 2.3499 1.3204
2360 1180.0 2.0004 4.9631 2.0004 2.3416 1.4233
2370 1185.0 1.9837 6.7675 1.9837 2.4182 1.4415
2380 1190.0 2.0154 3.5773 2.0154 2.5978 1.3114
2390 1195.0 2.0812 0.1766 2.0812 2.5696 1.4192
2400 1200.0 2.0835 0.1354 2.0835 2.6067 1.4798
2410 1205.0 2.0632 0.6766 2.0632 2.8247 1.3303
2420 1210.0 2.0595 0.8216 2.0595 2.9358 1.3896
2430 1215.0 2.0403 1.7801 2.0403 2.8664 1.4839
2440 1220.0 2.0554 0.9941 2.0554 2.7561 1.3533
2450 1225.0 2.0533 1.0896 2.0533 2.6856 1.3662
2460 1230.0 2.0395 1.8279 2.0395 2.6730 1.4571
2470 1235.0 2.0551 1.0100 2.0551 2.7600 1.3921
2480 1240.0 2.0912 0.0385 2.0912 2.8964 1.3495
2490 1245.0 2.0712 0.4146 2.0712 2.9226 1.4098
2500 1250.0 2.0437 1.5839 2.0437 2.8071 1.4018
2510 1255.0 2.0720 0.3931 2.0720 2.6844 1.3861
2520 1260.0 2.1057 0.0160 2.1057 2.5567 1.4022
2530 1265.0 2.0887 0.0637 2.0887 2.4382 1.4181
2540 1270.0 2.0320 2.3139 2.0320 2.3727 1.4208
2550 1275.0 1.9936 5.6609 1.9936 2.3399 1.4284
2560 1280.0 2.1052 0.0135 2.1052 2.4106 1.3288
2570 1285.0 2.1853 3.6377 2.1853 2.3191 1.4015
2580 1290.0 2.1181 0.1638 2.1181 2.2900 1.4292
2590 1295.0 1.9476 11.6166 1.9476 2.3957 1.3354
2600 1300.0 1.9984 5.1582 1.9984 2.3030 1.4065
2610 1305.0 2.1410 0.8412 2.1410 2.2333 1.4314
2620 1310.0 2.1630 1.9823 2.1630 2.3319 1.3027
2630 1315.0 2.0241 2.8814 2.0241 2.2196 1.4018
2640 1320.0 1.9366 13.3489 1.9366 2.2432 1.3923
2650 1325.0 2.0401 1.7932 2.0401 2.2646 1.3038
2660 1330.0 2.1080 0.0321 2.1080 2.1151 1.4208
2670 1335.0 2.1182 0.1660 2.1182 2.1492 1.3753
2680 1340.0 2.0453 1.4979 2.0453 2.2340 1.3208
2690 1345.0 1.9643 9.2042 1.9643 2.1828 1.4160
2700 1350.0 2.0101 4.0394 2.0101 2.2060 1.4017
2710 1355.0 2.0800 0.2009 2.0800 2.2883 1.3400
2720 1360.0 2.1055 0.0154 2.1055 2.3514 1.3646
2730 1365.0 2.0697 0.4589 2.0697 2.4449 1.4596
2740 1370.0 2.0149 3.6237 2.0149 2.6392 1.4038
2750 1375.0 2.0700 0.4491 2.0700 2.7852 1.3396
2760 1380.0 2.1560 1.5670 2.1560 2.8509 1.3889
2770 1385.0 2.0847 0.1168 2.0847 2.8775 1.3688
2780 1390.0 1.9854 6.5695 1.9854 2.8648 1.3761
2790 1395.0 2.0154 3.5810 2.0154 2.8153 1.3952
2800 1400.0 2.1443 0.9808 2.1443 2.7960 1.3626
2810 1405.0 2.1170 0.1448 2.1170 2.8511 1.3259
2820 1410.0 2.0031 4.6977 2.0031 2.8059 1.4394
2830 1415.0 1.9296 14.5234 1.9296 2.7602 1.4281
2840 1420.0 2.0698 0.4545 2.0698 2.7124 1.3569
2850 1425.0 2.1726 2.6386 2.1726 2.7001 1.3395
2860 1430.0 2.0837 0.1332 2.0837 2.6635 1.3764
2870 1435.0 1.9651 9.0932 1.9651 2.6372 1.4265
2880 1440.0 2.0071 4.3186 2.0071 2.6072 1.4403
2890 1445.0 2.0949 0.0131 2.0949 2.6577 1.3322
2900 1450.0 2.1163 0.1332 2.1163 2.5958 1.3497
2910 1455.0 2.0319 2.3199 2.0319 2.4990 1.4395
2920 1460.0 1.9768 7.5947 1.9768 2.5177 1.3983
2930 1465.0 2.0756 0.2981 2.0756 2.4869 1.3619
2940 1470.0 2.1419 0.8786 2.1419 2.4017 1.3886
2950 1475.0 2.0815 0.1703 2.0815 2.3694 1.3671
2960 1480.0 1.9956 5.4513 1.9956 2.3176 1.3855
2970 1485.0 1.9309 14.2999 1.9309 2.2137 1.4606
2980 1490.0 2.0545 1.0363 2.0545 2.1622 1.2905
2990 1495.0 2.0773 0.2578 2.0773 2.0219 1.4158
3000 1500.0 2.1170 0.1439 2.1170 2.0291 1.4208
3010 1505.0 2.1333 0.5560 2.1333 2.2029 1.2779
3020 1510.0 1.9780 7.4430 1.9780 2.1863 1.4874
3030 1515.0 1.9878 6.2897 1.9878 2.2897 1.4000
3040 1520.0 1.9850 6.6075 1.9850 2.3645 1.3084
3050 1525.0 2.1036 0.0065 2.1036 2.1832 1.4748
3060 1530.0 2.1138 0.0955 2.1138 2.3123 1.3603
3070 1535.0 2.0262 2.7238 2.0262 2.3836 1.3312
3080 1540.0 2.0158 3.5411 2.0158 2.2889 1.4903
3090 1545.0 2.0245 2.8482 2.0245 2.4342 1.3655
3100 1550.0 2.0988 0.0007 2.0988 2.4917 1.3298
3110 1555.0 2.1217 0.2362 2.1217 2.4046 1.4285
3120 1560.0 2.0130 3.7815 2.0130 2.4491 1.3786
3130 1565.0 2.0214 3.0888 2.0214 2.4141 1.3557
3140 1570.0 2.1292 0.4257 2.1292 2.2754 1.4164
3150 1575.0 2.1125 0.0785 2.1125 2.2493 1.3938
3160 1580.0 2.0158 3.5454 2.0158 2.3208 1.3332
3170 1585.0 1.9921 5.8219 1.9921 2.2120 1.4358
3180 1590.0 2.0688 0.4866 2.0688 2.2028 1.4170
3190 1595.0 2.1352 0.6194 2.1352 2.2961 1.3153
3200 1600.0 2.0693 0.4723 2.0693 2.2801 1.4118
3210 1605.0 1.9993 5.0707 1.9993 2.3049 1.4734
3220 1610.0 2.0311 2.3754 2.0311 2.4529 1.3453
3230 1615.0 2.1093 0.0434 2.1093 2.5294 1.3450
3240 1620.0 2.1396 0.7824 2.1396 2.5334 1.4809
3250 1625.0 1.9993 5.0677 1.9993 2.6618 1.3619
3260 1630.0 2.0295 2.4853 2.0295 2.7212 1.3369
3270 1635.0 2.1485 1.1747 2.1485 2.6857 1.4661
3280 1640.0 2.0677 0.5221 2.0677 2.7291 1.3306
3290 1645.0 2.0387 1.8766 2.0387 2.7163 1.3691
3300 1650.0 2.1015 0.0011 2.1015 2.5911 1.4677
3310 1655.0 2.0506 1.2210 2.0506 2.5419 1.3081
3320 1660.0 2.0774 0.2552 2.0774 2.3630 1.4113
3330 1665.0 2.0593 0.8262 2.0593 2.2719 1.4367
3340 1670.0 1.9878 6.2976 1.9878 2.3075 1.3011
3350 1675.0 2.0723 0.3842 2.0723 2.1115 1.4467
3360 1680.0 2.0753 0.3039 2.0753 2.1188 1.4253
3370 1685.0 2.0351 2.1036 2.0351 2.2395 1.2842
3380 1690.0 2.0599 0.8036 2.0599 2.0789 1.4647
3390 1695.0 1.9943 5.5871 1.9943 2.1731 1.4247
3400 1700.0 2.0094 4.1062 2.0094 2.3185 1.3061
3410 1705.0 2.1652 2.1243 2.1652 2.2868 1.4211
3420 1710.0 2.0743 0.3310 2.0743 2.4138 1.3924
3430 1715.0 1.9425 12.4022 1.9425 2.5551 1.3490
3440 1720.0 2.0882 0.0695 2.0882 2.5317 1.4588
3450 1725.0 2.1578 1.6718 2.1578 2.6157 1.3805
3460 1730.0 2.0597 0.8108 2.0597 2.7092 1.3263
3470 1735.0 2.0030 4.7025 2.0030 2.6757 1.5111
3480 1740.0 2.0352 2.0968 2.0352 2.7444 1.4535
3490 1745.0 2.1018 0.0015 2.1018 2.8570 1.2859
3500 1750.0 2.1401 0.8035 2.1401 2.7410 1.4433
3510 1755.0 2.0121 3.8672 2.0121 2.7340 1.4042
3520 1760.0 1.9947 5.5440 1.9947 2.6932 1.3570
3530 1765.0 2.1559 1.5614 2.1559 2.5428 1.4128
3540 1770.0 2.1358 0.6421 2.1358 2.4607 1.4047
3550 1775.0 2.0012 4.8852 2.0012 2.4202 1.3875
3560 1780.0 1.9381 13.1035 1.9381 2.3121 1.4466
3570 1785.0 1.9987 5.1314 1.9987 2.3126 1.4192
3580 1790.0 2.1446 0.9924 2.1446 2.4089 1.3712
3590 1795.0 2.2268 8.0411 2.2268 2.5235 1.4007
3600 1800.0 2.0787 0.2272 2.0787 2.6874 1.3711
3610 1805.0 1.9826 6.8908 1.9826 2.7740 1.4017
3620 1810.0 2.1190 0.1801 2.1190 2.7210 1.4320
3630 1815.0 2.1850 3.6090 2.1850 2.8330 1.3402
3640 1820.0 2.1212 0.2239 2.1212 2.7834 1.3628
3650 1825.0 2.0332 2.2308 2.0332 2.7187 1.4514
3660 1830.0 2.0058 4.4352 2.0058 2.6926 1.4316
3670 1835.0 2.0539 1.0624 2.0539 2.6628 1.4092
3680 1840.0 2.0895 0.0547 2.0895 2.6466 1.4104
3690 1845.0 2.0729 0.3673 2.0729 2.6777 1.4148
3700 1850.0 2.0399 1.8042 2.0399 2.7091 1.4053
3710 1855.0 2.0245 2.8521 2.0245 2.7590 1.4111
3720 1860.0 2.0315 2.3468 2.0315 2.7155 1.4275
3730 1865.0 2.0949 0.0128 2.0949 2.6494 1.3852
3740 1870.0 2.1085 0.0359 2.1085 2.6352 1.3683
3750 1875.0 2.0354 2.0844 2.0354 2.6322 1.3949
3760 1880.0 2.0094 4.1047 2.0094 2.6384 1.4054
3770 1885.0 2.0280 2.5920 2.0280 2.6573 1.3937
3780 1890.0 2.0955 0.0103 2.0955 2.6474 1.3886
3790 1895.0 2.0828 0.1483 2.0828 2.6438 1.3767
3800 1900.0 2.0252 2.8010 2.0252 2.6445 1.3974
3810 1905.0 2.0069 4.3309 2.0069 2.5897 1.4197
3820 1910.0 2.0521 1.1488 2.0521 2.5639 1.3949
3830 1915.0 2.0956 0.0095 2.0956 2.5646 1.3673
3840 1920.0 2.1083 0.0341 2.1083 2.5561 1.4010
3850 1925.0 2.0534 1.0836 2.0534 2.5758 1.4156
3860 1930.0 2.0084 4.1970 2.0084 2.6366 1.3747
3870 1935.0 2.0731 0.3629 2.0731 2.5762 1.4263
3880 1940.0 2.0710 0.4194 2.0710 2.5545 1.4071
3890 1945.0 2.0120 3.8738 2.0120 2.5307 1.3681
3900 1950.0 2.0525 1.1290 2.0525 2.3977 1.4396
3910 1955.0 2.0697 0.4602 2.0697 2.3299 1.3953
3920 1960.0 2.0442 1.5560 2.0442 2.2829 1.3674
3930 1965.0 2.0331 2.2363 2.0331 2.2418 1.4297
3940 1970.0 2.0047 4.5413 2.0047 2.2691 1.3986
3950 1975.0 2.0653 0.6007 2.0653 2.2934 1.3643
3960 1980.0 2.1183 0.1675 2.1183 2.3054 1.3776
3970 1985.0 2.0468 1.4136 2.0468 2.3848 1.3610
3980 1990.0 1.9737 7.9756 1.9737 2.4347 1.4286
3990 1995.0 2.0359 2.0533 2.0359 2.4849 1.4345
4000 2000.0 2.1237 0.2807 2.1237 2.5834 1.3103
4010 2005.0 2.1511 1.3050 2.1511 2.5640 1.3762
4020 2010.0 2.0020 4.8009 2.0020 2.5278 1.4395
4030 2015.0 1.9392 12.9302 1.9392 2.4594 1.4028
4040 2020.0 2.1007 0.0003 2.1007 2.3114 1.4256
4050 2025.0 2.1231 0.2678 2.1231 2.2986 1.3617
4060 2030.0 2.0124 3.8336 2.0124 2.3339 1.3816
4070 2035.0 1.9753 7.7748 1.9753 2.3099 1.4961
4080 2040.0 2.0399 1.8056 2.0399 2.3540 1.4380
4090 2045.0 2.1149 0.1107 2.1149 2.4727 1.3091
4100 2050.0 2.0599 0.8023 2.0599 2.4797 1.4261
4110 2055.0 1.9627 9.4239 1.9627 2.5313 1.4681
4120 2060.0 2.0174 3.4084 2.0174 2.6451 1.3331
4130 2065.0 2.1472 1.1140 2.1472 2.6462 1.3857
4140 2070.0 2.0767 0.2716 2.0767 2.6803 1.4413
4150 2075.0 1.9464 11.7943 1.9464 2.7653 1.3977
4160 2080.0 2.0233 2.9428 2.0233 2.7833 1.3955
4170 2085.0 2.1267 0.3565 2.1267 2.7632 1.4175
4180 2090.0 2.0749 0.3159 2.0749 2.8141 1.3379
4190 2095.0 2.0191 3.2743 2.0191 2.7894 1.4023
4200 2100.0 2.0096 4.0894 2.0096 2.7464 1.4791
4210 2105.0 2.0532 1.0948 2.0532 2.7867 1.3652
4220 2110.0 2.1108 0.0585 2.1108 2.7534 1.3813
4230 2115.0 2.0648 0.6187 2.0648 2.6578 1.4957
4240 2120.0 1.9337 13.8307 1.9337 2.6893 1.4237
4250 2125.0 2.0259 2.7467 2.0259 2.6916 1.3544
4260 2130.0 2.1605 1.8277 2.1605 2.6173 1.4293
4270 2135.0 2.0462 1.4452 2.0462 2.5832 1.4341
4280 2140.0 1.9367 13.3364 1.9367 2.5376 1.4000
