# step  time_fs  cv_FeH(A)  bias(kJ/mol)  d_min_FeH(A)  d_min_OH(A)  d_min_SH(A)
370 185.0 2.5377 0.0752 2.5377 0.9387 2.1266
380 190.0 2.5099 0.8032 2.5099 1.0839 2.0373
390 195.0 2.6599 6.0344 2.6599 0.9780 2.1637
400 200.0 2.5790 0.4194 2.5790 1.0871 2.0663
410 205.0 2.6441 4.4310 2.6441 1.0144 2.0781
420 210.0 2.6041 1.4619 2.6041 1.0352 2.0268
430 215.0 2.5089 0.8462 2.5089 1.0565 2.0122
440 220.0 2.5260 0.2881 2.5260 0.9842 2.0571
450 225.0 2.4966 1.4254 2.4966 1.0531 1.9177
460 230.0 2.5742 0.2935 2.5742 0.9895 1.9310
470 235.0 2.4734 2.9345 2.4734 1.0745 1.8786
480 240.0 2.5931 0.9275 2.5931 0.9856 2.0097
490 245.0 2.6197 2.4270 2.6197 1.1280 1.9228
500 250.0 2.6438 4.4023 2.6438 0.9707 2.0540
510 255.0 2.4090 9.9378 2.4090 1.0431 2.0473
520 260.0 2.4898 1.8133 2.4898 0.9296 2.1765
530 265.0 2.4891 1.8553 2.4891 1.0538 2.0790
540 270.0 2.6489 4.8863 2.6489 0.9728 2.1045
550 275.0 2.5281 0.2392 2.5281 1.0383 2.0344
560 280.0 2.4751 2.8013 2.4751 0.9435 2.1610
570 285.0 2.4380 6.2773 2.4380 0.9984 2.1284
580 290.0 2.5317 0.1672 2.5317 0.9980 2.1148
590 295.0 2.5455 0.0101 2.5455 1.0517 2.0821
600 300.0 2.5517 0.0015 2.5517 0.9830 2.1580
610 305.0 2.5080 0.8823 2.5080 1.0015 2.1546
620 310.0 2.5762 0.3434 2.5762 1.0089 2.1133
630 315.0 2.6030 1.4022 2.6030 0.9810 2.1476
640 320.0 2.5007 1.2148 2.5007 1.0335 2.1774
650 325.0 2.5753 0.3205 2.5753 0.9390 2.2675
660 330.0 2.4964 1.4387 2.4964 1.0480 2.1030
670 335.0 2.5895 0.7801 2.5895 0.9570 2.1211
680 340.0 2.5128 0.6903 2.5128 1.0239 2.0686
690 345.0 2.5442 0.0165 2.5442 0.9998 2.0653
700 350.0 2.5556 0.0155 2.5556 1.0070 2.0030
710 355.0 2.5578 0.0307 2.5578 1.0250 1.9659
720 360.0 2.5576 0.0286 2.5576 1.0418 1.9517
730 365.0 2.6024 1.3707 2.6024 1.0218 1.9635
740 370.0 2.5981 1.1553 2.5981 1.0054 1.9893
750 375.0 2.5398 0.0525 2.5398 1.0036 2.0278
760 380.0 2.5224 0.3809 2.5224 0.9940 2.0595
770 385.0 2.4861 2.0388 2.4861 1.0307 2.0318
780 390.0 2.5515 0.0011 2.5515 0.9837 2.0842
790 395.0 2.5265 0.2759 2.5265 1.0190 2.1248
800 400.0 2.5877 0.7098 2.5877 0.9579 2.2704
810 405.0 2.5504 0.0001 2.5504 1.0319 2.2372
820 410.0 2.6090 1.7380 2.6090 0.9437 2.2734
830 415.0 2.4992 1.2904 2.4992 1.0323 2.1498
840 420.0 2.5414 0.0374 2.5414 0.9512 2.1752
850 425.0 2.4906 1.7633 2.4906 1.0401 2.0733
860 430.0 2.5919 0.8768 2.5919 0.9666 2.1153
870 435.0 2.5952 1.0228 2.5952 1.0531 2.0859
880 440.0 2.5842 0.5851 2.5842 0.9707 2.1303
890 445.0 2.4750 2.8096 2.4750 1.0270 2.0226
900 450.0 2.5497 0.0000 2.5497 0.9720 2.0588
910 455.0 2.6172 2.2549 2.6172 1.0430 2.0695
920 460.0 2.6493 4.9310 2.6493 0.9755 2.1744
930 465.0 2.5167 0.5535 2.5167 1.0271 2.0945
940 470.0 2.5040 1.0590 2.5040 0.9636 2.1182
950 475.0 2.5105 0.7812 2.5105 0.9878 2.1327
960 480.0 2.5440 0.0180 2.5440 1.0307 2.1399
970 485.0 2.6299 3.1881 2.6299 1.0110 2.1541
980 490.0 2.5991 1.2047 2.5991 1.0030 2.1686
990 495.0 2.5494 0.0002 2.5494 0.9764 2.2387
1000 500.0 2.5129 0.6889 2.5129 1.0272 2.2140
1010 505.0 2.6322 3.3761 2.6322 0.9470 2.2705
1020 510.0 2.5502 0.0000 2.5502 1.0481 2.1950
1030 515.0 2.6281 3.0468 2.6281 0.9549 2.3787
1040 520.0 2.5647 0.1082 2.5647 1.0549 2.2844
1050 525.0 2.6604 6.0941 2.6604 0.9694 2.3313
1060 530.0 2.5919 0.8783 2.5919 1.0380 2.1827
1070 535.0 2.6237 2.7133 2.6237 0.9792 2.1974
1080 540.0 2.5645 0.1053 2.5645 1.0148 2.1455
1090 545.0 2.5235 0.3500 2.5235 0.9846 2.0809
1100 550.0 2.5147 0.6234 2.5147 0.9698 2.0238
1110 555.0 2.5622 0.0740 2.5622 1.0363 1.9604
1120 560.0 2.6623 6.3062 2.6623 1.0297 1.9942
1130 565.0 2.5464 0.0066 2.5464 1.0001 1.9957
1140 570.0 2.5037 1.0736 2.5037 0.9944 2.0299
1150 575.0 2.6034 1.4266 2.6034 1.0151 2.0641
1160 580.0 2.6034 1.4280 2.6034 1.0194 2.0838
1170 585.0 2.5399 0.0510 2.5399 0.9843 2.1264
1180 590.0 2.5648 0.1099 2.5648 0.9784 2.1859
1190 595.0 2.5593 0.0428 2.5593 1.0137 2.2163
1200 600.0 2.5401 0.0489 2.5401 0.9564 2.3099
1210 605.0 2.4868 1.9999 2.4868 1.0065 2.3787
1220 610.0 2.4958 1.4668 2.4958 0.9671 2.5462
1230 615.0 2.4324 6.9170 2.4324 0.9613 2.6318
1240 620.0 2.4147 9.1479 2.4147 0.9883 2.7308
1250 625.0 2.5277 0.2476 2.5277 0.9505 2.6916
1260 630.0 2.5701 0.2022 2.5701 1.0291 2.5621
1270 635.0 2.7048 11.9762 2.7048 0.9703 2.4965
1280 640.0 2.6252 2.8303 2.6252 1.0461 2.3750
1290 645.0 2.5505 0.0001 2.5505 0.9543 2.4420
1300 650.0 2.4592 4.1266 2.4592 1.0053 2.4649
1310 655.0 2.5201 0.4483 2.5201 0.9875 2.3435
1320 660.0 2.5221 0.3894 2.5221 0.9722 2.2507
1330 665.0 2.4607 3.9892 2.4607 1.0086 2.1373
1340 670.0 2.5386 0.0654 2.5386 0.9390 2.1332
1350 675.0 2.5043 1.0431 2.5043 1.0237 2.0093
1360 680.0 2.5881 0.7259 2.5881 0.9618 1.9873
1370 685.0 2.5724 0.2501 2.5724 1.0348 1.8917
1380 690.0 2.6267 2.9434 2.6267 0.9768 1.9362
1390 695.0 2.5557 0.0162 2.5557 1.0154 1.9044
1400 700.0 2.5472 0.0040 2.5472 0.9662 1.9925
1410 705.0 2.4970 1.4029 2.4970 0.9968 2.0710
1420 710.0 2.4865 2.0190 2.4865 0.9688 2.1664
1430 715.0 2.4560 4.4140 2.4560 0.9606 2.2533
1440 720.0 2.4503 4.9732 2.4503 0.9833 2.3893
1450 725.0 2.5239 0.3402 2.5239 0.9817 2.5775
1460 730.0 2.5675 0.1537 2.5675 0.9924 2.6553
1470 735.0 2.5898 0.7909 2.5898 0.9977 2.5473
1480 740.0 2.5841 0.5825 2.5841 0.9946 2.5221
1490 745.0 2.5644 0.1043 2.5644 1.0012 2.5326
1500 750.0 2.5357 0.1026 2.5357 0.9789 2.5507
1510 755.0 2.4384 6.2328 2.4384 0.9922 2.5276
1520 760.0 2.4517 4.8363 2.4517 0.9386 2.4905
1530 765.0 2.4683 3.3349 2.4683 1.0026 2.4693
1540 770.0 2.5151 0.6096 2.5151 0.9810 2.4093
1550 775.0 2.5419 0.0329 2.5419 0.9914 2.1934
1560 780.0 2.5891 0.7629 2.5891 1.0010 2.0694
1570 785.0 2.6080 1.6808 2.6080 0.9936 2.0670
1580 790.0 2.5665 0.1361 2.5665 0.9958 2.1233
1590 795.0 2.5394 0.0565 2.5394 0.9832 2.1658
1600 800.0 2.5446 0.0144 2.5446 0.9770 2.1880
1610 805.0 2.5499 0.0000 2.5499 0.9811 2.2526
1620 810.0 2.5430 0.0243 2.5430 0.9808 2.4056
1630 815.0 2.5452 0.0115 2.5452 0.9957 2.4781
1640 820.0 2.5980 1.1505 2.5980 0.9675 2.5072
1650 825.0 2.5468 0.0053 2.5468 0.9965 2.5487
1660 830.0 2.5415 0.0359 2.5415 0.9749 2.6531
1670 835.0 2.5356 0.1035 2.5356 0.9650 2.6199
1680 840.0 2.4825 2.2775 2.4825 1.0105 2.5125
1690 845.0 2.5564 0.0204 2.5564 0.9452 2.4890
1700 850.0 2.5112 0.7544 2.5112 1.0170 2.4768
1710 855.0 2.5896 0.7835 2.5896 0.9591 2.5930
1720 860.0 2.5509 0.0004 2.5509 1.0223 2.6018
1730 865.0 2.5771 0.3684 2.5771 0.9763 2.5763
1740 870.0 2.5507 0.0003 2.5507 0.9767 2.5243
1750 875.0 2.5151 0.6076 2.5151 1.0039 2.5260
1760 880.0 2.5653 0.1171 2.5653 0.9647 2.6154
1770 885.0 2.4987 1.3161 2.4987 1.0277 2.5820
1780 890.0 2.5134 0.6711 2.5134 0.9444 2.5347
1790 895.0 2.4873 1.9657 2.4873 0.9864 2.5412
1800 900.0 2.5618 0.0693 2.5618 0.9870 2.5097
1810 905.0 2.6000 1.2500 2.6000 0.9910 2.4816
1820 910.0 2.5939 0.9637 2.5939 1.0083 2.3899
1830 915.0 2.6064 1.5895 2.6064 0.9659 2.3273
1840 920.0 2.5511 0.0006 2.5511 1.0134 2.2412
1850 925.0 2.5730 0.2642 2.5730 0.9718 2.2238
1860 930.0 2.5517 0.0015 2.5517 1.0172 2.0941
1870 935.0 2.6231 2.6719 2.6231 1.0042 2.0282
1880 940.0 2.6231 2.6707 2.6231 1.0153 2.0172
1890 945.0 2.5627 0.0802 2.5627 1.0047 2.0648
1900 950.0 2.5550 0.0124 2.5550 0.9939 2.0477
1910 955.0 2.5555 0.0153 2.5555 1.0075 1.9823
1920 960.0 2.5478 0.0024 2.5478 0.9796 1.9927
1930 965.0 2.5102 0.7922 2.5102 0.9994 2.0004
1940 970.0 2.5556 0.0155 2.5556 0.9634 2.0454
1950 975.0 2.5595 0.0452 2.5595 1.0261 1.9940
1960 980.0 2.6355 3.6546 2.6355 0.9715 2.0832
1970 985.0 2.5859 0.6428 2.5859 1.0383 2.1223
1980 990.0 2.6104 1.8237 2.6104 0.9818 2.2517
1990 995.0 2.5290 0.2212 2.5290 1.0187 2.2519
2000 1000.0 2.5145 0.6303 2.5145 0.9776 2.2647
2010 1005.0 2.4814 2.3552 2.4814 0.9588 2.2980
2020 1010.0 2.4407 5.9763 2.4407 1.0134 2.2424
2030 1015.0 2.5620 0.0725 2.5620 0.9502 2.2630
2040 1020.0 2.5773 0.3727 2.5773 1.0540 2.1778
2050 1025.0 2.6702 7.2221 2.6702 0.9631 2.2481
2060 1030.0 2.5573 0.0265 2.5573 1.0569 2.1680
2070 1035.0 2.5774 0.3766 2.5774 0.9659 2.2950
2080 1040.0 2.5322 0.1591 2.5322 1.0236 2.3035
2090 1045.0 2.5595 0.0451 2.5595 0.9775 2.2951
2100 1050.0 2.5332 0.1415 2.5332 1.0047 2.3127
2110 1055.0 2.5928 0.9152 2.5928 1.0094 2.3903
2120 1060.0 2.6218 2.5807 2.6218 1.0043 2.3971
2130 1065.0 2.5954 1.0327 2.5954 1.0202 2.3909
2140 1070.0 2.6076 1.6593 2.6076 0.9623 2.4351
2150 1075.0 2.5218 0.3983 2.5218 1.0314 2.3530
2160 1080.0 2.5733 0.2717 2.5733 0.9629 2.3697
2170 1085.0 2.5249 0.3158 2.5249 1.0201 2.2826
2180 1090.0 2.5621 0.0728 2.5621 0.9632 2.3035
2190 1095.0 2.5446 0.0148 2.5446 1.0175 2.2329
2200 1100.0 2.6009 1.2962 2.6009 0.9695 2.2765
2210 1105.0 2.5590 0.0406 2.5590 1.0308 2.2089
2220 1110.0 2.5710 0.2211 2.5710 0.9642 2.2692
2230 1115.0 2.5077 0.8951 2.5077 1.0266 2.2188
2240 1120.0 2.5693 0.1872 2.5693 0.9713 2.2464
2250 1125.0 2.5578 0.0302 2.5578 1.0366 2.1493
2260 1130.0 2.5662 0.1316 2.5662 0.9701 2.1746
2270 1135.0 2.5171 0.5406 2.5171 1.0375 2.1015
2280 1140.0 2.5857 0.6365 2.5857 0.9814 2.1540
2290 1145.0 2.5595 0.0455 2.5595 1.0105 2.1344
2300 1150.0 2.5292 0.2160 2.5292 0.9889 2.2057
2310 1155.0 2.5330 0.1440 2.5330 0.9979 2.1843
2320 1160.0 2.5428 0.0258 2.5428 0.9999 2.1469
2330 1165.0 2.5626 0.0797 2.5626 0.9855 2.1557
2340 1170.0 2.5628 0.0824 2.5628 1.0240 2.1319
2350 1175.0 2.6477 4.7774 2.6477 0.9806 2.1676
2360 1180.0 2.5859 0.6461 2.5859 1.0260 2.1219
2370 1185.0 2.5200 0.4504 2.5200 0.9552 2.2144
2380 1190.0 2.4207 8.3646 2.4207 1.0022 2.2001
2390 1195.0 2.5431 0.0241 2.5431 0.9566 2.1958
2400 1200.0 2.6154 2.1409 2.6154 1.0335 2.1044
2410 1205.0 2.6280 3.0432 2.6280 0.9823 2.1816
2420 1210.0 2.5576 0.0289 2.5576 0.9880 2.2103
2430 1215.0 2.5425 0.0282 2.5425 1.0054 2.2226
2440 1220.0 2.6048 1.5017 2.6048 0.9675 2.2733
2450 1225.0 2.5436 0.0207 2.5436 1.0143 2.2710
2460 1230.0 2.5713 0.2274 2.5713 0.9535 2.3556
2470 1235.0 2.5363 0.0933 2.5363 1.0143 2.3538
2480 1240.0 2.5967 1.0884 2.5967 0.9730 2.4226
2490 1245.0 2.5843 0.5895 2.5843 1.0009 2.4231
2500 1250.0 2.5667 0.1392 2.5667 0.9957 2.4628
2510 1255.0 2.5784 0.4042 2.5784 0.9786 2.5136
2520 1260.0 2.5624 0.0771 2.5624 1.0138 2.5295
2530 1265.0 2.5709 0.2194 2.5709 0.9534 2.6304
2540 1270.0 2.5021 1.1467 2.5021 1.0262 2.5435
2550 1275.0 2.5838 0.5709 2.5838 0.9455 2.4851
2560 1280.0 2.5594 0.0444 2.5594 1.0333 2.4129
2570 1285.0 2.6288 3.1010 2.6288 0.9646 2.4401
2580 1290.0 2.5910 0.8400 2.5910 1.0122 2.4583
2590 1295.0 2.5672 0.1482 2.5672 1.0068 2.4777
2600 1300.0 2.6021 1.3573 2.6021 0.9647 2.5297
2610 1305.0 2.5492 0.0003 2.5492 1.0402 2.5543
2620 1310.0 2.6011 1.3037 2.6011 0.9441 2.5446
2630 1315.0 2.5330 0.1450 2.5330 1.0172 2.5362
2640 1320.0 2.6144 2.0761 2.6144 0.9821 2.6437
2650 1325.0 2.6366 3.7480 2.6366 0.9947 2.6037
2660 1330.0 2.5671 0.1470 2.5671 1.0020 2.6086
2670 1335.0 2.5807 0.4709 2.5807 0.9701 2.6299
2680 1340.0 2.5861 0.6508 2.5861 1.0302 2.5524
2690 1345.0 2.6464 4.6431 2.6464 0.9591 2.5253
2700 1350.0 2.5513 0.0009 2.5513 1.0227 2.5529
2710 1355.0 2.5579 0.0310 2.5579 0.9796 2.6104
2720 1360.0 2.5524 0.0030 2.5524 0.9946 2.5172
2730 1365.0 2.5367 0.0881 2.5367 0.9968 2.4583
2740 1370.0 2.5373 0.0812 2.5373 0.9539 2.5276
2750 1375.0 2.4740 2.8902 2.4740 1.0230 2.5482
2760 1380.0 2.5445 0.0153 2.5445 0.9397 2.5765
2770 1385.0 2.5110 0.7599 2.5110 1.0131 2.5256
2780 1390.0 2.5767 0.3558 2.5767 0.9811 2.5213
2790 1395.0 2.5982 1.1621 2.5982 1.0085 2.5026
2800 1400.0 2.6118 1.9122 2.6118 1.0137 2.4494
2810 1405.0 2.6194 2.4054 2.6194 0.9950 2.4096
2820 1410.0 2.5847 0.6023 2.5847 1.0183 2.3697
2830 1415.0 2.5910 0.8411 2.5910 0.9766 2.3982
2840 1420.0 2.5297 0.2060 2.5297 1.0131 2.4084
2850 1425.0 2.5615 0.0656 2.5615 0.9682 2.4468
2860 1430.0 2.5615 0.0662 2.5615 1.0101 2.4833
2870 1435.0 2.6043 1.4766 2.6043 0.9755 2.5923
2880 1440.0 2.5573 0.0264 2.5573 1.0172 2.5797
2890 1445.0 2.5778 0.3873 2.5778 0.9726 2.5777
2900 1450.0 2.5409 0.0415 2.5409 1.0074 2.4968
2910 1455.0 2.5150 0.6110 2.5150 0.9732 2.4897
2920 1460.0 2.5210 0.4191 2.5210 0.9781 2.4395
2930 1465.0 2.5357 0.1028 2.5357 1.0009 2.3886
2940 1470.0 2.5598 0.0484 2.5598 0.9690 2.4260
2950 1475.0 2.5694 0.1884 2.5694 1.0173 2.3962
2960 1480.0 2.6412 4.1582 2.6412 0.9886 2.4352
2970 1485.0 2.6106 1.8382 2.6106 1.0168 2.4193
2980 1490.0 2.5400 0.0504 2.5400 0.9695 2.4834
2990 1495.0 2.4668 3.4570 2.4668 0.9809 2.4520
3000 1500.0 2.4907 1.7562 2.4907 0.9686 2.4109
3010 1505.0 2.5417 0.0345 2.5417 0.9725 2.4568
3020 1510.0 2.5820 0.5122 2.5820 1.0028 2.5036
3030 1515.0 2.6344 3.5604 2.6344 0.9748 2.5392
3040 1520.0 2.6029 1.4007 2.6029 1.0068 2.4904
3050 1525.0 2.5717 0.2345 2.5717 0.9783 2.3984
3060 1530.0 2.5267 0.2704 2.5267 1.0012 2.3140
3070 1535.0 2.5980 1.1517 2.5980 0.9623 2.3858
3080 1540.0 2.6053 1.5279 2.6053 1.0170 2.4387
3090 1545.0 2.6249 2.8064 2.6249 0.9832 2.4114
3100 1550.0 2.6000 1.2518 2.6000 1.0209 2.4134
3110 1555.0 2.6407 4.1134 2.6407 0.9834 2.4650
3120 1560.0 2.5970 1.1043 2.5970 1.0004 2.4378
3130 1565.0 2.5443 0.0162 2.5443 0.9913 2.3474
3140 1570.0 2.5283 0.2354 2.5283 0.9795 2.3281
3150 1575.0 2.5213 0.4118 2.5213 0.9813 2.3557
3160 1580.0 2.5526 0.0034 2.5526 0.9648 2.4233
3170 1585.0 2.5732 0.2695 2.5732 0.9922 2.5282
3180 1590.0 2.5998 1.2425 2.5998 0.9881 2.6395
3190 1595.0 2.5893 0.7719 2.5893 0.9919 2.5206
3200 1600.0 2.5947 0.9975 2.5947 0.9755 2.4541
3210 1605.0 2.5561 0.0186 2.5561 1.0020 2.4124
3220 1610.0 2.5634 0.0899 2.5634 0.9792 2.4740
3230 1615.0 2.5354 0.1067 2.5354 0.9931 2.4459
3240 1620.0 2.5019 1.1584 2.5019 0.9745 2.4010
3250 1625.0 2.4826 2.2718 2.4826 0.9739 2.3539
3260 1630.0 2.5287 0.2276 2.5287 0.9486 2.3796
3270 1635.0 2.5226 0.3764 2.5226 0.9995 2.3857
3280 1640.0 2.5749 0.3103 2.5749 0.9691 2.4813
3290 1645.0 2.5763 0.3455 2.5763 0.9873 2.5558
3300 1650.0 2.5568 0.0231 2.5568 0.9955 2.4762
3310 1655.0 2.5415 0.0359 2.5415 0.9583 2.3797
3320 1660.0 2.4908 1.7507 2.4908 0.9903 2.2841
3330 1665.0 2.5224 0.3811 2.5224 0.9664 2.2693
3340 1670.0 2.5262 0.2828 2.5262 0.9896 2.2504
3350 1675.0 2.5502 0.0000 2.5502 0.9898 2.2471
3360 1680.0 2.5716 0.2343 2.5716 0.9846 2.2465
3370 1685.0 2.5664 0.1346 2.5664 1.0064 2.2729
3380 1690.0 2.5938 0.9576 2.5938 0.9669 2.3862
3390 1695.0 2.5552 0.0134 2.5552 1.0203 2.4585
3400 1700.0 2.5730 0.2643 2.5730 0.9664 2.5058
3410 1705.0 2.4804 2.4200 2.4804 0.9972 2.4144
3420 1710.0 2.4658 3.5425 2.4658 0.9533 2.4462
3430 1715.0 2.4936 1.5890 2.4936 0.9745 2.4486
3440 1720.0 2.5997 1.2329 2.5997 0.9856 2.4797
3450 1725.0 2.6334 3.4757 2.6334 1.0120 2.5028
3460 1730.0 2.5800 0.4493 2.5800 0.9862 2.4905
3470 1735.0 2.5042 1.0474 2.5042 0.9928 2.4470
3480 1740.0 2.4910 1.7396 2.4910 0.9804 2.4850
3490 1745.0 2.5327 0.1493 2.5327 0.9596 2.5555
3500 1750.0 2.5251 0.3093 2.5251 1.0132 2.5959
3510 1755.0 2.5610 0.0609 2.5610 0.9698 2.6867
3520 1760.0 2.5007 1.2141 2.5007 0.9896 2.6857
3530 1765.0 2.5032 1.0939 2.5032 0.9680 2.6668
3540 1770.0 2.5292 0.2158 2.5292 0.9807 2.7099
3550 1775.0 2.5749 0.3100 2.5749 1.0042 2.6840
3560 1780.0 2.6044 1.4801 2.6044 0.9669 2.6456
3570 1785.0 2.5221 0.3888 2.5221 1.0038 2.5434
3580 1790.0 2.5294 0.2127 2.5294 0.9522 2.5478
3590 1795.0 2.5133 0.6720 2.5133 0.9940 2.4763
3600 1800.0 2.5824 0.5244 2.5824 0.9935 2.4230
3610 1805.0 2.6127 1.9661 2.6127 0.9976 2.3928
3620 1810.0 2.6041 1.4626 2.6041 0.9884 2.3881
3630 1815.0 2.5592 0.0422 2.5592 0.9983 2.3662
3640 1820.0 2.5663 0.1323 2.5663 0.9768 2.3715
3650 1825.0 2.5512 0.0007 2.5512 0.9988 2.3535
3660 1830.0 2.5620 0.0723 2.5620 0.9845 2.4001
3670 1835.0 2.5824 0.5234 2.5824 0.9932 2.4439
3680 1840.0 2.5825 0.5288 2.5825 1.0003 2.5183
3690 1845.0 2.6100 1.8010 2.6100 0.9874 2.5515
3700 1850.0 2.6009 1.2977 2.6009 1.0035 2.5535
3710 1855.0 2.5627 0.0807 2.5627 0.9676 2.5674
3720 1860.0 2.4929 1.6296 2.4929 0.9871 2.4588
3730 1865.0 2.5246 0.3213 2.5246 0.9538 2.4910
3740 1870.0 2.5633 0.0879 2.5633 0.9987 2.5920
3750 1875.0 2.6335 3.4823 2.6335 0.9873 2.6144
3760 1880.0 2.6385 3.9151 2.6385 0.9894 2.6177
3770 1885.0 2.5711 0.2221 2.5711 1.0080 2.5329
3780 1890.0 2.5644 0.1036 2.5644 0.9681 2.4323
3790 1895.0 2.5334 0.1371 2.5334 1.0049 2.3235
3800 1900.0 2.5704 0.2084 2.5704 0.9619 2.3243
3810 1905.0 2.5679 0.1600 2.5679 1.0088 2.2880
3820 1910.0 2.6287 3.1001 2.6287 0.9777 2.3418
3830 1915.0 2.6048 1.5014 2.6048 1.0264 2.3579
3840 1920.0 2.6022 1.3607 2.6022 0.9869 2.4474
3850 1925.0 2.5716 0.2332 2.5716 0.9934 2.4794
3860 1930.0 2.5493 0.0002 2.5493 1.0058 2.4490
3870 1935.0 2.5806 0.4677 2.5806 0.9532 2.4417
3880 1940.0 2.5128 0.6918 2.5128 1.0299 2.3628
3890 1945.0 2.5856 0.6353 2.5856 0.9533 2.4117
3900 1950.0 2.5680 0.1628 2.5680 1.0329 2.3291
3910 1955.0 2.6260 2.8911 2.6260 0.9763 2.3491
3920 1960.0 2.5608 0.0582 2.5608 1.0005 2.3037
3930 1965.0 2.5484 0.0013 2.5484 0.9983 2.2817
3940 1970.0 2.5802 0.4560 2.5802 0.9572 2.3281
3950 1975.0 2.4841 2.1734 2.4841 1.0227 2.2895
3960 1980.0 2.5423 0.0294 2.5423 0.9550 2.3712
3970 1985.0 2.5966 1.0868 2.5966 1.0344 2.3308
3980 1990.0 2.6806 8.5305 2.6806 0.9684 2.4560
3990 1995.0 2.5614 0.0645 2.5614 1.0353 2.4684
4000 2000.0 2.5573 0.0268 2.5573 0.9594 2.6307
4010 2005.0 2.5284 0.2325 2.5284 1.0219 2.6725
4020 2010.0 2.5943 0.9826 2.5943 0.9729 2.7309
4030 2015.0 2.6174 2.2685 2.6174 0.9973 2.7010
4040 2020.0 2.6032 1.4134 2.6032 1.0015 2.6300
4050 2025.0 2.5574 0.0272 2.5574 0.9844 2.5646
4060 2030.0 2.5233 0.3564 2.5233 0.9844 2.5654
4070 2035.0 2.5362 0.0955 2.5362 0.9757 2.6306
4080 2040.0 2.5860 0.6463 2.5860 0.9975 2.6788
4090 2045.0 2.6162 2.1927 2.6162 0.9958 2.6007
4100 2050.0 2.6294 3.1528 2.6294 1.0002 2.4858
4110 2055.0 2.5787 0.4107 2.5787 0.9983 2.3845
4120 2060.0 2.5044 1.0415 2.5044 0.9848 2.3041
4130 2065.0 2.4693 3.2587 2.4693 0.9720 2.2548
4140 2070.0 2.5149 0.6158 2.5149 0.9837 2.2100
4150 2075.0 2.5576 0.0290 2.5576 0.9959 2.1829
4160 2080.0 2.5956 1.0384 2.5956 0.9899 2.1879
4170 2085.0 2.5950 1.0120 2.5950 1.0088 2.1562
4180 2090.0 2.5933 0.9385 2.5933 0.9708 2.1509
4190 2095.0 2.5349 0.1136 2.5349 1.0002 2.0975
4200 2100.0 2.4979 1.3580 2.4979 0.9778 2.1378
4210 2105.0 2.5214 0.4090 2.5214 0.9764 2.1585
4220 2110.0 2.5643 0.1016 2.5643 1.0090 2.1551
4230 2115.0 2.6256 2.8540 2.6256 0.9724 2.2162
4240 2120.0 2.5870 0.6855 2.5870 1.0211 2.2036
4250 2125.0 2.6040 1.4563 2.6040 0.9761 2.2616
4260 2130.0 2.5745 0.2992 2.5745 1.0164 2.2200
4270 2135.0 2.6114 1.8880 2.6114 0.9783 2.2072
4280 2140.0 2.5445 0.0153 2.5445 0.9957 2.1529
