# step  time_fs  cv_FeH(A)  bias(kJ/mol)  d_min_FeH(A)  d_min_OH(A)  d_min_SH(A)
1640 820.0 3.5344 23.2485 3.5344 1.0289 2.3919
1650 825.0 3.5385 22.3667 3.5385 0.9734 2.3673
1660 830.0 3.5467 20.6634 3.5467 1.0337 2.2731
1670 835.0 3.5234 25.6799 3.5234 0.9633 2.4184
1680 840.0 3.5444 21.1424 3.5444 1.0572 2.3481
1690 845.0 3.5263 25.0164 3.5263 0.9330 2.4319
1700 850.0 3.5667 16.7921 3.5667 1.0602 2.3161
1710 855.0 3.5228 25.8094 3.5228 0.9324 2.4415
1720 860.0 3.5531 19.3825 3.5531 1.0848 2.2978
1730 865.0 3.4907 33.6278 3.4907 0.9416 2.4515
1740 870.0 3.4932 32.9720 3.4932 1.0957 2.3012
1750 875.0 3.5084 29.1939 3.5084 0.9307 2.4110
1760 880.0 3.6027 10.8539 3.6027 1.1146 2.3360
1770 885.0 3.5524 19.5209 3.5524 0.9415 2.4204
1780 890.0 3.5853 13.5611 3.5853 1.0487 2.3348
1790 895.0 3.5701 16.1738 3.5701 0.9896 2.4431
1800 900.0 3.5786 14.6933 3.5786 1.0161 2.3982
1810 905.0 3.5889 12.9806 3.5889 1.0303 2.4506
1820 910.0 3.5641 17.2724 3.5641 1.0131 2.4698
1830 915.0 3.5035 30.3906 3.5035 1.0139 2.3956
1840 920.0 3.5256 25.1845 3.5256 0.9541 2.5128
1850 925.0 3.5785 14.7026 3.5785 1.0675 2.4534
1860 930.0 3.5461 20.7900 3.5461 0.9409 2.4857
1870 935.0 3.5698 16.2391 3.5698 1.0271 2.4380
1880 940.0 3.5869 13.3076 3.5869 0.9968 2.4320
1890 945.0 3.5824 14.0481 3.5824 0.9775 2.4097
1900 950.0 3.5775 14.8733 3.5775 1.0187 2.4626
1910 955.0 3.6082 10.0536 3.6082 0.9900 2.3425
1920 960.0 3.5562 18.7703 3.5562 0.9572 2.2358
1930 965.0 3.5731 15.6407 3.5731 1.0166 2.3217
1940 970.0 3.6179 8.7194 3.6179 0.9947 2.2356
1950 975.0 3.6081 10.0711 3.6081 0.9771 2.2173
1960 980.0 3.5819 14.1317 3.5819 1.0213 2.2506
1970 985.0 3.5796 14.5179 3.5796 0.9518 2.2046
1980 990.0 3.5809 14.2933 3.5809 1.0191 2.3042
1990 995.0 3.5622 17.6320 3.5622 0.9769 2.3436
2000 1000.0 3.5490 20.1984 3.5490 1.0010 2.2386
2010 1005.0 3.5458 20.8400 3.5458 0.9980 2.3695
2020 1010.0 3.5644 17.2223 3.5644 0.9952 2.2899
2030 1015.0 3.5697 16.2567 3.5697 0.9978 2.3022
2040 1020.0 3.5659 16.9549 3.5659 0.9950 2.3578
2050 1025.0 3.5655 17.0198 3.5655 0.9957 2.2813
2060 1030.0 3.5705 16.1154 3.5705 0.9748 2.3501
2070 1035.0 3.5817 14.1630 3.5817 1.0436 2.3173
2080 1040.0 3.5554 18.9349 3.5554 0.9442 2.3237
2090 1045.0 3.5668 16.7903 3.5668 1.0558 2.2704
2100 1050.0 3.5467 20.6643 3.5467 0.9506 2.3042
2110 1055.0 3.5661 16.9080 3.5661 1.0307 2.2588
2120 1060.0 3.5533 19.3392 3.5533 0.9793 2.3112
2130 1065.0 3.5564 18.7380 3.5564 1.0047 2.2888
2140 1070.0 3.5666 16.8221 3.5666 1.0029 2.3348
2150 1075.0 3.5753 15.2599 3.5753 0.9901 2.2755
2160 1080.0 3.5898 12.8248 3.5898 1.0023 2.3027
2170 1085.0 3.5722 15.8069 3.5722 0.9992 2.4163
2180 1090.0 3.5832 13.9128 3.5832 1.0109 2.3212
2190 1095.0 3.5778 14.8265 3.5778 0.9651 2.4380
2200 1100.0 3.6011 11.0810 3.6011 1.0473 2.3829
2210 1105.0 3.5984 11.4860 3.5984 0.9413 2.4544
2220 1110.0 3.6193 8.5390 3.6193 1.0489 2.4053
2230 1115.0 3.6108 9.6951 3.6108 0.9570 2.4197
2240 1120.0 3.6132 9.3589 3.6132 0.9951 2.4217
2250 1125.0 3.5970 11.7114 3.5970 1.0089 2.4444
2260 1130.0 3.5966 11.7699 3.5966 0.9795 2.3669
2270 1135.0 3.6045 10.5818 3.6045 1.0269 2.4047
2280 1140.0 3.5961 11.8481 3.5961 1.0096 2.4008
2290 1145.0 3.5833 13.8910 3.5833 1.0097 2.2901
2300 1150.0 3.5648 17.1455 3.5648 0.9805 2.4182
2310 1155.0 3.6045 10.5862 3.6045 1.0256 2.3475
2320 1160.0 3.5843 13.7320 3.5843 0.9467 2.3228
2330 1165.0 3.5715 15.9247 3.5715 1.0638 2.4141
2340 1170.0 3.5650 17.1180 3.5650 0.9250 2.4055
2350 1175.0 3.5367 22.7457 3.5367 1.0417 2.2650
2360 1180.0 3.5291 24.3994 3.5291 0.9670 2.4194
2370 1185.0 3.5589 18.2553 3.5589 1.0344 2.3129
2380 1190.0 3.5285 24.5376 3.5285 0.9649 2.2141
2390 1195.0 3.5161 27.3513 3.5161 1.0321 2.3130
2400 1200.0 3.5179 26.9268 3.5179 0.9534 2.1875
2410 1205.0 3.5197 26.5082 3.5197 1.0319 2.2789
2420 1210.0 3.4949 32.5448 3.4949 0.9875 2.3036
2430 1215.0 3.4816 36.0174 3.4816 0.9960 2.0969
2440 1220.0 3.5125 28.2009 3.5125 0.9909 2.2593
2450 1225.0 3.5312 23.9320 3.5312 1.0273 2.2659
2460 1230.0 3.5220 25.9953 3.5220 0.9866 2.2258
2470 1235.0 3.5206 26.3160 3.5206 0.9836 2.2989
2480 1240.0 3.5157 27.4467 3.5157 1.0394 2.2837
2490 1245.0 3.5105 28.6774 3.5105 0.9524 2.1585
2500 1250.0 3.5342 23.2781 3.5342 1.0230 2.2545
2510 1255.0 3.4761 37.5139 3.4761 1.0188 2.3526
2520 1260.0 3.5085 29.1522 3.5085 1.0132 2.1871
2530 1265.0 3.5266 24.9619 3.5266 0.9593 2.3221
2540 1270.0 3.5507 19.8555 3.5507 1.0489 2.3001
2550 1275.0 3.5491 20.1787 3.5491 0.9601 2.2631
2560 1280.0 3.5418 21.6686 3.5418 1.0214 2.3603
2570 1285.0 3.5622 17.6271 3.5622 0.9740 2.3103
2580 1290.0 3.5467 20.6683 3.5467 0.9820 2.2085
2590 1295.0 3.5293 24.3460 3.5293 1.0080 2.3348
2600 1300.0 3.5619 17.6963 3.5619 0.9847 2.1993
2610 1305.0 3.5511 19.7711 3.5511 1.0200 2.2699
2620 1310.0 3.5638 17.3343 3.5638 0.9892 2.2552
2630 1315.0 3.5777 14.8463 3.5777 0.9997 2.2377
2640 1320.0 3.5198 26.4977 3.5198 1.0053 2.4065
2650 1325.0 3.5556 18.8912 3.5556 1.0215 2.2793
2660 1330.0 3.5745 15.3919 3.5745 0.9418 2.4286
2670 1335.0 3.5806 14.3540 3.5806 1.0891 2.4509
2680 1340.0 3.5758 15.1696 3.5758 0.9343 2.4914
2690 1345.0 3.5779 14.8113 3.5779 1.0978 2.4520
2700 1350.0 3.5148 27.6671 3.5148 0.9644 2.5858
2710 1355.0 3.5587 18.2966 3.5587 1.0451 2.4089
2720 1360.0 3.5587 18.3055 3.5587 0.9557 2.5116
2730 1365.0 3.5784 14.7265 3.5784 1.0772 2.4390
2740 1370.0 3.5722 15.8149 3.5722 0.9605 2.4052
2750 1375.0 3.5759 15.1634 3.5759 1.0169 2.3742
2760 1380.0 3.5287 24.4968 3.5287 1.0030 2.4269
2770 1385.0 3.5660 16.9351 3.5660 1.0147 2.2781
2780 1390.0 3.5629 17.4995 3.5629 0.9887 2.2690
2790 1395.0 3.5482 20.3526 3.5482 1.0023 2.3122
2800 1400.0 3.5599 18.0646 3.5599 1.0214 2.2337
2810 1405.0 3.5515 19.6987 3.5515 0.9612 2.2517
2820 1410.0 3.5613 17.8004 3.5613 1.0487 2.2551
2830 1415.0 3.5490 20.2075 3.5490 0.9507 2.2404
2840 1420.0 3.5634 17.4083 3.5634 1.0426 2.2400
2850 1425.0 3.5232 25.7079 3.5232 0.9716 2.3478
2860 1430.0 3.5581 18.4075 3.5581 1.0470 2.2185
2870 1435.0 3.5550 19.0031 3.5550 0.9443 2.2995
2880 1440.0 3.5725 15.7502 3.5725 1.0532 2.2975
2890 1445.0 3.5511 19.7859 3.5511 0.9731 2.3716
2900 1450.0 3.5619 17.6960 3.5619 1.0225 2.3534
2910 1455.0 3.5647 17.1657 3.5647 0.9963 2.3048
2920 1460.0 3.5635 17.3827 3.5635 0.9509 2.3226
2930 1465.0 3.5614 17.7837 3.5614 1.0439 2.2669
2940 1470.0 3.5412 21.8045 3.5412 0.9519 2.2982
2950 1475.0 3.5334 23.4599 3.5334 1.0249 2.3169
2960 1480.0 3.5046 30.1155 3.5046 1.0351 2.3634
2970 1485.0 3.5353 23.0481 3.5353 0.9810 2.3052
2980 1490.0 3.5165 27.2551 3.5165 1.0039 2.2470
2990 1495.0 3.5368 22.7273 3.5368 1.0067 2.3854
3000 1500.0 3.5803 14.4065 3.5803 1.0439 2.3599
3010 1505.0 3.6024 10.8867 3.6024 0.9929 2.2926
3020 1510.0 3.5562 18.7730 3.5562 0.9783 2.3494
3030 1515.0 3.5498 20.0440 3.5498 1.0298 2.2647
3040 1520.0 3.5841 13.7612 3.5841 0.9710 2.3159
3050 1525.0 3.5982 11.5180 3.5982 1.0551 2.2815
3060 1530.0 3.5377 22.5455 3.5377 0.9620 2.2794
3070 1535.0 3.5272 24.8248 3.5272 0.9842 2.3685
3080 1540.0 3.5960 11.8613 3.5960 1.0108 2.2770
3090 1545.0 3.5518 19.6319 3.5518 0.9954 2.3779
3100 1550.0 3.5622 17.6428 3.5622 1.0102 2.3650
3110 1555.0 3.5637 17.3456 3.5637 0.9563 2.3327
3120 1560.0 3.5781 14.7719 3.5781 1.0358 2.3765
3130 1565.0 3.5758 15.1795 3.5758 0.9790 2.3921
3140 1570.0 3.5937 12.2153 3.5937 1.0323 2.4052
3150 1575.0 3.5820 14.1180 3.5820 0.9871 2.4274
3160 1580.0 3.5807 14.3239 3.5807 1.0082 2.3534
3170 1585.0 3.5968 11.7350 3.5968 0.9737 2.4631
3180 1590.0 3.5934 12.2647 3.5934 1.0581 2.4951
3190 1595.0 3.6044 10.6045 3.6044 0.9895 2.4499
3200 1600.0 3.5808 14.3097 3.5808 0.9820 2.4078
3210 1605.0 3.6178 8.7425 3.6178 1.0358 2.4245
3220 1610.0 3.6242 7.9079 3.6242 0.9620 2.4159
3230 1615.0 3.6216 8.2389 3.6216 1.0702 2.4089
3240 1620.0 3.5944 12.1038 3.5944 0.9613 2.4391
3250 1625.0 3.5896 12.8570 3.5896 1.0361 2.3230
3260 1630.0 3.5816 14.1804 3.5816 0.9685 2.4355
3270 1635.0 3.6034 10.7416 3.6034 1.0393 2.3892
3280 1640.0 3.5921 12.4676 3.5921 0.9821 2.3508
3290 1645.0 3.5909 12.6615 3.5909 1.0348 2.3526
3300 1650.0 3.5586 18.3200 3.5586 0.9909 2.3686
3310 1655.0 3.5598 18.0827 3.5598 1.0131 2.3217
3320 1660.0 3.5480 20.4034 3.5480 0.9990 2.4344
3330 1665.0 3.5880 13.1273 3.5880 1.0021 2.3599
3340 1670.0 3.5983 11.5098 3.5983 0.9776 2.4227
3350 1675.0 3.6105 9.7280 3.6105 1.0211 2.4072
3360 1680.0 3.5931 12.3058 3.5931 0.9585 2.4086
3370 1685.0 3.6018 10.9819 3.6018 1.0378 2.4119
3380 1690.0 3.6088 9.9691 3.6088 0.9643 2.3922
3390 1695.0 3.5789 14.6391 3.5789 1.0285 2.4210
3400 1700.0 3.5607 17.9122 3.5607 0.9595 2.4032
3410 1705.0 3.5289 24.4447 3.5289 1.0101 2.4097
3420 1710.0 3.5279 24.6670 3.5279 0.9561 2.3734
3430 1715.0 3.5390 22.2528 3.5390 1.0202 2.3471
3440 1720.0 3.5796 14.5225 3.5796 0.9820 2.2883
3450 1725.0 3.5869 13.2990 3.5869 1.0356 2.2867
3460 1730.0 3.5772 14.9225 3.5772 0.9781 2.2640
3470 1735.0 3.5701 16.1788 3.5701 0.9903 2.2515
3480 1740.0 3.5585 18.3273 3.5585 1.0200 2.2734
3490 1745.0 3.5481 20.3866 3.5481 0.9844 2.2250
3500 1750.0 3.5063 29.6840 3.5063 0.9918 2.3294
3510 1755.0 3.5550 19.0188 3.5550 0.9504 2.3112
3520 1760.0 3.5708 16.0479 3.5708 1.0251 2.3438
3530 1765.0 3.5458 20.8442 3.5458 0.9927 2.4288
3540 1770.0 3.5876 13.1833 3.5876 0.9700 2.3614
3550 1775.0 3.5869 13.3072 3.5869 1.0170 2.4694
3560 1780.0 3.6020 10.9466 3.6020 0.9800 2.4854
3570 1785.0 3.5969 11.7210 3.5969 0.9950 2.4952
3580 1790.0 3.5628 17.5246 3.5628 1.0048 2.5988
3590 1795.0 3.5472 20.5667 3.5472 1.0275 2.5943
3600 1800.0 3.5447 21.0741 3.5447 0.9654 2.5090
3610 1805.0 3.5534 19.3208 3.5534 0.9911 2.5034
3620 1810.0 3.5477 20.4540 3.5477 1.0220 2.5785
3630 1815.0 3.5583 18.3716 3.5583 1.0078 2.5729
3640 1820.0 3.5958 11.8822 3.5958 0.9924 2.4701
3650 1825.0 3.6081 10.0702 3.6081 0.9858 2.4674
3660 1830.0 3.5861 13.4256 3.5861 1.0145 2.5335
3670 1835.0 3.6058 10.3977 3.6058 0.9931 2.3928
3680 1840.0 3.6067 10.2679 3.6067 0.9837 2.3702
3690 1845.0 3.5361 22.8725 3.5361 1.0464 2.4639
3700 1850.0 3.5612 17.8297 3.5612 0.9672 2.2621
3710 1855.0 3.5927 12.3650 3.5927 0.9804 2.3203
3720 1860.0 3.5031 30.4761 3.5031 1.0071 2.4636
3730 1865.0 3.5645 17.2062 3.5645 0.9927 2.2467
3740 1870.0 3.5859 13.4678 3.5859 0.9616 2.2883
3750 1875.0 3.5669 16.7664 3.5669 1.0310 2.3524
3760 1880.0 3.5623 17.6118 3.5623 0.9597 2.2534
3770 1885.0 3.5802 14.4204 3.5802 1.0360 2.2837
3780 1890.0 3.5084 29.1853 3.5084 1.0081 2.3941
3790 1895.0 3.5308 24.0219 3.5308 1.0086 2.2465
3800 1900.0 3.5536 19.2944 3.5536 1.0063 2.3254
3810 1905.0 3.5538 19.2398 3.5538 1.0432 2.3771
3820 1910.0 3.5805 14.3662 3.5805 1.0143 2.3197
3830 1915.0 3.5749 15.3215 3.5749 0.9736 2.3522
3840 1920.0 3.5872 13.2505 3.5872 1.0616 2.3665
3850 1925.0 3.5829 13.9660 3.5829 0.9605 2.3665
3860 1930.0 3.5842 13.7416 3.5842 1.0542 2.3427
3870 1935.0 3.5411 21.8232 3.5411 0.9687 2.4495
3880 1940.0 3.5580 18.4256 3.5580 1.0332 2.3216
3890 1945.0 3.5278 24.6912 3.5278 0.9815 2.4402
3900 1950.0 3.5882 13.0927 3.5882 1.0368 2.3087
3910 1955.0 3.5665 16.8384 3.5665 0.9832 2.3687
3920 1960.0 3.5881 13.1038 3.5881 1.0201 2.2876
3930 1965.0 3.5706 16.0922 3.5706 0.9650 2.2546
3940 1970.0 3.5765 15.0547 3.5765 1.0584 2.2794
3950 1975.0 3.5439 21.2381 3.5439 0.9785 2.2958
3960 1980.0 3.5646 17.1912 3.5646 1.0431 2.2142
3970 1985.0 3.5307 24.0477 3.5307 0.9746 2.2249
3980 1990.0 3.5218 26.0419 3.5218 0.9895 2.2561
3990 1995.0 3.5687 16.4347 3.5687 1.0261 2.2174
4000 2000.0 3.5637 17.3543 3.5637 0.9857 2.2830
4010 2005.0 3.5765 15.0501 3.5765 1.0332 2.3239
4020 2010.0 3.5426 21.5102 3.5426 0.9707 2.2719
4030 2015.0 3.5671 16.7334 3.5671 1.0009 2.4413
4040 2020.0 3.5302 24.1565 3.5302 0.9934 2.5796
4050 2025.0 3.5437 21.2772 3.5437 1.0132 2.5496
4060 2030.0 3.5406 21.9245 3.5406 1.0165 2.5873
4070 2035.0 3.5333 23.4794 3.5333 1.0193 2.5087
4080 2040.0 3.5266 24.9445 3.5266 0.9771 2.5674
4090 2045.0 3.5435 21.3231 3.5435 1.0595 2.5687
4100 2050.0 3.5137 27.9112 3.5137 0.9811 2.5986
4110 2055.0 3.5424 21.5406 3.5424 1.0494 2.5308
4120 2060.0 3.5275 24.7589 3.5275 0.9792 2.5465
4130 2065.0 3.5478 20.4389 3.5478 1.0371 2.5323
4140 2070.0 3.5198 26.4970 3.5198 0.9811 2.5951
4150 2075.0 3.5454 20.9349 3.5454 1.0464 2.4905
4160 2080.0 3.5384 22.3911 3.5384 0.9619 2.4938
4170 2085.0 3.5617 17.7333 3.5617 1.0478 2.4486
4180 2090.0 3.5461 20.7811 3.5461 0.9662 2.4913
4190 2095.0 3.5508 19.8478 3.5508 1.0585 2.5009
4200 2100.0 3.5043 30.1901 3.5043 0.9446 2.4546
4210 2105.0 3.5444 21.1289 3.5444 1.0474 2.4776
4220 2110.0 3.5217 26.0678 3.5217 0.9685 2.5226
4230 2115.0 3.4776 37.0985 3.4776 1.0038 2.4570
4240 2120.0 3.4913 33.4615 3.4913 0.9961 2.5481
4250 2125.0 3.5077 29.3655 3.5077 1.0027 2.4447
4260 2130.0 3.5158 27.4347 3.5158 1.0027 2.5487
4270 2135.0 3.5376 22.5523 3.5376 1.0178 2.4819
4280 2140.0 3.4833 35.5639 3.4833 1.0173 2.5806
