# step  time_fs  cv_FeH(A)  bias(kJ/mol)  d_min_FeH(A)  d_min_OH(A)  d_min_SH(A)
1350 675.0 3.5730 91.1656 3.5730 2.3753 2.1127
1360 680.0 3.5497 101.3849 3.5497 2.3173 2.1242
1370 685.0 3.5338 108.6850 3.5338 2.2883 2.1379
1380 690.0 3.5558 98.6739 3.5558 2.2750 2.1426
1390 695.0 3.5589 97.2849 3.5589 2.1038 2.0586
1400 700.0 3.5795 88.4274 3.5795 2.1389 2.0774
1410 705.0 3.5332 108.9303 3.5332 2.2237 2.1976
1420 710.0 3.5204 114.9965 3.5204 2.2056 2.1610
1430 715.0 3.5289 110.9526 3.5289 2.2411 2.1201
1440 720.0 3.5630 95.4954 3.5630 2.1916 2.2107
1450 725.0 3.5783 88.9335 3.5783 2.1056 2.2158
1460 730.0 3.5399 105.8398 3.5399 2.2532 2.1253
1470 735.0 3.5159 117.1538 3.5159 2.1412 2.3028
1480 740.0 3.5209 114.7918 3.5209 2.2838 2.3022
1490 745.0 3.5299 110.4955 3.5299 2.4042 2.1321
1500 750.0 3.5262 112.2457 3.5262 2.2028 2.3230
1510 755.0 3.5528 99.9978 3.5528 2.2218 2.1749
1520 760.0 3.5959 81.6327 3.5959 2.2799 2.2000
1530 765.0 3.5740 90.7267 3.5740 2.3856 2.2276
1540 770.0 3.5429 104.4567 3.5429 2.4671 2.0951
1550 775.0 3.5501 101.2178 3.5501 2.3406 2.2515
1560 780.0 3.5484 101.9688 3.5484 2.2558 2.1528
1570 785.0 3.5830 86.9274 3.5830 2.4498 2.1271
1580 790.0 3.5737 90.8500 3.5737 2.4920 2.1862
1590 795.0 3.5304 110.2417 3.5304 2.4494 2.0839
1600 800.0 3.5345 108.3645 3.5345 2.2577 2.2065
1610 805.0 3.5060 122.0264 3.5060 2.1953 2.1311
1620 810.0 3.5207 114.8611 3.5207 2.3059 2.2707
1630 815.0 3.5275 111.6225 3.5275 2.5252 2.1344
1640 820.0 3.5433 104.2967 3.5433 2.3770 2.1234
1650 825.0 3.5427 104.5697 3.5427 2.1350 2.1574
1660 830.0 3.5241 113.2185 3.5241 2.3002 2.0408
1670 835.0 3.5006 124.7248 3.5006 2.2295 2.2324
1680 840.0 3.5177 116.3096 3.5177 2.2838 2.0223
1690 845.0 3.5512 100.7213 3.5512 2.2258 2.1175
1700 850.0 3.5425 104.6359 3.5425 2.2563 2.1222
1710 855.0 3.5225 113.9991 3.5225 2.3562 2.0077
1720 860.0 3.5236 113.4666 3.5236 2.2397 2.1496
1730 865.0 3.5498 101.3343 3.5498 2.2736 2.0344
1740 870.0 3.5460 103.0490 3.5460 2.2221 2.0658
1750 875.0 3.5466 102.7820 3.5466 2.2594 2.1844
1760 880.0 3.5804 88.0155 3.5804 2.2914 2.1512
1770 885.0 3.5790 88.6113 3.5790 2.1901 2.1776
1780 890.0 3.6024 79.0447 3.6024 2.2657 2.2169
1790 895.0 3.6074 77.0688 3.6074 2.1613 2.2864
1800 900.0 3.6010 79.5988 3.6010 2.2424 2.3520
1810 905.0 3.5972 81.1042 3.5972 2.2929 2.3719
1820 910.0 3.6185 72.7775 3.6185 2.3001 2.3615
1830 915.0 3.6179 73.0026 3.6179 2.1897 2.3319
1840 920.0 3.6281 69.1642 3.6281 2.2054 2.3303
1850 925.0 3.6293 68.7015 3.6293 2.2816 2.3436
1860 930.0 3.6293 68.7105 3.6293 2.2820 2.3110
1870 935.0 3.6212 71.7505 3.6212 2.2565 2.2596
1880 940.0 3.6257 70.0417 3.6257 2.2209 2.2926
1890 945.0 3.6147 74.2203 3.6147 2.2646 2.2549
1900 950.0 3.6199 72.2538 3.6199 2.2768 2.2165
1910 955.0 3.6315 67.9047 3.6315 2.1864 2.2468
1920 960.0 3.6204 72.0648 3.6204 2.1825 2.2492
1930 965.0 3.6226 71.2300 3.6226 2.2882 2.1911
1940 970.0 3.6104 75.9120 3.6104 2.3813 2.2532
1950 975.0 3.6099 76.0878 3.6099 2.4350 2.2530
1960 980.0 3.6068 77.3007 3.6068 2.3811 2.2259
1970 985.0 3.6011 79.5543 3.6011 2.2867 2.2881
1980 990.0 3.6023 79.1017 3.6023 2.2389 2.2982
1990 995.0 3.6019 79.2597 3.6019 2.3289 2.2972
2000 1000.0 3.5925 83.0331 3.5925 2.4227 2.2873
2010 1005.0 3.5960 81.6207 3.5960 2.3507 2.2585
2020 1010.0 3.5983 80.6865 3.5983 2.2137 2.2473
2030 1015.0 3.6125 75.0746 3.6125 2.1694 2.2578
2040 1020.0 3.5834 86.7660 3.5834 2.3832 2.2658
2050 1025.0 3.5740 90.7549 3.5740 2.3976 2.2527
2060 1030.0 3.5923 83.1288 3.5923 2.2153 2.2356
2070 1035.0 3.6026 78.9708 3.6026 2.0816 2.2046
2080 1040.0 3.5910 83.6396 3.5910 2.2172 2.1361
2090 1045.0 3.5649 94.6420 3.5649 2.3484 2.1252
2100 1050.0 3.5991 80.3601 3.5991 2.2932 2.1405
2110 1055.0 3.5817 87.4985 3.5817 2.2161 2.1734
2120 1060.0 3.5836 86.7147 3.5836 2.2005 2.1008
2130 1065.0 3.5769 89.5242 3.5769 2.2324 2.1166
2140 1070.0 3.5549 99.0635 3.5549 2.3410 2.1350
2150 1075.0 3.5514 100.6158 3.5514 2.3172 2.1228
2160 1080.0 3.5593 97.1219 3.5593 2.1702 2.1025
2170 1085.0 3.5614 96.1977 3.5614 2.1702 2.1039
2180 1090.0 3.5483 102.0068 3.5483 2.2872 2.0947
2190 1095.0 3.5467 102.7510 3.5467 2.2768 2.0820
2200 1100.0 3.5699 92.4876 3.5699 2.1371 2.0575
2210 1105.0 3.5753 90.1962 3.5753 2.0766 2.0563
2220 1110.0 3.5761 89.8609 3.5761 2.1700 2.0519
2230 1115.0 3.5756 90.0621 3.5756 2.2400 2.0659
2240 1120.0 3.5953 81.8826 3.5953 2.1212 2.0806
2250 1125.0 3.5962 81.5297 3.5962 2.0840 2.0696
2260 1130.0 3.5917 83.3648 3.5917 2.2056 2.0615
2270 1135.0 3.5828 87.0087 3.5828 2.1988 2.0773
2280 1140.0 3.5815 87.5855 3.5815 2.1321 2.0547
2290 1145.0 3.5808 87.8640 3.5808 2.1640 2.0265
2300 1150.0 3.5717 91.7317 3.5717 2.1544 2.0157
2310 1155.0 3.5646 94.7936 3.5646 2.1891 2.0552
2320 1160.0 3.5572 98.0327 3.5572 2.0850 2.0336
2330 1165.0 3.5518 100.4410 3.5518 2.1243 2.0286
2340 1170.0 3.5492 101.6276 3.5492 2.2020 2.1196
2350 1175.0 3.5403 105.6602 3.5403 2.2443 2.0859
2360 1180.0 3.5391 106.2292 3.5391 2.2418 2.1254
2370 1185.0 3.5259 112.4026 3.5259 2.2054 2.2005
2380 1190.0 3.5182 116.0678 3.5182 2.2537 2.0839
2390 1195.0 3.5423 104.7556 3.5423 2.2244 2.2021
2400 1200.0 3.5628 95.5857 3.5628 2.2452 2.1274
2410 1205.0 3.5685 93.0864 3.5685 2.2758 2.1521
2420 1210.0 3.5585 97.4619 3.5585 2.3093 2.1805
2430 1215.0 3.5452 103.4356 3.5452 2.2723 2.1038
2440 1220.0 3.5452 103.4092 3.5452 2.2590 2.2131
2450 1225.0 3.5690 92.8959 3.5690 2.2100 2.1189
2460 1230.0 3.5612 96.2786 3.5612 2.2105 2.1102
2470 1235.0 3.5510 100.8216 3.5510 2.2423 2.1959
2480 1240.0 3.5639 95.0732 3.5639 2.2730 2.1688
2490 1245.0 3.5703 92.3297 3.5703 2.2474 2.1217
2500 1250.0 3.5701 92.4116 3.5701 2.2003 2.1245
2510 1255.0 3.5660 94.1978 3.5660 2.1938 2.1108
2520 1260.0 3.5801 88.1715 3.5801 2.2247 2.1279
2530 1265.0 3.5745 90.5249 3.5745 2.2600 2.1650
2540 1270.0 3.5639 95.0822 3.5639 2.2574 2.1812
2550 1275.0 3.5731 91.1385 3.5731 2.2306 2.1665
2560 1280.0 3.5571 98.0688 3.5571 2.2366 2.1666
2570 1285.0 3.5426 104.6110 3.5426 2.2514 2.1676
2580 1290.0 3.5517 100.5052 3.5517 2.3161 2.1749
2590 1295.0 3.5404 105.6370 3.5404 2.2686 2.1630
2600 1300.0 3.5495 101.4672 3.5495 2.2804 2.1804
2610 1305.0 3.5563 98.4313 3.5563 2.1862 2.1867
2620 1310.0 3.5513 100.6686 3.5513 2.1920 2.1810
2630 1315.0 3.5351 108.0539 3.5351 2.3322 2.1630
2640 1320.0 3.5254 112.6055 3.5254 2.3333 2.1721
2650 1325.0 3.5427 104.5536 3.5427 2.2838 2.1678
2660 1330.0 3.5462 102.9476 3.5462 2.1445 2.1430
2670 1335.0 3.5539 99.4845 3.5539 2.1232 2.1625
2680 1340.0 3.5465 102.8406 3.5465 2.2064 2.2293
2690 1345.0 3.5250 112.8085 3.5250 2.1927 2.2652
2700 1350.0 3.5320 109.4951 3.5320 2.1943 2.2000
2710 1355.0 3.5405 105.5526 3.5405 2.2000 2.1956
2720 1360.0 3.5292 110.8473 3.5292 2.0820 2.2876
2730 1365.0 3.5421 104.8134 3.5421 2.1459 2.1692
2740 1370.0 3.5515 100.5599 3.5515 2.1408 2.1940
2750 1375.0 3.5030 123.4820 3.5030 2.1677 2.2933
2760 1380.0 3.4977 126.1552 3.4977 2.2021 2.1410
2770 1385.0 3.5793 88.4852 3.5793 2.1593 2.2188
2780 1390.0 3.5701 92.3948 3.5701 2.0963 2.2859
2790 1395.0 3.5561 98.5318 3.5561 2.0969 2.1877
2800 1400.0 3.5354 107.9138 3.5354 2.1731 2.3494
2810 1405.0 3.5470 102.6243 3.5470 2.2661 2.2659
2820 1410.0 3.5776 89.2274 3.5776 2.1901 2.2964
2830 1415.0 3.5778 89.1453 3.5778 2.1894 2.3265
2840 1420.0 3.5657 94.3187 3.5657 2.2951 2.2498
2850 1425.0 3.5622 95.8385 3.5622 2.3321 2.3491
2860 1430.0 3.5757 89.9972 3.5757 2.2996 2.2315
2870 1435.0 3.5909 83.6856 3.5909 2.2530 2.2777
2880 1440.0 3.5731 91.1117 3.5731 2.2395 2.3115
2890 1445.0 3.5594 97.0635 3.5594 2.2418 2.1820
2900 1450.0 3.5620 95.9421 3.5620 2.2292 2.2971
2910 1455.0 3.5517 100.5018 3.5517 2.3268 2.1790
2920 1460.0 3.5450 103.5065 3.5450 2.3001 2.1630
2930 1465.0 3.5652 94.5453 3.5652 2.1133 2.2316
2940 1470.0 3.5847 86.2574 3.5847 2.1269 2.1469
2950 1475.0 3.5686 93.0651 3.5686 2.2010 2.1111
2960 1480.0 3.5646 94.7858 3.5646 2.2118 2.0854
2970 1485.0 3.5856 85.8743 3.5856 2.1927 2.0919
2980 1490.0 3.5751 90.2550 3.5751 2.1774 2.0939
2990 1495.0 3.5749 90.3559 3.5749 2.1723 2.0668
3000 1500.0 3.5635 95.2637 3.5635 2.1771 2.0103
3010 1505.0 3.5445 103.7308 3.5445 2.2255 2.0458
3020 1510.0 3.5252 112.7069 3.5252 2.1895 2.1037
3030 1515.0 3.5341 108.5382 3.5341 2.2416 2.0078
3040 1520.0 3.5456 103.2580 3.5456 2.1397 1.9996
3050 1525.0 3.5540 99.4586 3.5540 2.0617 2.0679
3060 1530.0 3.5513 100.6701 3.5513 2.1886 2.0930
3070 1535.0 3.5354 107.9069 3.5354 2.2114 2.1341
3080 1540.0 3.5717 91.7414 3.5717 2.1384 2.1143
3090 1545.0 3.5489 101.7573 3.5489 2.1337 2.0742
3100 1550.0 3.5361 107.6219 3.5361 2.2175 2.1320
3110 1555.0 3.5494 101.5183 3.5494 2.1968 2.2260
3120 1560.0 3.5254 112.6216 3.5254 2.1256 2.3119
3130 1565.0 3.5635 95.2840 3.5635 2.1285 2.2355
3140 1570.0 3.5650 94.6308 3.5650 2.1449 2.2652
3150 1575.0 3.5511 100.7333 3.5511 2.1506 2.3624
3160 1580.0 3.5426 104.6188 3.5426 2.2302 2.3036
3170 1585.0 3.5699 92.4912 3.5699 2.2022 2.3723
3180 1590.0 3.5838 86.6123 3.5838 2.1470 2.3442
3190 1595.0 3.5854 85.9632 3.5854 2.2237 2.3368
3200 1600.0 3.5715 91.7960 3.5715 2.2861 2.3968
3210 1605.0 3.5796 88.3555 3.5796 2.3005 2.3080
3220 1610.0 3.5979 80.8285 3.5979 2.2016 2.2977
3230 1615.0 3.5808 87.8555 3.5808 2.2032 2.3260
3240 1620.0 3.5969 81.2345 3.5969 2.2641 2.2558
3250 1625.0 3.5873 85.1696 3.5873 2.2364 2.2349
3260 1630.0 3.5943 82.2800 3.5943 2.1871 2.1972
3270 1635.0 3.6008 79.6957 3.6008 2.1727 2.1569
3280 1640.0 3.5710 92.0344 3.5710 2.1965 2.1301
3290 1645.0 3.5418 104.9610 3.5418 2.1969 2.1201
3300 1650.0 3.5472 102.5087 3.5472 2.1349 2.1252
3310 1655.0 3.5781 88.9980 3.5781 2.0555 2.1591
3320 1660.0 3.5722 91.5208 3.5722 2.0066 2.1818
3330 1665.0 3.5451 103.4468 3.5451 2.1955 2.1602
3340 1670.0 3.5136 118.2711 3.5136 2.2467 2.2078
3350 1675.0 3.5199 115.2503 3.5199 2.3143 2.2295
3360 1680.0 3.5462 102.9857 3.5462 2.1114 2.2314
3370 1685.0 3.5663 94.0680 3.5663 2.0753 2.1886
3380 1690.0 3.5620 95.9048 3.5620 2.1744 2.1483
3390 1695.0 3.5684 93.1484 3.5684 2.2098 2.1221
3400 1700.0 3.5656 94.3492 3.5656 2.1673 2.1426
3410 1705.0 3.5702 92.3476 3.5702 2.2106 2.1272
3420 1710.0 3.5803 88.0604 3.5803 2.2616 2.0900
3430 1715.0 3.5833 86.8051 3.5833 2.2079 2.0421
3440 1720.0 3.5966 81.3678 3.5966 2.1179 2.0413
3450 1725.0 3.6032 78.7403 3.6032 2.1124 2.0639
3460 1730.0 3.5678 93.3893 3.5678 2.1780 2.1413
3470 1735.0 3.5567 98.2499 3.5567 2.2165 2.1577
3480 1740.0 3.5747 90.4424 3.5747 2.1517 2.1411
3490 1745.0 3.5966 81.3573 3.5966 2.0915 2.1764
3500 1750.0 3.5951 81.9617 3.5951 2.1266 2.2148
3510 1755.0 3.5597 96.9168 3.5597 2.2218 2.2876
3520 1760.0 3.5328 109.1214 3.5328 2.3011 2.3291
3530 1765.0 3.5451 103.4543 3.5451 2.2849 2.3447
3540 1770.0 3.5783 88.8968 3.5783 2.0875 2.3099
3550 1775.0 3.5858 85.7749 3.5858 2.0898 2.3201
3560 1780.0 3.5514 100.6140 3.5514 2.2366 2.3597
3570 1785.0 3.5121 119.0011 3.5121 2.3192 2.3513
3580 1790.0 3.5552 98.9409 3.5552 2.1826 2.3401
3590 1795.0 3.5812 87.6759 3.5812 2.1184 2.3178
3600 1800.0 3.5563 98.4208 3.5563 2.1031 2.2565
3610 1805.0 3.5728 91.2679 3.5728 2.1995 2.2744
3620 1810.0 3.5731 91.1234 3.5731 2.2237 2.2591
3630 1815.0 3.5678 93.4046 3.5678 2.1560 2.2708
3640 1820.0 3.5753 90.1967 3.5753 2.1696 2.1933
3650 1825.0 3.5753 90.2021 3.5753 2.2643 2.1845
3660 1830.0 3.5622 95.8558 3.5622 2.2458 2.1461
3670 1835.0 3.5827 87.0687 3.5827 2.1770 2.1832
3680 1840.0 3.5646 94.7877 3.5646 2.1667 2.2126
3690 1845.0 3.5551 98.9741 3.5551 2.2410 2.2285
3700 1850.0 3.5672 93.6766 3.5672 2.0996 2.2140
3710 1855.0 3.5821 87.3216 3.5821 2.1606 2.2027
3720 1860.0 3.5236 113.4851 3.5236 2.2096 2.1615
3730 1865.0 3.5303 110.3234 3.5303 2.2099 2.2745
3740 1870.0 3.5421 104.8242 3.5421 2.0987 2.2676
3750 1875.0 3.5033 123.3461 3.5033 2.1761 2.1546
3760 1880.0 3.5072 121.4177 3.5072 2.1762 2.2877
3770 1885.0 3.5408 105.4188 3.5408 2.1227 2.2683
3780 1890.0 3.5180 116.1422 3.5180 2.1364 2.1971
3790 1895.0 3.5396 105.9882 3.5396 2.2021 2.2275
3800 1900.0 3.5126 118.7878 3.5126 2.2553 2.2956
3810 1905.0 3.5386 106.4395 3.5386 2.1233 2.2994
3820 1910.0 3.5165 116.8954 3.5165 2.1131 2.1727
3830 1915.0 3.5560 98.5902 3.5560 2.1296 2.2658
3840 1920.0 3.4890 130.5563 3.4890 2.3069 2.3066
3850 1925.0 3.5033 123.3690 3.5033 2.3412 2.2635
3860 1930.0 3.5454 103.3153 3.5454 2.1521 2.2484
3870 1935.0 3.5411 105.3046 3.5411 2.0251 2.1845
3880 1940.0 3.5317 109.6467 3.5317 2.1894 2.1944
3890 1945.0 3.4993 125.3466 3.4993 2.2840 2.2162
3900 1950.0 3.5238 113.3734 3.5238 2.3802 2.1728
3910 1955.0 3.5360 107.6403 3.5360 2.1057 2.1580
3920 1960.0 3.5490 101.6830 3.5490 1.9772 2.1063
3930 1965.0 3.5333 108.9084 3.5333 2.2001 2.0732
3940 1970.0 3.4501 151.1771 3.4501 2.2493 2.1224
3950 1975.0 3.5191 115.6370 3.5191 2.3239 2.0481
3960 1980.0 3.4586 146.5797 3.4586 2.1111 1.9910
3970 1985.0 3.5332 108.9451 3.5332 2.0301 2.0187
3980 1990.0 3.4968 126.6016 3.4968 2.1839 2.0636
3990 1995.0 3.4618 144.8203 3.4618 2.1828 1.9618
4000 2000.0 3.5106 119.7340 3.5106 2.2268 2.0416
4010 2005.0 3.4780 136.2505 3.4780 2.1948 2.0649
4020 2010.0 3.5150 117.5927 3.5150 2.1535 2.0775
4030 2015.0 3.5022 123.9099 3.5022 2.1914 2.0789
4040 2020.0 3.4665 142.3011 3.4665 2.2438 2.0003
4050 2025.0 3.5027 123.6671 3.5027 2.2437 2.0825
4060 2030.0 3.4527 149.7693 3.4527 2.1333 2.1684
4070 2035.0 3.5194 115.4758 3.5194 2.1097 2.0775
4080 2040.0 3.4430 155.1272 3.4430 2.1099 1.9857
4090 2045.0 3.4743 138.1958 3.4743 2.1680 2.1131
4100 2050.0 3.4670 142.0247 3.4670 2.2397 2.0351
4110 2055.0 3.4931 128.4501 3.4931 2.1886 2.0162
4120 2060.0 3.4971 126.4582 3.4971 2.0952 1.9326
4130 2065.0 3.4640 143.6315 3.4640 2.1075 1.8982
4140 2070.0 3.4915 129.2713 3.4915 2.2276 1.9661
4150 2075.0 3.4284 163.3839 3.4284 2.3048 1.9547
4160 2080.0 3.4118 173.0022 3.4118 2.2013 2.0765
4170 2085.0 3.3977 181.3834 3.3977 2.2300 1.7692
4180 2090.0 3.4241 165.8385 3.4241 2.0701 1.9867
4190 2095.0 3.4119 172.9349 3.4119 2.3748 1.8000
4200 2100.0 3.4033 178.0158 3.4033 2.3046 2.0548
4210 2105.0 3.4108 173.5536 3.4108 2.3375 1.7742
4220 2110.0 3.4548 148.6045 3.4548 2.1359 1.9253
4230 2115.0 3.4657 142.7129 3.4657 2.2985 1.8624
4240 2120.0 3.4390 157.3798 3.4390 2.4636 1.8259
4250 2125.0 3.4388 157.4716 3.4388 2.3918 1.9524
4260 2130.0 3.5130 118.5843 3.5130 2.2305 1.8830
4270 2135.0 3.4574 147.2303 3.4574 2.1231 1.8133
4280 2140.0 3.4996 125.1760 3.4996 2.0738 1.9170
