# step  time_fs  cv_FeH(A)  bias(kJ/mol)  d_min_FeH(A)  d_min_OH(A)  d_min_SH(A)
370 185.0 2.1854 23.0347 2.1854 2.5998 2.3442
380 190.0 2.1320 35.9187 2.1320 2.6996 2.3979
390 195.0 2.1171 40.0063 2.1171 2.7741 2.4043
400 200.0 2.1465 32.1335 2.1465 2.7705 2.4718
410 205.0 2.1932 21.3894 2.1932 2.6987 2.4092
420 210.0 2.2265 15.0473 2.2265 2.6300 2.3625
430 215.0 2.1817 23.8209 2.1817 2.6530 2.3586
440 220.0 2.1063 43.1419 2.1063 2.7412 2.3470
450 225.0 2.1122 41.4238 2.1122 2.7773 2.3677
460 230.0 2.1908 21.8824 2.1908 2.6898 2.4763
470 235.0 2.2544 10.5935 2.2544 2.5829 2.4750
480 240.0 2.1948 21.0481 2.1948 2.5525 2.4294
490 245.0 2.0830 50.2503 2.0830 2.6005 2.3627
500 250.0 2.1029 44.1396 2.1029 2.6001 2.4232
510 255.0 2.1793 24.3488 2.1793 2.5411 2.5141
520 260.0 2.2125 17.5783 2.2125 2.4561 2.4737
530 265.0 2.1137 40.9924 2.1137 2.4809 2.3636
540 270.0 2.0450 63.0252 2.0450 2.5662 2.3856
550 275.0 2.0664 55.6409 2.0664 2.5363 2.4363
560 280.0 2.1415 33.4064 2.1415 2.4135 2.4309
570 285.0 2.2472 11.6804 2.2472 2.3123 2.4452
580 290.0 2.1933 21.3572 2.1933 2.4205 2.4421
590 295.0 2.0486 61.7260 2.0486 2.6489 2.4029
600 300.0 2.0220 71.4393 2.0220 2.6745 2.3637
610 305.0 2.1656 27.4752 2.1656 2.5239 2.4439
620 310.0 2.2840 6.7260 2.2840 2.5012 2.3336
630 315.0 2.2237 15.5422 2.2237 2.6595 2.1775
640 320.0 2.1268 37.3309 2.1268 2.8088 2.1039
650 325.0 2.0934 46.9905 2.0934 2.7616 2.2253
660 330.0 2.1161 40.2947 2.1161 2.6253 2.4060
670 335.0 2.1560 29.7723 2.1560 2.5736 2.4542
680 340.0 2.2007 19.8558 2.2007 2.6263 2.3282
690 345.0 2.1496 31.3565 2.1496 2.7470 2.1563
700 350.0 2.0622 57.0416 2.0622 2.8260 2.1636
710 355.0 2.0110 75.6792 2.0110 2.7216 2.3494
720 360.0 2.0860 49.2825 2.0860 2.4824 2.4108
730 365.0 2.1896 22.1400 2.1896 2.2694 2.4302
740 370.0 2.2006 19.8797 2.2006 2.2156 2.4606
750 375.0 2.0678 55.1625 2.0678 2.3831 2.4963
760 380.0 1.9862 85.6292 1.9862 2.5737 2.4636
770 385.0 2.0406 64.5892 2.0406 2.6006 2.3629
780 390.0 2.1920 21.6408 2.1920 2.4866 2.3107
790 395.0 2.3032 4.6810 2.3032 2.3297 2.2902
800 400.0 2.2817 6.9973 2.2817 2.3190 2.2076
810 405.0 2.1732 25.7291 2.1732 2.3974 2.1304
820 410.0 2.1622 28.2804 2.1622 2.4657 2.2420
830 415.0 2.1830 23.5430 2.1830 2.5005 2.4194
840 420.0 2.1392 34.0009 2.1392 2.4507 2.5184
850 425.0 2.0629 56.8234 2.0629 2.4589 2.3723
860 430.0 2.1485 31.6330 2.1485 2.5183 2.4932
870 435.0 2.1603 28.7357 2.1603 2.4900 2.3510
880 440.0 2.1411 33.5081 2.1411 2.4648 2.2347
890 445.0 2.2747 7.8526 2.2747 2.4031 2.3250
900 450.0 2.3840 0.1275 2.3840 2.3447 2.4721
910 455.0 2.3130 3.7853 2.3130 2.4218 2.5411
920 460.0 2.1258 37.6013 2.1258 2.6487 2.5755
930 465.0 2.0285 69.0082 2.0285 2.8446 2.4092
940 470.0 2.0988 45.3574 2.0988 2.7786 2.4958
950 475.0 2.2322 14.0720 2.2322 2.6035 2.5419
960 480.0 2.2803 7.1596 2.2803 2.5207 2.5782
970 485.0 2.1904 21.9715 2.1904 2.5625 2.4481
980 490.0 2.0957 46.3042 2.0957 2.7268 2.4254
990 495.0 2.0687 54.8801 2.0687 2.8777 2.4121
1000 500.0 2.1197 39.2967 2.1197 2.8329 2.4250
1010 505.0 2.2038 19.2421 2.2038 2.6658 2.4684
1020 510.0 2.1742 25.4966 2.1742 2.6518 2.3598
1030 515.0 2.1354 35.0071 2.1354 2.7641 2.3717
1040 520.0 2.1150 40.6209 2.1150 2.9557 2.3520
1050 525.0 2.1059 43.2476 2.1059 3.0205 2.3245
1060 530.0 2.2257 15.1893 2.2257 2.8674 2.3941
1070 535.0 2.2542 10.6274 2.2542 2.7286 2.3487
1080 540.0 2.1583 29.2119 2.1583 2.7550 2.1941
1090 545.0 2.1579 29.3148 2.1579 2.8254 2.2097
1100 550.0 2.2053 18.9555 2.2053 2.9580 2.3623
1110 555.0 2.1447 32.5875 2.1447 2.9812 2.2889
1120 560.0 2.1609 28.5906 2.1609 2.8623 2.3142
1130 565.0 2.2428 12.3611 2.2428 2.8632 2.4133
1140 570.0 2.2189 16.3923 2.2189 2.9033 2.4345
1150 575.0 2.0761 52.4568 2.0761 2.9564 2.2515
1160 580.0 2.0817 50.6512 2.0817 3.0472 2.3495
1170 585.0 2.1955 20.9195 2.1955 2.9118 2.4188
1180 590.0 2.2563 10.3293 2.2563 2.7194 2.3064
1190 595.0 2.2586 9.9959 2.2586 2.6884 2.2387
1200 600.0 2.2023 19.5415 2.2023 2.8147 2.2359
1210 605.0 2.1813 23.9201 2.1813 2.9959 2.4040
1220 610.0 2.0881 48.6404 2.0881 3.1184 2.4360
1230 615.0 2.0713 54.0107 2.0713 3.0099 2.4262
1240 620.0 2.2451 11.9920 2.2451 2.9473 2.4841
1250 625.0 2.3313 2.3626 2.3313 3.0013 2.5087
1260 630.0 2.2090 18.2453 2.2090 3.1745 2.4191
1270 635.0 2.0940 46.8154 2.0940 3.2617 2.3168
1280 640.0 2.1001 44.9831 2.1001 3.1716 2.2777
1290 645.0 2.1687 26.7444 2.1687 3.0907 2.3486
1300 650.0 2.2497 11.2960 2.2497 3.0863 2.5255
1310 655.0 2.1939 21.2381 2.1939 3.1234 2.4326
1320 660.0 2.1472 31.9604 2.1472 3.1727 2.4381
1330 665.0 2.1268 37.3198 2.1268 3.1729 2.3763
1340 670.0 2.1013 44.6124 2.1013 3.0968 2.3308
1350 675.0 2.1613 28.4915 2.1613 3.0443 2.4141
1360 680.0 2.2271 14.9471 2.2271 3.0188 2.5142
1370 685.0 2.2465 11.7739 2.2465 3.0631 2.4554
1380 690.0 2.1602 28.7451 2.1602 3.1061 2.2957
1390 695.0 2.0635 56.6074 2.0635 3.2013 2.2515
1400 700.0 2.0870 48.9760 2.0870 3.1784 2.4639
1410 705.0 2.1324 35.8001 2.1324 3.0611 2.5104
1420 710.0 2.2138 17.3333 2.2138 3.0361 2.5925
1430 715.0 2.1598 28.8402 2.1598 3.1574 2.4806
1440 720.0 2.0419 64.1105 2.0419 3.2862 2.4464
1450 725.0 2.0333 67.2379 2.0333 3.2212 2.5287
1460 730.0 2.1487 31.5831 2.1487 3.1374 2.5882
1470 735.0 2.2046 19.0883 2.2046 3.1550 2.4961
1480 740.0 2.1896 22.1266 2.1896 3.1874 2.4825
1490 745.0 2.1226 38.4726 2.1226 3.2111 2.5768
1500 750.0 2.0448 63.0745 2.0448 3.2882 2.5222
1510 755.0 2.0528 60.2803 2.0528 3.2830 2.4301
1520 760.0 2.1267 37.3561 2.1267 3.1752 2.4617
1530 765.0 2.1958 20.8557 2.1958 3.1260 2.5460
1540 770.0 2.1870 22.6935 2.1870 3.1208 2.5232
1550 775.0 2.1016 44.5336 2.1016 3.1728 2.3853
1560 780.0 2.1218 38.6965 2.1218 3.1189 2.4388
1570 785.0 2.1784 24.5427 2.1784 2.9982 2.3971
1580 790.0 2.1779 24.6613 2.1779 2.9005 2.3393
1590 795.0 2.1868 22.7323 2.1868 2.7828 2.2400
1600 800.0 2.2075 18.5203 2.2075 2.7385 2.2447
1610 805.0 2.2363 13.4060 2.2363 2.7423 2.2957
1620 810.0 2.2372 13.2521 2.2372 2.8311 2.2847
1630 815.0 2.1887 22.3198 2.1887 2.9534 2.2958
1640 820.0 2.1187 39.5662 2.1187 3.0864 2.3593
1650 825.0 2.1050 43.5197 2.1050 3.2071 2.3828
1660 830.0 2.1322 35.8530 2.1322 3.2867 2.4182
1670 835.0 2.1694 26.5969 2.1694 3.1235 2.4537
1680 840.0 2.1909 21.8537 2.1909 2.9710 2.4025
1690 845.0 2.1985 20.2984 2.1985 2.9011 2.4073
1700 850.0 2.2001 19.9718 2.2001 2.9361 2.4532
1710 855.0 2.1319 35.9469 2.1319 3.0063 2.3602
1720 860.0 2.1404 33.7036 2.1404 2.9485 2.3929
1730 865.0 2.1324 35.7961 2.1324 2.8320 2.4814
1740 870.0 2.1889 22.2730 2.1889 2.7938 2.4623
1750 875.0 2.1606 28.6639 2.1606 2.8504 2.4246
1760 880.0 2.1096 42.1634 2.1096 2.9070 2.4240
1770 885.0 2.0990 45.2969 2.0990 2.9048 2.4544
1780 890.0 2.1495 31.3779 2.1495 2.9334 2.3882
1790 895.0 2.1760 25.0885 2.1760 3.0090 2.2997
1800 900.0 2.1794 24.3354 2.1794 3.0463 2.3065
1810 905.0 2.1808 24.0229 2.1808 3.0293 2.4137
1820 910.0 2.1610 28.5596 2.1610 3.0006 2.4737
1830 915.0 2.1294 36.6010 2.1294 3.0279 2.3462
1840 920.0 2.1241 38.0670 2.1241 3.0541 2.2641
1850 925.0 2.1983 20.3511 2.1983 3.0694 2.3330
1860 930.0 2.2489 11.4205 2.2489 3.1350 2.4222
1870 935.0 2.1797 24.2692 2.1797 3.1318 2.2533
1880 940.0 2.1505 31.1159 2.1505 3.1143 2.1798
1890 945.0 2.2211 16.0073 2.2211 3.1820 2.2642
1900 950.0 2.2334 13.8850 2.2334 3.2447 2.4051
1910 955.0 2.1212 38.8598 2.1212 3.3383 2.3218
1920 960.0 2.0581 58.4637 2.0581 3.3887 2.2692
1930 965.0 2.1059 43.2362 2.1059 3.4308 2.3484
1940 970.0 2.1800 24.1973 2.1800 3.2897 2.2458
1950 975.0 2.3065 4.3720 2.3065 3.1577 2.2869
1960 980.0 2.3267 2.6848 2.3267 3.1585 2.3078
1970 985.0 2.1880 22.4745 2.1880 3.3270 2.2981
1980 990.0 2.0747 52.9190 2.0747 3.4364 2.2295
1990 995.0 2.1078 42.7049 2.1078 3.3698 2.1498
2000 1000.0 2.2701 8.4405 2.2701 3.1983 2.1856
2010 1005.0 2.3796 0.2079 2.3796 3.1088 2.2481
2020 1010.0 2.2962 5.3903 2.2962 3.1936 2.2384
2030 1015.0 2.1486 31.5960 2.1486 3.3201 2.2113
2040 1020.0 2.0895 48.1989 2.0895 3.3379 2.1908
2050 1025.0 2.1541 30.2337 2.1541 3.2613 2.2124
2060 1030.0 2.2580 10.0841 2.2580 3.2276 2.2821
2070 1035.0 2.2792 7.2979 2.2792 3.2825 2.3477
2080 1040.0 2.2251 15.2913 2.2251 3.4003 2.2772
2090 1045.0 2.2371 13.2725 2.2371 3.3897 2.2936
2100 1050.0 2.2583 10.0370 2.2583 3.2848 2.3644
2110 1055.0 2.2330 13.9364 2.2330 3.2088 2.3779
2120 1060.0 2.2482 11.5193 2.2482 3.1998 2.3872
2130 1065.0 2.2379 13.1456 2.2379 3.2982 2.4046
2140 1070.0 2.1995 20.0911 2.1995 3.4703 2.2696
2150 1075.0 2.1567 29.6018 2.1567 3.5535 2.1720
2160 1080.0 2.2262 15.1049 2.2262 3.4140 2.2840
2170 1085.0 2.2414 12.5709 2.2414 3.2277 2.4365
2180 1090.0 2.1868 22.7171 2.1868 3.1562 2.4374
2190 1095.0 2.1563 29.6970 2.1563 3.1826 2.4070
2200 1100.0 2.1990 20.1920 2.1990 3.2653 2.4193
2210 1105.0 2.2029 19.4260 2.2029 3.3571 2.3282
2220 1110.0 2.2134 17.4104 2.2134 3.3659 2.2120
2230 1115.0 2.2387 13.0076 2.2387 3.2812 2.1740
2240 1120.0 2.2461 11.8355 2.2461 3.1814 2.2018
2250 1125.0 2.2325 14.0301 2.2325 3.1744 2.2547
2260 1130.0 2.1801 24.1738 2.1801 3.2539 2.3294
2270 1135.0 2.1057 43.3025 2.1057 3.3313 2.3786
2280 1140.0 2.1032 44.0546 2.1032 3.2698 2.3509
2290 1145.0 2.1751 25.2842 2.1751 3.1559 2.3764
2300 1150.0 2.2297 14.4997 2.2297 3.1444 2.3993
2310 1155.0 2.1772 24.8124 2.1772 3.2041 2.3322
2320 1160.0 2.1184 39.6588 2.1184 3.2282 2.3574
2330 1165.0 2.0703 54.3596 2.0703 3.1494 2.3277
2340 1170.0 2.0983 45.5057 2.0983 3.0876 2.3797
2350 1175.0 2.1868 22.7335 2.1868 3.0806 2.4645
2360 1180.0 2.2100 18.0433 2.2100 3.1004 2.4313
2370 1185.0 2.1912 21.7930 2.1912 3.1474 2.4039
2380 1190.0 2.1433 32.9538 2.1433 3.1978 2.3344
2390 1195.0 2.1048 43.5683 2.1048 3.2663 2.3473
2400 1200.0 2.1364 34.7330 2.1364 3.2882 2.4414
2410 1205.0 2.1869 22.6961 2.1869 3.2588 2.4564
2420 1210.0 2.2313 14.2315 2.2313 3.2620 2.4651
2430 1215.0 2.2117 17.7266 2.2117 3.3090 2.3920
2440 1220.0 2.1367 34.6616 2.1367 3.2765 2.3340
2450 1225.0 2.1647 27.6901 2.1647 3.2504 2.3811
2460 1230.0 2.1539 30.2808 2.1539 3.2702 2.4436
2470 1235.0 2.1334 35.5252 2.1334 3.2660 2.4169
2480 1240.0 2.1816 23.8437 2.1816 3.0900 2.3268
2490 1245.0 2.1288 36.7747 2.1288 2.9327 2.3492
2500 1250.0 2.1749 25.3326 2.1749 2.8604 2.4871
2510 1255.0 2.1129 41.2151 2.1129 2.9345 2.3191
2520 1260.0 2.1024 44.2901 2.1024 2.9466 2.3897
2530 1265.0 2.0894 48.2256 2.0894 2.8938 2.3816
2540 1270.0 2.1362 34.8034 2.1362 2.8394 2.3537
2550 1275.0 2.2013 19.7449 2.2013 2.8213 2.4877
2560 1280.0 2.1345 35.2334 2.1345 2.8621 2.3416
2570 1285.0 2.0706 54.2558 2.0706 2.8852 2.3178
2580 1290.0 2.0873 48.8854 2.0873 2.8539 2.4634
2590 1295.0 2.1220 38.6403 2.1220 2.8359 2.4208
2600 1300.0 2.2010 19.8082 2.2010 2.7993 2.4373
2610 1305.0 2.1873 22.6149 2.1873 2.8433 2.2846
2620 1310.0 2.1169 40.0605 2.1169 2.9163 2.2077
2630 1315.0 2.0759 52.5277 2.0759 2.9424 2.3274
2640 1320.0 2.0679 55.1323 2.0679 2.9755 2.4624
2650 1325.0 2.1176 39.8850 2.1176 3.0452 2.4425
2660 1330.0 2.1541 30.2440 2.1541 3.0336 2.4037
2670 1335.0 2.1561 29.7344 2.1561 2.9835 2.4136
2680 1340.0 2.0366 66.0376 2.0366 3.0218 2.4309
2690 1345.0 2.0217 71.5677 2.0217 3.1243 2.4193
2700 1350.0 2.0806 51.0095 2.0806 3.1583 2.4383
2710 1355.0 2.1577 29.3643 2.1577 3.0775 2.4477
2720 1360.0 2.1945 21.1150 2.1945 2.9910 2.5213
2730 1365.0 2.1353 35.0403 2.1353 2.9658 2.3312
2740 1370.0 2.0674 55.3203 2.0674 3.0946 2.2680
2750 1375.0 2.0558 59.2482 2.0558 3.2491 2.3680
2760 1380.0 2.1450 32.5182 2.1450 3.1840 2.3629
2770 1385.0 2.2198 16.2434 2.2198 3.0414 2.4666
2780 1390.0 2.2136 17.3673 2.2136 2.9804 2.2835
2790 1395.0 2.1261 37.5087 2.1261 3.0394 2.1432
2800 1400.0 2.1466 32.0950 2.1466 3.1601 2.2702
2810 1405.0 2.1447 32.5949 2.1447 3.2572 2.3579
2820 1410.0 2.2028 19.4510 2.2028 3.2024 2.3858
2830 1415.0 2.2742 7.9119 2.2742 3.1265 2.3743
2840 1420.0 2.2209 16.0398 2.2209 3.1634 2.3036
2850 1425.0 2.0990 45.2964 2.0990 3.2263 2.2676
2860 1430.0 2.0680 55.1177 2.0680 3.2622 2.3159
2870 1435.0 2.1420 33.2698 2.1420 3.2041 2.4308
2880 1440.0 2.2865 6.4406 2.2865 3.1394 2.4428
2890 1445.0 2.2572 10.2001 2.2572 3.1813 2.2992
2900 1450.0 2.0972 45.8449 2.0972 3.2986 2.2529
2910 1455.0 2.0575 58.6677 2.0575 3.3070 2.4372
2920 1460.0 2.1102 41.9850 2.1102 3.0905 2.4358
2930 1465.0 2.2549 10.5288 2.2549 2.9726 2.2819
2940 1470.0 2.2220 15.8407 2.2220 2.8895 2.1198
2950 1475.0 2.1466 32.1056 2.1466 2.8003 1.9731
2960 1480.0 2.2421 12.4588 2.2421 2.6176 1.9112
2970 1485.0 2.3387 1.8796 2.3387 2.3289 1.7736
2980 1490.0 2.3358 2.0606 2.3358 2.0326 1.3958
2990 1495.0 2.5502 11.2825 2.5502 1.7145 1.3194
3000 1500.0 2.6603 33.8729 2.6603 1.5319 1.4195
3010 1505.0 2.3563 0.9557 2.3563 1.6705 1.3432
3020 1510.0 2.2204 16.1194 2.2204 1.7188 1.5617
3030 1515.0 2.3155 3.5670 2.3155 1.6221 1.7079
3040 1520.0 2.4235 0.2754 2.4235 1.5491 1.5032
3050 1525.0 2.5174 6.8945 2.5174 1.6074 1.2698
3060 1530.0 2.5457 10.6126 2.5457 1.5294 1.4117
3070 1535.0 2.5000 5.0042 2.5000 1.5148 1.6547
3080 1540.0 2.3823 0.1564 2.3823 1.6296 1.6530
3090 1545.0 2.2665 8.9099 2.2665 1.7750 1.3599
3100 1550.0 2.4741 2.7488 2.4741 1.6574 1.3558
3110 1555.0 2.6269 25.7456 2.6269 1.5615 1.4973
3120 1560.0 2.4164 0.1343 2.4164 1.8073 1.2805
3130 1565.0 2.3505 1.2235 2.3505 1.9640 1.4451
3140 1570.0 2.3764 0.2794 2.3764 2.0944 1.6797
3150 1575.0 2.2238 15.5275 2.2238 2.2769 1.5620
3160 1580.0 2.2495 11.3249 2.2495 2.2271 1.3935
3170 1585.0 2.4969 4.6924 2.4969 1.9600 1.4094
3180 1590.0 2.5109 6.1471 2.5109 1.9396 1.3554
3190 1595.0 2.3176 3.3960 2.3176 2.1081 1.3435
3200 1600.0 2.2789 7.3340 2.2789 2.1520 1.5080
3210 1605.0 2.3984 0.0013 2.3984 2.0574 1.5464
3220 1610.0 2.4284 0.4023 2.4284 2.0364 1.3286
3230 1615.0 2.5232 7.5863 2.5232 1.9712 1.3466
3240 1620.0 2.5408 9.9178 2.5408 1.9644 1.4364
3250 1625.0 2.3536 1.0770 2.3536 2.1522 1.3481
3260 1630.0 2.3706 0.4329 2.3706 2.1696 1.4831
3270 1635.0 2.4161 0.1300 2.4161 2.1752 1.5981
3280 1640.0 2.3029 4.7168 2.3029 2.2397 1.4277
3290 1645.0 2.3908 0.0420 2.3908 2.1093 1.3715
3300 1650.0 2.5577 12.4312 2.5577 1.9505 1.4515
3310 1655.0 2.4345 0.5945 2.4345 2.0736 1.3242
3320 1660.0 2.3969 0.0049 2.3969 2.2196 1.4647
3330 1665.0 2.3770 0.2652 2.3770 2.3481 1.5727
3340 1670.0 2.3133 3.7606 2.3133 2.4016 1.4596
3350 1675.0 2.4175 0.1524 2.4175 2.3241 1.3719
3360 1680.0 2.5576 12.4135 2.5576 2.2759 1.4116
3370 1685.0 2.4392 0.7673 2.4392 2.4488 1.3825
3380 1690.0 2.3128 3.7977 2.3128 2.6691 1.4429
3390 1695.0 2.3613 0.7500 2.3613 2.7225 1.5379
3400 1700.0 2.4072 0.0258 2.4072 2.6019 1.4533
3410 1705.0 2.4292 0.4262 2.4292 2.3842 1.3174
3420 1710.0 2.5364 9.3036 2.5364 2.2173 1.4440
3430 1715.0 2.3656 0.5910 2.3656 2.2873 1.4600
3440 1720.0 2.2408 12.6686 2.2408 2.3559 1.4852
3450 1725.0 2.3897 0.0531 2.3897 2.2101 1.5108
3460 1730.0 2.4763 2.9137 2.4763 2.0902 1.3620
3470 1735.0 2.5086 5.8981 2.5086 2.1400 1.3346
3480 1740.0 2.4494 1.2187 2.4494 2.3873 1.4724
3490 1745.0 2.2676 8.7587 2.2676 2.6800 1.5086
3500 1750.0 2.3068 4.3453 2.3068 2.7094 1.4878
3510 1755.0 2.4857 3.6749 2.4857 2.5921 1.4406
3520 1760.0 2.4661 2.1870 2.4661 2.5843 1.3272
3530 1765.0 2.4486 1.1793 2.4486 2.6762 1.3874
3540 1770.0 2.4354 0.6262 2.4354 2.7876 1.5036
3550 1775.0 2.3295 2.4880 2.3295 2.8272 1.4443
3560 1780.0 2.3714 0.4096 2.3714 2.7286 1.4168
3570 1785.0 2.5128 6.3653 2.5128 2.5716 1.4486
3580 1790.0 2.4351 0.6177 2.4351 2.4672 1.3368
3590 1795.0 2.3834 0.1374 2.3834 2.4317 1.4370
3600 1800.0 2.3956 0.0097 2.3956 2.4075 1.5911
3610 1805.0 2.2982 5.1767 2.2982 2.3463 1.4599
3620 1810.0 2.3834 0.1376 2.3834 2.1664 1.3476
3630 1815.0 2.5390 9.6669 2.5390 2.0580 1.4368
3640 1820.0 2.3751 0.3104 2.3751 2.2457 1.3946
3650 1825.0 2.2746 7.8629 2.2746 2.4482 1.4427
3660 1830.0 2.4222 0.2463 2.4222 2.4719 1.5466
3670 1835.0 2.4145 0.1045 2.4145 2.4288 1.3881
3680 1840.0 2.4322 0.5176 2.4322 2.3948 1.3359
3690 1845.0 2.5165 6.7904 2.5165 2.3833 1.4846
3700 1850.0 2.3484 1.3325 2.3484 2.4875 1.4116
3710 1855.0 2.2820 6.9638 2.2820 2.5073 1.4370
3720 1860.0 2.4186 0.1725 2.4186 2.4217 1.5544
3730 1865.0 2.4310 0.4794 2.4310 2.3036 1.4049
3740 1870.0 2.4700 2.4516 2.4700 2.2305 1.3365
3750 1875.0 2.5023 5.2353 2.5023 2.2490 1.4477
3760 1880.0 2.3539 1.0625 2.3539 2.3844 1.4600
3770 1885.0 2.2704 8.4033 2.2704 2.4608 1.4530
3780 1890.0 2.4177 0.1568 2.4177 2.4097 1.4884
3790 1895.0 2.4748 2.7975 2.4748 2.3597 1.3874
3800 1900.0 2.4488 1.1898 2.4488 2.4024 1.3364
3810 1905.0 2.4264 0.3474 2.4264 2.4525 1.4661
3820 1910.0 2.3248 2.8280 2.3248 2.3916 1.4697
3830 1915.0 2.3522 1.1419 2.3522 2.4066 1.4144
3840 1920.0 2.4843 3.5541 2.4843 2.4734 1.3768
3850 1925.0 2.4512 1.3129 2.4512 2.5145 1.3546
3860 1930.0 2.3803 0.1939 2.3803 2.5035 1.4034
3870 1935.0 2.3921 0.0313 2.3921 2.4645 1.5021
3880 1940.0 2.3864 0.0925 2.3864 2.4330 1.4521
3890 1945.0 2.4311 0.4834 2.4311 2.3633 1.3690
3900 1950.0 2.5106 6.1201 2.5106 2.2362 1.4346
3910 1955.0 2.3553 0.9994 2.3553 2.2368 1.4056
3920 1960.0 2.3168 3.4575 2.3168 2.2431 1.5036
3930 1965.0 2.3526 1.1228 2.3526 2.3943 1.5165
3940 1970.0 2.4390 0.7616 2.4390 2.4074 1.3978
3950 1975.0 2.5323 8.7563 2.5323 2.4325 1.3754
3960 1980.0 2.4428 0.9155 2.4428 2.6222 1.4037
3970 1985.0 2.3358 2.0630 2.3358 2.7747 1.4665
3980 1990.0 2.3225 3.0069 2.3225 2.7782 1.4961
3990 1995.0 2.4093 0.0432 2.4093 2.6007 1.4392
4000 2000.0 2.5058 5.5979 2.5058 2.3915 1.3625
4010 2005.0 2.4684 2.3363 2.4684 2.3877 1.3678
4020 2010.0 2.3453 1.4977 2.3453 2.5194 1.4657
4030 2015.0 2.2948 5.5373 2.2948 2.5562 1.5321
4040 2020.0 2.3820 0.1617 2.3820 2.4071 1.4794
4050 2025.0 2.4865 3.7444 2.4865 2.2152 1.3509
4060 2030.0 2.5342 9.0083 2.5342 2.1637 1.3667
4070 2035.0 2.4192 0.1840 2.4192 2.3371 1.4677
4080 2040.0 2.2619 9.5318 2.2619 2.5123 1.4903
4090 2045.0 2.3834 0.1384 2.3834 2.4034 1.5379
4100 2050.0 2.4865 3.7416 2.4865 2.2190 1.4263
4110 2055.0 2.4707 2.4975 2.4707 2.1662 1.2877
4120 2060.0 2.5070 5.7267 2.5070 2.1709 1.4578
4130 2065.0 2.3479 1.3585 2.3479 2.3147 1.4512
4140 2070.0 2.2834 6.7932 2.2834 2.3657 1.4612
4150 2075.0 2.4079 0.0311 2.4079 2.2325 1.4832
4160 2080.0 2.4657 2.1570 2.4657 2.1102 1.3627
4170 2085.0 2.4676 2.2868 2.4676 2.1079 1.3439
4180 2090.0 2.4196 0.1923 2.4196 2.2130 1.4632
4190 2095.0 2.3162 3.5082 2.3162 2.3267 1.4786
4200 2100.0 2.3084 4.1994 2.3084 2.3048 1.4169
4210 2105.0 2.4502 1.2589 2.4502 2.1666 1.4271
4220 2110.0 2.4427 0.9114 2.4427 2.1587 1.3864
4230 2115.0 2.3706 0.4309 2.3706 2.2450 1.4206
4240 2120.0 2.3746 0.3226 2.3746 2.2800 1.5081
4250 2125.0 2.3664 0.5653 2.3664 2.2602 1.4595
4260 2130.0 2.4137 0.0940 2.4137 2.1387 1.3532
4270 2135.0 2.5068 5.7002 2.5068 2.0227 1.3960
4280 2140.0 2.4349 0.6099 2.4349 2.0715 1.4282
