# step  time_fs  cv_FeH(A)  bias(kJ/mol)  d_min_FeH(A)  d_min_OH(A)  d_min_SH(A)
1060 530.0 3.4709 8.3331 3.4709 2.2705 2.5800
1070 535.0 3.4587 9.9758 3.4587 2.2738 2.4688
1080 540.0 3.4805 7.1357 3.4805 2.3548 2.5670
1090 545.0 3.4782 7.4216 3.4782 2.2235 2.7241
1100 550.0 3.4927 5.7606 3.4927 2.2054 2.7118
1110 555.0 3.4485 11.4773 3.4485 2.3047 2.6917
1120 560.0 3.4705 8.3796 3.4705 2.3384 2.7677
1130 565.0 3.4852 6.5844 3.4852 2.2583 2.7649
1140 570.0 3.4877 6.3052 3.4877 2.1853 2.7050
1150 575.0 3.4713 8.2800 3.4713 2.3032 2.7968
1160 580.0 3.4598 9.8267 3.4598 2.3659 2.7917
1170 585.0 3.4273 14.9060 3.4273 2.2921 2.6516
1180 590.0 3.4728 8.0938 3.4728 2.3540 2.6708
1190 595.0 3.4721 8.1820 3.4721 2.3022 2.6419
1200 600.0 3.5164 3.4983 3.5164 2.2470 2.4986
1210 605.0 3.5049 4.5220 3.5049 2.2965 2.4205
1220 610.0 3.4735 7.9948 3.4735 2.3285 2.4813
1230 615.0 3.4455 11.9414 3.4455 2.2761 2.4741
1240 620.0 3.4654 9.0623 3.4654 2.2708 2.3522
1250 625.0 3.4558 10.4006 3.4558 2.3706 2.4135
1260 630.0 3.4971 5.2973 3.4971 2.3477 2.3101
1270 635.0 3.4780 7.4477 3.4780 2.3242 2.2369
1280 640.0 3.4838 6.7462 3.4838 2.3787 2.2944
1290 645.0 3.5048 4.5277 3.5048 2.3523 2.2477
1300 650.0 3.5049 4.5254 3.5049 2.3076 2.2342
1310 655.0 3.4893 6.1259 3.4893 2.2657 2.2977
1320 660.0 3.4977 5.2318 3.4977 2.2528 2.3272
1330 665.0 3.4828 6.8687 3.4828 2.3161 2.4141
1340 670.0 3.4670 8.8445 3.4670 2.4176 2.4122
1350 675.0 3.4444 12.1112 3.4444 2.5240 2.4922
1360 680.0 3.4459 11.8754 3.4459 2.5656 2.4634
1370 685.0 3.4497 11.2991 3.4497 2.5693 2.4042
1380 690.0 3.4616 9.5742 3.4616 2.4859 2.3322
1390 695.0 3.4510 11.1040 3.4510 2.3655 2.3474
1400 700.0 3.4170 16.7391 3.4170 2.2119 2.2958
1410 705.0 3.4304 14.3753 3.4304 2.2999 2.3182
1420 710.0 3.4701 8.4319 3.4701 2.4448 2.2504
1430 715.0 3.4579 10.0998 3.4579 2.5123 2.0743
1440 720.0 3.4750 7.8171 3.4750 2.4859 2.0611
1450 725.0 3.4787 7.3508 3.4787 2.3211 2.1058
1460 730.0 3.5121 3.8618 3.5121 2.1514 2.0621
1470 735.0 3.5150 3.6105 3.5150 2.1815 2.0067
1480 740.0 3.5276 2.6238 3.5276 2.3662 2.0770
1490 745.0 3.5109 3.9716 3.5109 2.3864 2.2099
1500 750.0 3.4810 7.0839 3.4810 2.4222 2.2643
1510 755.0 3.5351 2.1087 3.5351 2.3982 2.1561
1520 760.0 3.5368 1.9982 3.5368 2.3860 2.1402
1530 765.0 3.5233 2.9383 3.5233 2.3883 2.2388
1540 770.0 3.4897 6.0824 3.4897 2.3388 2.3337
1550 775.0 3.5111 3.9519 3.5111 2.2332 2.2549
1560 780.0 3.4867 6.4231 3.4867 2.2611 2.2144
1570 785.0 3.4888 6.1794 3.4888 2.3564 2.2594
1580 790.0 3.4869 6.3927 3.4869 2.2669 2.2080
1590 795.0 3.4678 8.7348 3.4678 2.2730 2.1574
1600 800.0 3.4580 10.0850 3.4580 2.3184 2.1611
1610 805.0 3.4546 10.5705 3.4546 2.3648 2.2439
1620 810.0 3.4462 11.8219 3.4462 2.3847 2.2480
1630 815.0 3.4334 13.8725 3.4334 2.3759 2.1862
1640 820.0 3.4429 12.3357 3.4429 2.3637 2.2350
1650 825.0 3.4326 14.0163 3.4326 2.3173 2.3394
1660 830.0 3.4721 8.1821 3.4721 2.1751 2.3919
1670 835.0 3.4605 9.7342 3.4605 2.1640 2.4554
1680 840.0 3.4315 14.2013 3.4315 2.2262 2.4080
1690 845.0 3.4305 14.3656 3.4305 2.2648 2.3778
1700 850.0 3.4486 11.4677 3.4486 2.2826 2.3774
1710 855.0 3.4852 6.5887 3.4852 2.2205 2.2655
1720 860.0 3.4973 5.2750 3.4973 2.2258 2.2803
1730 865.0 3.4903 6.0140 3.4903 2.1742 2.2906
1740 870.0 3.5016 4.8416 3.5016 2.2128 2.2516
1750 875.0 3.5026 4.7396 3.5026 2.2977 2.2392
1760 880.0 3.5027 4.7368 3.5027 2.2994 2.2601
1770 885.0 3.4957 5.4408 3.4957 2.2182 2.3093
1780 890.0 3.4536 10.7187 3.4536 2.2353 2.3893
1790 895.0 3.4610 9.6546 3.4610 2.1672 2.2961
1800 900.0 3.4401 12.7795 3.4401 2.3113 2.3535
1810 905.0 3.4456 11.9160 3.4456 2.3353 2.2935
1820 910.0 3.4341 13.7591 3.4341 2.2443 2.2610
1830 915.0 3.4371 13.2636 3.4371 2.2363 2.3687
1840 920.0 3.4829 6.8513 3.4829 2.2243 2.3028
1850 925.0 3.4993 5.0690 3.4993 2.3121 2.1947
1860 930.0 3.4941 5.6067 3.4941 2.4127 2.1694
1870 935.0 3.5091 4.1316 3.5091 2.3317 2.2102
1880 940.0 3.5100 4.0516 3.5100 2.2403 2.2770
1890 945.0 3.5141 3.6895 3.5141 2.2657 2.2807
1900 950.0 3.5276 2.6222 3.5276 2.3353 2.2252
1910 955.0 3.5174 3.4153 3.5174 2.3181 2.1787
1920 960.0 3.4979 5.2113 3.4979 2.3086 2.1950
1930 965.0 3.5063 4.3886 3.5063 2.3605 2.1771
1940 970.0 3.4994 5.0621 3.4994 2.4605 2.1360
1950 975.0 3.4812 7.0520 3.4812 2.5004 2.1460
1960 980.0 3.4967 5.3398 3.4967 2.5384 2.2689
1970 985.0 3.5001 4.9903 3.5001 2.4890 2.2626
1980 990.0 3.4917 5.8595 3.4917 2.3995 2.1623
1990 995.0 3.4969 5.3120 3.4969 2.3498 2.2371
2000 1000.0 3.4351 13.6028 3.4351 2.3096 2.3215
2010 1005.0 3.4943 5.5889 3.4943 2.2046 2.2140
2020 1010.0 3.4819 6.9761 3.4819 2.2201 2.1431
2030 1015.0 3.4740 7.9440 3.4740 2.3666 2.1404
2040 1020.0 3.4877 6.3072 3.4877 2.3933 2.0571
2050 1025.0 3.4618 9.5565 3.4618 2.3332 1.9381
2060 1030.0 3.4779 7.4504 3.4779 2.4038 1.9404
2070 1035.0 3.4750 7.8096 3.4750 2.3056 2.0121
2080 1040.0 3.4629 9.4018 3.4629 2.1845 2.0135
2090 1045.0 3.4524 10.8899 3.4524 2.2204 2.0140
2100 1050.0 3.4326 14.0141 3.4326 2.3924 2.0367
2110 1055.0 3.3950 21.0225 3.3950 2.5151 2.0006
2120 1060.0 3.3968 20.6524 3.3968 2.4990 2.0808
2130 1065.0 3.3904 21.9711 3.3904 2.4398 2.2127
2140 1070.0 3.3867 22.7556 3.3867 2.3791 2.1865
2150 1075.0 3.3915 21.7279 3.3915 2.4208 2.2041
2160 1080.0 3.3937 21.2721 3.3937 2.5368 2.2307
2170 1085.0 3.3902 22.0153 3.3902 2.5727 2.2494
2180 1090.0 3.4117 17.7363 3.4117 2.5932 2.3149
2190 1095.0 3.4423 12.4276 3.4423 2.4685 2.3291
2200 1100.0 3.4183 16.5052 3.4183 2.2339 2.3493
2210 1105.0 3.3970 20.6053 3.3970 2.2562 2.4535
2220 1110.0 3.4170 16.7498 3.4170 2.3911 2.3806
2230 1115.0 3.3730 25.7685 3.3730 2.4404 2.0918
2240 1120.0 3.5056 4.4589 3.5056 2.5431 2.1717
2250 1125.0 3.4092 18.1988 3.4092 2.4148 2.2726
2260 1130.0 3.4916 5.8717 3.4916 2.2898 2.0519
2270 1135.0 3.4125 17.5700 3.4125 2.1752 1.9142
2280 1140.0 3.5132 3.7703 3.5132 2.1695 2.0408
2290 1145.0 3.5132 3.7687 3.5132 2.3051 2.2104
2300 1150.0 3.5323 2.2903 3.5323 2.4505 2.2110
2310 1155.0 3.4700 8.4502 3.4700 2.4507 2.1312
2320 1160.0 3.5294 2.4893 3.5294 2.4295 2.2165
2330 1165.0 3.4647 9.1480 3.4647 2.3436 2.3059
2340 1170.0 3.5085 4.1872 3.5085 2.3100 2.2094
2350 1175.0 3.4447 12.0591 3.4447 2.3067 1.9884
2360 1180.0 3.4247 15.3671 3.4247 2.3349 1.9531
2370 1185.0 3.4721 8.1789 3.4721 2.4135 2.0762
2380 1190.0 3.4546 10.5669 3.4546 2.4834 1.9855
2390 1195.0 3.3844 23.2337 3.3844 2.4922 1.8833
2400 1200.0 3.4953 5.4844 3.4953 2.3961 1.9649
2410 1205.0 3.5161 3.5200 3.5161 2.3510 2.0451
2420 1210.0 3.4489 11.4216 3.4489 2.2890 1.9950
2430 1215.0 3.4589 9.9595 3.4589 2.2027 2.1478
2440 1220.0 3.3434 32.9295 3.3434 2.3082 2.2987
2450 1225.0 3.4313 14.2370 3.4313 2.2198 2.0807
2460 1230.0 3.4334 13.8822 3.4334 2.2807 2.0431
2470 1235.0 3.4206 16.0839 3.4206 2.5495 2.1130
2480 1240.0 3.4026 19.4843 3.4026 2.5680 1.9109
2490 1245.0 3.3770 24.8554 3.3770 2.4334 1.8189
2500 1250.0 3.4175 16.6556 3.4175 2.2859 1.9134
2510 1255.0 3.3875 22.5688 3.3875 2.2624 1.7728
2520 1260.0 3.4613 9.6201 3.4613 2.3676 1.8062
2530 1265.0 3.4392 12.9318 3.4392 2.3796 1.8184
2540 1270.0 3.4441 12.1454 3.4441 2.2941 1.8818
2550 1275.0 3.4428 12.3519 3.4428 2.3954 1.9796
2560 1280.0 3.4395 12.8726 3.4395 2.4520 1.8991
2570 1285.0 3.4351 13.6007 3.4351 2.5355 1.8705
2580 1290.0 3.4623 9.4820 3.4623 2.5097 1.8900
2590 1295.0 3.4473 11.6576 3.4473 2.4338 1.8470
2600 1300.0 3.4784 7.3877 3.4784 2.3636 1.9091
2610 1305.0 3.4680 8.7077 3.4680 2.2966 1.9240
2620 1310.0 3.4645 9.1824 3.4645 2.2929 1.9774
2630 1315.0 3.4347 13.6601 3.4347 2.3855 1.9973
2640 1320.0 3.4429 12.3416 3.4429 2.4586 2.0774
2650 1325.0 3.4765 7.6268 3.4765 2.5183 2.0893
2660 1330.0 3.4856 6.5412 3.4856 2.5191 2.0015
2670 1335.0 3.5256 2.7676 3.5256 2.4929 2.0582
2680 1340.0 3.5039 4.6207 3.5039 2.2965 2.0984
2690 1345.0 3.4875 6.3331 3.4875 2.1681 2.1234
2700 1350.0 3.5157 3.5533 3.5157 2.3034 2.1465
2710 1355.0 3.5245 2.8483 3.5245 2.4518 2.1126
2720 1360.0 3.5230 2.9628 3.5230 2.4569 2.1205
2730 1365.0 3.5113 3.9338 3.5113 2.3403 2.1180
2740 1370.0 3.4686 8.6280 3.4686 2.2320 2.1861
2750 1375.0 3.4604 9.7430 3.4604 2.2822 2.1720
2760 1380.0 3.4854 6.5635 3.4854 2.4493 2.1900
2770 1385.0 3.4782 7.4187 3.4782 2.5662 2.1124
2780 1390.0 3.5149 3.6244 3.5149 2.6830 2.1387
2790 1395.0 3.4883 6.2394 3.4883 2.6446 2.1025
2800 1400.0 3.4480 11.5549 3.4480 2.6111 2.0462
2810 1405.0 3.4608 9.6863 3.4608 2.6963 2.0847
2820 1410.0 3.4312 14.2404 3.4312 2.6151 2.0977
2830 1415.0 3.3857 22.9518 3.3857 2.5520 1.9615
2840 1420.0 3.4037 19.2592 3.4037 2.5153 2.0324
2850 1425.0 3.3962 20.7657 3.3962 2.5578 2.0413
2860 1430.0 3.3891 22.2368 3.3891 2.6124 1.9281
2870 1435.0 3.3742 25.4888 3.3742 2.5909 1.8943
2880 1440.0 3.4055 18.9178 3.4055 2.5415 2.0063
2890 1445.0 3.4121 17.6439 3.4121 2.4761 2.0640
2900 1450.0 3.4216 15.9117 3.4216 2.3886 2.0050
2910 1455.0 3.4228 15.7051 3.4228 2.3940 2.0228
2920 1460.0 3.4127 17.5488 3.4127 2.4539 2.0805
2930 1465.0 3.4166 16.8266 3.4166 2.3953 1.9978
2940 1470.0 3.4159 16.9448 3.4159 2.4147 1.9863
2950 1475.0 3.4201 16.1830 3.4201 2.4754 2.0745
2960 1480.0 3.4404 12.7353 3.4404 2.3812 2.0197
2970 1485.0 3.4491 11.3907 3.4491 2.2731 2.0490
2980 1490.0 3.4547 10.5613 3.4547 2.2933 2.1848
2990 1495.0 3.4542 10.6259 3.4542 2.2857 2.2109
3000 1500.0 3.4424 12.4177 3.4424 2.3289 2.1862
3010 1505.0 3.4400 12.8006 3.4400 2.4587 2.2480
3020 1510.0 3.4381 13.1050 3.4381 2.4937 2.2207
3030 1515.0 3.4661 8.9681 3.4661 2.5086 2.2560
3040 1520.0 3.4628 9.4098 3.4628 2.4360 2.2063
3050 1525.0 3.4801 7.1923 3.4801 2.4194 2.3033
3060 1530.0 3.4598 9.8310 3.4598 2.2777 2.3066
3070 1535.0 3.4616 9.5723 3.4616 2.2736 2.3743
3080 1540.0 3.4362 13.4123 3.4362 2.3296 2.4979
3090 1545.0 3.4317 14.1643 3.4317 2.2111 2.4445
3100 1550.0 3.4216 15.9158 3.4216 2.2783 2.3072
3110 1555.0 3.4421 12.4645 3.4421 2.2472 2.3085
3120 1560.0 3.4565 10.2897 3.4565 2.2725 2.3180
3130 1565.0 3.4420 12.4891 3.4420 2.3285 2.3656
3140 1570.0 3.4089 18.2642 3.4089 2.2675 2.3189
3150 1575.0 3.4732 8.0442 3.4732 2.4019 2.3592
3160 1580.0 3.4819 6.9717 3.4819 2.3712 2.2952
3170 1585.0 3.4526 10.8661 3.4526 2.2226 2.2351
3180 1590.0 3.4309 14.2941 3.4309 2.2411 2.4183
3190 1595.0 3.4752 7.7828 3.4752 2.1064 2.3849
3200 1600.0 3.4798 7.2196 3.4798 2.0958 2.2980
3210 1605.0 3.4124 17.5901 3.4124 2.3072 2.3478
3220 1610.0 3.4883 6.2403 3.4883 2.2880 2.1581
3230 1615.0 3.4411 12.6247 3.4411 2.3124 2.0540
3240 1620.0 3.4515 11.0275 3.4515 2.5026 2.1572
3250 1625.0 3.4790 7.3194 3.4790 2.4794 2.0856
3260 1630.0 3.3895 22.1545 3.3895 2.2556 1.9744
3270 1635.0 3.4929 5.7363 3.4929 2.2449 2.1258
3280 1640.0 3.3678 26.9542 3.3678 2.3607 2.3613
3290 1645.0 3.5000 5.0003 3.5000 2.1842 2.2003
3300 1650.0 3.4130 17.4858 3.4130 2.1826 2.0639
3310 1655.0 3.4708 8.3437 3.4708 2.5143 2.1912
3320 1660.0 3.4981 5.1876 3.4981 2.5677 2.1163
3330 1665.0 3.3963 20.7492 3.3963 2.5700 1.8789
3340 1670.0 3.4047 19.0671 3.4047 2.5994 1.8859
3350 1675.0 3.5400 1.8018 3.5400 2.6888 2.1016
3360 1680.0 3.4959 5.4158 3.4959 2.6629 2.2376
3370 1685.0 3.5306 2.4091 3.5306 2.5612 2.1479
3380 1690.0 3.4458 11.8935 3.4458 2.4090 2.0279
3390 1695.0 3.4655 9.0450 3.4655 2.4001 2.0745
3400 1700.0 3.4596 9.8560 3.4596 2.4451 2.2540
3410 1705.0 3.4914 5.8948 3.4914 2.3490 2.2250
3420 1710.0 3.4254 15.2436 3.4254 2.2725 2.1102
3430 1715.0 3.4905 5.9939 3.4905 2.4152 2.2230
3440 1720.0 3.5275 2.6256 3.5275 2.4870 2.1789
3450 1725.0 3.4355 13.5307 3.4355 2.4473 1.9843
3460 1730.0 3.4143 17.2511 3.4143 2.4350 1.9517
3470 1735.0 3.5317 2.3332 3.5317 2.4536 2.1001
3480 1740.0 3.4968 5.3262 3.4968 2.4015 2.1082
3490 1745.0 3.4258 15.1733 3.4258 2.2738 1.9977
3500 1750.0 3.4420 12.4887 3.4420 2.2793 2.1181
3510 1755.0 3.4672 8.8131 3.4672 2.2954 2.0328
3520 1760.0 3.4126 17.5564 3.4126 2.3662 1.8943
3530 1765.0 3.4543 10.6128 3.4543 2.5793 1.9863
3540 1770.0 3.4525 10.8740 3.4525 2.6613 2.0650
3550 1775.0 3.4399 12.8123 3.4399 2.6423 2.0304
3560 1780.0 3.4472 11.6800 3.4472 2.5923 2.0410
3570 1785.0 3.4712 8.2969 3.4712 2.5398 2.1134
3580 1790.0 3.4759 7.6968 3.4759 2.4203 2.0647
3590 1795.0 3.4673 8.8030 3.4673 2.3719 2.0155
3600 1800.0 3.4742 7.9184 3.4742 2.4457 2.0022
3610 1805.0 3.4680 8.7172 3.4680 2.5575 2.0186
3620 1810.0 3.4569 10.2459 3.4569 2.4732 2.0358
3630 1815.0 3.4593 9.9012 3.4593 2.4424 2.0493
3640 1820.0 3.4694 8.5226 3.4694 2.4849 2.0359
3650 1825.0 3.4857 6.5278 3.4857 2.5581 2.0136
3660 1830.0 3.4871 6.3788 3.4871 2.4301 1.9830
3670 1835.0 3.4603 9.7586 3.4603 2.3783 1.9643
3680 1840.0 3.4857 6.5294 3.4857 2.4888 1.9496
3690 1845.0 3.5044 4.5650 3.5044 2.6094 1.9228
3700 1850.0 3.4666 8.9032 3.4666 2.6574 1.8259
3710 1855.0 3.4477 11.5993 3.4477 2.6878 1.8013
3720 1860.0 3.4909 5.9539 3.4909 2.6751 1.8783
3730 1865.0 3.4687 8.6186 3.4687 2.7307 1.8742
3740 1870.0 3.4405 12.7203 3.4405 2.6279 1.8738
3750 1875.0 3.4870 6.3826 3.4870 2.5680 1.9906
3760 1880.0 3.4841 6.7200 3.4841 2.4857 2.0189
3770 1885.0 3.4673 8.8060 3.4673 2.4414 1.9809
3780 1890.0 3.5016 4.8375 3.5016 2.4580 2.0325
3790 1895.0 3.5138 3.7183 3.5138 2.5125 2.0313
3800 1900.0 3.4985 5.1474 3.4985 2.5215 1.9932
3810 1905.0 3.5237 2.9081 3.5237 2.5393 2.0351
3820 1910.0 3.5341 2.1731 3.5341 2.5663 2.0667
3830 1915.0 3.5365 2.0185 3.5365 2.4854 2.0498
3840 1920.0 3.5328 2.2580 3.5328 2.4357 2.0429
3850 1925.0 3.5544 1.0378 3.5544 2.4331 2.0963
3860 1930.0 3.5499 1.2540 3.5499 2.4661 2.1142
3870 1935.0 3.5344 2.1525 3.5344 2.4490 2.0602
3880 1940.0 3.5277 2.6149 3.5277 2.4532 2.0453
3890 1945.0 3.5420 1.6844 3.5420 2.4692 2.0783
3900 1950.0 3.5250 2.8088 3.5250 2.4108 2.1284
3910 1955.0 3.5293 2.4972 3.5293 2.3992 2.0890
3920 1960.0 3.5233 2.9386 3.5233 2.3088 2.1628
3930 1965.0 3.5195 3.2441 3.5195 2.2308 2.1878
3940 1970.0 3.5210 3.1226 3.5210 2.2115 2.1597
3950 1975.0 3.5146 3.6505 3.5146 2.3157 2.2053
3960 1980.0 3.5059 4.4288 3.5059 2.3442 2.1940
3970 1985.0 3.4955 5.4651 3.4955 2.3059 2.2334
3980 1990.0 3.4806 7.1319 3.4806 2.3287 2.2659
3990 1995.0 3.4758 7.7083 3.4758 2.2957 2.2334
4000 2000.0 3.4920 5.8363 3.4920 2.3347 2.2569
4010 2005.0 3.5229 2.9697 3.5229 2.3607 2.1580
4020 2010.0 3.5623 0.7108 3.5623 2.3974 2.1931
4030 2015.0 3.5423 1.6674 3.5423 2.4396 2.2212
4040 2020.0 3.5561 0.9648 3.5561 2.4100 2.1903
4050 2025.0 3.5449 1.5189 3.5449 2.3470 2.1440
4060 2030.0 3.5202 3.1832 3.5202 2.3111 2.1431
4070 2035.0 3.5255 2.7755 3.5255 2.3542 2.2223
4080 2040.0 3.5000 5.0030 3.5000 2.2605 2.2743
4090 2045.0 3.4837 6.7671 3.4837 2.1634 2.2552
4100 2050.0 3.5080 4.2306 3.5080 2.2937 2.2313
4110 2055.0 3.5143 3.6720 3.5143 2.2700 2.1125
4120 2060.0 3.5104 4.0147 3.5104 2.1492 2.0981
4130 2065.0 3.4919 5.8464 3.4919 2.1940 2.0936
4140 2070.0 3.5112 3.9387 3.5112 2.3032 1.9755
4150 2075.0 3.4121 17.6509 3.4121 2.4816 1.8618
4160 2080.0 3.4487 11.4430 3.4487 2.4271 1.9322
4170 2085.0 3.5269 2.6711 3.5269 2.4769 2.1505
4180 2090.0 3.4436 12.2338 3.4436 2.4605 2.2693
4190 2095.0 3.5087 4.1705 3.5087 2.2807 2.1396
4200 2100.0 3.4628 9.4070 3.4628 2.2093 2.1318
4210 2105.0 3.4649 9.1268 3.4649 2.3262 2.3015
4220 2110.0 3.4854 6.5629 3.4854 2.3248 2.2399
4230 2115.0 3.4188 16.4099 3.4188 2.3333 2.1296
4240 2120.0 3.4478 11.5779 3.4478 2.3940 2.2250
4250 2125.0 3.4431 12.3075 3.4431 2.3729 2.2434
4260 2130.0 3.4386 13.0223 3.4386 2.2494 2.0815
4270 2135.0 3.4798 7.2211 3.4798 2.2441 2.1290
4280 2140.0 3.4460 11.8573 3.4460 2.3331 2.2458
