# step  time_fs  cv_FeH(A)  bias(kJ/mol)  d_min_FeH(A)  d_min_OH(A)  d_min_SH(A)
400 200.0 1.7505 1.2270 1.7505 2.6422 2.2879
410 205.0 1.7533 1.0889 1.7533 2.6642 2.3805
420 210.0 1.7411 1.7374 1.7411 2.6412 2.5298
430 215.0 1.7326 2.2724 1.7326 2.6241 2.5589
440 220.0 1.7229 2.9700 1.7229 2.6430 2.5506
450 225.0 1.7395 1.8314 1.7395 2.6376 2.5626
460 230.0 1.7556 0.9852 1.7556 2.6272 2.5810
470 235.0 1.7722 0.3865 1.7722 2.6204 2.6138
480 240.0 1.7725 0.3784 1.7725 2.6099 2.6033
490 245.0 1.7416 1.7079 1.7416 2.6254 2.4718
500 250.0 1.7743 0.3300 1.7743 2.6223 2.4206
510 255.0 1.7839 0.1291 1.7839 2.6073 2.3936
520 260.0 1.7352 2.0977 1.7352 2.6587 2.3685
530 265.0 1.7199 3.2110 1.7199 2.7061 2.4305
540 270.0 1.7644 0.6350 1.7644 2.6893 2.5698
550 275.0 1.7708 0.4264 1.7708 2.7017 2.6646
560 280.0 1.7465 1.4315 1.7465 2.6756 2.7045
570 285.0 1.7607 0.7720 1.7607 2.7181 2.6483
580 290.0 1.7435 1.5968 1.7435 2.7169 2.5734
590 295.0 1.6894 6.1125 1.6894 2.7296 2.5291
600 300.0 1.7424 1.6574 1.7424 2.6672 2.4697
610 305.0 1.7799 0.2014 1.7799 2.6016 2.4675
620 310.0 1.7686 0.4930 1.7686 2.5944 2.4792
630 315.0 1.7525 1.1291 1.7525 2.6001 2.5154
640 320.0 1.7453 1.4950 1.7453 2.5936 2.5683
650 325.0 1.7655 0.5959 1.7655 2.5610 2.6166
660 330.0 1.7656 0.5911 1.7656 2.5698 2.5930
670 335.0 1.7422 1.6712 1.7422 2.6361 2.5671
680 340.0 1.7442 1.5592 1.7442 2.6647 2.5993
690 345.0 1.7872 0.0816 1.7872 2.6215 2.6767
700 350.0 1.7932 0.0229 1.7932 2.6513 2.7012
710 355.0 1.7821 0.1597 1.7821 2.6368 2.6483
720 360.0 1.7676 0.5256 1.7676 2.5904 2.5208
730 365.0 1.7804 0.1920 1.7804 2.6273 2.3883
740 370.0 1.7699 0.4538 1.7699 2.6558 2.3113
750 375.0 1.7865 0.0907 1.7865 2.6382 2.3351
760 380.0 1.7695 0.4659 1.7695 2.6437 2.3996
770 385.0 1.7343 2.1611 1.7343 2.6506 2.5193
780 390.0 1.7448 1.5225 1.7448 2.7298 2.4869
790 395.0 1.7722 0.3876 1.7722 2.7943 2.4734
800 400.0 1.7331 2.2388 1.7331 2.7124 2.4979
810 405.0 1.7624 0.7076 1.7624 2.6208 2.5869
820 410.0 1.7688 0.4876 1.7688 2.6402 2.6296
830 415.0 1.6917 5.8590 1.6917 2.5610 2.6255
840 420.0 1.6935 5.6756 1.6935 2.4797 2.6090
850 425.0 1.7714 0.4083 1.7714 2.5132 2.6676
860 430.0 1.7538 1.0687 1.7538 2.5358 2.6610
870 435.0 1.7012 4.8786 1.7012 2.5942 2.6014
880 440.0 1.7107 3.9836 1.7107 2.5537 2.6650
890 445.0 1.7147 3.6377 1.7147 2.4746 2.6788
900 450.0 1.7276 2.6228 1.7276 2.4877 2.6437
910 455.0 1.7311 2.3738 1.7311 2.5453 2.5845
920 460.0 1.6959 5.4201 1.6959 2.6004 2.5175
930 465.0 1.7152 3.5917 1.7152 2.5956 2.5121
940 470.0 1.7352 2.0972 1.7352 2.5534 2.5508
950 475.0 1.7367 2.0012 1.7367 2.5975 2.5814
960 480.0 1.7429 1.6298 1.7429 2.6951 2.5822
970 485.0 1.7173 3.4219 1.7173 2.8342 2.4914
980 490.0 1.6779 7.4542 1.6779 2.8507 2.4414
990 495.0 1.7376 1.9438 1.7376 2.8005 2.4597
1000 500.0 1.7597 0.8125 1.7597 2.7811 2.4668
1010 505.0 1.7144 3.6618 1.7144 2.8493 2.4597
1020 510.0 1.6971 5.2966 1.6971 2.8497 2.4769
1030 515.0 1.7321 2.3039 1.7321 2.8059 2.5029
1040 520.0 1.7672 0.5391 1.7672 2.7432 2.4741
1050 525.0 1.7428 1.6355 1.7428 2.7369 2.4186
1060 530.0 1.7134 3.7521 1.7134 2.7303 2.3956
1070 535.0 1.7455 1.4870 1.7455 2.6837 2.3670
1080 540.0 1.7751 0.3112 1.7751 2.6459 2.3342
1090 545.0 1.7323 2.2944 1.7323 2.7006 2.3060
1100 550.0 1.7100 4.0514 1.7100 2.7672 2.3600
1110 555.0 1.7449 1.5178 1.7449 2.8108 2.4876
1120 560.0 1.7771 0.2618 1.7771 2.7441 2.5752
1130 565.0 1.7735 0.3500 1.7735 2.6465 2.6481
1140 570.0 1.7406 1.7665 1.7406 2.6308 2.6569
1150 575.0 1.7556 0.9839 1.7556 2.6646 2.6258
1160 580.0 1.8009 0.0004 1.8009 2.7070 2.5848
1170 585.0 1.8009 0.0004 1.8009 2.7549 2.5113
1180 590.0 1.7044 4.5733 1.7044 2.8589 2.4129
1190 595.0 1.7377 1.9383 1.7377 2.8599 2.4073
1200 600.0 1.8182 0.1664 1.8182 2.8260 2.4431
1210 605.0 1.7659 0.5819 1.7659 2.8944 2.3692
1220 610.0 1.6754 7.7640 1.6754 3.0135 2.2784
1230 615.0 1.7028 4.7226 1.7028 3.0264 2.3245
1240 620.0 1.8109 0.0598 1.8109 2.9227 2.4617
1250 625.0 1.8345 0.5945 1.8345 2.8865 2.5201
1260 630.0 1.7130 3.7835 1.7130 2.9080 2.4942
1270 635.0 1.7411 1.7367 1.7411 2.8604 2.5390
1280 640.0 1.8595 1.7722 1.8595 2.7908 2.6370
1290 645.0 1.7730 0.3633 1.7730 2.8692 2.6017
1300 650.0 1.6950 5.5084 1.6950 2.9723 2.5615
1310 655.0 1.7117 3.9010 1.7117 2.9904 2.4862
1320 660.0 1.7208 3.1350 1.7208 2.9674 2.4048
1330 665.0 1.8633 2.0024 1.8633 2.9162 2.4425
1340 670.0 1.8120 0.0726 1.8120 2.9404 2.5466
1350 675.0 1.6109 17.8856 1.6109 2.9934 2.5491
1360 680.0 1.7206 3.1499 1.7206 2.7819 2.5893
1370 685.0 1.8412 0.8471 1.8412 2.4965 2.4107
1380 690.0 1.7167 3.4658 1.7167 2.4982 2.3620
1390 695.0 1.6616 9.5823 1.6616 2.5880 2.2519
1400 700.0 1.7188 3.3001 1.7188 2.5530 2.2529
1410 705.0 1.7766 0.2735 1.7766 2.4524 2.4067
1420 710.0 1.8101 0.0514 1.8101 2.4425 2.5705
1430 715.0 1.7292 2.5030 1.7292 2.5746 2.6489
1440 720.0 1.7229 2.9736 1.7229 2.6677 2.5610
1450 725.0 1.7953 0.0110 1.7953 2.6476 2.3978
1460 730.0 1.7083 4.2077 1.7083 2.6165 2.4203
1470 735.0 1.6639 9.2560 1.6639 2.5487 2.5447
1480 740.0 1.7398 1.8101 1.7398 2.4003 2.5817
1490 745.0 1.7867 0.0880 1.7867 2.2798 2.5236
1500 750.0 1.7137 3.7229 1.7137 2.3396 2.3966
1510 755.0 1.7449 1.5165 1.7449 2.3259 2.3378
1520 760.0 1.7777 0.2494 1.7777 2.3418 2.3622
1530 765.0 1.7457 1.4717 1.7457 2.4364 2.3803
1540 770.0 1.6428 12.3604 1.6428 2.5643 2.4470
1550 775.0 1.7218 3.0604 1.7218 2.6546 2.4961
1560 780.0 1.7658 0.5837 1.7658 2.7424 2.4417
1570 785.0 1.7392 1.8490 1.7392 2.7740 2.4944
1580 790.0 1.7983 0.0015 1.7983 2.7143 2.5579
1590 795.0 1.8045 0.0099 1.8045 2.6561 2.5965
1600 800.0 1.7054 4.4723 1.7054 2.6814 2.3693
1610 805.0 1.7544 1.0383 1.7544 2.6058 2.2164
1620 810.0 1.8409 0.8372 1.8409 2.5155 2.1559
1630 815.0 1.6723 8.1570 1.6723 2.5663 2.1440
1640 820.0 1.6676 8.7600 1.6676 2.5659 2.3147
1650 825.0 1.8546 1.4907 1.8546 2.5425 2.5433
1660 830.0 1.8108 0.0587 1.8108 2.6805 2.4879
1670 835.0 1.6643 9.2006 1.6643 2.8667 2.3052
1680 840.0 1.7046 4.5523 1.7046 2.9902 2.2677
1690 845.0 1.7481 1.3468 1.7481 3.0087 2.3723
1700 850.0 1.8040 0.0082 1.8040 2.9566 2.5207
1710 855.0 1.7785 0.2319 1.7785 2.9655 2.4867
1720 860.0 1.7101 4.0421 1.7101 3.0156 2.4664
1730 865.0 1.7036 4.6446 1.7036 3.0128 2.4291
1740 870.0 1.7565 0.9469 1.7565 2.9620 2.4487
1750 875.0 1.7651 0.6091 1.7651 2.9714 2.5391
1760 880.0 1.7607 0.7721 1.7607 2.9587 2.5880
1770 885.0 1.7435 1.5978 1.7435 2.9799 2.6156
1780 890.0 1.7645 0.6313 1.7645 2.9497 2.5779
1790 895.0 1.7682 0.5063 1.7682 2.9243 2.5159
1800 900.0 1.7200 3.2028 1.7200 2.8905 2.4644
1810 905.0 1.6998 5.0201 1.6998 2.8927 2.5091
1820 910.0 1.7421 1.6757 1.7421 2.8588 2.6444
1830 915.0 1.7384 1.9000 1.7384 2.8383 2.6955
1840 920.0 1.7548 1.0210 1.7548 2.7920 2.7068
1850 925.0 1.7339 2.1855 1.7339 2.8110 2.6578
1860 930.0 1.6898 6.0728 1.6898 2.8189 2.5224
1870 935.0 1.7348 2.1264 1.7348 2.8359 2.4840
1880 940.0 1.7736 0.3477 1.7736 2.7560 2.6033
1890 945.0 1.6953 5.4856 1.6953 2.7371 2.6333
1900 950.0 1.7126 3.8211 1.7126 2.7089 2.5497
1910 955.0 1.7244 2.8580 1.7244 2.6991 2.5533
1920 960.0 1.7184 3.3284 1.7184 2.7471 2.5039
1930 965.0 1.7464 1.4360 1.7464 2.8163 2.4883
1940 970.0 1.7038 4.6255 1.7038 2.8826 2.5065
1950 975.0 1.7257 2.7625 1.7257 2.7724 2.5428
1960 980.0 1.7766 0.2728 1.7766 2.6883 2.5344
1970 985.0 1.7416 1.7077 1.7416 2.7144 2.4965
1980 990.0 1.6982 5.1823 1.6982 2.7978 2.4184
1990 995.0 1.7123 3.8500 1.7123 2.8544 2.4449
2000 1000.0 1.7771 0.2628 1.7771 2.9275 2.4663
2010 1005.0 1.7689 0.4835 1.7689 2.9354 2.5408
2020 1010.0 1.6918 5.8534 1.6918 2.9845 2.4974
2030 1015.0 1.6681 8.6931 1.6681 2.9207 2.5511
2040 1020.0 1.7370 1.9821 1.7370 2.7811 2.6501
2050 1025.0 1.7656 0.5929 1.7656 2.6999 2.6631
2060 1030.0 1.7316 2.3383 1.7316 2.6904 2.6372
2070 1035.0 1.7192 3.2673 1.7192 2.7009 2.6081
2080 1040.0 1.7064 4.3769 1.7064 2.7243 2.6074
2090 1045.0 1.6901 6.0356 1.6901 2.7698 2.6178
2100 1050.0 1.7529 1.1094 1.7529 2.8494 2.5611
2110 1055.0 1.7028 4.7269 1.7028 2.9430 2.5537
2120 1060.0 1.7034 4.6639 1.7034 2.9472 2.4836
2130 1065.0 1.7718 0.3990 1.7718 2.8517 2.4349
2140 1070.0 1.7919 0.0326 1.7919 2.7761 2.4114
2150 1075.0 1.7076 4.2654 1.7076 2.8333 2.4822
2160 1080.0 1.6353 13.5582 1.6353 2.9007 2.5559
2170 1085.0 1.6650 9.1165 1.6650 2.8812 2.4828
2180 1090.0 1.7347 2.1321 1.7347 2.7642 2.3587
2190 1095.0 1.7970 0.0044 1.7970 2.6453 2.3848
2200 1100.0 1.7339 2.1835 1.7339 2.6630 2.5309
2210 1105.0 1.6751 7.7959 1.6751 2.6974 2.5345
2220 1110.0 1.7768 0.2686 1.7768 2.6474 2.5518
2230 1115.0 1.7765 0.2761 1.7765 2.7132 2.4724
2240 1120.0 1.6895 6.1053 1.6895 2.8638 2.4867
2250 1125.0 1.6525 10.8808 1.6525 2.9391 2.5051
2260 1130.0 1.7189 3.2883 1.7189 2.8307 2.4977
2270 1135.0 1.7974 0.0035 1.7974 2.7011 2.4659
2280 1140.0 1.7677 0.5209 1.7677 2.7361 2.3878
2290 1145.0 1.7125 3.8258 1.7125 2.8363 2.3554
2300 1150.0 1.7355 2.0797 1.7355 2.8430 2.4195
2310 1155.0 1.7250 2.8096 1.7250 2.8392 2.3257
2320 1160.0 1.7496 1.2689 1.7496 2.7953 2.3393
2330 1165.0 1.7679 0.5166 1.7679 2.7838 2.4254
2340 1170.0 1.7080 4.2291 1.7080 2.8419 2.3662
2350 1175.0 1.7307 2.3980 1.7307 2.8634 2.4385
2360 1180.0 1.7458 1.4708 1.7458 2.8548 2.4021
2370 1185.0 1.7457 1.4725 1.7457 2.8546 2.3766
2380 1190.0 1.7418 1.6944 1.7418 2.8900 2.4848
2390 1195.0 1.7358 2.0616 1.7358 2.8987 2.4264
2400 1200.0 1.7354 2.0868 1.7354 2.8649 2.3549
2410 1205.0 1.7790 0.2210 1.7790 2.8168 2.4073
2420 1210.0 1.7775 0.2521 1.7775 2.8537 2.5134
2430 1215.0 1.7158 3.5410 1.7158 2.9324 2.5788
2440 1220.0 1.7148 3.6267 1.7148 2.9311 2.5631
2450 1225.0 1.7544 1.0398 1.7544 2.8461 2.4695
2460 1230.0 1.7571 0.9219 1.7571 2.8086 2.4382
2470 1235.0 1.7412 1.7294 1.7412 2.8113 2.4819
2480 1240.0 1.7385 1.8888 1.7385 2.8439 2.5675
2490 1245.0 1.7097 4.0812 1.7097 2.8974 2.5500
2500 1250.0 1.6914 5.8948 1.6914 2.9124 2.5891
2510 1255.0 1.7200 3.2034 1.7200 2.8244 2.6202
2520 1260.0 1.7686 0.4943 1.7686 2.7171 2.5899
2530 1265.0 1.7857 0.1023 1.7857 2.6660 2.5343
2540 1270.0 1.6976 5.2442 1.6976 2.7428 2.5505
2550 1275.0 1.6885 6.2152 1.6885 2.7907 2.5567
2560 1280.0 1.7209 3.1256 1.7209 2.7990 2.5130
2570 1285.0 1.7332 2.2289 1.7332 2.7857 2.5099
2580 1290.0 1.7443 1.5510 1.7443 2.7668 2.5469
2590 1295.0 1.7167 3.4696 1.7167 2.8225 2.5746
2600 1300.0 1.7057 4.4458 1.7057 2.8758 2.5663
2610 1305.0 1.7442 1.5593 1.7442 2.8434 2.5997
2620 1310.0 1.7189 3.2888 1.7189 2.8419 2.6685
2630 1315.0 1.7535 1.0824 1.7535 2.8492 2.6069
2640 1320.0 1.7507 1.2152 1.7507 2.9183 2.5778
2650 1325.0 1.7260 2.7350 1.7260 2.9988 2.5702
2660 1330.0 1.7014 4.8563 1.7014 3.0485 2.5349
2670 1335.0 1.7308 2.3923 1.7308 3.0151 2.6116
2680 1340.0 1.7911 0.0400 1.7911 3.0127 2.5454
2690 1345.0 1.7395 1.8304 1.7395 3.1382 2.3801
2700 1350.0 1.6720 8.1912 1.6720 3.3057 2.3548
2710 1355.0 1.6402 12.7687 1.6402 3.4020 2.4680
2720 1360.0 1.6370 13.2782 1.6370 3.3505 2.5113
2730 1365.0 1.7363 2.0315 1.7363 3.1570 2.4283
2740 1370.0 1.8107 0.0569 1.8107 2.9892 2.4239
2750 1375.0 1.7516 1.1728 1.7516 3.0251 2.5320
2760 1380.0 1.6457 11.9021 1.6457 3.1256 2.6078
2770 1385.0 1.6843 6.6895 1.6843 3.0890 2.5122
2780 1390.0 1.7279 2.5961 1.7279 2.9275 2.3488
2790 1395.0 1.7661 0.5735 1.7661 2.7947 2.3624
2800 1400.0 1.7616 0.7374 1.7616 2.8038 2.4602
2810 1405.0 1.6885 6.2130 1.6885 2.8854 2.5819
2820 1410.0 1.6739 7.9513 1.6739 2.8516 2.6015
2830 1415.0 1.7350 2.1115 1.7350 2.7027 2.5412
2840 1420.0 1.7886 0.0647 1.7886 2.5564 2.5298
2850 1425.0 1.7477 1.3666 1.7477 2.5842 2.6083
2860 1430.0 1.6934 5.6807 1.6934 2.6208 2.6603
2870 1435.0 1.7030 4.7023 1.7030 2.5991 2.6160
2880 1440.0 1.7033 4.6796 1.7033 2.5540 2.6156
2890 1445.0 1.7229 2.9713 1.7229 2.5236 2.6348
2900 1450.0 1.7516 1.1693 1.7516 2.5009 2.5821
2910 1455.0 1.7435 1.5984 1.7435 2.5466 2.5510
2920 1460.0 1.7307 2.4018 1.7307 2.6148 2.6225
2930 1465.0 1.6907 5.9732 1.6907 2.6867 2.6755
2940 1470.0 1.6777 7.4756 1.6777 2.7049 2.6491
2950 1475.0 1.7644 0.6323 1.7644 2.6343 2.6796
2960 1480.0 1.7991 0.0004 1.7991 2.6326 2.6390
2970 1485.0 1.7113 3.9309 1.7113 2.7893 2.6832
2980 1490.0 1.6668 8.8770 1.6668 2.9275 2.6680
2990 1495.0 1.7015 4.8469 1.7015 2.9604 2.5359
3000 1500.0 1.7374 1.9621 1.7374 2.9676 2.4339
3010 1505.0 1.7484 1.3319 1.7484 2.9897 2.4520
3020 1510.0 1.7066 4.3576 1.7066 3.0148 2.5605
3030 1515.0 1.6798 7.2190 1.6798 2.9789 2.6305
3040 1520.0 1.7709 0.4233 1.7709 2.9280 2.5255
3050 1525.0 1.7810 0.1802 1.7810 2.9552 2.4216
3060 1530.0 1.7045 4.5603 1.7045 3.0832 2.4260
3070 1535.0 1.6889 6.1667 1.6889 3.1101 2.5139
3080 1540.0 1.7033 4.6732 1.7033 3.0140 2.6117
3090 1545.0 1.7572 0.9147 1.7572 2.8674 2.5860
3100 1550.0 1.7970 0.0046 1.7970 2.8015 2.6034
3110 1555.0 1.7285 2.5579 1.7285 2.8840 2.5785
3120 1560.0 1.6944 5.5728 1.6944 2.9811 2.6102
3130 1565.0 1.6895 6.1011 1.6895 3.0480 2.5651
3140 1570.0 1.7084 4.1983 1.7084 3.0085 2.5376
3150 1575.0 1.7570 0.9254 1.7570 2.9226 2.6504
3160 1580.0 1.7048 4.5294 1.7048 2.8877 2.5857
3170 1585.0 1.6965 5.3510 1.6965 2.8553 2.5743
3180 1590.0 1.8000 0.0000 1.8000 2.8354 2.6815
3190 1595.0 1.7249 2.8182 1.7249 2.9861 2.5328
3200 1600.0 1.6671 8.8328 1.6671 3.1140 2.5323
3210 1605.0 1.7321 2.3050 1.7321 3.0785 2.6087
3220 1610.0 1.7381 1.9147 1.7381 3.0242 2.4450
3230 1615.0 1.7441 1.5616 1.7441 3.0034 2.3905
3240 1620.0 1.7888 0.0623 1.7888 2.9846 2.4721
3250 1625.0 1.7884 0.0668 1.7884 3.0326 2.5748
3260 1630.0 1.6834 6.7942 1.6834 3.0822 2.4578
3270 1635.0 1.6769 7.5818 1.6769 3.0564 2.4592
3280 1640.0 1.7859 0.0993 1.7859 2.9872 2.5756
3290 1645.0 1.7928 0.0260 1.7928 2.8656 2.6229
3300 1650.0 1.7242 2.8697 1.7242 2.8965 2.5760
3310 1655.0 1.7621 0.7193 1.7621 2.9185 2.6642
3320 1660.0 1.7687 0.4913 1.7687 2.9605 2.5323
3330 1665.0 1.7084 4.1943 1.7084 2.9925 2.4460
3340 1670.0 1.7551 1.0065 1.7551 2.9284 2.4990
3350 1675.0 1.7577 0.8934 1.7577 2.8666 2.6400
3360 1680.0 1.7339 2.1875 1.7339 2.8121 2.6535
3370 1685.0 1.7685 0.4948 1.7685 2.7540 2.6866
3380 1690.0 1.7851 0.1108 1.7851 2.7345 2.7214
3390 1695.0 1.7199 3.2058 1.7199 2.8130 2.6678
3400 1700.0 1.6966 5.3439 1.6966 2.8073 2.6755
3410 1705.0 1.7661 0.5738 1.7661 2.7051 2.6298
3420 1710.0 1.7905 0.0455 1.7905 2.7032 2.6764
3430 1715.0 1.6893 6.1242 1.6893 2.8199 2.6069
3440 1720.0 1.7478 1.3603 1.7478 2.7897 2.5693
3450 1725.0 1.8524 1.3720 1.8524 2.7345 2.6250
3460 1730.0 1.7942 0.0167 1.7942 2.8093 2.6145
3470 1735.0 1.6864 6.4566 1.6864 2.9182 2.6131
3480 1740.0 1.7249 2.8183 1.7249 2.8793 2.6725
3490 1745.0 1.7795 0.2094 1.7795 2.8129 2.5245
3500 1750.0 1.7649 0.6163 1.7649 2.7767 2.4943
3510 1755.0 1.7257 2.7619 1.7257 2.7873 2.5595
3520 1760.0 1.7671 0.5425 1.7671 2.8281 2.6266
3530 1765.0 1.7485 1.3267 1.7485 2.9405 2.6555
3540 1770.0 1.7268 2.6807 1.7268 2.9801 2.5729
3550 1775.0 1.7664 0.5649 1.7664 2.8832 2.5916
3560 1780.0 1.7907 0.0434 1.7907 2.8537 2.5613
3570 1785.0 1.7780 0.2429 1.7780 2.9546 2.6106
3580 1790.0 1.7103 4.0223 1.7103 3.1401 2.6903
3590 1795.0 1.6747 7.8554 1.6747 3.1889 2.6614
3600 1800.0 1.7764 0.2791 1.7764 3.0673 2.7787
3610 1805.0 1.8438 0.9605 1.8438 2.9553 2.7208
3620 1810.0 1.7905 0.0449 1.7905 2.9846 2.6893
3630 1815.0 1.6794 7.2706 1.6794 3.0902 2.6650
3640 1820.0 1.6603 9.7568 1.6603 3.1444 2.6183
3650 1825.0 1.7057 4.4494 1.7057 3.1345 2.6901
3660 1830.0 1.7428 1.6386 1.7428 3.0782 2.6689
3670 1835.0 1.7785 0.2315 1.7785 2.9934 2.6296
3680 1840.0 1.7652 0.6038 1.7652 2.9772 2.6408
3690 1845.0 1.6729 8.0820 1.6729 3.0369 2.7064
3700 1850.0 1.6676 8.7711 1.6676 2.9951 2.6805
3710 1855.0 1.7792 0.2163 1.7792 2.8295 2.5797
3720 1860.0 1.8375 0.7017 1.8375 2.7585 2.5689
3730 1865.0 1.7471 1.4014 1.7471 2.8580 2.6964
3740 1870.0 1.6679 8.7301 1.6679 2.9460 2.6133
3750 1875.0 1.7386 1.8835 1.7386 2.9106 2.6285
3760 1880.0 1.7832 0.1419 1.7832 2.8713 2.5770
3770 1885.0 1.7344 2.1494 1.7344 2.9303 2.5183
3780 1890.0 1.7351 2.1087 1.7351 3.0586 2.5731
3790 1895.0 1.7510 1.1997 1.7510 3.0967 2.6815
3800 1900.0 1.7105 4.0064 1.7105 3.0845 2.6619
3810 1905.0 1.7353 2.0956 1.7353 2.9830 2.5843
3820 1910.0 1.7434 1.5994 1.7434 2.8404 2.4877
3830 1915.0 1.7295 2.4820 1.7295 2.7927 2.4157
3840 1920.0 1.7276 2.6238 1.7276 2.8388 2.3834
3850 1925.0 1.6976 5.2385 1.6976 2.9357 2.4577
3860 1930.0 1.7041 4.6013 1.7041 3.0253 2.5342
3870 1935.0 1.6368 13.3142 1.6368 3.0360 2.5099
3880 1940.0 1.7521 1.1455 1.7521 2.8714 2.5795
3890 1945.0 1.6992 5.0764 1.6992 2.7795 2.4216
3900 1950.0 1.7110 3.9597 1.7110 2.7818 2.3372
3910 1955.0 1.6940 5.6174 1.6940 2.8430 2.4793
3920 1960.0 1.6867 6.4160 1.6867 2.8762 2.5060
3930 1965.0 1.6709 8.3338 1.6709 2.8131 2.4553
3940 1970.0 1.7970 0.0045 1.7970 2.6605 2.5243
3950 1975.0 1.7103 4.0232 1.7103 2.7221 2.5785
3960 1980.0 1.6383 13.0699 1.6383 2.8333 2.4667
3970 1985.0 1.6718 8.2225 1.6718 2.8194 2.5413
3980 1990.0 1.7570 0.9232 1.7570 2.7512 2.6321
3990 1995.0 1.7423 1.6672 1.7423 2.7633 2.5335
4000 2000.0 1.7223 3.0166 1.7223 2.8249 2.5773
4010 2005.0 1.7117 3.8985 1.7117 2.8642 2.5852
4020 2010.0 1.6962 5.3821 1.6962 2.8559 2.4441
4030 2015.0 1.7246 2.8403 1.7246 2.8457 2.5042
4040 2020.0 1.7369 1.9887 1.7369 2.9294 2.5589
4050 2025.0 1.6460 11.8515 1.6460 3.0768 2.5176
4060 2030.0 1.6663 8.9431 1.6663 3.0904 2.6209
4070 2035.0 1.7462 1.4469 1.7462 2.9519 2.5117
4080 2040.0 1.7998 0.0000 1.7998 2.8827 2.4627
4090 2045.0 1.7179 3.3692 1.7179 3.0370 2.4441
4100 2050.0 1.6653 9.0780 1.6653 3.2182 2.5362
4110 2055.0 1.6427 12.3788 1.6427 3.2607 2.5576
4120 2060.0 1.7324 2.2867 1.7324 3.1190 2.5949
4130 2065.0 1.8187 0.1747 1.8187 2.9690 2.6137
4140 2070.0 1.7384 1.9001 1.7384 2.9915 2.5176
4150 2075.0 1.7108 3.9749 1.7108 3.0698 2.5347
4160 2080.0 1.7555 0.9884 1.7555 3.1450 2.6191
4170 2085.0 1.6827 6.8763 1.6827 3.2679 2.5016
4180 2090.0 1.6941 5.6061 1.6941 3.3049 2.5772
4190 2095.0 1.6929 5.7400 1.6929 3.2485 2.4799
4200 2100.0 1.7816 0.1692 1.7816 3.1437 2.5015
4210 2105.0 1.7278 2.6093 1.7278 3.1745 2.5433
4220 2110.0 1.7074 4.2870 1.7074 3.2452 2.6681
4230 2115.0 1.7483 1.3361 1.7483 3.3234 2.5994
4240 2120.0 1.6975 5.2535 1.6975 3.3728 2.5028
4250 2125.0 1.7277 2.6169 1.7277 3.3955 2.5352
4260 2130.0 1.7418 1.6915 1.7418 3.3565 2.5647
4270 2135.0 1.6754 7.7683 1.6754 3.2494 2.5695
4280 2140.0 1.6823 6.9322 1.6823 3.1393 2.4836
