# step  time_fs  cv_FeH(A)  bias(kJ/mol)  d_min_FeH(A)  d_min_OH(A)  d_min_SH(A)
1030 515.0 2.3090 4.1392 2.3090 2.7665 1.3036
1040 520.0 2.4510 1.3005 2.4510 2.6969 1.3926
1050 525.0 2.4737 2.7146 2.4737 2.7236 1.3551
1060 530.0 2.3787 0.2262 2.3787 2.7387 1.3226
1070 535.0 2.3883 0.0681 2.3883 2.6095 1.4510
1080 540.0 2.3580 0.8820 2.3580 2.6709 1.3953
1090 545.0 2.3475 1.3771 2.3475 2.7725 1.3229
1100 550.0 2.4087 0.0378 2.4087 2.7359 1.4169
1110 555.0 2.3881 0.0708 2.3881 2.7930 1.3776
1120 560.0 2.3733 0.3560 2.3733 2.8510 1.3315
1130 565.0 2.4366 0.6714 2.4366 2.7599 1.4279
1140 570.0 2.3617 0.7323 2.3617 2.7489 1.4018
1150 575.0 2.3115 3.9161 2.3115 2.7693 1.3620
1160 580.0 2.4308 0.4746 2.4308 2.6991 1.4340
1170 585.0 2.5008 5.0789 2.5008 2.7649 1.3812
1180 590.0 2.4374 0.7001 2.4374 2.8587 1.2901
1190 595.0 2.4432 0.9350 2.4432 2.7201 1.4419
1200 600.0 2.3197 3.2240 2.3197 2.7389 1.3983
1210 605.0 2.3053 4.4853 2.3053 2.7081 1.3678
1220 610.0 2.4323 0.5209 2.4323 2.6111 1.4102
1230 615.0 2.4841 3.5384 2.4841 2.5969 1.3820
1240 620.0 2.4284 0.4019 2.4284 2.6775 1.2902
1250 625.0 2.4336 0.5643 2.4336 2.5032 1.3786
1260 630.0 2.4393 0.7733 2.4393 2.3005 1.4935
1270 635.0 2.3481 1.3461 2.3481 2.1943 1.4474
1280 640.0 2.4030 0.0044 2.4030 2.1865 1.3750
1290 645.0 2.5038 5.3861 2.5038 2.1981 1.3858
1300 650.0 2.4323 0.5231 2.4323 2.2233 1.3433
1310 655.0 2.3957 0.0093 2.3957 2.1890 1.4288
1320 660.0 2.3988 0.0008 2.3988 2.2088 1.4927
1330 665.0 2.3545 1.0365 2.3545 2.3422 1.4218
1340 670.0 2.4500 1.2515 2.4500 2.4347 1.3959
1350 675.0 2.5169 6.8372 2.5169 2.5487 1.3482
1360 680.0 2.4957 4.5833 2.4957 2.6503 1.2715
1370 685.0 2.5147 6.5837 2.5147 2.6513 1.3632
1380 690.0 2.4057 0.0163 2.4057 2.5750 1.3593
1390 695.0 2.3401 1.7922 2.3401 2.5033 1.3606
1400 700.0 2.4403 0.8135 2.4403 2.4675 1.4059
1410 705.0 2.4130 0.0848 2.4130 2.5657 1.3480
1420 710.0 2.3652 0.6055 2.3652 2.6525 1.3160
1430 715.0 2.4537 1.4422 2.4537 2.6265 1.4115
1440 720.0 2.4124 0.0764 2.4124 2.6572 1.3928
1450 725.0 2.3767 0.2723 2.3767 2.7025 1.3147
1460 730.0 2.4681 2.3215 2.4681 2.6689 1.3442
1470 735.0 2.4735 2.7048 2.4735 2.6364 1.3362
1480 740.0 2.3968 0.0052 2.3968 2.6002 1.3425
1490 745.0 2.4058 0.0170 2.4058 2.5017 1.4083
1500 750.0 2.3671 0.5419 2.3671 2.5219 1.3756
1510 755.0 2.2967 5.3320 2.2967 2.5357 1.3869
1520 760.0 2.2985 5.1553 2.2985 2.4999 1.4747
1530 765.0 2.4153 0.1173 2.4153 2.5767 1.4308
1540 770.0 2.4803 3.2264 2.4803 2.7703 1.2783
1550 775.0 2.4983 4.8358 2.4983 2.6976 1.3563
1560 780.0 2.4159 0.1259 2.4159 2.6124 1.4215
1570 785.0 2.3120 3.8763 2.3120 2.6592 1.3569
1580 790.0 2.3748 0.3174 2.3748 2.6558 1.3779
1590 795.0 2.4837 3.5047 2.4837 2.6402 1.4266
1600 800.0 2.4130 0.0847 2.4130 2.7478 1.3066
1610 805.0 2.4047 0.0110 2.4047 2.6661 1.3902
1620 810.0 2.3986 0.0010 2.3986 2.6319 1.4412
1630 815.0 2.3685 0.4970 2.3685 2.7873 1.3065
1640 820.0 2.4869 3.7788 2.4869 2.7215 1.3776
1650 825.0 2.4956 4.5721 2.4956 2.6705 1.4107
1660 830.0 2.3541 1.0538 2.3541 2.6745 1.3123
1670 835.0 2.3974 0.0033 2.3974 2.6486 1.4151
1680 840.0 2.4495 1.2237 2.4495 2.5945 1.4580
1690 845.0 2.3673 0.5330 2.3673 2.7397 1.3014
1700 850.0 2.4484 1.1720 2.4484 2.6237 1.4207
1710 855.0 2.4262 0.3443 2.4262 2.6088 1.4323
1720 860.0 2.3142 3.6842 2.3142 2.6996 1.3331
1730 865.0 2.4252 0.3167 2.4252 2.6100 1.4384
1740 870.0 2.4557 1.5537 2.4557 2.7033 1.3572
1750 875.0 2.4372 0.6931 2.4372 2.7600 1.3139
1760 880.0 2.4146 0.1071 2.4146 2.6442 1.4720
1770 885.0 2.3101 4.0447 2.3101 2.6187 1.3634
1780 890.0 2.3978 0.0023 2.3978 2.6297 1.3343
1790 895.0 2.5136 6.4526 2.5136 2.6741 1.4139
1800 900.0 2.3904 0.0457 2.3904 2.8135 1.2976
1810 905.0 2.3534 1.0867 2.3534 2.7864 1.4220
1820 910.0 2.3613 0.7499 2.3613 2.7580 1.4602
1830 915.0 2.3392 1.8497 2.3392 2.9165 1.3079
1840 920.0 2.4873 3.8094 2.4873 2.8529 1.3894
1850 925.0 2.4916 4.1924 2.4916 2.8530 1.3829
1860 930.0 2.3624 0.7053 2.3624 2.8581 1.3321
1870 935.0 2.3512 1.1893 2.3512 2.7058 1.4522
1880 940.0 2.3433 1.6085 2.3433 2.6979 1.4360
1890 945.0 2.3854 0.1063 2.3854 2.6279 1.3385
1900 950.0 2.4832 3.4600 2.4832 2.5376 1.3598
1910 955.0 2.4337 0.5679 2.4337 2.5477 1.3521
1920 960.0 2.3590 0.8391 2.3590 2.6252 1.3337
1930 965.0 2.3535 1.0807 2.3535 2.6658 1.4339
1940 970.0 2.3568 0.9311 2.3568 2.6582 1.4180
1950 975.0 2.3608 0.7696 2.3608 2.7516 1.3318
1960 980.0 2.4613 1.8773 2.4613 2.7712 1.3771
1970 985.0 2.4529 1.4011 2.4529 2.8331 1.3692
1980 990.0 2.3815 0.1718 2.3815 2.8747 1.3266
1990 995.0 2.4286 0.4092 2.4286 2.7982 1.3932
2000 1000.0 2.4480 1.1508 2.4480 2.7428 1.4017
2010 1005.0 2.3844 0.1215 2.3844 2.7603 1.3238
2020 1010.0 2.4234 0.2739 2.4234 2.7021 1.3578
2030 1015.0 2.4705 2.4824 2.4705 2.6749 1.3992
2040 1020.0 2.4031 0.0047 2.4031 2.7231 1.3442
2050 1025.0 2.3800 0.1999 2.3800 2.7463 1.3400
2060 1030.0 2.4439 0.9632 2.4439 2.6676 1.4226
2070 1035.0 2.4225 0.2527 2.4225 2.6629 1.3883
2080 1040.0 2.3987 0.0009 2.3987 2.6108 1.3639
2090 1045.0 2.4121 0.0735 2.4121 2.5080 1.4164
2100 1050.0 2.4043 0.0092 2.4043 2.4428 1.4396
2110 1055.0 2.3728 0.3688 2.3728 2.4575 1.3902
2120 1060.0 2.4423 0.8928 2.4423 2.4294 1.4169
2130 1065.0 2.3969 0.0049 2.3969 2.4902 1.3521
2140 1070.0 2.3533 1.0885 2.3533 2.4562 1.3918
2150 1075.0 2.3335 2.2105 2.3335 2.3858 1.4908
2160 1080.0 2.3407 1.7553 2.3407 2.3803 1.4823
2170 1085.0 2.3769 0.2676 2.3769 2.4185 1.3815
2180 1090.0 2.4448 1.0019 2.4448 2.3988 1.3475
2190 1095.0 2.4639 2.0395 2.4639 2.2660 1.4268
2200 1100.0 2.3591 0.8375 2.3591 2.2686 1.3688
2210 1105.0 2.3634 0.6685 2.3634 2.1960 1.4129
2220 1110.0 2.4272 0.3686 2.4272 2.2079 1.3757
2230 1115.0 2.4608 1.8508 2.4608 2.2512 1.3252
2240 1120.0 2.4636 2.0197 2.4636 2.1679 1.4111
2250 1125.0 2.3460 1.4594 2.3460 2.2082 1.3968
2260 1130.0 2.3607 0.7733 2.3607 2.2331 1.4215
2270 1135.0 2.4436 0.9501 2.4436 2.2302 1.4539
2280 1140.0 2.4253 0.3194 2.4253 2.3107 1.3909
2290 1145.0 2.4087 0.0382 2.4087 2.3094 1.4169
2300 1150.0 2.3842 0.1248 2.3842 2.3029 1.4766
2310 1155.0 2.3487 1.3150 2.3487 2.3848 1.4314
2320 1160.0 2.3666 0.5563 2.3666 2.4439 1.3910
2330 1165.0 2.3886 0.0645 2.3886 2.4890 1.3576
2340 1170.0 2.4303 0.4594 2.4303 2.4471 1.4151
2350 1175.0 2.3853 0.1082 2.3853 2.5125 1.3819
2360 1180.0 2.3473 1.3889 2.3473 2.5645 1.3478
2370 1185.0 2.4159 0.1258 2.4159 2.5126 1.4088
2380 1190.0 2.4272 0.3688 2.4272 2.5435 1.3866
2390 1195.0 2.3365 2.0170 2.3365 2.6307 1.3373
2400 1200.0 2.3385 1.8892 2.3385 2.6117 1.3961
2410 1205.0 2.3878 0.0747 2.3878 2.6015 1.4350
2420 1210.0 2.3345 2.1469 2.3345 2.6878 1.3335
2430 1215.0 2.3527 1.1169 2.3527 2.6006 1.3294
2440 1220.0 2.3934 0.0221 2.3934 2.5378 1.4113
2450 1225.0 2.3854 0.1072 2.3854 2.6136 1.3522
2460 1230.0 2.3383 1.9024 2.3383 2.7356 1.3469
2470 1235.0 2.3669 0.5475 2.3669 2.6376 1.4434
2480 1240.0 2.4238 0.2839 2.4238 2.6903 1.3517
2490 1245.0 2.4084 0.0353 2.4084 2.6920 1.3456
2500 1250.0 2.4082 0.0338 2.4082 2.5968 1.4603
2510 1255.0 2.3315 2.3455 2.3315 2.6977 1.3617
2520 1260.0 2.3504 1.2299 2.3504 2.7098 1.3429
2530 1265.0 2.4393 0.7718 2.4393 2.5912 1.4490
2540 1270.0 2.3811 0.1784 2.3811 2.6851 1.3612
2550 1275.0 2.3300 2.4474 2.3300 2.6717 1.3400
2560 1280.0 2.3732 0.3586 2.3732 2.6105 1.4471
2570 1285.0 2.4085 0.0364 2.4085 2.5768 1.4733
2580 1290.0 2.3620 0.7234 2.3620 2.6889 1.3533
2590 1295.0 2.3469 1.4096 2.3469 2.6956 1.3478
2600 1300.0 2.4353 0.6242 2.4353 2.5731 1.4701
2610 1305.0 2.3866 0.0893 2.3866 2.6665 1.3801
2620 1310.0 2.3570 0.9254 2.3570 2.7113 1.3370
2630 1315.0 2.4051 0.0131 2.4051 2.6151 1.4489
2640 1320.0 2.3458 1.4682 2.3458 2.6984 1.3567
2650 1325.0 2.3596 0.8143 2.3596 2.6953 1.3539
2660 1330.0 2.4455 1.0372 2.4455 2.6325 1.4193
2670 1335.0 2.3857 0.1029 2.3857 2.7315 1.3173
2680 1340.0 2.3740 0.3369 2.3740 2.6854 1.3672
2690 1345.0 2.3798 0.2043 2.3798 2.6383 1.4239
2700 1350.0 2.3513 1.1839 2.3513 2.6813 1.3685
2710 1355.0 2.3832 0.1406 2.3832 2.7090 1.3192
2720 1360.0 2.4821 3.3701 2.4821 2.5934 1.4178
2730 1365.0 2.4031 0.0049 2.4031 2.6200 1.3317
2740 1370.0 2.3317 2.3306 2.3317 2.5458 1.3538
2750 1375.0 2.3625 0.7017 2.3625 2.4211 1.4343
2760 1380.0 2.4054 0.0143 2.4054 2.4833 1.3432
2770 1385.0 2.4146 0.1067 2.4146 2.4867 1.3259
2780 1390.0 2.3969 0.0049 2.3969 2.3756 1.4396
2790 1395.0 2.2886 6.2028 2.2886 2.3591 1.4387
2800 1400.0 2.2890 6.1619 2.2890 2.3392 1.4273
2810 1405.0 2.4012 0.0007 2.4012 2.3090 1.4413
2820 1410.0 2.4627 1.9658 2.4627 2.3509 1.3831
2830 1415.0 2.4429 0.9219 2.4429 2.3267 1.3511
2840 1420.0 2.3857 0.1027 2.3857 2.1959 1.4314
2850 1425.0 2.3468 1.4170 2.3468 2.2672 1.3477
2860 1430.0 2.4770 2.9646 2.4770 2.2390 1.3871
2870 1435.0 2.4603 1.8205 2.4603 2.2740 1.3678
2880 1440.0 2.3622 0.7150 2.3622 2.3035 1.3731
2890 1445.0 2.3887 0.0642 2.3887 2.2253 1.4970
2900 1450.0 2.3622 0.7151 2.3622 2.3142 1.4034
2910 1455.0 2.3922 0.0308 2.3922 2.3695 1.3289
2920 1460.0 2.4805 3.2404 2.4805 2.3735 1.3425
2930 1465.0 2.4329 0.5408 2.4329 2.4155 1.3355
2940 1470.0 2.3290 2.5208 2.3290 2.4746 1.3579
2950 1475.0 2.3098 4.0648 2.3098 2.4795 1.4413
2960 1480.0 2.3865 0.0907 2.3865 2.5589 1.3925
2970 1485.0 2.4896 4.0128 2.4896 2.6653 1.3129
2980 1490.0 2.4991 4.9072 2.4991 2.7185 1.3298
2990 1495.0 2.4315 0.4966 2.4315 2.6938 1.3940
3000 1500.0 2.3525 1.1288 2.3525 2.6716 1.4399
3010 1505.0 2.3306 2.4104 2.3306 2.6715 1.4112
3020 1510.0 2.4197 0.1932 2.4197 2.6495 1.3869
3030 1515.0 2.4579 1.6757 2.4579 2.6606 1.3468
3040 1520.0 2.4113 0.0640 2.4113 2.6404 1.3452
3050 1525.0 2.3789 0.2219 2.3789 2.5432 1.4212
3060 1530.0 2.3246 2.8402 2.3246 2.5453 1.4330
3070 1535.0 2.3178 3.3767 2.3178 2.5614 1.4276
3080 1540.0 2.4358 0.6409 2.4358 2.5779 1.4012
3090 1545.0 2.4729 2.6604 2.4729 2.5808 1.3695
3100 1550.0 2.3612 0.7530 2.3612 2.6306 1.3461
3110 1555.0 2.3060 4.4186 2.3060 2.5689 1.4586
3120 1560.0 2.3130 3.7847 2.3130 2.5678 1.4813
3130 1565.0 2.3655 0.5958 2.3655 2.6067 1.3963
3140 1570.0 2.4363 0.6580 2.4363 2.6312 1.3327
3150 1575.0 2.4469 1.0985 2.4469 2.5250 1.4352
3160 1580.0 2.3330 2.2428 2.3330 2.5789 1.3836
3170 1585.0 2.3507 1.2164 2.3507 2.5798 1.3655
3180 1590.0 2.4708 2.5093 2.4708 2.5332 1.4127
3190 1595.0 2.4544 1.4813 2.4544 2.6417 1.3099
3200 1600.0 2.3629 0.6878 2.3629 2.5978 1.3852
3210 1605.0 2.3426 1.6448 2.3426 2.4966 1.5261
3220 1610.0 2.3023 4.7756 2.3023 2.5533 1.4845
3230 1615.0 2.3231 2.9560 2.3231 2.6329 1.3535
3240 1620.0 2.4666 2.2190 2.4666 2.5747 1.3849
3250 1625.0 2.4922 4.2501 2.4922 2.5466 1.3806
3260 1630.0 2.3851 0.1113 2.3851 2.5837 1.3075
3270 1635.0 2.3869 0.0852 2.3869 2.4274 1.4394
3280 1640.0 2.3542 1.0470 2.3542 2.3959 1.4562
3290 1645.0 2.3699 0.4527 2.3699 2.4469 1.3818
3300 1650.0 2.4574 1.6494 2.4574 2.4415 1.3689
3310 1655.0 2.4842 3.5437 2.4842 2.4686 1.3233
3320 1660.0 2.4658 2.1635 2.4658 2.4421 1.3211
3330 1665.0 2.4106 0.0564 2.4106 2.3600 1.3727
3340 1670.0 2.3967 0.0056 2.3967 2.2343 1.4618
3350 1675.0 2.3612 0.7531 2.3612 2.2793 1.3849
3360 1680.0 2.4363 0.6594 2.4363 2.2865 1.3673
3370 1685.0 2.4615 1.8901 2.4615 2.2741 1.4192
3380 1690.0 2.3459 1.4640 2.3459 2.3480 1.3832
3390 1695.0 2.3638 0.6550 2.3638 2.3616 1.3871
3400 1700.0 2.4976 4.7634 2.4976 2.3324 1.4172
3410 1705.0 2.4842 3.5473 2.4842 2.4507 1.2878
3420 1710.0 2.4890 3.9601 2.4890 2.3610 1.3681
3430 1715.0 2.3922 0.0301 2.3922 2.2729 1.4541
3440 1720.0 2.2655 9.0516 2.2655 2.3598 1.3933
3450 1725.0 2.3864 0.0924 2.3864 2.3312 1.4493
3460 1730.0 2.5040 5.4079 2.5040 2.4183 1.4139
3470 1735.0 2.4886 3.9244 2.4886 2.5934 1.2737
3480 1740.0 2.5068 5.7045 2.5068 2.5924 1.3338
3490 1745.0 2.4212 0.2247 2.4212 2.5766 1.3526
3500 1750.0 2.3619 0.7266 2.3619 2.6499 1.2883
3510 1755.0 2.4840 3.5309 2.4840 2.5876 1.3797
3520 1760.0 2.4423 0.8944 2.4423 2.5865 1.3534
3530 1765.0 2.3647 0.6240 2.3647 2.5914 1.3168
3540 1770.0 2.4273 0.3738 2.4273 2.5005 1.4268
3550 1775.0 2.3969 0.0047 2.3969 2.5718 1.3614
3560 1780.0 2.4096 0.0464 2.4096 2.6305 1.3154
3570 1785.0 2.4943 4.4509 2.4943 2.5392 1.4078
3580 1790.0 2.3725 0.3787 2.3725 2.5422 1.3279
3590 1795.0 2.3543 1.0455 2.3543 2.5636 1.3780
3600 1800.0 2.4458 1.0486 2.4458 2.4097 1.5554
3610 1805.0 2.3469 1.4090 2.3469 2.3978 1.6361
3620 1810.0 2.2516 11.0084 2.2516 2.4572 1.6247
3630 1815.0 2.3804 0.1928 2.3804 2.3983 1.6290
3640 1820.0 2.4295 0.4361 2.4295 2.4298 1.5571
3650 1825.0 2.3404 1.7767 2.3404 2.6033 1.3607
3660 1830.0 2.4310 0.4790 2.4310 2.4982 1.3114
3670 1835.0 2.5494 11.1624 2.5494 2.4809 1.4041
3680 1840.0 2.4188 0.1759 2.4188 2.5937 1.3267
3690 1845.0 2.3471 1.3996 2.3471 2.6834 1.3792
3700 1850.0 2.3566 0.9436 2.3566 2.5728 1.5615
3710 1855.0 2.3402 1.7899 2.3402 2.5656 1.6459
3720 1860.0 2.3538 1.0686 2.3538 2.5939 1.6254
3730 1865.0 2.3966 0.0059 2.3966 2.6640 1.4847
3740 1870.0 2.4331 0.5477 2.4331 2.7928 1.2994
3750 1875.0 2.5223 7.4788 2.5223 2.6653 1.3745
3760 1880.0 2.4573 1.6419 2.4573 2.5518 1.4084
3770 1885.0 2.2836 6.7789 2.2836 2.5553 1.3187
3780 1890.0 2.3795 0.2109 2.3795 2.5620 1.4030
3790 1895.0 2.4450 1.0110 2.4450 2.5566 1.4149
3800 1900.0 2.3303 2.4324 2.3303 2.6735 1.3286
3810 1905.0 2.3590 0.8387 2.3590 2.6196 1.4015
3820 1910.0 2.4303 0.4605 2.4303 2.5564 1.4490
3830 1915.0 2.4201 0.2027 2.4201 2.5716 1.3565
3840 1920.0 2.4253 0.3190 2.4253 2.5239 1.3392
3850 1925.0 2.3723 0.3837 2.3723 2.3786 1.4393
3860 1930.0 2.2816 7.0037 2.2816 2.3636 1.4391
3870 1935.0 2.3777 0.2490 2.3777 2.3358 1.4528
3880 1940.0 2.4671 2.2530 2.4671 2.3564 1.4342
3890 1945.0 2.3653 0.6021 2.3653 2.4934 1.3456
3900 1950.0 2.3494 1.2787 2.3494 2.5292 1.4460
3910 1955.0 2.3530 1.1045 2.3530 2.6397 1.4896
3920 1960.0 2.3987 0.0008 2.3987 2.7517 1.4670
3930 1965.0 2.3699 0.4538 2.3699 2.8960 1.2997
3940 1970.0 2.4740 2.7397 2.4740 2.8289 1.3388
3950 1975.0 2.4878 3.8561 2.4878 2.7711 1.3955
3960 1980.0 2.2808 7.0992 2.2808 2.7055 1.3250
3970 1985.0 2.3235 2.9262 2.3235 2.6289 1.4337
3980 1990.0 2.4445 0.9920 2.4445 2.6013 1.4575
3990 1995.0 2.4252 0.3182 2.4252 2.6449 1.2916
4000 2000.0 2.4266 0.3525 2.4266 2.6884 1.3459
4010 2005.0 2.3877 0.0757 2.3877 2.7725 1.4655
4020 2010.0 2.2903 6.0206 2.2903 2.7691 1.4317
4030 2015.0 2.3458 1.4709 2.3458 2.6870 1.3182
4040 2020.0 2.4979 4.7909 2.4979 2.5442 1.3726
4050 2025.0 2.4012 0.0008 2.4012 2.4969 1.3526
4060 2030.0 2.2550 10.5094 2.2550 2.4580 1.3872
4070 2035.0 2.3651 0.6101 2.3651 2.2992 1.4924
4080 2040.0 2.4419 0.8768 2.4419 2.3065 1.4255
4090 2045.0 2.4322 0.5179 2.4322 2.4210 1.3207
4100 2050.0 2.3878 0.0746 2.3878 2.3803 1.4480
4110 2055.0 2.3077 4.2626 2.3077 2.4014 1.5157
4120 2060.0 2.3741 0.3343 2.3741 2.3665 1.5315
4130 2065.0 2.4228 0.2608 2.4228 2.4219 1.4246
4140 2070.0 2.3842 0.1247 2.3842 2.4687 1.3504
4150 2075.0 2.3295 2.4832 2.3295 2.4085 1.4198
4160 2080.0 2.3412 1.7271 2.3412 2.3735 1.4595
4170 2085.0 2.3933 0.0225 2.3933 2.4668 1.3654
4180 2090.0 2.4695 2.4156 2.4695 2.4817 1.3387
4190 2095.0 2.4726 2.6378 2.4726 2.4723 1.3413
4200 2100.0 2.3808 0.1834 2.3808 2.4412 1.3346
4210 2105.0 2.3752 0.3084 2.3752 2.3230 1.4307
4220 2110.0 2.3773 0.2575 2.3773 2.2885 1.4204
4230 2115.0 2.3903 0.0470 2.3903 2.2943 1.3740
4240 2120.0 2.4407 0.8264 2.4407 2.2194 1.4220
4250 2125.0 2.4107 0.0568 2.4107 2.2300 1.3822
4260 2130.0 2.3966 0.0058 2.3966 2.2573 1.3470
4270 2135.0 2.4347 0.6026 2.4347 2.1988 1.4103
4280 2140.0 2.4017 0.0014 2.4017 2.2368 1.3930
