# step  time_fs  cv_FeH(A)  bias(kJ/mol)  d_min_FeH(A)  d_min_OH(A)  d_min_SH(A)
610 305.0 2.3207 2.5017 2.3207 2.1174 1.5108
620 310.0 2.2294 0.2114 2.2294 2.2556 1.2359
630 315.0 2.2265 0.2767 2.2265 2.1865 1.4488
640 320.0 2.1633 3.7606 2.1633 2.2511 1.6150
650 325.0 2.0141 27.8293 2.0141 2.4308 1.4715
660 330.0 2.1149 9.1272 2.1149 2.3601 1.3447
670 335.0 2.3284 3.0702 2.3284 2.1461 1.4132
680 340.0 2.2532 0.0050 2.2532 2.2544 1.3181
690 345.0 2.1182 8.6854 2.1182 2.3967 1.3602
700 350.0 2.1982 1.3416 2.1982 2.3264 1.5621
710 355.0 2.2058 0.9763 2.2058 2.3282 1.5249
720 360.0 2.1247 7.8556 2.1247 2.4194 1.2983
730 365.0 2.3022 1.3634 2.3022 2.2099 1.3956
740 370.0 2.3108 1.8495 2.3108 2.1787 1.4215
750 375.0 2.1002 11.2126 2.1002 2.4067 1.2937
760 380.0 2.1322 6.9388 2.1322 2.3565 1.5049
770 385.0 2.1929 1.6315 2.1929 2.2704 1.6033
780 390.0 2.1203 8.4167 2.1203 2.3116 1.4572
790 395.0 2.1737 2.9115 2.1737 2.2407 1.2794
800 400.0 2.3146 2.0881 2.3146 2.0699 1.3917
810 405.0 2.1785 2.5590 2.1785 2.2364 1.3516
820 410.0 2.0530 19.3957 2.0530 2.3854 1.3893
830 415.0 2.1412 5.9158 2.1412 2.2995 1.4927
840 420.0 2.2078 0.8902 2.2078 2.1931 1.4957
850 425.0 2.1816 2.3369 2.1816 2.2150 1.3180
860 430.0 2.2596 0.0459 2.2596 2.1390 1.3560
870 435.0 2.2494 0.0002 2.2494 2.1758 1.4209
880 440.0 2.1322 6.9442 2.1322 2.3533 1.3437
890 445.0 2.1989 1.3074 2.1989 2.3395 1.4120
900 450.0 2.3073 1.6443 2.3073 2.2880 1.4204
910 455.0 2.2553 0.0140 2.2553 2.3885 1.3145
920 460.0 2.1939 1.5728 2.1939 2.4395 1.3630
930 465.0 2.2010 1.2022 2.2010 2.3850 1.5203
940 470.0 2.1854 2.0875 2.1854 2.3741 1.4748
950 475.0 2.1581 4.2203 2.1581 2.3830 1.3177
960 480.0 2.2352 0.1097 2.2352 2.2288 1.3666
970 485.0 2.2177 0.5228 2.2177 2.1579 1.4469
980 490.0 2.1134 9.3245 2.1134 2.2247 1.3957
990 495.0 2.2034 1.0860 2.2034 2.1565 1.3535
1000 500.0 2.3090 1.7429 2.3090 2.0927 1.3519
1010 505.0 2.2362 0.0946 2.2362 2.2271 1.3019
1020 510.0 2.2164 0.5629 2.2164 2.2901 1.4359
1030 515.0 2.1440 5.6162 2.1440 2.4291 1.3836
1040 520.0 2.1503 4.9735 2.1503 2.4084 1.3591
1050 525.0 2.2560 0.0180 2.2560 2.2663 1.4271
1060 530.0 2.2443 0.0165 2.2443 2.2939 1.3111
1070 535.0 2.2285 0.2310 2.2285 2.2881 1.3521
1080 540.0 2.2122 0.7155 2.2122 2.2988 1.4484
1090 545.0 2.1252 7.7829 2.1252 2.4300 1.3400
1100 550.0 2.2188 0.4876 2.2188 2.3878 1.4073
1110 555.0 2.2652 0.1158 2.2652 2.3505 1.4294
1120 560.0 2.1999 1.2568 2.1999 2.4308 1.2922
1130 565.0 2.2766 0.3538 2.2766 2.3286 1.4414
1140 570.0 2.2260 0.2873 2.2260 2.3678 1.4053
1150 575.0 2.1471 5.2944 2.1471 2.4202 1.3080
1160 580.0 2.2451 0.0122 2.2451 2.2695 1.4525
1170 585.0 2.2397 0.0526 2.2397 2.2304 1.4175
1180 590.0 2.1542 4.5873 2.1542 2.2931 1.2829
1190 595.0 2.2226 0.3752 2.2226 2.2190 1.4861
1200 600.0 2.2063 0.9555 2.2063 2.2297 1.5195
1210 605.0 2.1337 6.7644 2.1337 2.3082 1.3462
1220 610.0 2.2151 0.6087 2.2151 2.2612 1.3448
1230 615.0 2.2951 1.0192 2.2951 2.2304 1.4573
1240 620.0 2.1705 3.1613 2.1705 2.3874 1.3371
1250 625.0 2.1624 3.8407 2.1624 2.4628 1.3833
1260 630.0 2.2533 0.0055 2.2533 2.4398 1.5044
1270 635.0 2.2195 0.4653 2.2195 2.5097 1.4203
1280 640.0 2.2024 1.1341 2.2024 2.5275 1.3021
1290 645.0 2.2962 1.0689 2.2962 2.4204 1.4238
1300 650.0 2.2289 0.2223 2.2289 2.4603 1.4139
1310 655.0 2.1451 5.4984 2.1451 2.5280 1.3374
1320 660.0 2.2077 0.8926 2.2077 2.4068 1.4207
1330 665.0 2.2372 0.0825 2.2372 2.2822 1.4683
1340 670.0 2.1715 3.0830 2.1715 2.2662 1.3168
1350 675.0 2.2127 0.6950 2.2127 2.1753 1.3560
1360 680.0 2.2519 0.0018 2.2519 2.1228 1.4252
1370 685.0 2.1692 3.2631 2.1692 2.2312 1.3349
1380 690.0 2.1896 1.8267 2.1896 2.2482 1.3530
1390 695.0 2.2525 0.0032 2.2525 2.2249 1.4824
1400 700.0 2.1393 6.1297 2.1393 2.4017 1.3897
1410 705.0 2.1453 5.4859 2.1453 2.4906 1.3568
1420 710.0 2.2413 0.0382 2.2413 2.4351 1.4203
1430 715.0 2.1824 2.2849 2.1824 2.4864 1.3716
1440 720.0 2.1777 2.6110 2.1777 2.5093 1.3464
1450 725.0 2.2549 0.0121 2.2549 2.4492 1.3741
1460 730.0 2.2535 0.0062 2.2535 2.4823 1.3851
1470 735.0 2.1531 4.6977 2.1531 2.5679 1.3732
1480 740.0 2.1006 11.1664 2.1006 2.5688 1.4012
1490 745.0 2.2012 1.1923 2.2012 2.4495 1.4527
1500 750.0 2.2614 0.0648 2.2614 2.4229 1.3236
1510 755.0 2.2765 0.3505 2.2765 2.3627 1.3467
1520 760.0 2.2187 0.4895 2.2187 2.3495 1.4005
1530 765.0 2.1371 6.3751 2.1371 2.4030 1.3574
1540 770.0 2.2199 0.4532 2.2199 2.3054 1.3716
1550 775.0 2.3011 1.3050 2.3011 2.2367 1.3483
1560 780.0 2.2162 0.5725 2.2162 2.3101 1.3116
1570 785.0 2.1600 4.0518 2.1600 2.3096 1.4400
1580 790.0 2.1855 2.0779 2.1855 2.3280 1.4604
1590 795.0 2.1766 2.6959 2.1766 2.4328 1.3509
1600 800.0 2.1459 5.4191 2.1459 2.4371 1.3918
1610 805.0 2.1645 3.6592 2.1645 2.3497 1.4748
1620 810.0 2.1949 1.5162 2.1949 2.3199 1.3927
1630 815.0 2.2586 0.0371 2.2586 2.2821 1.3161
1640 820.0 2.2895 0.7787 2.2895 2.2356 1.3133
1650 825.0 2.2326 0.1506 2.2326 2.2639 1.3507
1660 830.0 2.1592 4.1181 2.1592 2.3270 1.3765
1670 835.0 2.1918 1.6933 2.1918 2.3051 1.4280
1680 840.0 2.1847 2.1307 2.1847 2.3140 1.3440
1690 845.0 2.2014 1.1827 2.2014 2.2556 1.3491
1700 850.0 2.2444 0.0158 2.2444 2.1927 1.4086
1710 855.0 2.2070 0.9231 2.2070 2.2481 1.2989
1720 860.0 2.2596 0.0456 2.2596 2.2331 1.3977
1730 865.0 2.2159 0.5802 2.2159 2.3239 1.3964
1740 870.0 2.1715 3.0791 2.1715 2.3955 1.3363
1750 875.0 2.2359 0.0998 2.2359 2.3461 1.4165
1760 880.0 2.2373 0.0810 2.2373 2.3617 1.4112
1770 885.0 2.1830 2.2429 2.1830 2.4110 1.3706
1780 890.0 2.1986 1.3217 2.1986 2.3246 1.4508
1790 895.0 2.2248 0.3187 2.2248 2.3421 1.4219
1800 900.0 2.2255 0.3009 2.2255 2.4221 1.3091
1810 905.0 2.2844 0.5910 2.2844 2.3219 1.3916
1820 910.0 2.2278 0.2471 2.2278 2.3431 1.4027
1830 915.0 2.1340 6.7304 2.1340 2.4536 1.3607
1840 920.0 2.2079 0.8875 2.2079 2.4260 1.4195
1850 925.0 2.2463 0.0067 2.2463 2.4700 1.3960
1860 930.0 2.1948 1.5262 2.1948 2.5299 1.3248
1870 935.0 2.1983 1.3383 2.1983 2.5112 1.3777
1880 940.0 2.2443 0.0165 2.2443 2.4435 1.4211
1890 945.0 2.2285 0.2317 2.2285 2.4603 1.3427
1900 950.0 2.2647 0.1078 2.2647 2.4353 1.3476
1910 955.0 2.2967 1.0913 2.2967 2.4128 1.4169
1920 960.0 2.2046 1.0311 2.2046 2.5132 1.3699
1930 965.0 2.1488 5.1201 2.1488 2.5414 1.4110
1940 970.0 2.2252 0.3069 2.2252 2.4317 1.4988
1950 975.0 2.2477 0.0025 2.2477 2.3394 1.4055
1960 980.0 2.2496 0.0001 2.2496 2.3164 1.2980
1970 985.0 2.2700 0.1993 2.2700 2.2931 1.4131
1980 990.0 2.2026 1.1245 2.2026 2.3689 1.4313
1990 995.0 2.1259 7.6948 2.1259 2.4329 1.3445
2000 1000.0 2.2191 0.4776 2.2191 2.3331 1.3897
2010 1005.0 2.3105 1.8309 2.3105 2.2397 1.3790
2020 1010.0 2.2874 0.6976 2.2874 2.2831 1.2898
2030 1015.0 2.2574 0.0274 2.2574 2.3319 1.3717
2040 1020.0 2.1930 1.6256 2.1930 2.4075 1.4402
2050 1025.0 2.1377 6.3030 2.1377 2.4781 1.3968
2060 1030.0 2.2196 0.4630 2.2196 2.3999 1.3770
2070 1035.0 2.3089 1.7329 2.3089 2.3302 1.3691
2080 1040.0 2.2551 0.0131 2.2551 2.4216 1.3184
2090 1045.0 2.2074 0.9054 2.2074 2.4484 1.4281
2100 1050.0 2.1639 3.7108 2.1639 2.4738 1.4374
2110 1055.0 2.1644 3.6601 2.1644 2.4710 1.3082
2120 1060.0 2.3159 2.1721 2.3159 2.2604 1.3767
2130 1065.0 2.2884 0.7366 2.2884 2.2423 1.3583
2140 1070.0 2.1287 7.3510 2.1287 2.3361 1.3325
2150 1075.0 2.1739 2.8992 2.1739 2.1861 1.4777
2160 1080.0 2.1973 1.3868 2.1973 2.1370 1.4133
2170 1085.0 2.1711 3.1148 2.1711 2.1896 1.3014
2180 1090.0 2.2659 0.1262 2.2659 2.0626 1.4420
2190 1095.0 2.1737 2.9143 2.1737 2.1912 1.3617
2200 1100.0 2.1366 6.4353 2.1366 2.2564 1.3171
2210 1105.0 2.2774 0.3745 2.2774 2.0922 1.4870
2220 1110.0 2.1929 1.6288 2.1929 2.2088 1.3449
2230 1115.0 2.2304 0.1930 2.2304 2.2193 1.3346
2240 1120.0 2.2870 0.6854 2.2870 2.1751 1.4316
2250 1125.0 2.1386 6.1995 2.1386 2.3930 1.2990
2260 1130.0 2.2135 0.6644 2.2135 2.3657 1.4232
2270 1135.0 2.2491 0.0004 2.2491 2.3372 1.4896
2280 1140.0 2.1349 6.6192 2.1349 2.4194 1.3483
2290 1145.0 2.2089 0.8462 2.2089 2.3072 1.3381
2300 1150.0 2.3259 2.8818 2.3259 2.1710 1.4127
2310 1155.0 2.1595 4.0932 2.1595 2.3480 1.3137
2320 1160.0 2.1389 6.1717 2.1389 2.3811 1.3792
2330 1165.0 2.2729 0.2625 2.2729 2.2875 1.5096
2340 1170.0 2.2159 0.5801 2.2159 2.3654 1.3615
2350 1175.0 2.1928 1.6336 2.1928 2.3881 1.3430
2360 1180.0 2.2854 0.6266 2.2854 2.2879 1.5183
2370 1185.0 2.1989 1.3032 2.1989 2.3419 1.3634
2380 1190.0 2.2744 0.2976 2.2744 2.2500 1.3349
2390 1195.0 2.3412 4.1556 2.3412 2.1892 1.4395
2400 1200.0 2.1502 4.9759 2.1502 2.4069 1.2807
2410 1205.0 2.1612 3.9462 2.1612 2.4052 1.4331
2420 1210.0 2.2129 0.6886 2.2129 2.3398 1.4927
2430 1215.0 2.1868 1.9985 2.1868 2.3421 1.3004
2440 1220.0 2.3046 1.4908 2.3046 2.2147 1.3682
2450 1225.0 2.2185 0.4966 2.2185 2.2949 1.3839
2460 1230.0 2.1373 6.3470 2.1373 2.3760 1.3531
2470 1235.0 2.2774 0.3742 2.2774 2.2452 1.3973
2480 1240.0 2.2691 0.1824 2.2691 2.2730 1.3123
2490 1245.0 2.1655 3.5669 2.1655 2.4005 1.3644
2500 1250.0 2.1471 5.2901 2.1471 2.4510 1.4992
2510 1255.0 2.1504 4.9552 2.1504 2.4367 1.4833
2520 1260.0 2.1476 5.2452 2.1476 2.4123 1.3157
2530 1265.0 2.2967 1.0904 2.2967 2.2358 1.3660
2540 1270.0 2.3024 1.3725 2.3024 2.2330 1.3981
2550 1275.0 2.0947 12.0647 2.0947 2.4604 1.2967
2560 1280.0 2.0960 11.8541 2.0960 2.4478 1.4562
2570 1285.0 2.2268 0.2698 2.2268 2.3126 1.5409
2580 1290.0 2.2239 0.3400 2.2239 2.3280 1.3874
2590 1295.0 2.2283 0.2348 2.2283 2.3345 1.2936
2600 1300.0 2.2626 0.0794 2.2626 2.2587 1.4592
2610 1305.0 2.1046 10.5686 2.1046 2.3989 1.3527
2620 1310.0 2.1534 4.6678 2.1534 2.3332 1.3370
2630 1315.0 2.3343 3.5492 2.3343 2.1311 1.4294
2640 1320.0 2.2084 0.8651 2.2084 2.2683 1.2740
2650 1325.0 2.1577 4.2635 2.1577 2.3099 1.4092
2660 1330.0 2.1965 1.4316 2.1965 2.1789 1.4865
2670 1335.0 2.1873 1.9629 2.1873 2.3299 1.2599
2680 1340.0 2.3504 5.0435 2.3504 2.1451 1.4147
2690 1345.0 2.2334 0.1380 2.2334 2.1917 1.3708
2700 1350.0 2.0466 20.6795 2.0466 2.3150 1.3464
2710 1355.0 2.1568 4.3413 2.1568 2.1193 1.5079
2720 1360.0 2.2756 0.3272 2.2756 2.1609 1.3598
2730 1365.0 2.3715 7.3791 2.3715 2.1956 1.3141
2740 1370.0 2.2948 1.0030 2.2948 2.1495 1.4493
2750 1375.0 2.0000 31.2385 2.0000 2.3847 1.3599
2760 1380.0 2.2023 1.1392 2.2023 2.3275 1.3238
2770 1385.0 2.4231 14.9738 2.4231 2.1417 1.4024
2780 1390.0 2.1701 3.1917 2.1701 2.4545 1.2959
2790 1395.0 2.0180 26.9160 2.0180 2.4222 1.4441
2800 1400.0 2.2212 0.4144 2.2212 2.2558 1.5497
2810 1405.0 2.1819 2.3194 2.1819 2.4155 1.3670
2820 1410.0 2.1827 2.2659 2.1827 2.4273 1.3238
2830 1415.0 2.3222 2.6079 2.3222 2.2817 1.5056
2840 1420.0 2.1589 4.1474 2.1589 2.4432 1.3148
2850 1425.0 2.1781 2.5876 2.1781 2.3905 1.3687
2860 1430.0 2.2874 0.6984 2.2874 2.3525 1.5477
2870 1435.0 2.1505 4.9503 2.1505 2.4886 1.4179
2880 1440.0 2.1155 9.0458 2.1155 2.5363 1.2922
2890 1445.0 2.3254 2.8424 2.3254 2.2865 1.5136
2900 1450.0 2.1904 1.7746 2.1904 2.4404 1.3524
2910 1455.0 2.1074 10.1696 2.1074 2.5211 1.3516
2920 1460.0 2.2659 0.1264 2.2659 2.3297 1.5968
2930 1465.0 2.1877 1.9410 2.1877 2.3955 1.5232
2940 1470.0 2.0439 21.2435 2.0439 2.5432 1.2753
2950 1475.0 2.2385 0.0660 2.2385 2.2626 1.4357
2960 1480.0 2.3424 4.2726 2.3424 2.1130 1.4976
2970 1485.0 2.1641 3.6892 2.1641 2.3133 1.2471
2980 1490.0 2.2101 0.7953 2.2101 2.2196 1.4638
2990 1495.0 2.2503 0.0001 2.2503 2.1805 1.5109
3000 1500.0 2.1597 4.0777 2.1597 2.3040 1.3167
3010 1505.0 2.2660 0.1281 2.2660 2.2371 1.3624
3020 1510.0 2.3340 3.5285 2.3340 2.2164 1.4313
3030 1515.0 2.1832 2.2290 2.1832 2.4287 1.2822
3040 1520.0 2.1759 2.7475 2.1759 2.4839 1.4562
3050 1525.0 2.2237 0.3461 2.2237 2.4513 1.5525
3060 1530.0 2.1834 2.2194 2.1834 2.5067 1.3774
3070 1535.0 2.2499 0.0000 2.2499 2.4651 1.3233
3080 1540.0 2.3416 4.1977 2.3416 2.3803 1.4508
3090 1545.0 2.1725 3.0014 2.1725 2.5757 1.3881
3100 1550.0 2.1077 10.1213 2.1077 2.6122 1.3845
3110 1555.0 2.2779 0.3879 2.2779 2.4494 1.4850
3120 1560.0 2.3095 1.7710 2.3095 2.4912 1.3712
3130 1565.0 2.1846 2.1397 2.1846 2.5519 1.3175
3140 1570.0 2.1622 3.8585 2.1622 2.4053 1.4821
3150 1575.0 2.2359 0.0989 2.2359 2.4472 1.4228
3160 1580.0 2.2379 0.0734 2.2379 2.4661 1.2729
3170 1585.0 2.2346 0.1185 2.2346 2.3947 1.4262
3180 1590.0 2.1962 1.4449 2.1962 2.3761 1.5052
3190 1595.0 2.1327 6.8782 2.1327 2.4102 1.3751
3200 1600.0 2.2207 0.4290 2.2207 2.2862 1.3320
3210 1605.0 2.2905 0.8208 2.2905 2.1387 1.4190
3220 1610.0 2.1670 3.4463 2.1670 2.2194 1.3037
3230 1615.0 2.1875 1.9561 2.1875 2.1547 1.4113
3240 1620.0 2.2540 0.0079 2.2540 2.1071 1.4322
3250 1625.0 2.2142 0.6393 2.2142 2.2136 1.2770
3260 1630.0 2.2417 0.0342 2.2417 2.2269 1.4598
3270 1635.0 2.1369 6.3930 2.1369 2.3776 1.4927
3280 1640.0 2.1012 11.0678 2.1012 2.4558 1.3647
3290 1645.0 2.2426 0.0274 2.2426 2.3101 1.3499
3300 1650.0 2.3463 4.6380 2.3463 2.2120 1.4292
3310 1655.0 2.1897 1.8184 2.1897 2.3831 1.2827
3320 1660.0 2.2063 0.9538 2.2063 2.3465 1.4490
3330 1665.0 2.2331 0.1427 2.2331 2.3336 1.4860
3340 1670.0 2.2228 0.3693 2.2228 2.3920 1.3060
3350 1675.0 2.3262 2.9039 2.3262 2.3107 1.3920
3360 1680.0 2.2418 0.0340 2.2418 2.3721 1.4370
3370 1685.0 2.0792 14.5781 2.0792 2.5144 1.3388
3380 1690.0 2.2098 0.8092 2.2098 2.3491 1.3596
3390 1695.0 2.3665 6.7816 2.3665 2.1648 1.3967
3400 1700.0 2.2287 0.2268 2.2287 2.2930 1.2904
3410 1705.0 2.1108 9.6871 2.1108 2.3212 1.4248
3420 1710.0 2.2065 0.9467 2.2065 2.1984 1.4379
3430 1715.0 2.3124 1.9478 2.3124 2.1295 1.2711
3440 1720.0 2.2752 0.3176 2.2752 2.1332 1.3843
3450 1725.0 2.1127 9.4287 2.1127 2.2787 1.4889
3460 1730.0 2.1456 5.4534 2.1456 2.2730 1.3850
3470 1735.0 2.2959 1.0519 2.2959 2.1828 1.2858
3480 1740.0 2.2914 0.8587 2.2914 2.2144 1.3768
3490 1745.0 2.1142 9.2229 2.1142 2.4205 1.4180
3500 1750.0 2.1670 3.4484 2.1670 2.4224 1.4094
3510 1755.0 2.2923 0.8948 2.2923 2.3733 1.3665
3520 1760.0 2.2800 0.4494 2.2800 2.4404 1.3538
3530 1765.0 2.1509 4.9107 2.1509 2.6134 1.3498
3540 1770.0 2.1938 1.5819 2.1938 2.5896 1.4308
3550 1775.0 2.2450 0.0125 2.2450 2.5550 1.4246
3560 1780.0 2.2096 0.8169 2.2096 2.5689 1.3351
3570 1785.0 2.2896 0.7851 2.2896 2.4650 1.4213
3580 1790.0 2.2569 0.0238 2.2569 2.4594 1.3745
3590 1795.0 2.1968 1.4128 2.1968 2.5120 1.3365
3600 1800.0 2.2540 0.0081 2.2540 2.4045 1.4559
3610 1805.0 2.2198 0.4548 2.2198 2.4449 1.4031
3620 1810.0 2.1957 1.4729 2.1957 2.5105 1.3276
3630 1815.0 2.2957 1.0463 2.2957 2.4107 1.3964
3640 1820.0 2.2980 1.1526 2.2980 2.3631 1.3837
3650 1825.0 2.1918 1.6931 2.1918 2.4147 1.3183
3660 1830.0 2.1932 1.6119 2.1932 2.3991 1.4104
3670 1835.0 2.2449 0.0131 2.2449 2.3455 1.4289
3680 1840.0 2.2544 0.0095 2.2544 2.3280 1.3567
3690 1845.0 2.2445 0.0154 2.2445 2.3287 1.3413
3700 1850.0 2.2166 0.5590 2.2166 2.3447 1.4091
3710 1855.0 2.1797 2.4743 2.1797 2.3671 1.4031
3720 1860.0 2.2491 0.0004 2.2491 2.2835 1.3761
3730 1865.0 2.2796 0.4367 2.2796 2.2589 1.3703
3740 1870.0 2.1952 1.5033 2.1952 2.3622 1.3512
3750 1875.0 2.1931 1.6172 2.1931 2.3467 1.4367
3760 1880.0 2.2073 0.9121 2.2073 2.3666 1.4122
3770 1885.0 2.2296 0.2073 2.2296 2.3808 1.3169
3780 1890.0 2.3043 1.4739 2.3043 2.3169 1.3804
3790 1895.0 2.2252 0.3072 2.2252 2.3570 1.3873
3800 1900.0 2.1311 7.0713 2.1311 2.4038 1.3546
3810 1905.0 2.2675 0.1535 2.2675 2.3175 1.4130
3820 1910.0 2.3219 2.5871 2.3219 2.3277 1.2975
3830 1915.0 2.3013 1.3182 2.3013 2.3010 1.3542
3840 1920.0 2.1662 3.5099 2.1662 2.2475 1.4140
3850 1925.0 2.1087 9.9857 2.1087 2.2952 1.3416
3860 1930.0 2.2949 1.0089 2.2949 2.1799 1.4027
3870 1935.0 2.2878 0.7136 2.2878 2.2748 1.3018
3880 1940.0 2.2237 0.3464 2.2237 2.2519 1.3814
3890 1945.0 2.1626 3.8190 2.1626 2.2343 1.5026
3900 1950.0 2.1210 8.3236 2.1210 2.3792 1.4040
3910 1955.0 2.2528 0.0038 2.2528 2.3927 1.3376
3920 1960.0 2.3467 4.6786 2.3467 2.3552 1.3516
3930 1965.0 2.2466 0.0059 2.2466 2.4089 1.3455
3940 1970.0 2.1309 7.0907 2.1309 2.4166 1.4371
3950 1975.0 2.1445 5.5682 2.1445 2.4104 1.4721
3960 1980.0 2.2379 0.0731 2.2379 2.4774 1.3628
3970 1985.0 2.2913 0.8510 2.2913 2.4828 1.3500
3980 1990.0 2.2134 0.6690 2.2134 2.4502 1.4328
3990 1995.0 2.0960 11.8569 2.0960 2.5266 1.3799
4000 2000.0 2.2560 0.0181 2.2560 2.3407 1.3576
4010 2005.0 2.3162 2.1943 2.3162 2.2584 1.3294
4020 2010.0 2.1530 4.7001 2.1530 2.3531 1.3323
4030 2015.0 2.1070 10.2209 2.1070 2.3396 1.4547
4040 2020.0 2.1906 1.7630 2.1906 2.2486 1.4667
4050 2025.0 2.2469 0.0047 2.2469 2.2277 1.3297
4060 2030.0 2.2678 0.1578 2.2678 2.2271 1.2933
4070 2035.0 2.2295 0.2095 2.2295 2.2654 1.3978
4080 2040.0 2.1629 3.7892 2.1629 2.3912 1.4343
4090 2045.0 2.1766 2.6937 2.1766 2.4669 1.4061
4100 2050.0 2.1788 2.5341 2.1788 2.4440 1.4171
4110 2055.0 2.2076 0.8997 2.2076 2.3427 1.4220
4120 2060.0 2.2293 0.2144 2.2293 2.2557 1.3506
4130 2065.0 2.2490 0.0005 2.2490 2.2040 1.3234
4140 2070.0 2.2312 0.1773 2.2312 2.2145 1.3784
4150 2075.0 2.1984 1.3327 2.1984 2.2802 1.3763
4160 2080.0 2.2298 0.2047 2.2298 2.3215 1.3164
4170 2085.0 2.2974 1.1230 2.2974 2.3411 1.4136
4180 2090.0 2.2015 1.1759 2.2015 2.5050 1.3965
4190 2095.0 2.0989 11.4106 2.0989 2.6534 1.3546
4200 2100.0 2.1754 2.7832 2.1754 2.5482 1.4452
4210 2105.0 2.2692 0.1850 2.2692 2.4002 1.4366
4220 2110.0 2.2621 0.0729 2.2621 2.3794 1.2779
4230 2115.0 2.2612 0.0624 2.2612 2.3224 1.3882
4240 2120.0 2.1675 3.4060 2.1675 2.3621 1.4864
4250 2125.0 2.1186 8.6389 2.1186 2.3606 1.3874
4260 2130.0 2.2271 0.2624 2.2271 2.2098 1.3205
4270 2135.0 2.2714 0.2294 2.2714 2.1469 1.3974
4280 2140.0 2.1759 2.7475 2.1759 2.2689 1.3821
