# step  time_fs  cv_FeH(A)  bias(kJ/mol)  d_min_FeH(A)  d_min_OH(A)  d_min_SH(A)
430 215.0 3.4026 19.4795 3.4026 1.0002 2.6868
440 220.0 3.4496 11.3043 3.4496 1.0199 2.5317
450 225.0 3.5118 3.8889 3.5118 1.0204 2.5586
460 230.0 3.4193 16.3300 3.4193 0.9973 2.6495
470 235.0 3.4907 5.9734 3.4907 1.0469 2.4519
480 240.0 3.4597 9.8356 3.4597 1.0189 2.4452
490 245.0 3.4154 17.0473 3.4154 1.0092 2.6260
500 250.0 3.5177 3.3862 3.5177 1.0497 2.4663
510 255.0 3.4393 12.9161 3.4393 1.0500 2.3531
520 260.0 3.4884 6.2230 3.4884 1.0114 2.5967
530 265.0 3.4451 12.0023 3.4451 1.0141 2.6862
540 270.0 3.4605 9.7344 3.4605 1.0722 2.4436
550 275.0 3.4888 6.1852 3.4888 1.1247 2.4886
560 280.0 3.4503 11.2058 3.4503 1.0803 2.7705
570 285.0 3.4830 6.8486 3.4830 0.9572 2.7356
580 290.0 3.4903 6.0204 3.4903 1.1055 2.7178
590 295.0 3.5201 3.1905 3.5201 0.9779 2.7353
600 300.0 3.5198 3.2140 3.5198 1.0529 2.7063
610 305.0 3.5042 4.5862 3.5042 1.0308 2.6647
620 310.0 3.5211 3.1143 3.5211 1.0007 2.7204
630 315.0 3.5259 2.7439 3.5259 1.0473 2.7150
640 320.0 3.5075 4.2766 3.5075 0.9940 2.6819
650 325.0 3.4982 5.1786 3.4982 1.0636 2.7090
660 330.0 3.5112 3.9409 3.5112 0.9438 2.7351
670 335.0 3.5345 2.1426 3.5345 1.1116 2.6684
680 340.0 3.5092 4.1219 3.5092 0.9772 2.7159
690 345.0 3.4978 5.2211 3.4978 1.0567 2.7289
700 350.0 3.4914 5.8965 3.4914 1.0926 2.6156
710 355.0 3.4541 10.6498 3.4541 0.9593 2.6561
720 360.0 3.4668 8.8754 3.4668 1.0910 2.5909
730 365.0 3.4382 13.0829 3.4382 1.0645 2.6624
740 370.0 3.3961 20.7910 3.3961 0.9734 2.7114
750 375.0 3.4185 16.4638 3.4185 1.0575 2.5892
760 380.0 3.4063 18.7614 3.4063 0.9618 2.6132
770 385.0 3.4263 15.0817 3.4263 1.0868 2.5472
780 390.0 3.3901 22.0349 3.3901 0.9493 2.5936
790 395.0 3.4330 13.9516 3.4330 1.1122 2.4677
800 400.0 3.4215 15.9244 3.4215 0.9948 2.5565
810 405.0 3.4465 11.7883 3.4465 1.0421 2.5865
820 410.0 3.4383 13.0750 3.4383 0.9875 2.6806
830 415.0 3.4367 13.3353 3.4367 1.0235 2.6340
840 420.0 3.4585 10.0063 3.4585 1.0036 2.6393
850 425.0 3.4730 8.0632 3.4730 1.0175 2.6187
860 430.0 3.4650 9.1094 3.4650 1.0057 2.6059
870 435.0 3.4814 7.0366 3.4814 0.9995 2.6273
880 440.0 3.4971 5.2975 3.4971 1.0446 2.5539
890 445.0 3.4832 6.8249 3.4832 0.9646 2.6596
900 450.0 3.4487 11.4477 3.4487 1.0393 2.6553
910 455.0 3.4628 9.4072 3.4628 0.9413 2.7063
920 460.0 3.4519 10.9683 3.4519 1.0241 2.6908
930 465.0 3.4406 12.7107 3.4406 0.9869 2.6755
940 470.0 3.4532 10.7798 3.4532 0.9573 2.5792
950 475.0 3.4210 16.0177 3.4210 1.0702 2.5463
960 480.0 3.4472 11.6781 3.4472 0.9273 2.5339
970 485.0 3.4151 17.0965 3.4151 1.0372 2.5002
980 490.0 3.3676 27.0050 3.3676 0.9724 2.6527
990 495.0 3.3823 23.6899 3.3823 1.0156 2.5260
1000 500.0 3.4396 12.8561 3.4396 0.9904 2.6724
1010 505.0 3.4343 13.7228 3.4343 1.0357 2.7251
1020 510.0 3.4703 8.4126 3.4703 0.9847 2.7278
1030 515.0 3.4898 6.0706 3.4898 1.0416 2.6926
1040 520.0 3.4813 7.0432 3.4813 0.9707 2.7565
1050 525.0 3.4481 11.5324 3.4481 1.0152 2.6820
1060 530.0 3.4622 9.4933 3.4622 0.9898 2.7737
1070 535.0 3.4867 6.4239 3.4867 0.9909 2.7351
1080 540.0 3.4238 15.5209 3.4238 0.9961 2.6400
1090 545.0 3.4197 16.2572 3.4197 0.9840 2.7660
1100 550.0 3.4839 6.7402 3.4839 1.0091 2.6951
1110 555.0 3.4465 11.7782 3.4465 0.9712 2.6500
1120 560.0 3.4476 11.6066 3.4476 1.0327 2.8112
1130 565.0 3.4957 5.4342 3.4957 0.9648 2.8573
1140 570.0 3.4628 9.4121 3.4628 1.0195 2.8318
1150 575.0 3.4620 9.5168 3.4620 0.9725 2.8335
1160 580.0 3.5086 4.1771 3.5086 1.0151 2.8933
1170 585.0 3.5032 4.6821 3.5032 0.9554 2.9524
1180 590.0 3.4987 5.1272 3.4987 1.0243 2.9493
1190 595.0 3.4853 6.5732 3.4853 0.9631 2.9167
1200 600.0 3.4637 9.2950 3.4637 1.0048 2.7877
1210 605.0 3.4768 7.5952 3.4768 0.9677 2.8095
1220 610.0 3.4808 7.1062 3.4808 1.0300 2.7210
1230 615.0 3.4863 6.4591 3.4863 0.9720 2.6444
1240 620.0 3.4896 6.0893 3.4896 1.0607 2.6419
1250 625.0 3.4885 6.2204 3.4885 0.9654 2.6505
1260 630.0 3.4881 6.2563 3.4881 1.0445 2.6662
1270 635.0 3.4639 9.2658 3.4639 0.9780 2.7212
1280 640.0 3.4373 13.2437 3.4373 0.9775 2.8221
1290 645.0 3.4514 11.0466 3.4514 1.0114 2.6851
1300 650.0 3.4634 9.3325 3.4634 1.0035 2.7642
1310 655.0 3.4420 12.4838 3.4420 0.9897 2.7876
1320 660.0 3.4744 7.8923 3.4744 1.0140 2.6639
1330 665.0 3.4854 6.5673 3.4854 1.0020 2.6839
1340 670.0 3.4551 10.4935 3.4551 1.0115 2.8013
1350 675.0 3.5079 4.2431 3.5079 1.0006 2.7607
1360 680.0 3.4942 5.5934 3.4942 1.0422 2.7554
1370 685.0 3.4978 5.2242 3.4978 0.9774 2.8020
1380 690.0 3.5166 3.4791 3.5166 1.0172 2.7674
1390 695.0 3.5739 0.3400 3.5739 1.0005 2.6776
1400 700.0 3.5268 2.6776 3.5268 1.0095 2.7520
1410 705.0 3.5138 3.7175 3.5138 0.9897 2.7724
1420 710.0 3.5999 0.0000 3.5999 1.0186 2.6348
1430 715.0 3.6198 0.1969 3.6198 0.9908 2.6243
1440 720.0 3.5246 2.8410 3.5246 1.0344 2.7726
1450 725.0 3.4362 13.4122 3.4362 0.9449 2.9001
1460 730.0 3.5522 1.1441 3.5522 1.0482 2.7389
1470 735.0 3.5883 0.0689 3.5883 0.9494 2.6279
1480 740.0 3.5452 1.4995 3.5452 1.0290 2.5746
1490 745.0 3.5653 0.6006 3.5653 0.9586 2.6533
1500 750.0 3.5550 1.0121 3.5550 1.0229 2.6449
1510 755.0 3.5397 1.8184 3.5397 0.9698 2.6363
1520 760.0 3.5265 2.6976 3.5265 1.0195 2.6135
1530 765.0 3.5239 2.8921 3.5239 0.9662 2.5606
1540 770.0 3.4842 6.7047 3.4842 1.0149 2.4607
1550 775.0 3.5119 3.8818 3.5119 0.9755 2.5400
1560 780.0 3.4307 14.3373 3.4307 1.0012 2.6687
1570 785.0 3.4696 8.4980 3.4696 0.9793 2.6551
1580 790.0 3.4872 6.3594 3.4872 0.9917 2.5446
1590 795.0 3.4796 7.2515 3.4796 1.0031 2.4979
1600 800.0 3.4549 10.5228 3.4549 0.9992 2.6547
1610 805.0 3.4422 12.4471 3.4422 0.9731 2.6384
1620 810.0 3.5135 3.7388 3.5135 1.0086 2.4000
1630 815.0 3.4762 7.6679 3.4762 0.9799 2.3221
1640 820.0 3.4893 6.1256 3.4893 1.0044 2.4658
1650 825.0 3.4470 11.7016 3.4470 0.9749 2.4830
1660 830.0 3.5227 2.9872 3.5227 1.0077 2.2854
1670 835.0 3.5292 2.5076 3.5292 0.9953 2.2985
1680 840.0 3.4330 13.9385 3.4330 0.9964 2.4632
1690 845.0 3.4775 7.4974 3.4775 0.9853 2.4055
1700 850.0 3.5145 3.6529 3.5145 1.0257 2.2438
1710 855.0 3.5366 2.0092 3.5366 0.9596 2.3470
1720 860.0 3.4282 14.7543 3.4282 1.0260 2.5477
1730 865.0 3.4937 5.6546 3.4937 0.9723 2.5514
1740 870.0 3.4698 8.4700 3.4698 1.0364 2.4461
1750 875.0 3.5058 4.4369 3.5058 0.9641 2.5972
1760 880.0 3.4458 11.8834 3.4458 1.0554 2.6780
1770 885.0 3.5618 0.7296 3.5618 0.9516 2.5398
1780 890.0 3.5319 2.3211 3.5319 1.0706 2.4030
1790 895.0 3.5437 1.5851 3.5437 0.9422 2.4831
1800 900.0 3.4577 10.1315 3.4577 1.0874 2.5667
1810 905.0 3.5345 2.1426 3.5345 0.9299 2.4869
1820 910.0 3.5808 0.1850 3.5808 1.1147 2.4133
1830 915.0 3.5743 0.3300 3.5743 0.9207 2.4776
1840 920.0 3.5225 3.0031 3.5225 1.0882 2.5508
1850 925.0 3.5231 2.9571 3.5231 0.9805 2.5166
1860 930.0 3.5776 0.2518 3.5776 1.0143 2.4088
1870 935.0 3.5777 0.2477 3.5777 0.9887 2.4074
1880 940.0 3.5810 0.1798 3.5810 1.0006 2.4774
1890 945.0 3.5088 4.1552 3.5088 1.0114 2.6027
1900 950.0 3.5099 4.0611 3.5099 0.9912 2.6408
1910 955.0 3.5949 0.0131 3.5949 1.0327 2.5469
1920 960.0 3.5351 2.1063 3.5351 0.9738 2.4881
1930 965.0 3.5964 0.0063 3.5964 1.0353 2.5607
1940 970.0 3.4519 10.9621 3.4519 0.9884 2.7021
1950 975.0 3.4812 7.0623 3.4812 1.0246 2.6509
1960 980.0 3.6036 0.0065 3.6036 0.9977 2.4503
1970 985.0 3.5782 0.2366 3.5782 0.9940 2.3830
1980 990.0 3.5783 0.2360 3.5783 1.0038 2.4507
1990 995.0 3.5530 1.1046 3.5530 0.9809 2.4441
2000 1000.0 3.5854 0.1069 3.5854 0.9979 2.3274
2010 1005.0 3.5887 0.0638 3.5887 0.9954 2.2978
2020 1010.0 3.5478 1.3647 3.5478 0.9891 2.3342
2030 1015.0 3.5270 2.6641 3.5270 1.0205 2.3453
2040 1020.0 3.5478 1.3636 3.5478 1.0179 2.3020
2050 1025.0 3.5555 0.9914 3.5555 0.9850 2.2550
2060 1030.0 3.5493 1.2876 3.5493 1.0045 2.2933
2070 1035.0 3.5260 2.7391 3.5260 0.9777 2.3433
2080 1040.0 3.5859 0.0992 3.5859 1.0079 2.3015
2090 1045.0 3.5760 0.2885 3.5760 0.9776 2.3310
2100 1050.0 3.5063 4.3929 3.5063 1.0082 2.4314
2110 1055.0 3.5028 4.7256 3.5028 0.9598 2.4455
2120 1060.0 3.5656 0.5930 3.5656 1.0144 2.3183
2130 1065.0 3.5629 0.6877 3.5629 0.9690 2.3000
2140 1070.0 3.5132 3.7688 3.5132 1.0332 2.3907
2150 1075.0 3.4603 9.7515 3.4603 0.9455 2.4543
2160 1080.0 3.5223 3.0175 3.5223 1.0203 2.3554
2170 1085.0 3.5610 0.7589 3.5610 0.9662 2.2255
2180 1090.0 3.5388 1.8749 3.5388 1.0079 2.1871
2190 1095.0 3.5628 0.6937 3.5628 0.9641 2.3095
2200 1100.0 3.4802 7.1711 3.4802 0.9860 2.4126
2210 1105.0 3.5444 1.5468 3.5444 1.0082 2.3575
2220 1110.0 3.5451 1.5063 3.5451 0.9896 2.2856
2230 1115.0 3.5693 0.4720 3.5693 1.0069 2.3642
2240 1120.0 3.5303 2.4307 3.5303 0.9833 2.4471
2250 1125.0 3.5029 4.7130 3.5029 1.0284 2.5006
2260 1130.0 3.4898 6.0751 3.4898 0.9994 2.5305
2270 1135.0 3.5264 2.7093 3.5264 0.9888 2.4897
2280 1140.0 3.5668 0.5495 3.5668 0.9699 2.4504
2290 1145.0 3.5732 0.3600 3.5732 1.0092 2.4437
2300 1150.0 3.5340 2.1788 3.5340 0.9817 2.5218
2310 1155.0 3.4941 5.6122 3.4941 1.0161 2.5882
2320 1160.0 3.5483 1.3345 3.5483 0.9806 2.5137
2330 1165.0 3.5465 1.4303 3.5465 1.0174 2.4260
2340 1170.0 3.5724 0.3799 3.5724 0.9952 2.4609
2350 1175.0 3.4851 6.5989 3.4851 1.0059 2.6163
2360 1180.0 3.5246 2.8461 3.5246 0.9893 2.5921
2370 1185.0 3.5936 0.0206 3.5936 1.0128 2.5086
2380 1190.0 3.5567 0.9382 3.5567 1.0124 2.5628
2390 1195.0 3.4896 6.0994 3.4896 0.9704 2.6343
2400 1200.0 3.5209 3.1286 3.5209 0.9935 2.5610
2410 1205.0 3.5654 0.5990 3.5654 0.9556 2.4574
2420 1210.0 3.5429 1.6291 3.5429 0.9967 2.4483
2430 1215.0 3.5186 3.3138 3.5186 0.9683 2.4972
2440 1220.0 3.5257 2.7574 3.5257 1.0241 2.4733
2450 1225.0 3.5284 2.5615 3.5284 0.9793 2.4385
2460 1230.0 3.5215 3.0821 3.5215 1.0378 2.5227
2470 1235.0 3.4675 8.7751 3.4675 0.9815 2.6516
2480 1240.0 3.5010 4.8956 3.5010 1.0054 2.5838
2490 1245.0 3.5034 4.6697 3.5034 1.0223 2.4878
2500 1250.0 3.4993 5.0725 3.4993 1.0224 2.5773
2510 1255.0 3.4859 6.5067 3.4859 0.9870 2.5977
2520 1260.0 3.5015 4.8522 3.5015 1.0154 2.4556
2530 1265.0 3.5048 4.5289 3.5048 0.9984 2.4638
2540 1270.0 3.4311 14.2656 3.4311 0.9969 2.5898
2550 1275.0 3.4776 7.4878 3.4776 0.9815 2.5444
2560 1280.0 3.4795 7.2616 3.4795 1.0154 2.4352
2570 1285.0 3.5063 4.3891 3.5063 0.9800 2.5243
2580 1290.0 3.4183 16.5071 3.4183 1.0009 2.6827
2590 1295.0 3.5025 4.7507 3.5025 0.9746 2.5941
2600 1300.0 3.5031 4.6915 3.5031 1.0555 2.4869
2610 1305.0 3.4967 5.3358 3.4967 1.0161 2.6000
2620 1310.0 3.4511 11.0859 3.4511 0.9962 2.6280
2630 1315.0 3.4996 5.0413 3.4996 1.0446 2.4804
2640 1320.0 3.5150 3.6154 3.5150 0.9692 2.5412
2650 1325.0 3.4775 7.5076 3.4775 1.0228 2.6405
2660 1330.0 3.5331 2.2376 3.5331 0.9932 2.5523
2670 1335.0 3.5229 2.9698 3.5229 1.0195 2.4833
2680 1340.0 3.4951 5.5017 3.4951 0.9879 2.5915
2690 1345.0 3.5209 3.1313 3.5209 1.0022 2.5511
2700 1350.0 3.4941 5.6051 3.4941 0.9846 2.4273
2710 1355.0 3.5325 2.2755 3.5325 1.0080 2.5118
2720 1360.0 3.4506 11.1670 3.4506 0.9883 2.6037
2730 1365.0 3.5325 2.2756 3.5325 1.0125 2.5039
2740 1370.0 3.5265 2.6980 3.5265 0.9920 2.5089
2750 1375.0 3.4986 5.1365 3.4986 1.0092 2.5299
2760 1380.0 3.5258 2.7498 3.5258 0.9923 2.4669
2770 1385.0 3.4950 5.5122 3.4950 0.9924 2.5174
2780 1390.0 3.5164 3.4937 3.5164 0.9959 2.4985
2790 1395.0 3.5172 3.4250 3.5172 0.9970 2.4927
2800 1400.0 3.4682 8.6800 3.4682 0.9963 2.5707
2810 1405.0 3.4845 6.6739 3.4845 0.9789 2.5105
2820 1410.0 3.4921 5.8261 3.4921 0.9975 2.4888
2830 1415.0 3.4554 10.4519 3.4554 0.9998 2.5494
2840 1420.0 3.4899 6.0625 3.4899 1.0042 2.4846
2850 1425.0 3.5061 4.4113 3.5061 0.9910 2.4633
2860 1430.0 3.5138 3.7129 3.5138 1.0004 2.4594
2870 1435.0 3.5211 3.1105 3.5211 0.9975 2.4600
2880 1440.0 3.5524 1.1342 3.5524 0.9950 2.4336
2890 1445.0 3.5662 0.5702 3.5662 1.0015 2.4092
2900 1450.0 3.5464 1.4344 3.5464 0.9895 2.4624
2910 1455.0 3.5237 2.9138 3.5237 1.0001 2.4882
2920 1460.0 3.5546 1.0290 3.5546 0.9798 2.4529
2930 1465.0 3.5720 0.3912 3.5720 1.0133 2.4480
2940 1470.0 3.5460 1.4574 3.5460 0.9621 2.4820
2950 1475.0 3.5545 1.0363 3.5545 1.0286 2.4818
2960 1480.0 3.5478 1.3642 3.5478 0.9729 2.4928
2970 1485.0 3.5478 1.3625 3.5478 1.0153 2.5099
2980 1490.0 3.5371 1.9788 3.5371 0.9842 2.5233
2990 1495.0 3.5249 2.8186 3.5249 1.0167 2.5621
3000 1500.0 3.5144 3.6671 3.5144 0.9888 2.5862
3010 1505.0 3.4994 5.0636 3.4994 1.0099 2.6245
3020 1510.0 3.4895 6.1085 3.4895 0.9629 2.6562
3030 1515.0 3.4822 6.9375 3.4822 0.9940 2.6483
3040 1520.0 3.4743 7.8996 3.4743 0.9759 2.6825
3050 1525.0 3.4606 9.7225 3.4606 0.9742 2.6908
3060 1530.0 3.4532 10.7787 3.4532 0.9875 2.7252
3070 1535.0 3.4471 11.6880 3.4471 0.9698 2.7135
3080 1540.0 3.4483 11.5080 3.4483 0.9983 2.7134
3090 1545.0 3.4573 10.1764 3.4573 0.9690 2.6389
3100 1550.0 3.4622 9.4881 3.4622 1.0231 2.5844
3110 1555.0 3.4870 6.3793 3.4870 0.9689 2.5286
3120 1560.0 3.5030 4.7044 3.5030 1.0196 2.4509
3130 1565.0 3.5223 3.0186 3.5223 0.9617 2.4244
3140 1570.0 3.5058 4.4383 3.5058 1.0188 2.4389
3150 1575.0 3.5342 2.1624 3.5342 0.9659 2.3906
3160 1580.0 3.5310 2.3820 3.5310 1.0020 2.4045
3170 1585.0 3.5161 3.5197 3.5161 0.9762 2.4448
3180 1590.0 3.5241 2.8781 3.5241 1.0028 2.4265
3190 1595.0 3.4657 9.0230 3.4657 0.9769 2.5595
3200 1600.0 3.5019 4.8072 3.5019 1.0093 2.5434
3210 1605.0 3.4597 9.8475 3.4597 0.9781 2.4646
3220 1610.0 3.4762 7.6658 3.4762 1.0236 2.6110
3230 1615.0 3.4776 7.4962 3.4776 0.9620 2.5903
3240 1620.0 3.4600 9.8003 3.4600 1.0403 2.4468
3250 1625.0 3.4772 7.5445 3.4772 0.9489 2.5896
3260 1630.0 3.4342 13.7489 3.4342 0.9990 2.6358
3270 1635.0 3.4630 9.3835 3.4630 0.9952 2.4720
3280 1640.0 3.4795 7.2545 3.4795 1.0095 2.4897
3290 1645.0 3.3772 24.8134 3.3772 0.9751 2.6640
3300 1650.0 3.4965 5.3556 3.4965 0.9981 2.4656
3310 1655.0 3.4597 9.8466 3.4597 1.0164 2.3456
3320 1660.0 3.5094 4.1018 3.5094 0.9830 2.5672
3330 1665.0 3.4594 9.8780 3.4594 0.9702 2.6586
3340 1670.0 3.4919 5.8380 3.4919 0.9988 2.4979
3350 1675.0 3.4783 7.3995 3.4783 0.9994 2.5131
3360 1680.0 3.4587 9.9885 3.4587 1.0009 2.7775
3370 1685.0 3.4850 6.6141 3.4850 0.9790 2.7739
3380 1690.0 3.4852 6.5853 3.4852 1.0513 2.6404
3390 1695.0 3.5466 1.4244 3.5466 1.0228 2.7664
3400 1700.0 3.4860 6.5005 3.4860 0.9708 2.8778
3410 1705.0 3.5246 2.8425 3.5246 1.0447 2.7598
3420 1710.0 3.4523 10.9148 3.4523 0.9659 2.7081
3430 1715.0 3.5055 4.4682 3.5055 1.0228 2.8682
3440 1720.0 3.4917 5.8686 3.4917 0.9406 2.8636
3450 1725.0 3.5491 1.2967 3.5491 1.0321 2.7256
3460 1730.0 3.4918 5.8491 3.4918 0.9705 2.6620
3470 1735.0 3.4827 6.8800 3.4827 1.0504 2.8132
3480 1740.0 3.4888 6.1840 3.4888 0.9485 2.8053
3490 1745.0 3.4952 5.4958 3.4952 1.0552 2.6808
3500 1750.0 3.4947 5.5465 3.4947 0.9681 2.6949
3510 1755.0 3.4536 10.7144 3.4536 1.0216 2.7652
3520 1760.0 3.4761 7.6793 3.4761 0.9858 2.6643
3530 1765.0 3.4646 9.1662 3.4646 1.0172 2.5514
3540 1770.0 3.4666 8.9004 3.4666 0.9949 2.5450
3550 1775.0 3.4443 12.1169 3.4443 0.9866 2.6102
3560 1780.0 3.4537 10.6983 3.4537 1.0138 2.5969
3570 1785.0 3.4617 9.5697 3.4617 0.9913 2.5090
3580 1790.0 3.4748 7.8333 3.4748 1.0228 2.4648
3590 1795.0 3.4907 5.9717 3.4907 1.0300 2.5217
3600 1800.0 3.4592 9.9068 3.4592 0.9834 2.6004
3610 1805.0 3.4934 5.6866 3.4934 1.0436 2.5468
3620 1810.0 3.5319 2.3198 3.5319 0.9688 2.4129
3630 1815.0 3.5392 1.8492 3.5392 1.0425 2.3736
3640 1820.0 3.4902 6.0329 3.4902 0.9567 2.5548
3650 1825.0 3.4701 8.4421 3.4701 1.0030 2.5840
3660 1830.0 3.5577 0.8958 3.5577 0.9947 2.5034
3670 1835.0 3.5306 2.4089 3.5306 0.9863 2.5031
3680 1840.0 3.5118 3.8864 3.5118 0.9974 2.5760
3690 1845.0 3.5026 4.7395 3.5026 0.9567 2.5967
3700 1850.0 3.4746 7.8644 3.4746 1.0146 2.5723
3710 1855.0 3.5009 4.9140 3.5009 0.9470 2.5147
3720 1860.0 3.4888 6.1793 3.4888 1.0060 2.4765
3730 1865.0 3.4944 5.5748 3.4944 0.9369 2.5323
3740 1870.0 3.4786 7.3695 3.4786 1.0021 2.5304
3750 1875.0 3.5279 2.6014 3.5279 0.9688 2.4935
3760 1880.0 3.5295 2.4886 3.5295 0.9964 2.5197
3770 1885.0 3.5427 1.6418 3.5427 0.9817 2.5237
3780 1890.0 3.5668 0.5506 3.5668 0.9818 2.5014
3790 1895.0 3.5323 2.2897 3.5323 1.0073 2.5299
3800 1900.0 3.4966 5.3462 3.4966 0.9750 2.5544
3810 1905.0 3.5755 0.3011 3.5755 1.0244 2.4284
3820 1910.0 3.6054 0.0145 3.6054 0.9692 2.3377
3830 1915.0 3.6121 0.0729 3.6121 1.0256 2.2668
3840 1920.0 3.6149 0.1107 3.6149 0.9566 2.2816
3850 1925.0 3.6066 0.0217 3.6066 1.0246 2.2976
3860 1930.0 3.5444 1.5442 3.5444 0.9372 2.3977
3870 1935.0 3.5067 4.3534 3.5067 1.0398 2.4287
3880 1940.0 3.5387 1.8780 3.5387 0.9463 2.4235
3890 1945.0 3.5493 1.2846 3.5493 1.0466 2.4098
3900 1950.0 3.5483 1.3343 3.5483 0.9460 2.4377
3910 1955.0 3.5718 0.3974 3.5718 1.0397 2.4196
3920 1960.0 3.5627 0.6956 3.5627 0.9764 2.4581
3930 1965.0 3.5064 4.3845 3.5064 1.0129 2.5168
3940 1970.0 3.5378 1.9351 3.5378 0.9704 2.4859
3950 1975.0 3.5484 1.3295 3.5484 0.9981 2.4360
3960 1980.0 3.5246 2.8421 3.5246 0.9836 2.4972
3970 1985.0 3.5009 4.9062 3.5009 1.0039 2.5105
3980 1990.0 3.5668 0.5522 3.5668 0.9697 2.3856
3990 1995.0 3.5411 1.7327 3.5411 0.9965 2.3237
4000 2000.0 3.5154 3.5744 3.5154 0.9740 2.4379
4010 2005.0 3.4581 10.0682 3.4581 1.0029 2.5080
4020 2010.0 3.5118 3.8912 3.5118 0.9850 2.4453
4030 2015.0 3.4951 5.5001 3.4951 1.0095 2.3706
4040 2020.0 3.4862 6.4748 3.4862 0.9794 2.4410
4050 2025.0 3.4512 11.0635 3.4512 1.0153 2.4631
4060 2030.0 3.5017 4.8353 3.5017 0.9675 2.4085
4070 2035.0 3.5065 4.3700 3.5065 1.0010 2.4159
4080 2040.0 3.4972 5.2841 3.4972 0.9684 2.4724
4090 2045.0 3.5164 3.4905 3.5164 0.9896 2.4703
4100 2050.0 3.5036 4.6440 3.5036 0.9820 2.4671
4110 2055.0 3.4631 9.3732 3.4631 0.9925 2.5829
4120 2060.0 3.5073 4.2977 3.5073 0.9855 2.5430
4130 2065.0 3.5243 2.8658 3.5243 1.0045 2.5224
4140 2070.0 3.4527 10.8499 3.4527 0.9762 2.6525
4150 2075.0 3.5284 2.5661 3.5284 0.9921 2.5683
4160 2080.0 3.5010 4.9004 3.5010 0.9822 2.4942
4170 2085.0 3.5266 2.6950 3.5266 0.9930 2.5800
4180 2090.0 3.4951 5.5019 3.4951 0.9704 2.6410
4190 2095.0 3.5075 4.2821 3.5075 1.0082 2.5598
4200 2100.0 3.4848 6.6356 3.4848 0.9297 2.5821
4210 2105.0 3.4303 14.3988 3.4303 1.0380 2.7269
4220 2110.0 3.4675 8.7813 3.4675 0.9176 2.6890
4230 2115.0 3.4484 11.4922 3.4484 1.0488 2.6609
4240 2120.0 3.4749 7.8266 3.4749 0.9329 2.6538
4250 2125.0 3.4585 10.0172 3.4585 1.0750 2.6514
4260 2130.0 3.4899 6.0566 3.4899 0.9190 2.6339
4270 2135.0 3.4692 8.5504 3.4692 1.0577 2.6639
4280 2140.0 3.4952 5.4883 3.4952 0.9355 2.6470
