# step  time_fs  cv_FeH(A)  bias(kJ/mol)  d_min_FeH(A)  d_min_OH(A)  d_min_SH(A)
1270 635.0 3.3671 3.4359 3.3671 1.0071 2.8661
1280 640.0 3.4797 0.4425 3.4797 0.9705 2.8132
1290 645.0 3.4427 0.0268 3.4427 1.0216 2.6880
1300 650.0 3.3666 3.4782 3.3666 0.9945 2.6817
1310 655.0 3.4478 0.0024 3.4478 1.0441 2.8567
1320 660.0 3.4212 0.4137 3.4212 0.9836 2.7954
1330 665.0 3.4029 1.1099 3.4029 1.0326 2.7993
1340 670.0 3.4233 0.3564 3.4233 1.0401 2.8561
1350 675.0 3.3739 2.8942 3.3739 1.0382 2.8247
1360 680.0 3.3991 1.2932 3.3991 1.0363 2.7119
1370 685.0 3.4151 0.6088 3.4151 1.0375 2.8678
1380 690.0 3.3400 6.0465 3.3400 1.1349 2.7078
1390 695.0 3.4216 0.4046 3.4216 1.0353 2.7759
1400 700.0 3.3687 3.3049 3.3687 1.0304 2.8069
1410 705.0 3.4390 0.0605 3.4390 1.1206 2.6811
1420 710.0 3.4238 0.3426 3.4238 0.9822 2.5740
1430 715.0 3.4135 0.6674 3.4135 1.0855 2.5881
1440 720.0 3.3644 3.6658 3.3644 1.1306 2.7138
1450 725.0 3.3810 2.3800 3.3810 0.9637 2.7049
1460 730.0 3.4458 0.0088 3.4458 1.0901 2.5834
1470 735.0 3.4134 0.6716 3.4134 1.0966 2.6356
1480 740.0 3.3857 2.0679 3.3857 0.9987 2.7242
1490 745.0 3.4179 0.5143 3.4179 1.0495 2.6528
1500 750.0 3.3764 2.7110 3.3764 1.1019 2.7151
1510 755.0 3.3697 3.2229 3.3697 1.0743 2.7181
1520 760.0 3.3770 2.6678 3.3770 1.0433 2.5959
1530 765.0 3.4077 0.8931 3.4077 1.0136 2.6044
1540 770.0 3.4010 1.2007 3.4010 1.0938 2.6696
1550 775.0 3.4027 1.1180 3.4027 1.1072 2.6768
1560 780.0 3.4071 0.9192 3.4071 1.0062 2.6773
1570 785.0 3.3740 2.8868 3.3740 1.0997 2.7076
1580 790.0 3.4146 0.6261 3.4146 1.1036 2.6727
1590 795.0 3.4658 0.1253 3.4658 0.9958 2.6248
1600 800.0 3.4637 0.0944 3.4637 1.0682 2.6181
1610 805.0 3.3986 1.3218 3.3986 1.1147 2.6758
1620 810.0 3.4254 0.3030 3.4254 1.0108 2.6628
1630 815.0 3.4652 0.1153 3.4652 1.0360 2.6229
1640 820.0 3.4203 0.4420 3.4203 1.1791 2.6724
1650 825.0 3.4098 0.8061 3.4098 1.1679 2.6609
1660 830.0 3.4661 0.1288 3.4661 1.0120 2.6498
1670 835.0 3.4261 0.2846 3.4261 1.0487 2.6801
1680 840.0 3.3718 3.0553 3.3718 1.0744 2.7491
1690 845.0 3.4395 0.0551 3.4395 0.9747 2.7126
1700 850.0 3.4766 0.3542 3.4766 1.0733 2.6717
1710 855.0 3.4023 1.1379 3.4023 1.0240 2.7864
1720 860.0 3.4170 0.5437 3.4170 1.0307 2.8042
1730 865.0 3.4679 0.1599 3.4679 1.1069 2.7639
1740 870.0 3.4703 0.2066 3.4703 1.0079 2.7930
1750 875.0 3.4590 0.0405 3.4590 1.0585 2.8224
1760 880.0 3.4331 0.1428 3.4331 1.1834 2.8442
1770 885.0 3.4437 0.0201 3.4437 1.1003 2.8116
1780 890.0 3.4277 0.2480 3.4277 0.9866 2.7619
1790 895.0 3.4150 0.6122 3.4150 1.0677 2.6510
1800 900.0 3.4173 0.5348 3.4173 1.0318 2.5455
1810 905.0 3.4018 1.1618 3.4018 1.0090 2.4996
1820 910.0 3.3751 2.8037 3.3751 1.0271 2.5591
1830 915.0 3.3452 5.4911 3.3452 0.9953 2.5910
1840 920.0 3.3553 4.4834 3.3553 1.0321 2.5007
1850 925.0 3.3387 6.1963 3.3387 1.0384 2.5302
1860 930.0 3.3615 3.9150 3.3615 1.0077 2.6868
1870 935.0 3.3658 3.5475 3.3658 1.0380 2.6983
1880 940.0 3.3663 3.5023 3.3663 1.0689 2.5943
1890 945.0 3.4100 0.8008 3.4100 0.9697 2.5784
1900 950.0 3.3877 1.9431 3.3877 1.0599 2.5466
1910 955.0 3.3593 4.1120 3.3593 0.9896 2.5503
1920 960.0 3.4269 0.2660 3.4269 1.0280 2.4313
1930 965.0 3.4105 0.7786 3.4105 0.9827 2.4510
1940 970.0 3.2984 11.4980 3.2984 1.0224 2.5427
1950 975.0 3.4260 0.2890 3.4260 0.9848 2.4446
1960 980.0 3.4747 0.3054 3.4747 1.0210 2.2322
1970 985.0 3.3770 2.6613 3.3770 0.9869 2.1447
1980 990.0 3.3278 7.4715 3.3278 1.0078 2.0893
1990 995.0 3.3794 2.4904 3.3794 0.9818 2.1318
2000 1000.0 3.3792 2.5028 3.3792 1.0297 2.1207
2010 1005.0 3.4077 0.8952 3.4077 0.9746 2.1488
2020 1010.0 3.3878 1.9318 3.3878 1.0321 2.1168
2030 1015.0 3.4567 0.0227 3.4567 0.9746 2.1882
2040 1020.0 3.4046 1.0305 3.4046 1.0443 2.1620
2050 1025.0 3.4642 0.1006 3.4642 0.9764 2.2405
2060 1030.0 3.4633 0.0890 3.4633 1.0488 2.2217
2070 1035.0 3.4996 1.2306 3.4996 0.9817 2.2380
2080 1040.0 3.4248 0.3183 3.4248 1.0342 2.1676
2090 1045.0 3.4114 0.7457 3.4114 0.9939 2.1508
2100 1050.0 3.3874 1.9614 3.3874 1.0256 2.0881
2110 1055.0 3.3993 1.2844 3.3993 1.0131 2.1088
2120 1060.0 3.4279 0.2444 3.4279 1.0071 2.2058
2130 1065.0 3.4803 0.4595 3.4803 0.9911 2.3020
2140 1070.0 3.4243 0.3310 3.4243 1.0311 2.3816
2150 1075.0 3.3881 1.9149 3.3881 1.0111 2.4366
2160 1080.0 3.4947 0.9992 3.4947 1.0147 2.3331
2170 1085.0 3.4612 0.0624 3.4612 1.0623 2.2387
2180 1090.0 3.5050 1.5124 3.5050 0.9804 2.2681
2190 1095.0 3.4574 0.0275 3.4574 1.0484 2.2609
2200 1100.0 3.4745 0.3003 3.4745 1.0041 2.2614
2210 1105.0 3.4431 0.0236 3.4431 1.0314 2.2314
2220 1110.0 3.4504 0.0001 3.4504 1.0178 2.2261
2230 1115.0 3.4449 0.0130 3.4449 1.0383 2.2252
2240 1120.0 3.4476 0.0028 3.4476 1.0169 2.2079
2250 1125.0 3.4001 1.2447 3.4001 1.0251 2.1197
2260 1130.0 3.3676 3.3970 3.3676 1.0178 2.0134
2270 1135.0 3.3634 3.7504 3.3634 1.0326 1.9809
2280 1140.0 3.3859 2.0527 3.3859 1.0052 2.0129
2290 1145.0 3.3916 1.7037 3.3916 1.0243 2.0526
2300 1150.0 3.4518 0.0016 3.4518 1.0191 2.1753
2310 1155.0 3.4418 0.0333 3.4418 1.0144 2.3231
2320 1160.0 3.3383 6.2439 3.3383 1.0078 2.4602
2330 1165.0 3.3979 1.3584 3.3979 1.0264 2.4311
2340 1170.0 3.3644 3.6607 3.3644 0.9883 2.4009
2350 1175.0 3.3723 3.0225 3.3723 1.0128 2.3853
2360 1180.0 3.3266 7.6104 3.3266 1.0065 2.4728
2370 1185.0 3.3479 5.2095 3.3479 1.0117 2.4338
2380 1190.0 3.3471 5.2986 3.3471 0.9815 2.2647
2390 1195.0 3.3250 7.8071 3.3250 0.9765 2.1908
2400 1200.0 3.4062 0.9578 3.4062 1.0086 2.2165
2410 1205.0 3.4057 0.9809 3.4057 0.9966 2.2218
2420 1210.0 3.4151 0.6104 3.4151 1.0083 2.1517
2430 1215.0 3.4038 1.0693 3.4038 1.0041 2.1183
2440 1220.0 3.3990 1.2989 3.3990 1.0147 2.1879
2450 1225.0 3.3468 5.3280 3.3468 1.0269 2.2671
2460 1230.0 3.3966 1.4252 3.3966 0.9876 2.2441
2470 1235.0 3.3698 3.2165 3.3698 1.0442 2.1951
2480 1240.0 3.4031 1.0997 3.4031 0.9565 2.2899
2490 1245.0 3.3759 2.7439 3.3759 1.0831 2.2886
2500 1250.0 3.3865 2.0182 3.3865 0.9540 2.2878
2510 1255.0 3.4054 0.9967 3.4054 1.0641 2.2002
2520 1260.0 3.4336 0.1348 3.4336 0.9859 2.1750
2530 1265.0 3.4323 0.1574 3.4323 1.0386 2.0872
2540 1270.0 3.4087 0.8534 3.4087 1.0179 2.0447
2550 1275.0 3.4173 0.5343 3.4173 1.0025 2.0769
2560 1280.0 3.4703 0.2067 3.4703 1.0393 2.1778
2570 1285.0 3.4230 0.3649 3.4230 0.9759 2.4113
2580 1290.0 3.3632 3.7645 3.3632 1.0627 2.5017
2590 1295.0 3.4674 0.1507 3.4674 0.9661 2.4496
2600 1300.0 3.4589 0.0395 3.4589 1.0459 2.4459
2610 1305.0 3.3517 4.8293 3.3517 0.9525 2.5366
2620 1310.0 3.4732 0.2696 3.4732 1.0474 2.4170
2630 1315.0 3.5220 2.5955 3.5220 0.9499 2.3651
2640 1320.0 3.4998 1.2383 3.4998 1.0571 2.3927
2650 1325.0 3.3862 2.0356 3.3862 0.9708 2.5220
2660 1330.0 3.3552 4.4924 3.3552 1.0405 2.5674
2670 1335.0 3.4589 0.0398 3.4589 1.0523 2.4604
2680 1340.0 3.4601 0.0512 3.4601 0.9692 2.4703
2690 1345.0 3.4067 0.9355 3.4067 1.0794 2.5250
2700 1350.0 3.3455 5.4601 3.3455 1.0198 2.5865
2710 1355.0 3.4416 0.0355 3.4416 1.0266 2.4996
2720 1360.0 3.4431 0.0236 3.4431 1.1098 2.5201
2730 1365.0 3.3654 3.5760 3.3654 1.1256 2.6081
2740 1370.0 3.4143 0.6387 3.4143 1.1848 2.5329
2750 1375.0 3.4379 0.0733 3.4379 1.1600 2.4508
2760 1380.0 3.3421 5.8208 3.3421 1.0073 2.5454
2770 1385.0 3.3909 1.7442 3.3909 1.1074 2.4800
2780 1390.0 3.3872 1.9690 3.3872 1.1588 2.4150
2790 1395.0 3.3306 7.1315 3.3306 1.0623 2.4308
2800 1400.0 3.4124 0.7064 3.4124 1.0467 2.2910
2810 1405.0 3.4193 0.4708 3.4193 1.0353 2.2346
2820 1410.0 3.3844 2.1514 3.3844 1.0245 2.3485
2830 1415.0 3.3493 5.0726 3.3493 1.1030 2.3774
2840 1420.0 3.4367 0.0883 3.4367 0.9899 2.2886
2850 1425.0 3.3547 4.5368 3.3547 1.0300 2.2326
2860 1430.0 3.4233 0.3551 3.4233 0.9896 2.3770
2870 1435.0 3.3331 6.8308 3.3331 1.0409 2.5446
2880 1440.0 3.3532 4.6875 3.3532 1.0036 2.5421
2890 1445.0 3.4214 0.4076 3.4214 1.0088 2.4806
2900 1450.0 3.4066 0.9435 3.4066 1.0138 2.4998
2910 1455.0 3.3890 1.8592 3.3890 1.0001 2.4956
2920 1460.0 3.3906 1.7663 3.3906 1.0370 2.4956
2930 1465.0 3.4048 1.0238 3.4048 1.0215 2.4658
2940 1470.0 3.4075 0.9039 3.4075 1.0164 2.4281
2950 1475.0 3.3746 2.8423 3.3746 1.0513 2.4985
2960 1480.0 3.3597 4.0792 3.3597 1.0698 2.4797
2970 1485.0 3.3700 3.2003 3.3700 1.0391 2.5042
2980 1490.0 3.3698 3.2186 3.3698 1.0933 2.5276
2990 1495.0 3.3549 4.5179 3.3549 1.1167 2.5816
3000 1500.0 3.3642 3.6831 3.3642 1.0981 2.5775
3010 1505.0 3.3916 1.7029 3.3916 1.0647 2.5632
3020 1510.0 3.4391 0.0590 3.4391 1.1280 2.5360
3030 1515.0 3.4218 0.3987 3.4218 1.0800 2.5604
3040 1520.0 3.3968 1.4173 3.3968 1.0251 2.5734
3050 1525.0 3.4049 1.0156 3.4049 1.1101 2.5835
3060 1530.0 3.3768 2.6760 3.3768 1.0887 2.5925
3070 1535.0 3.3613 3.9346 3.3613 1.0342 2.5858
3080 1540.0 3.3751 2.8079 3.3751 1.0492 2.5260
3090 1545.0 3.3848 2.1267 3.3848 1.0157 2.5205
3100 1550.0 3.4142 0.6411 3.4142 1.0576 2.4443
3110 1555.0 3.4054 0.9954 3.4054 1.0216 2.5049
3120 1560.0 3.3732 2.9529 3.3732 1.0192 2.5528
3130 1565.0 3.4223 0.3840 3.4223 1.0365 2.5115
3140 1570.0 3.3777 2.6164 3.3777 1.0092 2.6000
3150 1575.0 3.4257 0.2949 3.4257 1.0144 2.5888
3160 1580.0 3.4665 0.1359 3.4665 1.0379 2.5442
3170 1585.0 3.3900 1.8014 3.3900 1.0159 2.7027
3180 1590.0 3.2703 16.1524 3.2703 1.0385 2.8567
3190 1595.0 3.4442 0.0170 3.4442 1.0471 2.6919
3200 1600.0 3.3993 1.2837 3.3993 1.0469 2.6085
3210 1605.0 3.3831 2.2360 3.3831 1.0165 2.7544
3220 1610.0 3.3888 1.8756 3.3888 1.0954 2.7613
3230 1615.0 3.4814 0.4936 3.4814 1.0204 2.6514
3240 1620.0 3.4158 0.5853 3.4158 1.0171 2.6850
3250 1625.0 3.3739 2.8967 3.3739 1.1319 2.6972
3260 1630.0 3.4027 1.1171 3.4027 0.9738 2.5472
3270 1635.0 3.4361 0.0960 3.4361 1.0525 2.5454
3280 1640.0 3.3414 5.8919 3.3414 1.0300 2.6124
3290 1645.0 3.3706 3.1517 3.3706 1.0006 2.4530
3300 1650.0 3.4062 0.9612 3.4062 1.0708 2.4503
3310 1655.0 3.3475 5.2552 3.3475 0.9676 2.5238
3320 1660.0 3.3983 1.3341 3.3983 1.0642 2.4472
3330 1665.0 3.3714 3.0851 3.3714 0.9812 2.4803
3340 1670.0 3.2772 14.9376 3.2772 1.0387 2.5950
3350 1675.0 3.3177 8.7555 3.3177 0.9993 2.5054
3360 1680.0 3.2920 12.4822 3.2920 1.0144 2.5711
3370 1685.0 3.3401 6.0387 3.3401 1.0190 2.4513
3380 1690.0 3.3084 10.0200 3.3084 0.9848 2.5608
3390 1695.0 3.3517 4.8310 3.3517 0.9910 2.5342
3400 1700.0 3.3110 9.6637 3.3110 1.0062 2.4313
3410 1705.0 3.3455 5.4648 3.3455 0.9913 2.5926
3420 1710.0 3.3354 6.5690 3.3354 1.0138 2.5265
3430 1715.0 3.3843 2.1584 3.3843 1.0104 2.5282
3440 1720.0 3.2897 12.8467 3.2897 0.9685 2.6506
3450 1725.0 3.3863 2.0275 3.3863 1.0073 2.5412
3460 1730.0 3.3431 5.7162 3.3431 1.0040 2.4032
3470 1735.0 3.3672 3.4263 3.3672 1.0010 2.4192
3480 1740.0 3.4659 0.1257 3.4659 0.9938 2.4513
3490 1745.0 3.4788 0.4149 3.4788 1.0038 2.4701
3500 1750.0 3.3701 3.1960 3.3701 0.9963 2.5962
3510 1755.0 3.3698 3.2129 3.3698 1.0112 2.5720
3520 1760.0 3.4149 0.6147 3.4149 1.0141 2.4364
3530 1765.0 3.3562 4.4035 3.3562 0.9764 2.4352
3540 1770.0 3.3520 4.8018 3.3520 1.0114 2.6079
3550 1775.0 3.4025 1.1283 3.4025 1.0029 2.5550
3560 1780.0 3.4628 0.0816 3.4628 1.0018 2.5138
3570 1785.0 3.3341 6.7108 3.3341 0.9950 2.6733
3580 1790.0 3.4037 1.0713 3.4037 1.0030 2.5779
3590 1795.0 3.3156 9.0376 3.3156 1.0304 2.3754
3600 1800.0 3.4133 0.6730 3.4133 0.9843 2.4989
3610 1805.0 3.3646 3.6505 3.3646 1.0356 2.5931
3620 1810.0 3.4375 0.0783 3.4375 0.9874 2.4462
3630 1815.0 3.4160 0.5796 3.4160 1.0425 2.4474
3640 1820.0 3.3227 8.1036 3.3227 1.0230 2.6379
3650 1825.0 3.3826 2.2709 3.3826 0.9778 2.5724
3660 1830.0 3.3948 1.5237 3.3948 1.0251 2.5005
3670 1835.0 3.2791 14.6062 3.2791 0.9822 2.6786
3680 1840.0 3.3286 7.3735 3.3286 1.0274 2.6320
3690 1845.0 3.4458 0.0089 3.4458 1.0200 2.4346
3700 1850.0 3.3823 2.2946 3.3823 0.9785 2.4206
3710 1855.0 3.4096 0.8179 3.4096 1.0270 2.5291
3720 1860.0 3.3831 2.2369 3.3831 0.9786 2.5609
3730 1865.0 3.3803 2.4286 3.3803 1.0294 2.5823
3740 1870.0 3.3941 1.5644 3.3941 0.9918 2.5685
3750 1875.0 3.3992 1.2891 3.3992 1.0147 2.5695
3760 1880.0 3.4255 0.3004 3.4255 1.0054 2.5292
3770 1885.0 3.3802 2.4391 3.3802 1.0002 2.4641
3780 1890.0 3.4283 0.2346 3.4283 0.9927 2.5168
3790 1895.0 3.3270 7.5659 3.3270 0.9970 2.6249
3800 1900.0 3.3675 3.4025 3.3675 1.0083 2.5661
3810 1905.0 3.3337 6.7676 3.3337 0.9972 2.4301
3820 1910.0 3.3669 3.4507 3.3669 0.9912 2.5382
3830 1915.0 3.3582 4.2147 3.3582 1.0151 2.5377
3840 1920.0 3.4103 0.7884 3.4103 0.9832 2.3531
3850 1925.0 3.4208 0.4277 3.4208 0.9789 2.3342
3860 1930.0 3.4114 0.7435 3.4114 1.0039 2.4599
3870 1935.0 3.3841 2.1732 3.3841 0.9819 2.4732
3880 1940.0 3.4309 0.1815 3.4309 1.0113 2.3698
3890 1945.0 3.4151 0.6099 3.4151 0.9833 2.3893
3900 1950.0 3.3542 4.5869 3.3542 1.0250 2.4911
3910 1955.0 3.3963 1.4405 3.3963 1.0154 2.4236
3920 1960.0 3.3628 3.7983 3.3628 0.9831 2.3214
3930 1965.0 3.4049 1.0165 3.4049 1.0095 2.3971
3940 1970.0 3.2990 11.3947 3.2990 1.0214 2.5057
3950 1975.0 3.3883 1.9021 3.3883 1.0791 2.3974
3960 1980.0 3.4408 0.0421 3.4408 0.9784 2.3090
3970 1985.0 3.4412 0.0390 3.4412 1.0649 2.2429
3980 1990.0 3.4035 1.0812 3.4035 1.0281 2.3260
3990 1995.0 3.3355 6.5511 3.3355 1.0219 2.3933
4000 2000.0 3.4162 0.5721 3.4162 1.0385 2.3187
4010 2005.0 3.4625 0.0785 3.4625 0.9757 2.2801
4020 2010.0 3.4168 0.5521 3.4168 1.0628 2.3047
4030 2015.0 3.3900 1.7979 3.3900 0.9942 2.4678
4040 2020.0 3.3993 1.2875 3.3993 1.0512 2.5329
4050 2025.0 3.4538 0.0071 3.4538 1.0478 2.5198
4060 2030.0 3.4649 0.1104 3.4649 0.9822 2.5228
4070 2035.0 3.4182 0.5042 3.4182 1.0303 2.5033
4080 2040.0 3.4167 0.5545 3.4167 0.9808 2.6324
4090 2045.0 3.3464 5.3689 3.3464 1.0750 2.7301
4100 2050.0 3.3988 1.3084 3.3988 0.9701 2.6073
4110 2055.0 3.3421 5.8182 3.3421 1.0211 2.3930
4120 2060.0 3.3953 1.4956 3.3953 0.9539 2.4125
4130 2065.0 3.3635 3.7447 3.3635 1.0310 2.5280
4140 2070.0 3.2933 12.2774 3.2933 0.9645 2.5534
4150 2075.0 3.3825 2.2777 3.3825 1.0115 2.3223
4160 2080.0 3.3841 2.1726 3.3841 0.9682 2.2201
4170 2085.0 3.3938 1.5791 3.3938 0.9983 2.3028
4180 2090.0 3.3388 6.1814 3.3388 1.0104 2.3637
4190 2095.0 3.4078 0.8907 3.4078 0.9833 2.2689
4200 2100.0 3.4015 1.1761 3.4015 0.9890 2.2028
4210 2105.0 3.4038 1.0693 3.4038 0.9997 2.3320
4220 2110.0 3.3688 3.2939 3.3688 1.0031 2.3980
4230 2115.0 3.4743 0.2956 3.4743 0.9984 2.3041
4240 2120.0 3.4548 0.0115 3.4548 1.0017 2.2427
4250 2125.0 3.4784 0.4019 3.4784 0.9963 2.2633
4260 2130.0 3.4947 0.9970 3.4947 1.0155 2.3108
4270 2135.0 3.4214 0.4086 3.4214 0.9816 2.4290
4280 2140.0 3.4003 1.2356 3.4003 1.0083 2.4776
