# step  time_fs  cv_FeH(A)  bias(kJ/mol)  d_min_FeH(A)  d_min_OH(A)  d_min_SH(A)
340 170.0 1.7021 4.7924 1.7021 2.8175 2.2888
350 175.0 1.7261 2.7339 1.7261 2.7964 2.2763
360 180.0 1.7281 2.5815 1.7281 2.7747 2.2866
370 185.0 1.6838 6.7532 1.6838 2.8089 2.3108
380 190.0 1.6896 6.0925 1.6896 2.8303 2.3817
390 195.0 1.6827 6.8786 1.6827 2.8587 2.3930
400 200.0 1.6907 5.9722 1.6907 2.8662 2.3626
410 205.0 1.6830 6.8426 1.6830 2.8659 2.2826
420 210.0 1.7316 2.3384 1.7316 2.8865 2.2343
430 215.0 1.7196 3.2283 1.7196 2.9538 2.2155
440 220.0 1.6815 7.0156 1.6815 2.9821 2.2767
450 225.0 1.7001 4.9919 1.7001 2.9739 2.4019
460 230.0 1.6776 7.4907 1.6776 3.0166 2.2963
470 235.0 1.6899 6.0586 1.6899 3.0125 2.2959
480 240.0 1.6832 6.8175 1.6832 3.0037 2.3227
490 245.0 1.6888 6.1821 1.6888 3.0696 2.2780
500 250.0 1.7287 2.5404 1.7287 2.9967 2.2459
510 255.0 1.7462 1.4448 1.7462 2.9482 2.2597
520 260.0 1.7193 3.2577 1.7193 2.9666 2.2589
530 265.0 1.7189 3.2862 1.7189 3.0086 2.2484
540 270.0 1.7098 4.0653 1.7098 3.0439 2.2550
550 275.0 1.7230 2.9678 1.7230 3.0003 2.3109
560 280.0 1.7421 1.6740 1.7421 2.9322 2.3474
570 285.0 1.7017 4.8292 1.7017 2.9302 2.2788
580 290.0 1.7254 2.7818 1.7254 2.9008 2.2327
590 295.0 1.7275 2.6256 1.7275 2.8626 2.2253
600 300.0 1.7254 2.7802 1.7254 2.8262 2.2772
610 305.0 1.7210 3.1206 1.7210 2.8679 2.2850
620 310.0 1.6934 5.6773 1.6934 2.9177 2.2800
630 315.0 1.7209 3.1303 1.7209 2.8753 2.3300
640 320.0 1.7304 2.4243 1.7304 2.8381 2.3546
650 325.0 1.7072 4.3015 1.7072 2.8555 2.3154
660 330.0 1.6868 6.4080 1.6868 2.9088 2.2706
670 335.0 1.6943 5.5912 1.6943 2.9064 2.3006
680 340.0 1.7351 2.1041 1.7351 2.8347 2.4039
690 345.0 1.7173 3.4170 1.7173 2.8393 2.4097
700 350.0 1.6803 7.1582 1.6803 2.8920 2.3376
710 355.0 1.7173 3.4202 1.7173 2.9036 2.3281
720 360.0 1.7360 2.0462 1.7360 2.9317 2.3261
730 365.0 1.6985 5.1528 1.6985 2.9753 2.3405
740 370.0 1.7133 3.7557 1.7133 2.9467 2.4030
750 375.0 1.7163 3.5006 1.7163 2.9354 2.3922
760 380.0 1.6978 5.2231 1.6978 2.9527 2.3051
770 385.0 1.7151 3.6011 1.7151 2.9234 2.2310
780 390.0 1.7481 1.3464 1.7481 2.8809 2.2256
790 395.0 1.7490 1.2998 1.7490 2.8941 2.2600
800 400.0 1.7013 4.8744 1.7013 2.9066 2.3190
810 405.0 1.7213 3.0934 1.7213 2.8420 2.3591
820 410.0 1.6933 5.6964 1.6933 2.8119 2.2720
830 415.0 1.7196 3.2292 1.7196 2.7992 2.3110
840 420.0 1.7189 3.2906 1.7189 2.8397 2.2303
850 425.0 1.7246 2.8459 1.7246 2.8912 2.1713
860 430.0 1.7450 1.5141 1.7450 2.8685 2.2327
870 435.0 1.7896 0.0544 1.7896 2.7989 2.3174
880 440.0 1.7507 1.2161 1.7507 2.8492 2.2746
890 445.0 1.6341 13.7554 1.6341 2.9462 2.2044
900 450.0 1.7249 2.8195 1.7249 2.8527 2.2786
910 455.0 1.8130 0.0842 1.8130 2.7449 2.3513
920 460.0 1.7537 1.0710 1.7537 2.8445 2.2089
930 465.0 1.6747 7.8462 1.6747 2.9637 2.0622
940 470.0 1.6791 7.3070 1.6791 2.8880 2.1904
950 475.0 1.7641 0.6456 1.7641 2.6908 2.3479
960 480.0 1.7595 0.8202 1.7595 2.6299 2.3312
970 485.0 1.6516 11.0157 1.6516 2.7366 2.2659
980 490.0 1.6569 10.2457 1.6569 2.8042 2.2322
990 495.0 1.7572 0.9176 1.7572 2.8089 2.3168
1000 500.0 1.6977 5.2366 1.6977 2.8583 2.3491
1010 505.0 1.7258 2.7502 1.7258 2.8613 2.3374
1020 510.0 1.6946 5.5520 1.6946 2.8358 2.2719
1030 515.0 1.6382 13.0863 1.6382 2.8126 2.3186
1040 520.0 1.7385 1.8938 1.7385 2.7456 2.3962
1050 525.0 1.7437 1.5842 1.7437 2.8163 2.3645
1060 530.0 1.6684 8.6613 1.6684 2.9600 2.2808
1070 535.0 1.6323 14.0573 1.6323 2.9651 2.2163
1080 540.0 1.7390 1.8630 1.7390 2.8345 2.3962
1090 545.0 1.8050 0.0123 1.8050 2.7742 2.4734
1100 550.0 1.7108 3.9810 1.7108 2.9474 2.3562
1110 555.0 1.6288 14.6616 1.6288 3.0895 2.1774
1120 560.0 1.7128 3.8063 1.7128 3.0031 2.2847
1130 565.0 1.8260 0.3374 1.8260 2.8847 2.4370
1140 570.0 1.8012 0.0008 1.8012 2.9630 2.3516
1150 575.0 1.7088 4.1542 1.7088 3.1245 2.1413
1160 580.0 1.7138 3.7128 1.7138 3.1692 2.1079
1170 585.0 1.8240 0.2875 1.8240 2.9958 2.3293
1180 590.0 1.8563 1.5843 1.8563 2.9459 2.4175
1190 595.0 1.7082 4.2142 1.7082 3.0903 2.2595
1200 600.0 1.6521 10.9307 1.6521 3.1695 2.1892
1210 605.0 1.8085 0.0361 1.8085 3.0335 2.3358
1220 610.0 1.8012 0.0008 1.8012 3.0051 2.3937
1230 615.0 1.6391 12.9488 1.6391 3.1163 2.3073
1240 620.0 1.7095 4.0935 1.7095 3.0583 2.3448
1250 625.0 1.7680 0.5118 1.7680 2.9699 2.4474
1260 630.0 1.7322 2.2960 1.7322 3.0057 2.3450
1270 635.0 1.6501 11.2391 1.6501 3.0576 2.2966
1280 640.0 1.6924 5.7851 1.6924 2.9824 2.2907
1290 645.0 1.7962 0.0070 1.7962 2.9136 2.3145
1300 650.0 1.7157 3.5559 1.7157 2.9775 2.2570
1310 655.0 1.6529 10.8235 1.6529 3.0187 2.2472
1320 660.0 1.7637 0.6602 1.7637 2.8778 2.3798
1330 665.0 1.8331 0.5486 1.8331 2.8149 2.4429
1340 670.0 1.7184 3.3292 1.7184 2.9742 2.3015
1350 675.0 1.6492 11.3689 1.6492 3.0793 2.1933
1360 680.0 1.7170 3.4441 1.7170 2.9122 2.3183
1370 685.0 1.8048 0.0117 1.8048 2.7787 2.4552
1380 690.0 1.7026 4.7405 1.7026 2.9089 2.3747
1390 695.0 1.6162 16.8993 1.6162 3.0964 2.2733
1400 700.0 1.6817 7.0019 1.6817 2.9831 2.3636
1410 705.0 1.8318 0.5045 1.8318 2.7685 2.4604
1420 710.0 1.6681 8.6956 1.6681 2.8899 2.2914
1430 715.0 1.5999 20.0202 1.5999 2.9650 2.2212
1440 720.0 1.7564 0.9520 1.7564 2.7424 2.4135
1450 725.0 1.7703 0.4399 1.7703 2.6785 2.4693
1460 730.0 1.6132 17.4518 1.6132 2.8347 2.3383
1470 735.0 1.6838 6.7504 1.6838 2.7570 2.3336
1480 740.0 1.6871 6.3764 1.6871 2.6433 2.2440
1490 745.0 1.7763 0.2807 1.7763 2.6038 2.3241
1500 750.0 1.6937 5.6516 1.6937 2.8049 2.2903
1510 755.0 1.6099 18.0660 1.6099 2.8860 2.2489
1520 760.0 1.8003 0.0000 1.8003 2.6764 2.3688
1530 765.0 1.7602 0.7917 1.7602 2.6442 2.3623
1540 770.0 1.6683 8.6688 1.6683 2.7777 2.2303
1550 775.0 1.7276 2.6195 1.7276 2.7929 2.1861
1560 780.0 1.7435 1.5971 1.7435 2.7732 2.2277
1570 785.0 1.7739 0.3407 1.7739 2.7108 2.2854
1580 790.0 1.7266 2.6952 1.7266 2.7634 2.2383
1590 795.0 1.6949 5.5212 1.6949 2.8080 2.2054
1600 800.0 1.6783 7.4111 1.6783 2.8124 2.1465
1610 805.0 1.6883 6.2370 1.6883 2.7595 2.1164
1620 810.0 1.7250 2.8093 1.7250 2.7463 2.1276
1630 815.0 1.6458 11.8846 1.6458 2.8453 2.1859
1640 820.0 1.7160 3.5308 1.7160 2.7909 2.2375
1650 825.0 1.7736 0.3493 1.7736 2.7251 2.2330
1660 830.0 1.7320 2.3115 1.7320 2.7531 2.2036
1670 835.0 1.7066 4.3593 1.7066 2.7646 2.2126
1680 840.0 1.6883 6.2371 1.6883 2.7444 2.2678
1690 845.0 1.6851 6.6064 1.6851 2.6921 2.3065
1700 850.0 1.6845 6.6704 1.6845 2.6329 2.3132
1710 855.0 1.6775 7.5003 1.6775 2.5812 2.2485
1720 860.0 1.7092 4.1238 1.7092 2.5060 2.2212
1730 865.0 1.7232 2.9499 1.7232 2.4352 2.2192
1740 870.0 1.6887 6.1958 1.6887 2.4078 2.2230
1750 875.0 1.6758 7.7143 1.6758 2.3459 2.3095
1760 880.0 1.7148 3.6255 1.7148 2.2601 2.3312
1770 885.0 1.6635 9.3133 1.6635 2.2888 2.2888
1780 890.0 1.6317 14.1627 1.6317 2.2978 2.2215
1790 895.0 1.7115 3.9124 1.7115 2.1632 2.2357
1800 900.0 1.7777 0.2493 1.7777 2.0658 2.2210
1810 905.0 1.7142 3.6784 1.7142 2.1406 2.0893
1820 910.0 1.6661 8.9695 1.6661 2.1636 2.0611
1830 915.0 1.7037 4.6356 1.7037 2.0670 2.1807
1840 920.0 1.6680 8.7067 1.6680 2.0272 2.2773
1850 925.0 1.6602 9.7683 1.6602 2.0374 2.1954
1860 930.0 1.6233 15.6162 1.6233 2.0425 2.1968
1870 935.0 1.6961 5.3948 1.6961 1.9853 2.2942
1880 940.0 1.6905 5.9908 1.6905 2.0056 2.2565
1890 945.0 1.6847 6.6437 1.6847 2.0671 2.1682
1900 950.0 1.6617 9.5654 1.6617 2.0965 2.1053
1910 955.0 1.7138 3.7141 1.7138 2.0432 2.1418
1920 960.0 1.7201 3.1922 1.7201 2.0457 2.1634
1930 965.0 1.6487 11.4476 1.6487 2.1014 2.1717
1940 970.0 1.6838 6.7486 1.6838 2.0516 2.2398
1950 975.0 1.7016 4.8371 1.7016 1.9998 2.3233
1960 980.0 1.6871 6.3764 1.6871 2.0426 2.2917
1970 985.0 1.6531 10.7930 1.6531 2.1216 2.2677
1980 990.0 1.6824 6.9184 1.6824 2.1213 2.2503
1990 995.0 1.7127 3.8143 1.7127 2.1220 2.2330
2000 1000.0 1.7105 4.0059 1.7105 2.1693 2.2192
2010 1005.0 1.6621 9.5115 1.6621 2.2776 2.1857
2020 1010.0 1.6618 9.5511 1.6618 2.3036 2.2262
2030 1015.0 1.6877 6.3110 1.6877 2.2925 2.3086
2040 1020.0 1.6453 11.9647 1.6453 2.3670 2.2993
2050 1025.0 1.6310 14.2733 1.6310 2.3944 2.2756
2060 1030.0 1.6985 5.1498 1.6985 2.3286 2.2804
2070 1035.0 1.6981 5.1961 1.6981 2.3446 2.2215
2080 1040.0 1.6418 12.5193 1.6418 2.4426 2.1173
2090 1045.0 1.6615 9.5975 1.6615 2.4224 2.1352
2100 1050.0 1.7053 4.4843 1.7053 2.3621 2.2348
2110 1055.0 1.6504 11.1834 1.6504 2.4351 2.2578
2120 1060.0 1.6258 15.1704 1.6258 2.5069 2.1027
2130 1065.0 1.6680 8.7083 1.6680 2.4745 2.0562
2140 1070.0 1.7078 4.2545 1.7078 2.4446 2.0886
2150 1075.0 1.6326 14.0053 1.6326 2.5495 2.1439
2160 1080.0 1.6332 13.9087 1.6332 2.5675 2.1678
2170 1085.0 1.7417 1.7013 1.7417 2.4446 2.1975
2180 1090.0 1.7712 0.4147 1.7712 2.4146 2.2064
2190 1095.0 1.6543 10.6203 1.6543 2.5520 2.1344
2200 1100.0 1.6368 13.3148 1.6368 2.5718 2.1272
2210 1105.0 1.7477 1.3666 1.7477 2.4298 2.1265
2220 1110.0 1.7292 2.5085 1.7292 2.4593 2.0961
2230 1115.0 1.6056 18.9009 1.6056 2.6272 2.0907
2240 1120.0 1.6794 7.2692 1.6794 2.5297 2.1764
2250 1125.0 1.7933 0.0223 1.7933 2.4084 2.1947
2260 1130.0 1.7363 2.0302 1.7363 2.4839 2.1369
2270 1135.0 1.6367 13.3279 1.6367 2.6265 2.1006
2280 1140.0 1.6305 14.3694 1.6305 2.6152 2.2195
2290 1145.0 1.7445 1.5412 1.7445 2.4701 2.2592
2300 1150.0 1.7307 2.4033 1.7307 2.5332 2.2235
2310 1155.0 1.6092 18.2006 1.6092 2.7275 2.1543
2320 1160.0 1.6677 8.7488 1.6677 2.6726 2.1298
2330 1165.0 1.7990 0.0005 1.7990 2.5097 2.2674
2340 1170.0 1.7289 2.5289 1.7289 2.5979 2.2430
2350 1175.0 1.6463 11.8171 1.6463 2.7535 2.1637
2360 1180.0 1.7052 4.4928 1.7052 2.7422 2.2279
2370 1185.0 1.7163 3.5012 1.7163 2.7081 2.3135
2380 1190.0 1.7147 3.6339 1.7147 2.7617 2.2892
2390 1195.0 1.7359 2.0560 1.7359 2.8203 2.2152
2400 1200.0 1.7113 3.9347 1.7113 2.9048 2.1765
2410 1205.0 1.6945 5.5676 1.6945 2.9363 2.2234
2420 1210.0 1.7359 2.0547 1.7359 2.9211 2.2937
2430 1215.0 1.7021 4.7884 1.7021 2.9690 2.2598
2440 1220.0 1.6642 9.2175 1.6642 3.0338 2.2724
2450 1225.0 1.7134 3.7533 1.7134 3.0087 2.2680
2460 1230.0 1.7307 2.3992 1.7307 2.9843 2.2542
2470 1235.0 1.7495 1.2748 1.7495 2.9814 2.2499
2480 1240.0 1.7131 3.7757 1.7131 3.0106 2.2723
2490 1245.0 1.6782 7.4138 1.6782 3.0190 2.3263
2500 1250.0 1.6950 5.5139 1.6950 3.0098 2.3452
2510 1255.0 1.6873 6.3454 1.6873 3.0011 2.3448
2520 1260.0 1.7282 2.5772 1.7282 2.9563 2.3486
2530 1265.0 1.7194 3.2444 1.7194 2.9571 2.3089
2540 1270.0 1.6733 8.0311 1.6733 3.0222 2.2620
2550 1275.0 1.7679 0.5153 1.7679 2.9623 2.3069
2560 1280.0 1.7624 0.7067 1.7624 3.0034 2.2744
2570 1285.0 1.6657 9.0167 1.6657 3.1252 2.2506
2580 1290.0 1.6934 5.6850 1.6934 3.1133 2.3393
2590 1295.0 1.7038 4.6319 1.7038 3.1047 2.2730
2600 1300.0 1.6932 5.7055 1.6932 3.1053 2.2859
2610 1305.0 1.6909 5.9544 1.6909 3.0974 2.3358
2620 1310.0 1.7127 3.8120 1.7127 3.0774 2.2505
2630 1315.0 1.7442 1.5548 1.7442 3.0412 2.2333
2640 1320.0 1.7315 2.3489 1.7315 3.0376 2.2405
2650 1325.0 1.6847 6.6476 1.6847 3.0683 2.2504
2660 1330.0 1.6838 6.7514 1.6838 3.0517 2.1938
2670 1335.0 1.7295 2.4823 1.7295 2.9799 2.2061
2680 1340.0 1.7168 3.4652 1.7168 2.9838 2.2189
2690 1345.0 1.6670 8.8491 1.6670 3.0450 2.1387
2700 1350.0 1.7126 3.8159 1.7126 2.9801 2.1793
2710 1355.0 1.7557 0.9794 1.7557 2.9236 2.2468
2720 1360.0 1.7314 2.3533 1.7314 2.9549 2.2379
2730 1365.0 1.6872 6.3591 1.6872 2.9861 2.2054
2740 1370.0 1.7050 4.5166 1.7050 2.9479 2.2056
2750 1375.0 1.7337 2.1967 1.7337 2.9046 2.2222
2760 1380.0 1.7213 3.0945 1.7213 2.9087 2.2332
2770 1385.0 1.6941 5.6052 1.6941 2.9212 2.2450
2780 1390.0 1.6957 5.4412 1.6957 2.8899 2.3173
2790 1395.0 1.7059 4.4304 1.7059 2.8495 2.3612
2800 1400.0 1.6654 9.0520 1.6654 2.8701 2.3480
2810 1405.0 1.7083 4.2039 1.7083 2.8318 2.3572
2820 1410.0 1.6941 5.6056 1.6941 2.8513 2.3032
2830 1415.0 1.7027 4.7303 1.7027 2.8539 2.2606
2840 1420.0 1.7490 1.3018 1.7490 2.8248 2.2805
2850 1425.0 1.7046 4.5484 1.7046 2.8783 2.2567
2860 1430.0 1.7195 3.2430 1.7195 2.9046 2.3055
2870 1435.0 1.7101 4.0367 1.7101 2.9275 2.3803
2880 1440.0 1.7144 3.6651 1.7144 2.9565 2.4070
2890 1445.0 1.6774 7.5124 1.6774 3.0464 2.3282
2900 1450.0 1.7020 4.8008 1.7020 3.0687 2.2526
2910 1455.0 1.7613 0.7488 1.7613 3.0252 2.2639
2920 1460.0 1.7473 1.3901 1.7473 3.0349 2.2845
2930 1465.0 1.6938 5.6438 1.6938 3.1137 2.2880
2940 1470.0 1.6954 5.4657 1.6954 3.1561 2.3165
2950 1475.0 1.6966 5.3424 1.6966 3.1471 2.2828
2960 1480.0 1.7288 2.5375 1.7288 3.1322 2.2416
2970 1485.0 1.6978 5.2183 1.6978 3.1996 2.2275
2980 1490.0 1.6600 9.7938 1.6600 3.2451 2.2466
2990 1495.0 1.7627 0.6938 1.7627 3.1571 2.2442
3000 1500.0 1.7915 0.0359 1.7915 3.1504 2.2375
3010 1505.0 1.7179 3.3739 1.7179 3.2641 2.2190
3020 1510.0 1.6685 8.6438 1.6685 3.3306 2.1765
3030 1515.0 1.7215 3.0819 1.7215 3.2561 2.1581
3040 1520.0 1.7513 1.1867 1.7513 3.2050 2.2502
3050 1525.0 1.7224 3.0122 1.7224 3.2340 2.2503
3060 1530.0 1.7275 2.6253 1.7275 3.2482 2.1686
3070 1535.0 1.7619 0.7242 1.7619 3.1870 2.2312
3080 1540.0 1.7292 2.5065 1.7292 3.1601 2.3160
3090 1545.0 1.6907 5.9761 1.6907 3.1639 2.3829
3100 1550.0 1.6899 6.0640 1.6899 3.1264 2.3920
3110 1555.0 1.6374 13.2125 1.6374 3.1457 2.3774
3120 1560.0 1.7054 4.4765 1.7054 3.0992 2.4333
3130 1565.0 1.7129 3.7917 1.7129 3.0779 2.3467
3140 1570.0 1.7315 2.3483 1.7315 3.0742 2.2552
3150 1575.0 1.7451 1.5092 1.7451 3.0607 2.2281
3160 1580.0 1.7225 3.0008 1.7225 3.0201 2.2984
3170 1585.0 1.7267 2.6885 1.7267 2.9981 2.3931
3180 1590.0 1.7104 4.0103 1.7104 3.0451 2.3430
3190 1595.0 1.6638 9.2778 1.6638 3.0815 2.3161
3200 1600.0 1.7452 1.4990 1.7452 2.9575 2.2924
3210 1605.0 1.7278 2.6049 1.7278 2.8744 2.2457
3220 1610.0 1.7168 3.4636 1.7168 2.8350 2.2529
3230 1615.0 1.7476 1.3719 1.7476 2.8618 2.3048
3240 1620.0 1.6972 5.2856 1.6972 2.9263 2.2323
3250 1625.0 1.6871 6.3724 1.6871 2.9244 2.2410
3260 1630.0 1.7212 3.1075 1.7212 2.8532 2.2916
3270 1635.0 1.6913 5.9041 1.6913 2.8150 2.2802
3280 1640.0 1.7663 0.5663 1.7663 2.7710 2.3626
3290 1645.0 1.7574 0.9075 1.7574 2.8301 2.3591
3300 1650.0 1.6561 10.3533 1.6561 2.9928 2.2320
3310 1655.0 1.6930 5.7192 1.6930 2.9365 2.2524
3320 1660.0 1.7618 0.7285 1.7618 2.7351 2.4016
3330 1665.0 1.7361 2.0418 1.7361 2.7051 2.4206
3340 1670.0 1.7025 4.7505 1.7025 2.8102 2.3327
3350 1675.0 1.6857 6.5316 1.6857 2.9472 2.2766
3360 1680.0 1.6734 8.0158 1.6734 2.9803 2.3214
3370 1685.0 1.7056 4.4538 1.7056 2.9260 2.4042
3380 1690.0 1.7079 4.2440 1.7079 2.9116 2.4051
3390 1695.0 1.6601 9.7792 1.6601 2.9567 2.3111
3400 1700.0 1.7457 1.4765 1.7457 2.8780 2.2635
3410 1705.0 1.7684 0.5000 1.7684 2.8622 2.2252
3420 1710.0 1.7217 3.0689 1.7217 2.9155 2.1717
3430 1715.0 1.6923 5.7982 1.6923 2.9148 2.2144
3440 1720.0 1.7055 4.4608 1.7055 2.8577 2.2920
3450 1725.0 1.7062 4.3975 1.7062 2.8411 2.1922
3460 1730.0 1.6944 5.5761 1.6944 2.8523 2.1550
3470 1735.0 1.6714 8.2737 1.6714 2.8751 2.1880
3480 1740.0 1.7093 4.1098 1.7093 2.8434 2.2383
3490 1745.0 1.7528 1.1121 1.7528 2.8147 2.1533
3500 1750.0 1.7027 4.7326 1.7027 2.8371 2.1577
3510 1755.0 1.7196 3.2303 1.7196 2.7722 2.2897
3520 1760.0 1.7819 0.1635 1.7819 2.7159 2.3921
3530 1765.0 1.6895 6.1021 1.6895 2.8400 2.3077
3540 1770.0 1.7198 3.2159 1.7198 2.9014 2.2021
3550 1775.0 1.8360 0.6474 1.8360 2.8683 2.1917
3560 1780.0 1.7782 0.2371 1.7782 2.9677 2.1639
3570 1785.0 1.6579 10.0940 1.6579 3.0898 2.1964
3580 1790.0 1.7101 4.0433 1.7101 3.0609 2.2617
3590 1795.0 1.6885 6.2114 1.6885 2.9189 2.1517
3600 1800.0 1.7180 3.3580 1.7180 2.8885 2.1446
3610 1805.0 1.6635 9.3104 1.6635 3.0222 2.1891
3620 1810.0 1.6665 8.9114 1.6665 3.0804 2.3034
3630 1815.0 1.7952 0.0113 1.7952 2.9448 2.2936
3640 1820.0 1.7877 0.0756 1.7877 2.9566 2.2429
3650 1825.0 1.6845 6.6675 1.6845 3.0011 2.2193
3660 1830.0 1.7313 2.3602 1.7313 2.9604 2.3230
3670 1835.0 1.7354 2.0860 1.7354 3.0023 2.4175
3680 1840.0 1.6571 10.2152 1.6571 3.0554 2.4438
3690 1845.0 1.7001 4.9876 1.7001 2.9278 2.4349
3700 1850.0 1.6554 10.4582 1.6554 2.8522 2.4320
3710 1855.0 1.7384 1.8958 1.7384 2.8974 2.4903
3720 1860.0 1.7002 4.9786 1.7002 3.1125 2.3364
3730 1865.0 1.6900 6.0541 1.6900 3.1813 2.2269
3740 1870.0 1.7622 0.7163 1.7622 3.1044 2.2478
3750 1875.0 1.7067 4.3505 1.7067 3.0543 2.2588
3760 1880.0 1.7229 2.9725 1.7229 3.0626 2.2903
3770 1885.0 1.7442 1.5559 1.7442 3.1320 2.3187
3780 1890.0 1.6762 7.6613 1.6762 3.2040 2.2848
3790 1895.0 1.7436 1.5916 1.7436 3.1812 2.2793
3800 1900.0 1.7372 1.9704 1.7372 3.2141 2.2367
3810 1905.0 1.6951 5.4968 1.6951 3.2579 2.2302
3820 1910.0 1.6654 9.0528 1.6654 3.3295 2.1387
3830 1915.0 1.6896 6.0914 1.6896 3.3000 2.0825
3840 1920.0 1.7530 1.1045 1.7530 3.2831 2.0887
3850 1925.0 1.6631 9.3642 1.6631 3.4188 2.0860
3860 1930.0 1.6426 12.3946 1.6426 3.4757 2.1621
3870 1935.0 1.7267 2.6880 1.7267 3.3578 2.2378
3880 1940.0 1.7482 1.3411 1.7482 3.2819 2.3069
3890 1945.0 1.6956 5.4504 1.6956 3.3204 2.3245
3900 1950.0 1.7598 0.8083 1.7598 3.3006 2.3369
3910 1955.0 1.7603 0.7886 1.7603 3.3787 2.2418
3920 1960.0 1.6962 5.3822 1.6962 3.5093 2.1602
3930 1965.0 1.6823 6.9225 1.6823 3.5039 2.2613
3940 1970.0 1.7423 1.6619 1.7423 3.3380 2.3087
3950 1975.0 1.7384 1.9000 1.7384 3.3459 2.2257
3960 1980.0 1.6437 12.2096 1.6437 3.4739 2.1680
3970 1985.0 1.6600 9.8025 1.6600 3.4715 2.2757
3980 1990.0 1.7773 0.2577 1.7773 3.3653 2.3915
3990 1995.0 1.7625 0.7037 1.7625 3.3846 2.2925
4000 2000.0 1.7057 4.4492 1.7057 3.4769 2.1953
4010 2005.0 1.7009 4.9101 1.7009 3.4944 2.2601
4020 2010.0 1.7370 1.9846 1.7370 3.4063 2.4357
4030 2015.0 1.7689 0.4829 1.7689 3.3784 2.4749
4040 2020.0 1.7150 3.6156 1.7150 3.4937 2.3655
4050 2025.0 1.6445 12.0877 1.6445 3.6363 2.1714
4060 2030.0 1.7465 1.4289 1.7465 3.5270 2.1840
4070 2035.0 1.8647 2.0916 1.8647 3.3217 2.3296
4080 2040.0 1.8244 0.2976 1.8244 3.2800 2.3138
4090 2045.0 1.6691 8.5646 1.6691 3.3535 2.1757
4100 2050.0 1.7346 2.1407 1.7346 3.3462 2.2009
4110 2055.0 1.8338 0.5712 1.8338 3.2797 2.3321
4120 2060.0 1.7590 0.8397 1.7590 3.3073 2.3257
4130 2065.0 1.6802 7.1752 1.6802 3.3918 2.2728
4140 2070.0 1.7689 0.4848 1.7689 3.4688 2.2942
4150 2075.0 1.7449 1.5181 1.7449 3.5549 2.2860
4160 2080.0 1.7365 2.0143 1.7365 3.6154 2.2459
4170 2085.0 1.7385 1.8885 1.7385 3.5736 2.2156
4180 2090.0 1.6902 6.0283 1.6902 3.4541 2.2482
4190 2095.0 1.7293 2.4964 1.7293 3.3971 2.1877
4200 2100.0 1.7335 2.2128 1.7335 3.2720 2.2571
4210 2105.0 1.7645 0.6300 1.7645 3.1589 2.3605
4220 2110.0 1.7335 2.2099 1.7335 3.1597 2.2468
4230 2115.0 1.6443 12.1231 1.6443 3.1973 2.1297
4240 2120.0 1.7281 2.5819 1.7281 3.1253 2.1778
4250 2125.0 1.8109 0.0597 1.8109 2.9530 2.3226
4260 2130.0 1.7553 1.0008 1.7553 2.8628 2.3433
4270 2135.0 1.7034 4.6680 1.7034 2.8955 2.2440
4280 2140.0 1.7740 0.3376 1.7740 2.9138 2.2038
