# step  time_fs  cv_FeH(A)  bias(kJ/mol)  d_min_FeH(A)  d_min_OH(A)  d_min_SH(A)
780 390.0 1.8462 5.3867 1.8462 2.4588 1.5337
790 395.0 1.9120 0.7237 1.9120 2.3922 1.5011
800 400.0 1.9423 0.0295 1.9423 2.4646 1.3694
810 405.0 1.9955 1.0338 1.9955 2.4833 1.3512
820 410.0 1.9570 0.0245 1.9570 2.3770 1.4746
830 415.0 1.8431 5.7146 1.8431 2.3885 1.5204
840 420.0 1.7341 23.3086 1.7341 2.5139 1.5125
850 425.0 1.8836 2.2039 1.8836 2.5216 1.4959
860 430.0 2.0310 3.2810 2.0310 2.6184 1.4199
870 435.0 1.9558 0.0170 1.9558 2.6955 1.3486
880 440.0 1.8227 8.1066 1.8227 2.7638 1.4532
890 445.0 1.8685 3.3237 1.8685 2.6691 1.6050
900 450.0 1.9302 0.1968 1.9302 2.7137 1.5448
910 455.0 1.9051 1.0067 1.9051 2.7549 1.2996
920 460.0 1.9399 0.0513 1.9399 2.6995 1.4274
930 465.0 1.9298 0.2039 1.9298 2.5997 1.6198
940 470.0 1.8300 7.1992 1.8300 2.6453 1.5471
950 475.0 1.8466 5.3485 1.8466 2.4878 1.3612
960 480.0 1.8250 7.8177 1.8250 2.2584 1.3918
970 485.0 1.9317 0.1677 1.9317 2.1760 1.4266
980 490.0 2.0569 5.7111 2.0569 2.2119 1.3965
990 495.0 1.9685 0.1713 1.9685 2.2539 1.3863
1000 500.0 1.8324 6.9181 1.8324 2.3314 1.4512
1010 505.0 1.8654 3.5745 1.8654 2.5542 1.4020
1020 510.0 1.9100 0.8011 1.9100 2.7435 1.4305
1030 515.0 1.9721 0.2437 1.9721 2.8472 1.4376
1040 520.0 1.9175 0.5286 1.9175 3.0248 1.4139
1050 525.0 1.8592 4.1192 1.8592 2.8423 1.4855
1060 530.0 1.8765 2.6979 1.8765 2.8002 1.4084
1070 535.0 1.9494 0.0002 1.9494 2.7952 1.3577
1080 540.0 1.9503 0.0001 1.9503 2.7488 1.4507
1090 545.0 1.8511 4.8952 1.8511 2.8626 1.4330
1100 550.0 1.8795 2.4852 1.8795 2.9840 1.4125
1110 555.0 1.9647 0.1075 1.9647 2.9191 1.4590
1120 560.0 1.9106 0.7768 1.9106 2.8213 1.3796
1130 565.0 1.8725 3.0029 1.8725 2.6629 1.3785
1140 570.0 1.9344 0.1215 1.9344 2.4340 1.5073
1150 575.0 1.8894 1.8358 1.8894 2.3487 1.4940
1160 580.0 1.8358 6.5244 1.8358 2.4001 1.3901
1170 585.0 1.8753 2.7880 1.8753 2.3278 1.3988
1180 590.0 1.8986 1.3224 1.8986 2.2334 1.4598
1190 595.0 1.8967 1.4214 1.8967 2.2699 1.3796
1200 600.0 1.8427 5.7610 1.8427 2.2476 1.3838
1210 605.0 1.8992 1.2913 1.8992 2.1398 1.4955
1220 610.0 1.8826 2.2696 1.8826 2.2700 1.4138
1230 615.0 1.9026 1.1216 1.9026 2.4312 1.3368
1240 620.0 1.9573 0.0265 1.9573 2.5135 1.4490
1250 625.0 1.8499 5.0072 1.8499 2.6216 1.4857
1260 630.0 1.8200 8.4452 1.8200 2.8204 1.3874
1270 635.0 1.9343 0.1229 1.9343 2.9416 1.4251
1280 640.0 1.9371 0.0828 1.9371 2.9994 1.4396
1290 645.0 1.7734 15.5940 1.7734 2.9665 1.4470
1300 650.0 1.8011 11.0861 1.8011 2.8982 1.4876
1310 655.0 1.9642 0.1013 1.9642 2.8212 1.4402
1320 660.0 1.9339 0.1304 1.9339 2.6512 1.3909
1330 665.0 1.8346 6.6599 1.8346 2.4221 1.4363
1340 670.0 1.9259 0.2892 1.9259 2.2197 1.4531
1350 675.0 1.9751 0.3160 1.9751 2.2062 1.3716
1360 680.0 1.8766 2.6909 1.8766 2.2543 1.3538
1370 685.0 1.8417 5.8654 1.8417 2.1842 1.4810
1380 690.0 1.8696 3.2292 1.8696 2.2265 1.4726
1390 695.0 1.8971 1.3992 1.8971 2.3362 1.3979
1400 700.0 1.9212 0.4144 1.9212 2.3914 1.3826
1410 705.0 1.8833 2.2229 1.8833 2.3703 1.4623
1420 710.0 1.8315 7.0181 1.8315 2.4095 1.4914
1430 715.0 1.8358 6.5169 1.8358 2.4339 1.4833
1440 720.0 1.9299 0.2018 1.9299 2.4477 1.4389
1450 725.0 1.9860 0.6463 1.9860 2.4741 1.3769
1460 730.0 1.9545 0.0101 1.9545 2.4826 1.3720
1470 735.0 1.8660 3.5294 1.8660 2.4027 1.4552
1480 740.0 1.8504 4.9642 1.8504 2.3236 1.5214
1490 745.0 1.9026 1.1245 1.9026 2.3644 1.4259
1500 750.0 1.9712 0.2241 1.9712 2.4152 1.3398
1510 755.0 2.0058 1.5562 2.0058 2.3391 1.4086
1520 760.0 1.9055 0.9905 1.9055 2.3418 1.4286
1530 765.0 1.7904 12.7323 1.7904 2.3516 1.4630
1540 770.0 1.8677 3.3876 1.8677 2.2270 1.5209
1550 775.0 1.9155 0.5966 1.9155 2.2565 1.4031
1560 780.0 1.9297 0.2060 1.9297 2.3032 1.3201
1570 785.0 1.8951 1.5081 1.8951 2.1476 1.4733
1580 790.0 1.8710 3.1238 1.8710 2.2070 1.4521
1590 795.0 1.7831 13.9259 1.7831 2.3452 1.4108
1600 800.0 1.9440 0.0182 1.9440 2.2446 1.5317
1610 805.0 1.9579 0.0312 1.9579 2.3390 1.4697
1620 810.0 1.8603 4.0271 1.8603 2.5058 1.3474
1630 815.0 1.9146 0.6274 1.9146 2.4532 1.4464
1640 820.0 1.9590 0.0404 1.9590 2.4240 1.5280
1650 825.0 1.8628 3.8041 1.8628 2.6079 1.3945
1660 830.0 1.8807 2.3981 1.8807 2.6692 1.3340
1670 835.0 1.9985 1.1764 1.9985 2.5736 1.4662
1680 840.0 1.9179 0.5138 1.9179 2.6424 1.4382
1690 845.0 1.8108 9.6843 1.8108 2.7593 1.3901
1700 850.0 1.9209 0.4221 1.9209 2.7023 1.4385
1710 855.0 2.0010 1.2991 2.0010 2.6933 1.4643
1720 860.0 1.8845 2.1453 1.8845 2.8727 1.4027
1730 865.0 1.8689 3.2874 1.8689 2.9690 1.4237
1740 870.0 1.9852 0.6206 1.9852 3.0324 1.4368
1750 875.0 1.9552 0.0135 1.9552 3.1668 1.4101
1760 880.0 1.8544 4.5665 1.8544 3.1409 1.4330
1770 885.0 1.9063 0.9545 1.9063 3.1003 1.3980
1780 890.0 1.9546 0.0106 1.9546 3.0036 1.4263
1790 895.0 1.9010 1.2020 1.9010 3.0082 1.4157
1800 900.0 1.8555 4.4688 1.8555 3.0181 1.3949
1810 905.0 1.9437 0.0201 1.9437 2.9559 1.4171
1820 910.0 1.9789 0.4165 1.9789 2.8352 1.4264
1830 915.0 1.9076 0.9001 1.9076 2.6854 1.4040
1840 920.0 1.8574 4.2835 1.8574 2.5208 1.4559
1850 925.0 1.9157 0.5875 1.9157 2.4367 1.4104
1860 930.0 1.9402 0.0484 1.9402 2.3775 1.4271
1870 935.0 1.8733 2.9391 1.8733 2.3672 1.4406
1880 940.0 1.8869 1.9896 1.8869 2.3711 1.4138
1890 945.0 1.9689 0.1785 1.9689 2.3758 1.4091
1900 950.0 1.9309 0.1819 1.9309 2.4463 1.3718
1910 955.0 1.8794 2.4922 1.8794 2.4646 1.4074
1920 960.0 1.9171 0.5397 1.9171 2.4252 1.4780
1930 965.0 1.9240 0.3392 1.9240 2.4959 1.3711
1940 970.0 1.9533 0.0053 1.9533 2.5458 1.3502
1950 975.0 1.9306 0.1880 1.9306 2.5517 1.4663
1960 980.0 1.8566 4.3626 1.8566 2.6547 1.3981
1970 985.0 1.9236 0.3473 1.9236 2.7268 1.3604
1980 990.0 2.0234 2.6955 2.0234 2.7150 1.4461
1990 995.0 1.9229 0.3674 1.9229 2.7716 1.3869
2000 1000.0 1.8369 6.3971 1.8369 2.7860 1.3676
2010 1005.0 1.9827 0.5342 1.9827 2.6762 1.4478
2020 1010.0 1.9773 0.3735 1.9773 2.6340 1.3992
2030 1015.0 1.8589 4.1514 1.8589 2.6041 1.3540
2040 1020.0 1.9133 0.6747 1.9133 2.4189 1.4985
2050 1025.0 1.9046 1.0296 1.9046 2.4167 1.4287
2060 1030.0 1.8986 1.3211 1.8986 2.4361 1.3410
2070 1035.0 1.8510 4.8978 1.8510 2.2820 1.4876
2080 1040.0 1.8016 11.0043 1.8016 2.3148 1.4990
2090 1045.0 1.8484 5.1566 1.8484 2.4525 1.3800
2100 1050.0 1.9705 0.2109 1.9705 2.4139 1.4459
2110 1055.0 1.9349 0.1134 1.9349 2.5239 1.4256
2120 1060.0 1.8423 5.7970 1.8423 2.6465 1.4306
2130 1065.0 1.9014 1.1796 1.9014 2.7097 1.4759
2140 1070.0 1.9622 0.0750 1.9622 2.8503 1.3442
2150 1075.0 1.9836 0.5636 1.9836 2.8585 1.3612
2160 1080.0 1.9175 0.5282 1.9175 2.7948 1.4546
2170 1085.0 1.8600 4.0457 1.8600 2.9155 1.3658
2180 1090.0 1.9954 1.0307 1.9954 2.9566 1.3478
2190 1095.0 1.9804 0.4627 1.9804 2.8322 1.3951
2200 1100.0 1.8373 6.3467 1.8373 2.6981 1.4344
2210 1105.0 1.8866 2.0080 1.8866 2.5227 1.4790
2220 1110.0 1.9847 0.6012 1.9847 2.4237 1.4092
2230 1115.0 1.9312 0.1773 1.9312 2.3863 1.3610
2240 1120.0 1.8086 9.9922 1.8086 2.2979 1.4481
2250 1125.0 1.8193 8.5408 1.8193 2.2590 1.4706
2260 1130.0 1.9827 0.5350 1.9827 2.2883 1.4180
2270 1135.0 2.0268 2.9513 2.0268 2.3673 1.3793
2280 1140.0 1.9035 1.0806 1.9035 2.4656 1.4061
2290 1145.0 1.8447 5.5414 1.8447 2.5225 1.4776
2300 1150.0 1.9532 0.0052 1.9532 2.5465 1.4371
2310 1155.0 1.9963 1.0703 1.9963 2.6448 1.3533
2320 1160.0 1.9314 0.1737 1.9314 2.7238 1.4230
2330 1165.0 1.8484 5.1619 1.8484 2.8022 1.4971
2340 1170.0 1.9089 0.8464 1.9089 2.8757 1.3886
2350 1175.0 2.0277 3.0178 2.0277 2.8965 1.3202
2360 1180.0 1.9380 0.0722 1.9380 2.8423 1.4351
2370 1185.0 1.7785 14.7126 1.7785 2.7593 1.5208
2380 1190.0 1.8422 5.8121 1.8422 2.6798 1.4705
2390 1195.0 2.0409 4.1319 2.0409 2.6327 1.3363
2400 1200.0 1.9998 1.2418 1.9998 2.5735 1.3620
2410 1205.0 1.8064 10.3139 1.8064 2.5215 1.4993
2420 1210.0 1.8040 10.6623 1.8040 2.4938 1.5408
2430 1215.0 1.9874 0.6986 1.9874 2.5329 1.3889
2440 1220.0 2.0226 2.6385 2.0226 2.5699 1.3082
2450 1225.0 1.8458 5.4335 1.8458 2.4812 1.5138
2460 1230.0 1.7836 13.8444 1.7836 2.4440 1.6175
2470 1235.0 1.9074 0.9073 1.9074 2.4697 1.5100
2480 1240.0 2.0096 1.7735 2.0096 2.5837 1.2886
2490 1245.0 2.0002 1.2613 2.0002 2.4644 1.4047
2500 1250.0 1.8219 8.2009 1.8219 2.4005 1.5394
2510 1255.0 1.7689 16.3925 1.7689 2.3969 1.5530
2520 1260.0 1.9104 0.7823 1.9104 2.3347 1.4945
2530 1265.0 1.9745 0.2990 1.9745 2.1700 1.3585
2540 1270.0 1.9556 0.0155 1.9556 2.0699 1.3421
2550 1275.0 1.8902 1.7869 1.8902 2.0425 1.3954
2560 1280.0 1.8980 1.3512 1.8980 2.2174 1.3831
2570 1285.0 1.8820 2.3094 1.8820 2.3966 1.4144
2580 1290.0 1.7528 19.4491 1.7528 2.3621 1.5190
2590 1295.0 1.8452 5.4895 1.8452 2.2387 1.6552
2600 1300.0 1.9115 0.7407 1.9115 2.2762 1.6056
2610 1305.0 1.8407 5.9721 1.8407 2.5350 1.3439
2620 1310.0 1.9617 0.0689 1.9617 2.5806 1.3678
2630 1315.0 1.9589 0.0397 1.9589 2.6067 1.4850
2640 1320.0 1.7672 16.7162 1.7672 2.7480 1.4362
2650 1325.0 1.8519 4.8107 1.8519 2.8338 1.4592
2660 1330.0 2.0111 1.8644 2.0111 2.9216 1.4410
2670 1335.0 1.9128 0.6907 1.9128 3.0132 1.3245
2680 1340.0 1.8383 6.2382 1.8383 2.9581 1.4590
2690 1345.0 1.8967 1.4207 1.8967 2.9062 1.5539
2700 1350.0 1.8872 1.9737 1.8872 2.9292 1.4478
2710 1355.0 1.8827 2.2642 1.8827 2.8978 1.3477
2720 1360.0 1.9185 0.4967 1.9185 2.8047 1.4597
2730 1365.0 1.8807 2.4040 1.8807 2.7389 1.4922
2740 1370.0 1.8526 4.7471 1.8526 2.8527 1.3629
2750 1375.0 1.9533 0.0055 1.9533 2.8167 1.3851
2760 1380.0 1.9492 0.0003 1.9492 2.7383 1.4777
2770 1385.0 1.8282 7.4221 1.8282 2.8341 1.3973
2780 1390.0 1.8520 4.8026 1.8520 2.9209 1.3737
2790 1395.0 1.9562 0.0190 1.9562 2.9328 1.4631
2800 1400.0 1.9390 0.0605 1.9390 3.0277 1.4169
2810 1405.0 1.8608 3.9739 1.8608 3.1318 1.3611
2820 1410.0 1.8515 4.8535 1.8515 3.0723 1.4543
2830 1415.0 1.9521 0.0021 1.9521 3.0815 1.4229
2840 1420.0 1.9421 0.0308 1.9421 3.1542 1.3713
2850 1425.0 1.7936 12.2249 1.7936 3.0541 1.4605
2860 1430.0 1.8990 1.3023 1.8990 2.9258 1.4216
2870 1435.0 2.0719 7.4323 2.0719 2.8189 1.3863
2880 1440.0 1.8928 1.6384 1.8928 2.8204 1.4410
2890 1445.0 1.7618 17.7011 1.7618 2.8546 1.4218
2900 1450.0 1.9490 0.0005 1.9490 2.7218 1.3446
2910 1455.0 2.0203 2.4722 2.0203 2.6596 1.4213
2920 1460.0 1.8248 7.8359 1.8248 2.6737 1.4953
2930 1465.0 1.7936 12.2297 1.7936 2.7331 1.4847
2940 1470.0 2.0247 2.7867 2.0247 2.7660 1.3802
2950 1475.0 1.9978 1.1423 1.9978 2.7909 1.4008
2960 1480.0 1.7492 20.1642 1.7492 2.8106 1.4943
2970 1485.0 1.8303 7.1634 1.8303 2.8241 1.4716
2980 1490.0 2.0387 3.9295 2.0387 2.8665 1.3647
2990 1495.0 1.9196 0.4617 1.9196 2.8824 1.3582
3000 1500.0 1.7564 18.7418 1.7564 2.8299 1.5200
3010 1505.0 1.8473 5.2715 1.8473 2.8231 1.6230
3020 1510.0 1.9524 0.0029 1.9524 2.8336 1.5416
3030 1515.0 1.8996 1.2678 1.8996 2.8970 1.3333
3040 1520.0 1.8952 1.4995 1.8952 2.8621 1.3886
3050 1525.0 1.9624 0.0770 1.9624 2.7736 1.5482
3060 1530.0 1.8799 2.4558 1.8799 2.7177 1.4490
3070 1535.0 1.8708 3.1401 1.8708 2.6685 1.3167
3080 1540.0 2.0145 2.0792 2.0145 2.4852 1.4706
3090 1545.0 1.9292 0.2160 1.9292 2.4835 1.4086
3100 1550.0 1.8367 6.4216 1.8367 2.5236 1.3688
3110 1555.0 1.9520 0.0020 1.9520 2.4325 1.4868
3120 1560.0 1.9098 0.8068 1.9098 2.5107 1.4188
3130 1565.0 1.8653 3.5898 1.8653 2.6328 1.3359
3140 1570.0 1.9436 0.0205 1.9436 2.6393 1.4418
3150 1575.0 1.8933 1.6099 1.8933 2.7647 1.4182
3160 1580.0 1.8732 2.9479 1.8732 2.8581 1.3356
3170 1585.0 1.9872 0.6923 1.9872 2.7210 1.3985
3180 1590.0 1.9447 0.0141 1.9447 2.7068 1.4231
3190 1595.0 1.8169 8.8618 1.8169 2.7782 1.3902
3200 1600.0 1.8842 2.1673 1.8842 2.7154 1.4396
3210 1605.0 1.9985 1.1745 1.9985 2.6910 1.4281
3220 1610.0 1.9221 0.3900 1.9221 2.7778 1.3400
3230 1615.0 1.8288 7.3503 1.8288 2.7797 1.4062
3240 1620.0 1.9197 0.4595 1.9197 2.7141 1.4750
3250 1625.0 1.9656 0.1220 1.9656 2.7076 1.3467
3260 1630.0 1.8959 1.4645 1.8959 2.6674 1.3695
3270 1635.0 1.8835 2.2127 1.8835 2.6041 1.5223
3280 1640.0 1.8664 3.4970 1.8664 2.6123 1.4675
3290 1645.0 1.9065 0.9482 1.9065 2.6542 1.3178
3300 1650.0 1.9344 0.1219 1.9344 2.5735 1.4134
3310 1655.0 1.8986 1.3235 1.8986 2.5453 1.4625
3320 1660.0 1.8707 3.1420 1.8707 2.5775 1.3441
3330 1665.0 1.9448 0.0136 1.9448 2.5091 1.3927
3340 1670.0 1.9473 0.0035 1.9473 2.4797 1.4595
3350 1675.0 1.8415 5.8887 1.8415 2.6064 1.3615
3360 1680.0 1.9090 0.8387 1.9090 2.6198 1.3924
3370 1685.0 1.9807 0.4700 1.9807 2.5968 1.4745
3380 1690.0 1.8628 3.8062 1.8628 2.7133 1.3818
3390 1695.0 1.8665 3.4837 1.8665 2.7146 1.4040
3400 1700.0 1.9636 0.0921 1.9636 2.6516 1.4511
3410 1705.0 1.9322 0.1581 1.9322 2.7315 1.3747
3420 1710.0 1.8717 3.0684 1.8717 2.7741 1.3746
3430 1715.0 1.9141 0.6435 1.9141 2.7164 1.4786
3440 1720.0 1.8872 1.9704 1.8872 2.7430 1.4243
3450 1725.0 1.8892 1.8462 1.8892 2.7388 1.3787
3460 1730.0 1.9454 0.0107 1.9454 2.6518 1.4374
3470 1735.0 1.9018 1.1627 1.9018 2.6351 1.4145
3480 1740.0 1.8727 2.9864 1.8727 2.6205 1.3797
3490 1745.0 1.9733 0.2720 1.9733 2.4637 1.4458
3500 1750.0 1.9379 0.0736 1.9379 2.4097 1.4476
3510 1755.0 1.8182 8.6899 1.8182 2.4306 1.4136
3520 1760.0 1.8211 8.3138 1.8211 2.3519 1.4584
3530 1765.0 1.9672 0.1483 1.9672 2.3541 1.4571
3540 1770.0 1.9960 1.0565 1.9960 2.4740 1.3824
3550 1775.0 1.8665 3.4859 1.8665 2.5641 1.3797
3560 1780.0 1.8626 3.8213 1.8626 2.5370 1.4671
3570 1785.0 1.9094 0.8225 1.9094 2.5116 1.4873
3580 1790.0 1.9116 0.7385 1.9116 2.5552 1.4210
3590 1795.0 1.9006 1.2194 1.9006 2.5900 1.4004
3600 1800.0 1.9170 0.5434 1.9170 2.5770 1.4513
3610 1805.0 1.8824 2.2853 1.8824 2.6206 1.4564
3620 1810.0 1.8746 2.8393 1.8746 2.6832 1.3765
3630 1815.0 1.9532 0.0052 1.9532 2.6660 1.3876
3640 1820.0 1.9828 0.5383 1.9828 2.7011 1.4145
3650 1825.0 1.8462 5.3875 1.8462 2.8044 1.3693
3660 1830.0 1.8625 3.8269 1.8625 2.7816 1.3933
3670 1835.0 1.9710 0.2210 1.9710 2.6776 1.4436
3680 1840.0 1.9371 0.0834 1.9371 2.6805 1.3307
3690 1845.0 1.8717 3.0664 1.8717 2.6196 1.4123
3700 1850.0 1.8525 4.7536 1.8525 2.5241 1.6122
3710 1855.0 1.8410 5.9358 1.8410 2.4712 1.6650
3720 1860.0 1.8183 8.6721 1.8183 2.4741 1.6098
3730 1865.0 1.8727 2.9902 1.8727 2.4885 1.4703
3740 1870.0 1.9728 0.2594 1.9728 2.5390 1.3217
3750 1875.0 1.9779 0.3883 1.9779 2.5060 1.4210
3760 1880.0 1.8369 6.3923 1.8369 2.5265 1.5057
3770 1885.0 1.8009 11.1140 1.8009 2.5580 1.4547
3780 1890.0 1.9460 0.0079 1.9460 2.5103 1.4150
3790 1895.0 1.9646 0.1067 1.9646 2.4732 1.4256
3800 1900.0 1.8086 9.9913 1.8086 2.5102 1.4541
3810 1905.0 1.8325 6.8975 1.8325 2.5238 1.4527
3820 1910.0 2.0069 1.6174 2.0069 2.5039 1.4265
3830 1915.0 1.9231 0.3607 1.9231 2.5823 1.3686
3840 1920.0 1.8090 9.9357 1.8090 2.5759 1.4638
3850 1925.0 1.8671 3.4384 1.8671 2.5439 1.5285
3860 1930.0 1.9118 0.7315 1.9118 2.5761 1.4864
3870 1935.0 1.8845 2.1467 1.8845 2.7204 1.3392
3880 1940.0 1.8916 1.7044 1.8916 2.7127 1.4174
3890 1945.0 1.9014 1.1809 1.9014 2.6576 1.5092
3900 1950.0 1.8290 7.3242 1.8290 2.6909 1.4044
3910 1955.0 1.8773 2.6392 1.8773 2.6760 1.3580
3920 1960.0 1.9871 0.6886 1.9871 2.5537 1.4780
3930 1965.0 1.8793 2.5003 1.8793 2.5761 1.4295
3940 1970.0 1.8345 6.6666 1.8345 2.6091 1.3807
3950 1975.0 1.9586 0.0367 1.9586 2.5378 1.4763
3960 1980.0 1.9374 0.0791 1.9374 2.6009 1.4059
3970 1985.0 1.8366 6.4281 1.8366 2.6775 1.3565
3980 1990.0 1.9054 0.9953 1.9054 2.6927 1.4871
3990 1995.0 1.9149 0.6146 1.9149 2.7711 1.4083
4000 2000.0 1.8844 2.1523 1.8844 2.8299 1.3342
4010 2005.0 1.9599 0.0493 1.9599 2.7757 1.4626
4020 2010.0 1.9159 0.5818 1.9159 2.7667 1.3960
4030 2015.0 1.8699 3.2043 1.8699 2.6920 1.3413
4040 2020.0 1.9569 0.0235 1.9569 2.5609 1.4699
4050 2025.0 1.8996 1.2690 1.8996 2.5675 1.3997
4060 2030.0 1.8673 3.4219 1.8673 2.5596 1.3534
4070 2035.0 1.9341 0.1268 1.9341 2.4576 1.4476
4080 2040.0 1.8857 2.0652 1.8857 2.4696 1.3811
4090 2045.0 1.9017 1.1668 1.9017 2.4566 1.3888
4100 2050.0 1.9320 0.1627 1.9320 2.4773 1.4553
4110 2055.0 1.8731 2.9537 1.8731 2.6447 1.3600
4120 2060.0 1.9307 0.1871 1.9307 2.6833 1.3858
4130 2065.0 1.9300 0.1999 1.9300 2.6917 1.4660
4140 2070.0 1.8446 5.5552 1.8446 2.7485 1.3730
4150 2075.0 1.8996 1.2681 1.8996 2.6816 1.3860
4160 2080.0 1.9681 0.1637 1.9681 2.5595 1.4447
4170 2085.0 1.9220 0.3906 1.9220 2.5545 1.3785
4180 2090.0 1.8699 3.2075 1.8699 2.5367 1.3984
4190 2095.0 1.9256 0.2968 1.9256 2.4724 1.4434
4200 2100.0 1.9470 0.0045 1.9470 2.4953 1.3934
4210 2105.0 1.9222 0.3866 1.9222 2.5559 1.3319
4220 2110.0 1.9312 0.1763 1.9312 2.4989 1.4158
4230 2115.0 1.9173 0.5346 1.9173 2.5175 1.4061
4240 2120.0 1.9392 0.0588 1.9392 2.5282 1.3451
4250 2125.0 1.9323 0.1573 1.9323 2.5111 1.3809
4260 2130.0 1.9015 1.1749 1.9015 2.5309 1.4456
4270 2135.0 1.9211 0.4177 1.9211 2.6331 1.4026
4280 2140.0 1.9502 0.0000 1.9502 2.7277 1.3604
